# Sample Index	Sample ID
7044	GTEX-111CU-0226-SM-5GZXC
7045	GTEX-111FC-1026-SM-5GZX1
7046	GTEX-111VG-0526-SM-5N9BW
7047	GTEX-111YS-0726-SM-5GZY8
7048	GTEX-1122O-0226-SM-5N9DA
7049	GTEX-1128S-0126-SM-5H12S
7050	GTEX-113JC-0126-SM-5EGJW
7051	GTEX-117XS-0526-SM-5987Q
7052	GTEX-117YW-0126-SM-5EGGN
7053	GTEX-117YX-1226-SM-5H11S
7054	GTEX-1192W-0126-SM-5EGGS
7055	GTEX-1192X-1126-SM-5EGGU
7056	GTEX-11DXX-0226-SM-5P9HL
7057	GTEX-11DXY-0426-SM-5H12R
7058	GTEX-11DXZ-0926-SM-5N9CG
7059	GTEX-11DYG-0826-SM-5N9GH
7060	GTEX-11DZ1-2726-SM-5A5KH
7061	GTEX-11EI6-0726-SM-59866
7062	GTEX-11EM3-0126-SM-5985K
7063	GTEX-11EMC-0226-SM-5EGLP
7064	GTEX-11EQ8-0826-SM-5N9FG
7065	GTEX-11EQ9-0626-SM-5A5K1
7066	GTEX-11GS4-0826-SM-5986J
7067	GTEX-11I78-0526-SM-5986A
7068	GTEX-11LCK-0526-SM-5A5M9
7069	GTEX-11NSD-0126-SM-5987F
7070	GTEX-11NUK-1026-SM-5HL5J
7071	GTEX-11O72-2326-SM-5BC7H
7072	GTEX-11OF3-0626-SM-5BC4Y
7073	GTEX-11P7K-0226-SM-5986Z
7074	GTEX-11P81-0126-SM-5HL5Y
7075	GTEX-11P82-0226-SM-5HL4O
7076	GTEX-11TT1-1126-SM-5P9GV
7077	GTEX-11TTK-0826-SM-5N9EG
7078	GTEX-11TUW-0226-SM-5LU8X
7079	GTEX-11UD2-0626-SM-5GU6L
7080	GTEX-11VI4-0226-SM-5GU6C
7081	GTEX-11ZTS-1126-SM-5LU9X
7082	GTEX-11ZTT-1026-SM-5EQKF
7083	GTEX-11ZVC-0126-SM-5986G
7084	GTEX-1211K-0726-SM-5FQUW
7085	GTEX-1212Z-0426-SM-5FQT6
7086	GTEX-12584-0826-SM-5FQSK
7087	GTEX-12696-0326-SM-5EGL4
7088	GTEX-1269C-0226-SM-5EGKS
7089	GTEX-12BJ1-0426-SM-5FQSO
7090	GTEX-12WSB-0726-SM-5N9GD
7091	GTEX-12WSC-0826-SM-5EQ5Q
7092	GTEX-12WSD-0926-SM-5GCNL
7093	GTEX-12WSH-0226-SM-5GCOG
7094	GTEX-12WSJ-0326-SM-5GCMT
7095	GTEX-12WSK-0926-SM-5CVNQ
7096	GTEX-12WSL-0626-SM-5GCOY
