# Sample Index	Sample ID
4159	GTEX-111CU-0326-SM-5GZXO
4160	GTEX-111FC-1126-SM-5GZWU
4161	GTEX-111VG-0726-SM-5GIDC
4162	GTEX-111YS-0626-SM-5GZXV
4163	GTEX-1122O-0126-SM-5GICA
4164	GTEX-1128S-0726-SM-5N9D6
4165	GTEX-117YW-0526-SM-5H11C
4166	GTEX-117YX-1326-SM-5H125
4167	GTEX-11DXX-0626-SM-5Q5AG
4168	GTEX-11DXZ-0726-SM-5N9C4
4169	GTEX-11DZ1-0426-SM-5H11A
4170	GTEX-11EI6-0826-SM-5985V
4171	GTEX-11EMC-0126-SM-5EGKV
4172	GTEX-11EQ9-0226-SM-5A5JX
4173	GTEX-11GSP-0726-SM-5986L
4174	GTEX-11I78-0126-SM-5HL6F
4175	GTEX-11LCK-0426-SM-5A5M8
4176	GTEX-11NSD-0326-SM-5A5LS
4177	GTEX-11NUK-0826-SM-5HL4U
4178	GTEX-11NV4-1126-SM-5HL6J
4179	GTEX-11O72-1326-SM-5BC5A
4180	GTEX-11OF3-1126-SM-5986C
4181	GTEX-11P7K-0326-SM-59871
4182	GTEX-11P81-0226-SM-5HL5M
4183	GTEX-11PRG-0926-SM-5EGI8
4184	GTEX-11TT1-1626-SM-5EQL7
4185	GTEX-11TUW-0526-SM-5LU9A
4186	GTEX-11UD2-0726-SM-5EQ69
4187	GTEX-11WQC-0626-SM-5EQMF
4188	GTEX-11WQK-1226-SM-5GU5Z
4189	GTEX-11ZTS-1226-SM-5EQMQ
4190	GTEX-11ZTT-0626-SM-5EQLM
4191	GTEX-11ZUS-0126-SM-5EQM5
4192	GTEX-1211K-0826-SM-5FQUP
4193	GTEX-1212Z-1026-SM-5EGJ8
4194	GTEX-12584-1426-SM-5EGJ9
4195	GTEX-12696-1026-SM-5FQUV
4196	GTEX-12BJ1-1026-SM-5EGJA
4197	GTEX-12KS4-0726-SM-5FQSX
4198	GTEX-12WSA-1026-SM-5EGHN
4199	GTEX-12WSD-0826-SM-5GCNE
4200	GTEX-12WSE-0826-SM-5S2VL
4201	GTEX-12WSG-0326-SM-5FQU3
4202	GTEX-12WSI-0826-SM-5EGKD
4203	GTEX-12WSJ-0226-SM-5GCP7
4204	GTEX-12WSK-0826-SM-5CVNP
4205	GTEX-12WSL-1026-SM-5CVNJ
4206	GTEX-12WSN-0626-SM-5BC61
4207	GTEX-12ZZW-0926-SM-5LZUD
4208	GTEX-12ZZY-0926-SM-5EQ6I
4209	GTEX-13111-0426-SM-5DUXR
4210	GTEX-13113-0426-SM-5GCOD
4211	GTEX-1313W-0926-SM-5EQ56
4212	GTEX-131XE-0726-SM-5HL9K
4213	GTEX-131XF-1026-SM-5BC6A
4214	GTEX-131XH-0426-SM-5DUWU
4215	GTEX-131XW-1126-SM-5EGK4
4216	GTEX-131YS-0926-SM-5IJB9
4217	GTEX-132NY-1226-SM-5PNVF
4218	GTEX-132QS-0726-SM-5IJE9
4219	GTEX-1339X-0626-SM-5IJER
4220	GTEX-133LE-0526-SM-5N9EJ
4221	GTEX-1399S-1726-SM-5L3DI
4222	GTEX-1399U-0826-SM-5KM1P
4223	GTEX-139T6-0426-SM-5IJEM
4224	GTEX-139TT-0726-SM-5K7XW
4225	GTEX-139UW-0226-SM-5K7WU
4226	GTEX-139YR-0926-SM-5LZYB
4227	GTEX-13CF3-0426-SM-5IJEU
4228	GTEX-13D11-0326-SM-5LZXX
4229	GTEX-13FH7-1726-SM-5IJE7
4230	GTEX-13FHO-1026-SM-5KM1Q
4231	GTEX-13FHP-0726-SM-5K7YI
4232	GTEX-13FLV-0426-SM-5KLZA
4233	GTEX-13FTX-0326-SM-5J2NG
4234	GTEX-13FTY-0126-SM-5J2NZ
4235	GTEX-13FTZ-0526-SM-5IJCW
4236	GTEX-13G51-0426-SM-5K7Z5
4237	GTEX-13JUV-0526-SM-5K7XE
4238	GTEX-13JVG-1426-SM-5MR4W
4239	GTEX-13N11-0326-SM-5LUA3
4240	GTEX-13N1W-0726-SM-5MR57
4241	GTEX-13N2G-0826-SM-5IJE6
4242	GTEX-13NYB-0626-SM-5MR47
4243	GTEX-13NYS-1626-SM-5J2MU
4244	GTEX-13NZ9-0926-SM-5KM12
4245	GTEX-13NZA-1426-SM-5KM4Y
4246	GTEX-13O21-3026-SM-5J2NI
4247	GTEX-13O3O-0726-SM-5J1N7
4248	GTEX-13O3P-1026-SM-5N9E7
4249	GTEX-13O3Q-0526-SM-5KM18
4250	GTEX-13O61-0726-SM-5J2MD
4251	GTEX-13OVG-0326-SM-5KM57
4252	GTEX-13OVH-1026-SM-5J2NP
4253	GTEX-13OVJ-0726-SM-5KM1W
4254	GTEX-13OVL-0626-SM-5KM13
4255	GTEX-13OW5-0726-SM-5KLZK
4256	GTEX-13OW6-0826-SM-5L3GA
4257	GTEX-13OW8-1726-SM-5L3GO
4258	GTEX-13PL7-1726-SM-5J2NX
4259	GTEX-13PVQ-0926-SM-5IJFD
4260	GTEX-13QBU-0726-SM-5J2OA
4261	GTEX-13QJ3-1026-SM-5QGQU
4262	GTEX-13QJC-0526-SM-5RQKB
4263	GTEX-13RTJ-1126-SM-5S2UJ
4264	GTEX-13S86-0626-SM-5Q5E7
4265	GTEX-13U4I-1426-SM-5J2M3
4266	GTEX-13VXT-1426-SM-5LU4B
4267	GTEX-13VXU-2726-SM-5LU4N
4268	GTEX-13YAN-1026-SM-5O9CF
4269	GTEX-144GM-0126-SM-5Q5AX
4270	GTEX-144GN-0426-SM-5O9AP
4271	GTEX-144GO-0226-SM-5LUB1
4272	GTEX-145LS-1226-SM-5Q5D9
4273	GTEX-145LT-0326-SM-5LUAD
4274	GTEX-145LU-0526-SM-5O9AT
4275	GTEX-145MF-0726-SM-5Q5BT
4276	GTEX-145MH-0626-SM-5NQAK
4277	GTEX-145MN-0926-SM-5NQBT
4278	GTEX-145MO-1326-SM-5Q5EF
4279	GTEX-146FH-1226-SM-5NQB6
4280	GTEX-146FQ-0926-SM-5LUAV
4281	GTEX-1477Z-0626-SM-5NQB7
4282	GTEX-147F3-0726-SM-5NQ9U
4283	GTEX-147F4-0926-SM-5Q5EO
4284	GTEX-147JS-1226-SM-5RQK4
4285	GTEX-148VI-0226-SM-5RQKA
4286	GTEX-148VJ-0826-SM-5LU8V
4287	GTEX-1497J-0326-SM-5Q5CN
4288	GTEX-14A6H-0526-SM-5NQAZ
4289	GTEX-14ABY-1126-SM-5Q5F8
4290	GTEX-14DAR-0226-SM-5S2PR
4291	GTEX-14E7W-1326-SM-5RQIV
4292	GTEX-N7MS-0926-SM-2HMIZ
4293	GTEX-N7MT-0126-SM-2D7VT
4294	GTEX-NFK9-1026-SM-2HMK1
4295	GTEX-NL3G-0526-SM-4RTWW
4296	GTEX-NPJ8-0326-SM-2D7VV
4297	GTEX-O5YT-0526-SM-32PK8
4298	GTEX-O5YV-0526-SM-2I5GE
4299	GTEX-O5YW-0526-SM-2YUMX
4300	GTEX-OHPK-0526-SM-2HMJB
4301	GTEX-OHPL-0526-SM-3NM8U
4302	GTEX-OHPM-0526-SM-2YUMJ
4303	GTEX-OIZG-0526-SM-2HMLF
4304	GTEX-OIZH-0526-SM-2HMKV
4305	GTEX-OIZI-1026-SM-3NB1K
4306	GTEX-OOBJ-0526-SM-48TDK
4307	GTEX-OOBK-0526-SM-2HMJJ
4308	GTEX-OXRK-0926-SM-2HMKP
4309	GTEX-OXRL-0526-SM-2I3EZ
4310	GTEX-OXRN-0526-SM-2I5EN
4311	GTEX-OXRO-0326-SM-33HBM
4312	GTEX-OXRP-0526-SM-2I3EW
4313	GTEX-P44H-1126-SM-48TBU
4314	GTEX-P4PP-0526-SM-2HMKE
4315	GTEX-P4PQ-0526-SM-2HMKR
4316	GTEX-P4QR-1026-SM-2I5GP
4317	GTEX-P4QS-0526-SM-2I3ET
4318	GTEX-P4QT-0526-SM-2I3EX
