# Sample Index	Sample ID
1708	GTEX-1117F-2826-SM-5GZXL
1709	GTEX-111YS-1926-SM-5GICC
1710	GTEX-1122O-1226-SM-5H113
1711	GTEX-117XS-1926-SM-5GICO
1712	GTEX-117YX-1426-SM-5H12H
1713	GTEX-1192X-2326-SM-5987X
1714	GTEX-11DXW-0626-SM-5N9ER
1715	GTEX-11DXY-2326-SM-5GICW
1716	GTEX-11DXZ-1926-SM-5GZZL
1717	GTEX-11DZ1-0326-SM-5N9BN
1718	GTEX-11EI6-0626-SM-5985T
1719	GTEX-11EM3-1326-SM-5N9C6
1720	GTEX-11EMC-2026-SM-5A5JV
1721	GTEX-11EQ9-1826-SM-5Q5AJ
1722	GTEX-11GS4-2126-SM-5A5KR
1723	GTEX-11GSO-1926-SM-5A5K3
1724	GTEX-11I78-2226-SM-5PNYA
1725	GTEX-11LCK-2426-SM-5HL5F
1726	GTEX-11NSD-0926-SM-5N9DR
1727	GTEX-11NV4-2026-SM-5N9DG
1728	GTEX-11O72-2126-SM-5N9FO
1729	GTEX-11OF3-1926-SM-59889
1730	GTEX-11ONC-2126-SM-5HL6E
1731	GTEX-11P7K-0726-SM-5EGKX
1732	GTEX-11P81-1926-SM-5BC53
1733	GTEX-11P82-1326-SM-5HL62
1734	GTEX-11PRG-0826-SM-5EQ6A
1735	GTEX-11TT1-2126-SM-5GU5Y
1736	GTEX-11TUW-1826-SM-5BC5D
1737	GTEX-11WQC-1726-SM-5GU4W
1738	GTEX-11WQK-2426-SM-5GU5C
1739	GTEX-11ZTT-2326-SM-5EQLG
1740	GTEX-11ZUS-0826-SM-5FQUY
1741	GTEX-1211K-1926-SM-5EQLB
1742	GTEX-1269C-2426-SM-5FQSN
1743	GTEX-12BJ1-1826-SM-5HL9N
1744	GTEX-12KS4-0126-SM-5Q5A5
1745	GTEX-12WSB-0626-SM-59HJO
1746	GTEX-12WSK-2226-SM-5GCO5
1747	GTEX-12WSM-1726-SM-5BC6J
