# Sample Index	Sample ID
7878	GTEX-111YS-0006-SM-5NQBE
7879	GTEX-1122O-0005-SM-5O99J
7880	GTEX-1128S-0005-SM-5P9HI
7881	GTEX-113IC-0006-SM-5NQ9C
7882	GTEX-113JC-0006-SM-5O997
7883	GTEX-117XS-0005-SM-5PNU6
7884	GTEX-117YW-0005-SM-5NQ8Z
7885	GTEX-1192W-0005-SM-5NQBQ
7886	GTEX-11DXW-0006-SM-5NQ7Y
7887	GTEX-11DXX-0005-SM-5NQ8B
7888	GTEX-11DXY-0006-SM-5NQ8N
7889	GTEX-11DXZ-0006-SM-5LZZH
7890	GTEX-11DYG-0006-SM-5NQB2
7891	GTEX-11EI6-0005-SM-5N9GN
7892	GTEX-11EM3-0005-SM-5N9DK
7893	GTEX-11EMC-0006-SM-5O9DN
7894	GTEX-11EQ8-0006-SM-5P9HJ
7895	GTEX-11EQ9-0006-SM-5LUB6
7896	GTEX-11GS4-0006-SM-5SI9M
7897	GTEX-11GSO-0005-SM-5O9CA
7898	GTEX-11GSP-0006-SM-5N9EL
7899	GTEX-11I78-0005-SM-5N9GB
7900	GTEX-11LCK-0005-SM-5O98U
7901	GTEX-11NSD-0005-SM-5LZZ5
7902	GTEX-11NUK-0005-SM-5MR5F
7903	GTEX-11NV4-0005-SM-5N9EX
7904	GTEX-11O72-0006-SM-5O9DB
7905	GTEX-11OC5-0006-SM-5N9FA
7906	GTEX-11OF3-0006-SM-5O9CM
7907	GTEX-11ONC-0005-SM-5O9CY
7908	GTEX-11P7K-0006-SM-5N9FM
7909	GTEX-11P81-0006-SM-5NQ7A
7910	GTEX-11P82-0006-SM-5N9FY
7911	GTEX-11PRG-0005-SM-5NQ6X
7912	GTEX-11TT1-0005-SM-5NQ8Y
7913	GTEX-11TTK-0005-SM-5O9BX
7914	GTEX-11TUW-0006-SM-5LZW2
7915	GTEX-11UD2-0005-SM-5NQ9B
7916	GTEX-11VI4-0006-SM-5N9D8
7917	GTEX-11WQC-0006-SM-5LZVP
7918	GTEX-11WQK-0005-SM-5O9AV
7919	GTEX-11XUK-0005-SM-5LU9F
7920	GTEX-11ZTS-0005-SM-5NQ8A
7921	GTEX-11ZTT-0006-SM-5N9FX
7922	GTEX-11ZUS-0006-SM-5O9AJ
7923	GTEX-1211K-0006-SM-5MR53
7924	GTEX-12126-0006-SM-5O9B8
7925	GTEX-1212Z-0006-SM-5NQ8M
7926	GTEX-12584-0005-SM-5N9GM
7927	GTEX-12696-0005-SM-5LZYS
7928	GTEX-1269C-0005-SM-5N9CJ
7929	GTEX-12BJ1-0006-SM-5SIB5
7930	GTEX-12C56-0006-SM-5N9E9
7931	GTEX-12KS4-0005-SM-5SI94
7932	GTEX-12WSA-0005-SM-5O9BM
7933	GTEX-12WSB-0006-SM-5O998
7934	GTEX-12WSC-0005-SM-5MR3H
7935	GTEX-12WSD-0005-SM-5N9FZ
7936	GTEX-12WSE-0005-SM-5NQAE
7937	GTEX-12WSF-0005-SM-5NQAQ
7938	GTEX-12WSG-0005-SM-5NQA2
7939	GTEX-12WSH-0005-SM-5NQ9P
7940	GTEX-12WSI-0005-SM-5O99K
7941	GTEX-12WSJ-0005-SM-5LU8S
7942	GTEX-12WSK-0006-SM-5NQA1
7943	GTEX-12WSL-0005-SM-5NQAD
