# Sample Index	Sample ID
3366	GTEX-111YS-0526-SM-5GZXJ
3367	GTEX-1122O-1126-SM-5NQ8X
3368	GTEX-1128S-0326-SM-5GZZF
3369	GTEX-117XS-0426-SM-5GZZN
3370	GTEX-117YW-0226-SM-5N9CM
3371	GTEX-11DXX-0426-SM-5EQ5F
3372	GTEX-11DXZ-0426-SM-5987Y
3373	GTEX-11DYG-1226-SM-5N9DC
3374	GTEX-11EM3-0226-SM-5985Y
3375	GTEX-11EMC-0926-SM-59863
3376	GTEX-11GS4-0326-SM-5N9F7
3377	GTEX-11GSP-1126-SM-5A5LM
3378	GTEX-11I78-0726-SM-5A5M1
3379	GTEX-11LCK-0726-SM-5PNYC
3380	GTEX-11NUK-0726-SM-5A5ME
3381	GTEX-11ONC-0926-SM-5BC5E
3382	GTEX-11P81-0326-SM-5HL6B
3383	GTEX-11P82-0126-SM-5HL72
3384	GTEX-11TT1-1226-SM-5Q5AV
3385	GTEX-11UD2-0826-SM-5EQKS
3386	GTEX-11ZTS-0826-SM-5EQ49
3387	GTEX-11ZVC-0326-SM-5CVLC
3388	GTEX-1211K-0326-SM-5FQT1
3389	GTEX-1212Z-0826-SM-5EQ51
3390	GTEX-12696-0426-SM-5EGL5
3391	GTEX-12C56-0226-SM-5N9FB
3392	GTEX-12KS4-0626-SM-5PNY4
3393	GTEX-12WSD-1326-SM-5GCNU
3394	GTEX-12WSK-0426-SM-5GCNS
3395	GTEX-12WSN-0326-SM-5GCP6
3396	GTEX-12ZZX-1026-SM-5LZUW
3397	GTEX-12ZZY-1326-SM-5GCNW
3398	GTEX-13111-0526-SM-5LZVF
3399	GTEX-13113-0526-SM-5GCN2
3400	GTEX-1313W-1026-SM-5EQ5I
3401	GTEX-131XF-0626-SM-5GIDS
3402	GTEX-131XW-2226-SM-5PNY1
3403	GTEX-131YS-1126-SM-5N9FQ
3404	GTEX-132AR-2126-SM-5K7XG
3405	GTEX-1339X-0526-SM-5KLYW
3406	GTEX-133LE-0226-SM-5PNY3
3407	GTEX-1399R-0626-SM-5K7UZ
3408	GTEX-1399T-0526-SM-5J1NC
3409	GTEX-1399U-0426-SM-5K7UU
3410	GTEX-139D8-1226-SM-5L3ED
3411	GTEX-139TS-0226-SM-5K7W5
3412	GTEX-139TU-1126-SM-5J1NY
3413	GTEX-139UW-0426-SM-5K7V4
3414	GTEX-139YR-0626-SM-5IJBT
3415	GTEX-13CF3-0526-SM-5IJBV
3416	GTEX-13D11-1426-SM-5K7Y9
3417	GTEX-13FH7-0326-SM-5J1MR
3418	GTEX-13FHO-1626-SM-5IJGB
3419	GTEX-13FLV-1426-SM-5J1N4
3420	GTEX-13FTX-0226-SM-5K7TX
3421	GTEX-13FTZ-0126-SM-5K7V3
3422	GTEX-13N2G-0526-SM-5MR5L
3423	GTEX-13NYB-0426-SM-5IJDD
3424	GTEX-13NZ9-1226-SM-5MR3J
3425	GTEX-13O1R-1026-SM-5KM2L
3426	GTEX-13O21-0426-SM-5K7VR
3427	GTEX-13O3O-1126-SM-5KM4Q
3428	GTEX-13O3P-1126-SM-5L3FG
3429	GTEX-13O61-0326-SM-5KM2O
3430	GTEX-13OVG-0826-SM-5L3D8
3431	GTEX-13OW5-0826-SM-5J1NE
3432	GTEX-13OW6-1526-SM-5L3HX
3433	GTEX-13OW8-1826-SM-5L3H1
3434	GTEX-13PVQ-1426-SM-5J1O4
3435	GTEX-13PVR-0826-SM-5S2PV
3436	GTEX-13QBU-0326-SM-5LU3F
3437	GTEX-13RTK-0126-SM-5RQHQ
3438	GTEX-13U4I-1026-SM-5LU3G
3439	GTEX-13VXT-0826-SM-5SIAP
3440	GTEX-13W46-1826-SM-5K7VA
3441	GTEX-13X6I-0926-SM-5LUAB
3442	GTEX-13X6K-1926-SM-5LU4O
3443	GTEX-13YAN-1526-SM-5LU3E
3444	GTEX-144GN-0326-SM-5O9AD
3445	GTEX-145MH-1026-SM-5Q5CI
3446	GTEX-145MO-1226-SM-5QGPC
