# Sample Index	Sample ID
4040	GTEX-11DXY-0526-SM-5EGGQ
4041	GTEX-11DXZ-0126-SM-5EGGY
4042	GTEX-11EQ9-0526-SM-5A5JZ
4043	GTEX-11GSP-0626-SM-5986T
4044	GTEX-11NUK-1226-SM-5P9GM
4045	GTEX-11NV4-1326-SM-5HL6V
4046	GTEX-11OF3-0726-SM-5BC4Z
4047	GTEX-11WQC-0726-SM-5EQMR
4048	GTEX-11ZTS-1426-SM-5EQMM
4049	GTEX-11ZUS-2526-SM-59872
4050	GTEX-11ZVC-0726-SM-5FQT9
4051	GTEX-1212Z-0226-SM-59HLF
4052	GTEX-12696-0826-SM-5EGGE
4053	GTEX-1269C-0626-SM-5FQSS
4054	GTEX-12KS4-1326-SM-5LUB3
4055	GTEX-12WSD-1426-SM-5GCN9
4056	GTEX-12WSG-0626-SM-5FQTQ
4057	GTEX-12WSI-0226-SM-5GCNA
4058	GTEX-12WSL-0226-SM-5CVMJ
4059	GTEX-12WSM-0726-SM-5GCOW
4060	GTEX-12ZZZ-1326-SM-59HKW
4061	GTEX-13112-1426-SM-5EGH8
4062	GTEX-13113-1326-SM-5GCOI
4063	GTEX-131XE-0326-SM-5LZVO
4064	GTEX-131XH-0626-SM-5LZWH
4065	GTEX-131YS-1626-SM-5HL6C
4066	GTEX-132NY-0926-SM-5P9G3
4067	GTEX-1399R-1226-SM-5P9GF
4068	GTEX-1399T-0826-SM-5IFES
4069	GTEX-139TS-1426-SM-5IFJD
4070	GTEX-139TU-0826-SM-5IJFG
4071	GTEX-139YR-0226-SM-5IFEM
4072	GTEX-13FLV-0326-SM-5N9DJ
4073	GTEX-13FTW-1126-SM-5J2NV
4074	GTEX-13FTZ-0726-SM-5IFFY
4075	GTEX-13N11-0926-SM-5IJG2
4076	GTEX-13N2G-0926-SM-5IFGJ
4077	GTEX-13NYB-1026-SM-5IFH3
4078	GTEX-13NZ9-1326-SM-5MR3V
4079	GTEX-13NZB-0626-SM-5IFH6
4080	GTEX-13O3O-1826-SM-5IFGW
4081	GTEX-13OW6-2626-SM-5IFF2
4082	GTEX-13PVR-0126-SM-5S2PY
4083	GTEX-13QJC-0726-SM-5RQJK
4084	GTEX-13SLX-1226-SM-5S2Q6
4085	GTEX-13VXU-0926-SM-5IFFH
4086	GTEX-144GM-1326-SM-5LU5E
4087	GTEX-145LU-1326-SM-5LU9N
4088	GTEX-145MF-0826-SM-5QGQA
4089	GTEX-145MO-2326-SM-5NQ9K
4090	GTEX-146FH-1526-SM-5NQBU
4091	GTEX-14753-1626-SM-5NQ9L
4092	GTEX-147F4-1426-SM-5LUA8
4093	GTEX-147JS-1126-SM-5RQIW
4094	GTEX-1497J-0726-SM-5Q5D1
4095	GTEX-14A5I-1726-SM-5QGQ5
4096	GTEX-14AS3-0126-SM-5Q5F4
4097	GTEX-14C38-1526-SM-5RQJ7
4098	GTEX-14DAQ-1726-SM-5S2R2
4099	GTEX-14E1K-0326-SM-5S2PE
4100	GTEX-OOBJ-0826-SM-3NB2K
