# Sample Index	Sample ID
7367	GTEX-111FC-0426-SM-5N9CV
7368	GTEX-111YS-2226-SM-5987P
7369	GTEX-1128S-2526-SM-5H11N
7370	GTEX-113IC-0426-SM-5HL5O
7371	GTEX-117YX-2626-SM-5EQ53
7372	GTEX-11DXW-0526-SM-5H127
7373	GTEX-11DXX-2626-SM-5Q5A3
7374	GTEX-11DXZ-2626-SM-59882
7375	GTEX-11EI6-0526-SM-5985S
7376	GTEX-11EM3-2226-SM-5H11Y
7377	GTEX-11EMC-3026-SM-5EQ4R
7378	GTEX-11EQ8-0426-SM-5N9DP
7379	GTEX-11EQ9-2226-SM-5987H
7380	GTEX-11GS4-2926-SM-5A5LF
7381	GTEX-11GSP-2926-SM-5N9C2
7382	GTEX-11I78-2326-SM-5Q5AH
7383	GTEX-11LCK-1426-SM-5HL5R
7384	GTEX-11NUK-0526-SM-5A5L5
7385	GTEX-11NV4-0526-SM-5N9BF
7386	GTEX-11O72-0426-SM-5BC5B
7387	GTEX-11OC5-0426-SM-5Q5AR
7388	GTEX-11ONC-2726-SM-5N9DZ
7389	GTEX-11P7K-2326-SM-5EGKZ
7390	GTEX-11P81-2726-SM-59876
7391	GTEX-11TT1-2726-SM-5LU8L
7392	GTEX-11TUW-2926-SM-5BC59
7393	GTEX-11UD2-0526-SM-5GU69
7394	GTEX-11VI4-2026-SM-5CVLJ
7395	GTEX-11WQC-2726-SM-5CVLG
7396	GTEX-11XUK-2426-SM-5GU72
7397	GTEX-11ZTS-0326-SM-5EQKP
7398	GTEX-11ZUS-1326-SM-5FQUC
7399	GTEX-11ZVC-2926-SM-5986H
7400	GTEX-1211K-2426-SM-59HL8
7401	GTEX-12126-0726-SM-5FQTX
7402	GTEX-1212Z-2826-SM-59HJ5
7403	GTEX-12584-0426-SM-5FQTT
7404	GTEX-12696-2726-SM-5FQUL
7405	GTEX-1269C-2826-SM-5EQ5O
7406	GTEX-12BJ1-2726-SM-5HL9M
7407	GTEX-12C56-2026-SM-5FQSI
7408	GTEX-12WSC-0526-SM-5BC5X
7409	GTEX-12WSH-2826-SM-5GCP5
7410	GTEX-12WSK-2726-SM-5CVND
7411	GTEX-12WSL-2626-SM-5GCNV
7412	GTEX-12WSM-0526-SM-5GCO8
7413	GTEX-12WSN-2726-SM-5LZUK
7414	GTEX-12ZZW-0426-SM-5GCO9
7415	GTEX-12ZZX-0526-SM-5DUW6
7416	GTEX-12ZZY-0526-SM-5EQ5H
7417	GTEX-13111-2126-SM-5LZU2
7418	GTEX-13113-2126-SM-5EQ4U
7419	GTEX-1314G-1926-SM-5BC6F
7420	GTEX-131XE-2626-SM-5PNYY
7421	GTEX-131XF-2526-SM-5EQ68
7422	GTEX-131XG-2226-SM-5DUXS
7423	GTEX-131XH-2426-SM-5PNZ6
7424	GTEX-131XW-0226-SM-5IJCA
7425	GTEX-131YS-0426-SM-5EQ4J
7426	GTEX-132AR-0726-SM-5EQ6J
7427	GTEX-132NY-0626-SM-5L3D9
7428	GTEX-132Q8-0526-SM-5IJBQ
7429	GTEX-1339X-2626-SM-5K7YX
7430	GTEX-133LE-2226-SM-5IFGU
7431	GTEX-1399R-2326-SM-5PNYT
7432	GTEX-1399S-2626-SM-5L3DU
7433	GTEX-1399T-2626-SM-5L3E4
7434	GTEX-139T6-1826-SM-5KM2E
7435	GTEX-139T8-0426-SM-5K7VC
7436	GTEX-139TT-0526-SM-5J1NN
7437	GTEX-139YR-2726-SM-5K7VV
7438	GTEX-13CF3-2226-SM-5J2MX
7439	GTEX-13D11-2726-SM-5K7V7
7440	GTEX-13FH7-2326-SM-5KM1E
7441	GTEX-13FHP-0426-SM-5J1O5
7442	GTEX-13FTW-2226-SM-5J1OH
7443	GTEX-13FTX-2226-SM-5J1OP
7444	GTEX-13FTY-0426-SM-5IJC2
7445	GTEX-13G51-2926-SM-5IJDL
7446	GTEX-13JUV-2426-SM-5J1NS
7447	GTEX-13JVG-0426-SM-5MR59
7448	GTEX-13N11-2926-SM-5K7VD
7449	GTEX-13N1W-0326-SM-5IJDJ
7450	GTEX-13NYB-2926-SM-5K7VH
7451	GTEX-13NYC-0826-SM-5N9FP
7452	GTEX-13NYS-0526-SM-5J1OF
7453	GTEX-13NZ8-1626-SM-5IJBC
7454	GTEX-13NZ9-0826-SM-5J1NI
7455	GTEX-13NZB-2226-SM-5MR5B
7456	GTEX-13O21-2526-SM-5J1OZ
7457	GTEX-13O3O-0426-SM-5KM2Y
7458	GTEX-13O3P-0526-SM-5K7UT
7459	GTEX-13O3Q-2526-SM-5IJC4
7460	GTEX-13O61-2526-SM-5J1O8
7461	GTEX-13OVG-2326-SM-5J1OV
7462	GTEX-13OVH-0426-SM-5K7UC
7463	GTEX-13OVL-1326-SM-5IJCZ
7464	GTEX-13OW6-0326-SM-5L3H9
7465	GTEX-13OW7-0626-SM-5K7UD
7466	GTEX-13OW8-1626-SM-5L3HW
7467	GTEX-13PL6-0526-SM-5L3G6
7468	GTEX-13PL7-2126-SM-5L3HZ
7469	GTEX-13PLJ-0526-SM-5K7VW
7470	GTEX-13PVQ-0526-SM-5LU8Q
7471	GTEX-13PVR-2726-SM-5SI6H
7472	GTEX-13QBU-2226-SM-5K7WI
7473	GTEX-13QIC-1626-SM-5K7TZ
7474	GTEX-13QJ3-0626-SM-5SI6G
7475	GTEX-13RTK-1826-SM-5S2P3
7476	GTEX-13S86-2526-SM-5S2V5
7477	GTEX-13U4I-0426-SM-5LU4W
7478	GTEX-13VXT-0526-SM-5SI9O
7479	GTEX-13VXU-0526-SM-5K7V1
7480	GTEX-13W46-0626-SM-5LU3N
7481	GTEX-13X6H-2526-SM-5QGOT
7482	GTEX-13X6K-0526-SM-5LU51
7483	GTEX-144GL-0526-SM-5LU41
7484	GTEX-144GM-2226-SM-5O9B5
7485	GTEX-145LS-0426-SM-5LU8M
7486	GTEX-145ME-2226-SM-5S2VY
7487	GTEX-145MF-0426-SM-5LU9T
7488	GTEX-145MH-1526-SM-5LUAU
7489	GTEX-145MN-2326-SM-5SIB7
7490	GTEX-145MO-0626-SM-5NQAW
7491	GTEX-146FH-0426-SM-5QGPS
7492	GTEX-146FR-1626-SM-5Q5DS
7493	GTEX-14753-0226-SM-5Q5CH
7494	GTEX-147F3-0426-SM-5SI8V
7495	GTEX-147F4-0126-SM-5QGPV
7496	GTEX-147JS-0726-SM-5S2UL
7497	GTEX-148VJ-0426-SM-5S2V8
7498	GTEX-14A6H-2726-SM-5QGPL
7499	GTEX-14AS3-2326-SM-5S2NZ
7500	GTEX-14B4R-2026-SM-5QGQL
7501	GTEX-14BIN-0926-SM-5S2OZ
7502	GTEX-14BMU-2426-SM-5RQIJ
7503	GTEX-14BMV-0526-SM-5S2NE
7504	GTEX-14C39-2626-SM-5S2QD
7505	GTEX-14DAR-2126-SM-5RQID
7506	GTEX-14E7W-0526-SM-5S2W8
7507	GTEX-14ICL-1826-SM-5RQIY
7508	GTEX-N7MS-0626-SM-2YUN7
7509	GTEX-NFK9-0526-SM-2YUNL
7510	GTEX-NPJ8-1826-SM-2YUNC
7511	GTEX-O5YT-1826-SM-32PK9
7512	GTEX-O5YV-1626-SM-2YUNJ
7513	GTEX-O5YW-1826-SM-2YUN2
7514	GTEX-OHPK-1826-SM-2YUMR
7515	GTEX-OHPM-1826-SM-2YUNF
7516	GTEX-OHPN-2826-SM-3LK67
7517	GTEX-OIZH-1826-SM-2YUNP
7518	GTEX-OIZI-0526-SM-2XCEG
7519	GTEX-OOBJ-1826-SM-3NB1C
7520	GTEX-OXRK-0526-SM-3NB2F
7521	GTEX-OXRL-1826-SM-2YUMV
7522	GTEX-OXRO-1926-SM-2S1O3
