# Sample Index	Sample ID
6008	GTEX-145ME-1726-SM-5Q5EU
6009	GTEX-145MF-0926-SM-5Q5EA
6010	GTEX-145MG-1526-SM-5Q5EM
6011	GTEX-145MH-2826-SM-5RQJF
6012	GTEX-145MI-0626-SM-5SI8S
6013	GTEX-145MN-1526-SM-5SI9T
6014	GTEX-145MO-2826-SM-5LU96
6015	GTEX-146FQ-2126-SM-5RQHU
6016	GTEX-14753-0726-SM-5QGQO
6017	GTEX-147F3-1726-SM-5SIAW
6018	GTEX-147JS-0226-SM-5S2U9
6019	GTEX-148VJ-0626-SM-5LUAW
6020	GTEX-1497J-0226-SM-5QGPU
6021	GTEX-14A5H-0826-SM-5QGPJ
6022	GTEX-14A6H-2026-SM-5Q5DD
6023	GTEX-14AS3-1526-SM-5Q5ED
6024	GTEX-14B4R-1326-SM-5Q5EZ
6025	GTEX-14BIN-1126-SM-5RQJZ
6026	GTEX-14BMU-1226-SM-5S2OR
6027	GTEX-14C38-0726-SM-5SI6M
6028	GTEX-14C39-1726-SM-5RQIL
6029	GTEX-14E6C-2426-SM-5S2NF
6030	GTEX-U8XE-0226-SM-4E3J3
6031	GTEX-UPJH-0226-SM-3GADV
6032	GTEX-V1D1-2026-SM-3GAF4
6033	GTEX-VUSG-2326-SM-4KL1U
6034	GTEX-W5X1-2526-SM-3GILC
6035	GTEX-WEY5-2326-SM-3GIKK
6036	GTEX-WFG7-2026-SM-5SI7P
6037	GTEX-WFON-1926-SM-3LK7L
6038	GTEX-WH7G-2026-SM-3NMBL
6039	GTEX-WHPG-2626-SM-3NMBR
6040	GTEX-WHSB-1326-SM-3LK6W
6041	GTEX-WHSE-0126-SM-3NMBT
6042	GTEX-WHWD-1826-SM-3LK6I
6043	GTEX-WI4N-2726-SM-3LK7Y
6044	GTEX-WK11-2726-SM-3NMAQ
6045	GTEX-WRHU-2826-SM-3MJG8
6046	GTEX-WXYG-2026-SM-4E3IY
6047	GTEX-WY7C-2126-SM-3NB2R
6048	GTEX-WYBS-0626-SM-3NMAS
6049	GTEX-WYJK-0526-SM-3NM8Z
6050	GTEX-WYVS-1626-SM-3NM9R
6051	GTEX-X3Y1-2026-SM-3P5YM
6052	GTEX-X4EO-2926-SM-4E3JH
6053	GTEX-X4EP-0626-SM-3P621
6054	GTEX-X585-2426-SM-46MW2
6055	GTEX-X5EB-1926-SM-4E3IW
6056	GTEX-X8HC-0626-SM-4E3HQ
6057	GTEX-XAJ8-1426-SM-47JYM
6058	GTEX-XBEC-0726-SM-4QARZ
6059	GTEX-XBED-1926-SM-47JYP
6060	GTEX-XBEW-1126-SM-4QARW
6061	GTEX-XK95-0226-SM-4AT58
6062	GTEX-XMD2-2126-SM-4YCF8
6063	GTEX-XOT4-0626-SM-4B66L
6064	GTEX-XOTO-0726-SM-4B659
6065	GTEX-XPVG-2126-SM-4B667
6066	GTEX-XQ3S-1426-SM-4BOPR
6067	GTEX-XQ8I-0926-SM-4BOOF
6068	GTEX-XUJ4-1826-SM-4BOOU
6069	GTEX-XUW1-0926-SM-4BONX
6070	GTEX-XV7Q-1826-SM-4BRUV
6071	GTEX-XXEK-1626-SM-4BRUZ
6072	GTEX-XYKS-1426-SM-4BRUO
6073	GTEX-Y111-0626-SM-4SOIT
6074	GTEX-Y114-2126-SM-4TT8B
6075	GTEX-Y3I4-1726-SM-4TT89
6076	GTEX-Y3IK-1626-SM-4YCF5
6077	GTEX-Y5V5-0126-SM-5S2NW
6078	GTEX-Y5V6-2326-SM-4VDSA
6079	GTEX-Y8E4-2026-SM-5IFJB
6080	GTEX-Y8LW-1526-SM-5IFHL
6081	GTEX-Y9LG-1126-SM-4VBQ7
6082	GTEX-YB5K-2026-SM-4VDT3
6083	GTEX-YEC3-1326-SM-5PNXV
6084	GTEX-YEC4-1826-SM-4W1YP
6085	GTEX-YECK-0326-SM-4W1YS
6086	GTEX-YFCO-1226-SM-5LUAT
6087	GTEX-YJ8O-2526-SM-5HL85
6088	GTEX-Z93S-1626-SM-5CVMB
6089	GTEX-ZA64-1026-SM-5HL8R
6090	GTEX-ZAB4-2126-SM-5HL8U
6091	GTEX-ZAJG-1526-SM-5CVML
6092	GTEX-ZAK1-0626-SM-5HL8E
6093	GTEX-ZC5H-1526-SM-5HL9Y
6094	GTEX-ZDXO-3126-SM-5IJDF
6095	GTEX-ZE7O-2726-SM-51MT5
6096	GTEX-ZE9C-2526-SM-5IJDR
6097	GTEX-ZF2S-1626-SM-57WES
6098	GTEX-ZLFU-1826-SM-4WWBV
6099	GTEX-ZLV1-1526-SM-4WWBC
6100	GTEX-ZLWG-0826-SM-59888
6101	GTEX-ZP4G-1426-SM-4WWCL
6102	GTEX-ZPCL-1126-SM-4WWFE
6103	GTEX-ZPU1-1126-SM-4YCF3
6104	GTEX-ZT9W-1126-SM-57WDR
6105	GTEX-ZT9X-1526-SM-5DUXD
6106	GTEX-ZTSS-1426-SM-5985P
6107	GTEX-ZTTD-2826-SM-4YCFA
6108	GTEX-ZTX8-1326-SM-4YCEL
6109	GTEX-ZU9S-1826-SM-5NQ9E
6110	GTEX-ZVE1-0726-SM-51MRN
6111	GTEX-ZVE2-2826-SM-5GU51
6112	GTEX-ZVP2-0326-SM-57WBP
6113	GTEX-ZVT2-0126-SM-5GIDQ
6114	GTEX-ZVT4-2426-SM-5GIEI
6115	GTEX-ZVTK-0226-SM-51MRG
6116	GTEX-ZVZP-1226-SM-5GID7
6117	GTEX-ZWKS-0626-SM-5GIDV
6118	GTEX-ZXG5-2126-SM-59HKD
6119	GTEX-ZY6K-1426-SM-5GZX2
6120	GTEX-ZYFC-0426-SM-5GICQ
6121	GTEX-ZYFD-0626-SM-5E44E
6122	GTEX-ZYFG-1526-SM-5GZYM
6123	GTEX-ZYT6-2326-SM-5GZY3
6124	GTEX-ZYVF-0926-SM-5E44J
6125	GTEX-ZYW4-0626-SM-59HJR
6126	GTEX-ZYWO-2226-SM-5GZXR
6127	GTEX-ZYY3-2926-SM-5GIEB
6128	GTEX-ZZ64-1026-SM-5GZXG
6129	GTEX-ZZPU-0826-SM-5GZX5
