# Sample Index	Sample ID
8438	GTEX-11GSP-0011-R5a-SM-57WBE
8439	GTEX-11H98-0011-R5b-SM-57WCF
8440	GTEX-11NV4-0011-R5a-SM-5NQ88
8441	GTEX-11OF3-0011-R5a-SM-57WB4
8442	GTEX-11UD1-0011-R5b-SM-5P9FP
8443	GTEX-11WQC-0011-R5a-SM-5BC74
8444	GTEX-12WSA-0011-R5b-SM-5GU5I
8445	GTEX-12WSB-0011-R5b-SM-5GU67
8446	GTEX-12WSC-0011-R5b-SM-5CVNS
8447	GTEX-12WSD-0011-R5b-SM-5CVNG
8448	GTEX-12WSF-0011-R5a-SM-5HL8K
8449	GTEX-12WSH-0011-R5b-SM-5P9F3
8450	GTEX-12WSM-0011-R5a-SM-5EQ4Y
8451	GTEX-12ZZW-0011-R5a-SM-5DUVN
8452	GTEX-12ZZX-0011-R5a-SM-5HL89
8453	GTEX-12ZZY-0011-R5a-SM-5EGL9
8454	GTEX-12ZZZ-0011-R5a-SM-5EQ4M
8455	GTEX-13112-0011-R5b-SM-5DUV8
8456	GTEX-1313W-0011-R5b-SM-5L3EP
8457	GTEX-131YS-0011-R5b-SM-5K7YB
8458	GTEX-132Q8-0011-R5a-SM-5IJDM
8459	GTEX-1399T-0011-R5b-SM-5IJDK
8460	GTEX-139T8-0011-R5b-SM-5J1MO
8461	GTEX-139TS-0011-R5b-SM-5J2MZ
8462	GTEX-139TT-0011-R5b-SM-5K7W8
8463	GTEX-13CF2-0011-R5a-SM-5LZWS
8464	GTEX-13CIG-0011-R5b-SM-5L3F2
8465	GTEX-13CZV-0011-R5a-SM-5K7XA
8466	GTEX-13FHO-0011-R5b-SM-5LZZ3
8467	GTEX-13FHP-0011-R5b-SM-5LZY2
8468	GTEX-13FLV-0011-R5a-SM-5LZWT
8469	GTEX-13FLW-0011-R5a-SM-5LZX6
8470	GTEX-13FXS-0011-R5b-SM-5LZYE
8471	GTEX-13G51-0011-R5a-SM-5L3EB
8472	GTEX-13JUV-0011-R5a-SM-5LZY5
8473	GTEX-13JVG-0011-R5a-SM-5MR4O
8474	GTEX-13N1W-0011-R5b-SM-5MR5Q
8475	GTEX-13NYB-0011-R5a-SM-5MR45
8476	GTEX-13NYS-0011-R5a-SM-5MR4D
8477	GTEX-13NZA-0011-R5b-SM-5KM4K
8478	GTEX-13O3O-0011-R5b-SM-5KM44
8479	GTEX-13O3Q-0011-R5b-SM-5P9H4
8480	GTEX-13OVH-0011-R5b-SM-5KM4L
8481	GTEX-13OVJ-0011-R5a-SM-5P9H7
8482	GTEX-13OVL-0011-R5b-SM-5L3FU
8483	GTEX-13OW5-0011-R5b-SM-5L3FR
8484	GTEX-13OW6-0011-R5a-SM-5O9BK
8485	GTEX-13OW7-0011-R5b-SM-5O9DM
8486	GTEX-13OW8-0011-R5b-SM-5L3FQ
8487	GTEX-13PLJ-0011-R5a-SM-5O9BG
