# Sample Index	Sample ID
2680	GTEX-111CU-0826-SM-5EGIJ
2681	GTEX-111YS-0826-SM-5GZYK
2682	GTEX-1122O-1826-SM-5EGIP
2683	GTEX-113JC-1026-SM-5H117
2684	GTEX-1192X-1826-SM-5GIE2
2685	GTEX-11DXX-1226-SM-5GICD
2686	GTEX-11DXY-1326-SM-5987Z
2687	GTEX-11DXZ-1026-SM-5N9D5
2688	GTEX-11DYG-1926-SM-5H12I
2689	GTEX-11EM3-0926-SM-5A5KK
2690	GTEX-11EQ9-0926-SM-5HL6I
2691	GTEX-11LCK-1526-SM-5HL64
2692	GTEX-11NUK-1726-SM-5A5L2
2693	GTEX-11O72-2026-SM-5N9G8
2694	GTEX-11OF3-2326-SM-5GU73
2695	GTEX-11P7K-1426-SM-5EGKY
2696	GTEX-11P81-1026-SM-5GU54
2697	GTEX-11P82-0426-SM-5HL5D
2698	GTEX-11TT1-0626-SM-5GU4X
2699	GTEX-11UD2-1526-SM-5EQLQ
2700	GTEX-11VI4-0826-SM-5GU5N
2701	GTEX-11WQK-2226-SM-5CVL7
2702	GTEX-11XUK-0926-SM-5EQL3
2703	GTEX-11ZTS-2726-SM-5EQLU
2704	GTEX-1211K-1326-SM-5FQV2
2705	GTEX-12696-1526-SM-5EGL6
2706	GTEX-12BJ1-1526-SM-5LUAQ
2707	GTEX-12C56-0426-SM-5FQU1
2708	GTEX-12WSD-2026-SM-5HL7D
2709	GTEX-12WSJ-0826-SM-5PNWV
2710	GTEX-12WSK-1326-SM-5CVNM
2711	GTEX-12WSL-1226-SM-5DUXE
2712	GTEX-12WSN-1826-SM-5LZUT
2713	GTEX-13111-1126-SM-5GCMZ
2714	GTEX-131XE-1526-SM-5KM1A
2715	GTEX-131XF-1126-SM-5HL8J
2716	GTEX-131XG-1126-SM-5DUWR
2717	GTEX-132AR-2526-SM-5PNVM
2718	GTEX-132NY-2026-SM-5L3FM
2719	GTEX-132QS-1626-SM-5K7YZ
2720	GTEX-1339X-1126-SM-5J2OI
2721	GTEX-1399R-0926-SM-5J2N8
2722	GTEX-1399S-1526-SM-5P9JC
2723	GTEX-1399U-1426-SM-5J1N8
2724	GTEX-139T6-0826-SM-5J1O2
2725	GTEX-139YR-1826-SM-5LZXA
2726	GTEX-13CF3-1726-SM-5LU9E
2727	GTEX-13D11-2026-SM-5IJBK
2728	GTEX-13FH7-0626-SM-5KLZD
2729	GTEX-13FLV-1326-SM-5L3EJ
2730	GTEX-13FTW-1926-SM-5K7Y4
2731	GTEX-13N1W-1926-SM-5IJCH
2732	GTEX-13NYB-1326-SM-5K7Y1
2733	GTEX-13O21-0726-SM-5L3EG
2734	GTEX-13O3P-2726-SM-5KM2R
2735	GTEX-13O61-1226-SM-5KM21
2736	GTEX-13OVG-1026-SM-5KLZ3
2737	GTEX-13OVH-1826-SM-5K7YW
2738	GTEX-13OVJ-1426-SM-5K7Z2
2739	GTEX-13OVL-2726-SM-5J2MP
2740	GTEX-13OW6-1626-SM-5IJD5
2741	GTEX-13OW7-1926-SM-5LUB4
2742	GTEX-13OW8-2426-SM-5L3ID
2743	GTEX-13PL7-0526-SM-5J2MQ
2744	GTEX-13PVQ-1926-SM-5L3GN
2745	GTEX-13QBU-0826-SM-5IJBU
2746	GTEX-13QIC-2026-SM-5N9G9
2747	GTEX-13QJ3-1926-SM-5QGQM
2748	GTEX-13RTK-0426-SM-5RQHT
2749	GTEX-13U4I-1326-SM-5KM25
2750	GTEX-13VXT-1826-SM-5KM2F
2751	GTEX-13VXU-1126-SM-5LU3U
2752	GTEX-13W3W-1826-SM-5IJDE
2753	GTEX-13X6H-1526-SM-5Q5E2
2754	GTEX-13YAN-1826-SM-5LU3Q
