# Sample Index	Sample ID
4536	GTEX-1117F-0426-SM-5EGHI
4537	GTEX-111CU-2026-SM-5GZZC
4538	GTEX-111FC-0326-SM-5GZZ1
4539	GTEX-111VG-2626-SM-5GZY2
4540	GTEX-111YS-2326-SM-5987L
4541	GTEX-1122O-2426-SM-5GIDN
4542	GTEX-1128S-2426-SM-5H11B
4543	GTEX-113JC-2726-SM-5EGIS
4544	GTEX-117XS-2526-SM-5H11G
4545	GTEX-117YW-2426-SM-5Q5AE
4546	GTEX-117YX-2526-SM-5EQ4Q
4547	GTEX-1192X-0426-SM-5GIEE
4548	GTEX-11DXW-0726-SM-5H12J
4549	GTEX-11DXX-2726-SM-5PNXO
4550	GTEX-11DXY-2726-SM-5GID2
4551	GTEX-11DXZ-2426-SM-5N9DT
4552	GTEX-11DZ1-0926-SM-5EQ5R
4553	GTEX-11EI6-0326-SM-5EQ6G
4554	GTEX-11EM3-2126-SM-5H11M
4555	GTEX-11EMC-2626-SM-59864
4556	GTEX-11EQ8-0526-SM-5N9BC
4557	GTEX-11EQ9-2126-SM-5PNVW
4558	GTEX-11GS4-2526-SM-5A5KT
4559	GTEX-11GSO-2526-SM-5PNVX
4560	GTEX-11GSP-2726-SM-5A5LJ
4561	GTEX-11H98-0326-SM-5HL4S
4562	GTEX-11I78-2426-SM-5A5K9
4563	GTEX-11LCK-1226-SM-5Q5AM
4564	GTEX-11NSD-2026-SM-5HL5U
4565	GTEX-11NUK-0226-SM-5A5L4
4566	GTEX-11NV4-0326-SM-5HL58
4567	GTEX-11O72-0326-SM-5986D
4568	GTEX-11OC5-0326-SM-5PNW5
4569	GTEX-11OF3-2526-SM-5P9JL
4570	GTEX-11ONC-2426-SM-5GU7H
4571	GTEX-11P7K-1926-SM-5GU6R
4572	GTEX-11P81-2526-SM-5GU6H
4573	GTEX-11P82-1826-SM-5PNYJ
4574	GTEX-11PRG-0326-SM-5GU53
4575	GTEX-11TTK-0326-SM-5BC5N
4576	GTEX-11TUW-2526-SM-5EQKN
