# Sample Index	Sample ID
921	GTEX-11GSP-0011-R10a-SM-5NQ7J
922	GTEX-11H98-0011-R10b-SM-5NQ98
923	GTEX-11WQC-0011-R10a-SM-57WCT
924	GTEX-11WQK-0011-R10a-SM-5BC6R
925	GTEX-11ZUS-0011-R10b-SM-5BC79
926	GTEX-12126-0011-R10b-SM-5BC6T
927	GTEX-12WSA-0011-R10b-SM-5P9ET
928	GTEX-12WSC-0011-R10a-SM-5GU57
929	GTEX-12WSD-0011-R10b-SM-5GU79
930	GTEX-12WSE-0011-R10b-SM-5P9JV
931	GTEX-12WSF-0011-R10a-SM-5LZVH
932	GTEX-12WSH-0011-R10a-SM-5LZUS
933	GTEX-12WSM-0011-R10a-SM-5DUWV
934	GTEX-12ZZW-0011-R10b-SM-5HL9X
935	GTEX-12ZZX-0011-R10b-SM-5DUWK
936	GTEX-12ZZY-0011-R10b-SM-5HL7W
937	GTEX-12ZZZ-0011-R10a-SM-5P9HC
938	GTEX-1313W-0011-R10b-SM-5DUXA
939	GTEX-131XH-0011-R10a-SM-5EGLJ
940	GTEX-131XW-0011-R10a-SM-5DUVA
941	GTEX-131YS-0011-R10b-SM-5EQ5N
942	GTEX-132Q8-0011-R10b-SM-5DUWZ
943	GTEX-139TS-0011-R10a-SM-5K7TU
944	GTEX-13CZV-0011-R10b-SM-5LZYD
945	GTEX-13FHO-0011-R10b-SM-5J2MM
946	GTEX-13FLV-0011-R10b-SM-5LZZ2
947	GTEX-13FLW-0011-R10b-SM-5LZZF
948	GTEX-13FTZ-0011-R10b-SM-5KLZS
949	GTEX-13FXS-0011-R10a-SM-5J2MA
950	GTEX-13G51-0011-R10b-SM-5LZYF
951	GTEX-13IVO-0011-R10a-SM-5LZY3
952	GTEX-13JUV-0011-R10b-SM-5LZXR
953	GTEX-13JVG-0011-R10b-SM-5KM2P
954	GTEX-13N1W-0011-R10b-SM-5MR4H
955	GTEX-13N2G-0011-R10a-SM-5MR34
956	GTEX-13NYB-0011-R10a-SM-5KM43
957	GTEX-13NYS-0011-R10a-SM-5MR4S
958	GTEX-13NZA-0011-R10b-SM-5KM54
959	GTEX-13O3O-0011-R10a-SM-5LUA9
960	GTEX-13O3Q-0011-R10b-SM-5KM39
