# Sample Index	Sample ID
6130	GTEX-111CU-1926-SM-5GZYZ
6131	GTEX-111FC-0126-SM-5N9DL
6132	GTEX-111VG-2426-SM-5GZXD
6133	GTEX-1122O-2126-SM-5EGIR
6134	GTEX-1128S-2326-SM-5GZZY
6135	GTEX-113JC-2326-SM-5EQ4E
6136	GTEX-117XS-2726-SM-5N9BL
6137	GTEX-117YW-2626-SM-5GZZH
6138	GTEX-117YX-2326-SM-5H12W
6139	GTEX-1192W-2626-SM-5Q5AF
6140	GTEX-1192X-0226-SM-5H12D
6141	GTEX-11DXW-0226-SM-5H122
6142	GTEX-11DXX-2426-SM-5GZZW
6143	GTEX-11DXY-2626-SM-5GIE7
6144	GTEX-11DXZ-2326-SM-5EGGV
6145	GTEX-11DYG-0126-SM-59883
6146	GTEX-11DZ1-0126-SM-5985Q
6147	GTEX-11EI6-0126-SM-5985R
6148	GTEX-11EM3-2426-SM-59861
6149	GTEX-11EMC-2926-SM-5EQ4F
6150	GTEX-11EQ9-2426-SM-5HL5T
6151	GTEX-11GS4-2726-SM-5A5LE
6152	GTEX-11GSO-2426-SM-5A5LY
6153	GTEX-11GSP-2526-SM-5N9BP
6154	GTEX-11H98-0126-SM-5EGHG
6155	GTEX-11LCK-1026-SM-5A5KB
6156	GTEX-11NSD-2226-SM-5986V
6157	GTEX-11NUK-0126-SM-5A5L3
6158	GTEX-11O72-0126-SM-59887
6159	GTEX-11OC5-0126-SM-5HL6A
6160	GTEX-11OF3-2626-SM-5GU7F
6161	GTEX-11P7K-2126-SM-5GU7G
6162	GTEX-11P81-2326-SM-59875
6163	GTEX-11P82-1626-SM-59879
6164	GTEX-11TT1-2526-SM-5EGIB
6165	GTEX-11TTK-0126-SM-5987B
6166	GTEX-11TUW-2726-SM-5EQLC
6167	GTEX-11UD1-0126-SM-5PNYG
6168	GTEX-11UD2-0226-SM-5EQKY
6169	GTEX-11VI4-1726-SM-5CVLH
6170	GTEX-11WQC-2526-SM-5CVLE
6171	GTEX-11WQK-0526-SM-5EQLD
6172	GTEX-11XUK-2026-SM-5EQLF
6173	GTEX-11ZTS-0126-SM-5EQ6M
6174	GTEX-11ZTT-2426-SM-5EQLS
6175	GTEX-11ZU8-2526-SM-5EQKI
6176	GTEX-11ZVC-2526-SM-5FQTE
6177	GTEX-1211K-2026-SM-5EQ4Z
6178	GTEX-12126-0326-SM-5PNW3
6179	GTEX-1212Z-2526-SM-5EGKP
6180	GTEX-12584-0126-SM-5EGKQ
