# Sample Index	Sample ID
4966	GTEX-111CU-2226-SM-5N9G5
4967	GTEX-111FC-0526-SM-5GZZ8
4968	GTEX-111VG-2526-SM-5GZXP
4969	GTEX-111YS-2126-SM-5EGGM
4970	GTEX-113IC-0526-SM-5HL76
4971	GTEX-117YX-2426-SM-5GZZJ
4972	GTEX-1192X-0326-SM-5H11U
4973	GTEX-11DXW-0426-SM-5H12E
4974	GTEX-11DXX-2526-SM-5H119
4975	GTEX-11DXZ-2526-SM-5N9BG
4976	GTEX-11DYG-0426-SM-5987J
4977	GTEX-11EI6-0426-SM-5EQ43
4978	GTEX-11EQ9-2326-SM-5HL5H
4979	GTEX-11GSO-2626-SM-5Q5AK
4980	GTEX-11GSP-2826-SM-5A5LK
4981	GTEX-11H98-0426-SM-5HL55
4982	GTEX-11LCK-1326-SM-5Q5AN
4983	GTEX-11NSD-1826-SM-5N9CF
4984	GTEX-11NUK-0426-SM-5HL5V
4985	GTEX-11O72-0526-SM-5Q5AO
4986	GTEX-11OC5-0526-SM-5N9EE
4987	GTEX-11ONC-2326-SM-5HL6P
4988	GTEX-11P7K-2226-SM-5GU56
4989	GTEX-11P81-2626-SM-5GU6T
4990	GTEX-11PRG-0126-SM-5BC55
4991	GTEX-11TT1-2626-SM-5EGL2
4992	GTEX-11TTK-0426-SM-5EQLT
4993	GTEX-11UD2-0426-SM-5EQ5W
4994	GTEX-11VI4-2126-SM-5EGI1
4995	GTEX-11WQC-2826-SM-5GU7A
4996	GTEX-11XUK-2326-SM-5CVLM
4997	GTEX-11ZU8-2626-SM-5EQLL
4998	GTEX-11ZUS-1226-SM-5FQU8
4999	GTEX-11ZVC-2826-SM-5FQTC
5000	GTEX-1211K-2326-SM-5FQU7
5001	GTEX-12126-0626-SM-5Q5AQ
5002	GTEX-1212Z-2726-SM-5EQ59
5003	GTEX-12584-0326-SM-59HK2
5004	GTEX-12696-2626-SM-5EQ44
5005	GTEX-12BJ1-2626-SM-5FQUF
5006	GTEX-12C56-1826-SM-5EQ6D
5007	GTEX-12KS4-1126-SM-5FQUI
5008	GTEX-12WSB-0426-SM-5BC6H
5009	GTEX-12WSD-0326-SM-59HKP
5010	GTEX-12WSG-2726-SM-5EQ5M
5011	GTEX-12WSK-2626-SM-5GCOT
5012	GTEX-12WSL-2826-SM-5LZWL
5013	GTEX-12WSM-0426-SM-5LZVU
5014	GTEX-12ZZX-0426-SM-5DUVT
5015	GTEX-12ZZY-0426-SM-5LZW3
5016	GTEX-13111-2026-SM-5GCMN
5017	GTEX-13113-2026-SM-5LZU3
5018	GTEX-1313W-0326-SM-5LZU5
5019	GTEX-1314G-1826-SM-5LZVA
5020	GTEX-131XE-2526-SM-5EQ57
5021	GTEX-131XF-2426-SM-5BC6C
5022	GTEX-131XG-2526-SM-5HL7F
5023	GTEX-131XH-2526-SM-5GCND
5024	GTEX-131YS-0326-SM-5PNYW
5025	GTEX-132NY-0526-SM-5EQ4V
5026	GTEX-133LE-2126-SM-5IJBX
5027	GTEX-1399R-2426-SM-5IJFC
5028	GTEX-139T4-0426-SM-5J1OQ
5029	GTEX-139T6-1726-SM-5PNZ3
5030	GTEX-139T8-0326-SM-5IJCM
5031	GTEX-139TT-0326-SM-5IJC3
5032	GTEX-139YR-2626-SM-5K7U4
5033	GTEX-13CF2-2826-SM-5LZX9
5034	GTEX-13D11-2626-SM-5IJDB
5035	GTEX-13FH7-2426-SM-5K7US
5036	GTEX-13FHO-0526-SM-5K7VS
5037	GTEX-13FHP-0326-SM-5K7U2
5038	GTEX-13FLV-2326-SM-5K7UK
5039	GTEX-13FTY-0326-SM-5L3DN
5040	GTEX-13G51-2826-SM-5LZWV
5041	GTEX-13IVO-0426-SM-5LZY7
5042	GTEX-13JUV-2526-SM-5J1OD
5043	GTEX-13JVG-0526-SM-5IJBN
5044	GTEX-13N11-2826-SM-5KM4Z
5045	GTEX-13N1W-0426-SM-5MR46
5046	GTEX-13NYC-0626-SM-5K7U8
5047	GTEX-13NZ9-0726-SM-5J1ME
5048	GTEX-13NZA-0326-SM-5J1MK
5049	GTEX-13O1R-0426-SM-5K7WG
5050	GTEX-13O21-1826-SM-5MR5M
5051	GTEX-13O3O-0326-SM-5K7W2
5052	GTEX-13O3P-0326-SM-5K7VM
5053	GTEX-13O3Q-2626-SM-5KM3S
5054	GTEX-13O61-2626-SM-5KM4U
5055	GTEX-13OVG-2226-SM-5K7V8
5056	GTEX-13OVI-1526-SM-5K7VX
5057	GTEX-13OVJ-0426-SM-5L3GX
5058	GTEX-13OVL-1526-SM-5K7WA
5059	GTEX-13OW6-0226-SM-5J1NB
5060	GTEX-13OW7-0526-SM-5J1N2
5061	GTEX-13OW8-1526-SM-5K7V2
5062	GTEX-13PL7-1926-SM-5J1MM
5063	GTEX-13PVQ-0426-SM-5J1OG
5064	GTEX-13QBU-2326-SM-5LU49
5065	GTEX-13QIC-1426-SM-5LU4V
5066	GTEX-13RTJ-2826-SM-5QGQH
5067	GTEX-13S7M-0426-SM-5S2US
5068	GTEX-13S86-2426-SM-5S2MX
5069	GTEX-13SLX-0126-SM-5S2MM
5070	GTEX-13VXT-0426-SM-5LU57
5071	GTEX-13VXU-0426-SM-5LU3I
5072	GTEX-13W3W-2726-SM-5SIAE
5073	GTEX-13W46-0526-SM-5IJBD
5074	GTEX-13X6J-0426-SM-5O9D3
5075	GTEX-13X6K-0426-SM-5O9DZ
5076	GTEX-13YAN-0626-SM-5O9BQ
5077	GTEX-144FL-0426-SM-5O9A1
5078	GTEX-144GL-0426-SM-5QGOZ
5079	GTEX-144GM-2126-SM-5LU3P
5080	GTEX-144GN-2526-SM-5LU54
5081	GTEX-145LT-1926-SM-5QGP5
5082	GTEX-145LU-0726-SM-5QGP2
5083	GTEX-145LV-2526-SM-5S2VA
5084	GTEX-145ME-2126-SM-5SIAH
5085	GTEX-145MH-1426-SM-5QGPO
5086	GTEX-145MO-0526-SM-5Q5F7
5087	GTEX-146FH-0326-SM-5QGPT
5088	GTEX-146FQ-0426-SM-5NQBA
5089	GTEX-146FR-1426-SM-5SIAV
5090	GTEX-14753-0126-SM-5S2TX
5091	GTEX-1477Z-1526-SM-5SI9V
5092	GTEX-14A5I-0426-SM-5NQ9V
5093	GTEX-14A6H-2626-SM-5NQBO
5094	GTEX-14AS3-2226-SM-5S2OX
5095	GTEX-14ASI-0326-SM-5S2VH
5096	GTEX-14BIL-0426-SM-5SIA3
5097	GTEX-14BIM-0426-SM-5SI9N
5098	GTEX-14C38-0626-SM-5S2TV
5099	GTEX-14DAR-2226-SM-5S2VT
5100	GTEX-14E6C-1026-SM-5SI6P
5101	GTEX-14E6E-2226-SM-5SI6F
