133.228470	98.566826	84.290504	133.873596	115.989464	73.329819
23.069761	20.035406	11.875566	37.979164	9.108164	11.466047
20.438986	54.352200	35.134155	84.461021	50.347969	5.349571
32.553802	16.738667	61.410759	5.870485	24.250011	4.932043
1.299459	9.811885	0.288575	13.732185	2.283601	0.419848
11.897199	33.372601	21.076780	7.744730	22.451010	1.586203
3.925023	8.217855	15.427569	1.772990	5.635700	1.102618
632.518127	1.043412	109.921791	1295.368652	498.627167	0.832061
150.358444	0.316032	0.448576	26.186377	43.569092	1.342493
28.588106	25.454607	34.933060	9.340013	23.647583	2.727702
6.119329	6.012834	2.658757	5.901200	2.857453	0.123608
2.864871	0.000000	4.472998	1.927726	6.184166	0.000000
69.877419	0.000000	0.000000	23.436932	30.592091	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.225808	66.537315	0.000000	1.356532	0.000000	11.028568
14.580939	18.189085	3.647453	12.669328	33.798405	10.798944
45.443077	29.647192	39.809895	75.923134	52.176910	15.931903
51.349308	90.086815	57.679447	133.802231	44.327496	10.956462
2.071860	0.000000	0.000000	0.430982	0.000000	0.000000
53.176849	4.278944	10.939174	53.514565	46.229092	3.249473
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.120655	0.000000	0.153444	0.058353	57.349102
102.945221	7.494060	95.637794	56.977722	476.457703	15.048267
1.486855	201.206467	0.000000	1.465578	3.628407	16.022465
1170.333008	549.860657	311.912445	726.689331	357.749908	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.792927	2.201404	2.917148	0.665485	2.707651	0.611214
30.595589	24.639706	26.421881	22.970879	20.479755	2.926778
20.672089	24.987886	0.400143	1.702960	23.826942	19.875935
14.776004	0.221047	8.543460	3.935313	24.175119	0.723189
15.906401	24.818146	39.631008	31.030996	19.172024	3.126627
6.219979	0.027699	0.227686	3.597466	33.566280	0.100528
6.457226	0.105844	4.885524	0.360088	2.326123	0.000000
78.321617	3.871552	65.876762	38.729069	59.272972	8.020070
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.596221	5.449160	11.371155	3.046624	9.073372	1.600688
