72.027214	123.716415	104.680946	101.385956	137.048599	87.366188	65.882599	107.022209	56.838127	82.384384	169.274506	127.764618	62.124718	116.271301	84.490814	93.996407	109.013474	131.688721	85.281555
15.255676	20.014437	64.424568	23.453409	35.707474	26.300985	81.030090	16.804417	5.269205	21.741890	23.092825	24.118835	27.250057	28.024117	18.687986	21.438089	14.019137	35.353703	19.380987
22.959448	75.806313	38.007919	30.763868	57.438606	40.307438	71.585831	72.286377	39.605461	32.473148	56.547138	47.119400	19.921265	23.380095	32.268620	48.010120	48.060135	50.729618	7.186308
14.195870	16.961607	32.795494	21.668428	17.566378	16.327774	2.390463	25.832554	28.098774	18.762270	11.426914	11.583740	18.907822	29.914814	27.686163	26.632357	16.163921	15.290799	8.725122
1.544140	19.434347	5.163714	2.723405	14.767178	8.985131	6.507134	2.944122	4.498139	13.235773	3.552942	2.933829	2.410223	3.035067	3.735158	6.663125	2.822870	15.156001	1.008491
7.384239	66.391190	44.184547	17.534565	36.429562	8.569469	4.042468	17.271008	22.587029	18.352221	22.911781	19.253569	15.908954	9.804539	17.021961	20.131971	23.315361	68.663475	1.736458
5.134198	4.515763	11.102407	5.142318	7.471391	5.662756	1.067340	6.553284	5.717406	6.496411	6.901825	10.497144	7.300353	6.061440	9.401464	13.058427	0.978637	8.455338	2.086237
479.098785	0.871137	94.216774	319.756073	142.041061	492.971619	783.781921	122.664284	347.459259	26.044195	16.624807	25.377089	46.937508	11.249390	1035.601074	75.441078	579.982666	116.056999	0.175490
216.435791	0.354935	95.519447	203.302643	91.147667	139.208206	2243.287842	137.287643	231.343414	52.351074	34.047775	211.643631	58.698830	103.937675	332.109467	54.332371	205.802795	52.299408	5.293524
13.045506	25.012371	22.868551	19.324951	43.600082	15.184104	11.542751	23.632277	18.498407	7.122326	15.407131	18.517197	13.068546	14.080791	13.615164	14.194560	11.437748	39.314587	3.959635
7.871394	3.927768	30.174603	2.255671	11.803225	2.040740	1.257120	2.687827	1.703076	10.439500	21.685940	16.022448	6.681026	2.157630	2.378800	21.745867	0.518128	18.414795	0.764120
0.000000	0.000000	10.119144	0.314947	0.000000	0.000000	3.537961	3.405904	0.469022	0.000000	1.711524	2.045067	0.000000	0.000000	0.000000	0.000000	5.220521	8.095012	0.000000
107.344154	0.462649	7.213160	10.359726	11.576365	20.981426	2.855943	11.868686	3.215012	8.602807	4.944443	8.094618	5.893319	1.274391	20.561319	26.965584	75.803856	14.706226	0.000000
0.000000	0.000000	147.262329	0.774398	135.619247	0.153803	0.000000	0.080190	0.000000	1.966317	0.192152	0.238550	0.064942	0.000000	0.000000	0.000000	0.000000	20.800995	0.000000
0.147432	80.743515	1.116085	0.000000	0.000000	0.000000	0.000000	0.460847	0.000000	0.000000	0.000000	0.000000	83.019638	93.962280	0.509605	0.000000	0.000000	0.000000	11.548424
21.349901	8.592820	26.728741	12.000682	35.537659	13.841350	28.566210	54.390285	41.586952	14.633679	29.578449	17.281372	20.042276	19.600216	14.491982	64.761787	18.236069	25.207727	25.580355
19.668915	27.970877	18.903900	31.818024	29.158876	42.552063	28.491333	41.227978	19.223085	24.556356	29.175962	27.000656	26.781769	26.749657	36.587341	30.270695	36.569691	27.745970	11.953810
32.397869	133.150681	68.775780	66.243233	56.224297	68.851036	99.307388	54.901474	34.229408	32.965504	48.220383	34.733650	44.500721	53.599644	60.717712	52.657139	72.191353	53.784012	10.605227
0.605035	0.000000	2.204466	0.557339	1.765308	4.888737	0.441070	0.441737	0.000000	0.000000	0.193786	0.434282	0.348431	0.000000	0.000000	0.295787	0.000000	0.114110	0.000000
26.388262	2.445472	46.160969	41.980305	20.633997	47.417881	45.519073	42.001522	68.774788	29.900105	20.614456	32.689598	16.453917	16.915489	44.555138	33.346542	50.166683	18.774668	1.998893
0.000000	0.000000	0.000000	0.000000	0.419555	0.000000	0.000000	0.000000	0.018723	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.242014	0.000000
1.970876	0.000000	0.000000	0.041829	0.035712	0.000000	0.108819	0.046202	0.100400	0.049981	0.110710	0.112453	0.037417	79.835678	0.190755	0.104564	0.131468	0.096134	259.879913
134.630737	30.612299	532.140625	415.846466	1031.488159	304.875153	22.823376	479.115234	41.294193	70.738380	422.727661	308.807220	109.078171	93.726044	377.105469	327.983185	477.709747	845.648926	18.196016
7.105255	89.657478	0.429944	49.871304	1.825827	0.000000	0.000000	1.180093	0.414148	0.000000	0.000000	0.000000	37.454243	17.268511	38.137028	71.827148	33.298538	33.562077	22.147400
502.637268	926.074890	227.496307	526.046692	264.499725	226.115128	319.247162	264.810730	535.777710	29.857010	494.343597	382.906891	412.552460	764.477600	823.837158	291.600067	797.791382	349.990204	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6551.780762	0.000000	1.288536	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.262422	2.836022	2.845873	2.302223	0.656631	1.155887	0.528831	2.836443	11.932595	0.848380	0.000000	0.721245	1.314604	1.901747	0.000000	2.836186	3.268955	7.597939	0.693700
14.248139	28.471657	16.232677	23.701860	64.996414	20.370686	38.860825	18.416710	18.617706	10.725784	23.580725	33.425209	14.957732	19.923744	21.449202	13.168658	29.470984	68.046730	12.213125
11.594049	6.199713	11.970702	6.034967	7.415766	9.149769	0.587075	11.369629	9.734353	5.315924	7.015954	4.749444	25.725735	107.958092	12.768480	6.510075	3.222115	3.549480	23.588360
29.613869	0.000000	12.512836	18.935127	9.256739	9.397010	4.072202	22.318319	39.204021	4.908905	13.789861	11.191090	5.701742	15.416291	19.276056	16.455250	15.243167	20.817945	0.828905
13.169519	19.222857	20.648758	20.170574	20.269445	21.383745	30.586454	23.087608	14.046256	11.081804	20.631004	13.889499	16.629072	22.899132	23.023121	18.634390	23.756063	21.493986	2.203275
37.988899	0.151904	5.687637	42.374279	15.702708	42.721550	0.839345	21.855190	31.447075	5.664542	4.261346	2.531740	3.542655	12.454238	44.072403	23.035099	18.952276	4.901152	0.112666
6.876063	0.402760	8.734884	3.634636	6.433067	0.847078	0.182454	0.629572	12.300170	0.942366	0.805845	1.550309	2.932906	0.104523	4.367036	47.558201	16.598383	11.498154	0.000000
42.393894	4.192924	47.043896	53.465008	38.011467	56.394142	23.830273	42.907326	85.388107	32.052773	47.685833	45.801132	48.866882	57.001186	49.817688	131.874680	72.413216	33.305370	11.581549
0.000000	0.000000	20.892622	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3.807867	5.706760	6.219634	7.503923	6.300798	5.329390	1.390778	7.593444	14.142347	4.449602	10.433712	9.976418	8.204374	9.379241	7.383143	9.644817	4.865696	11.204832	3.531766
0.000000	0.000000	12.394032	0.163933	0.019994	0.085051	0.000000	0.025867	0.000000	2.658411	0.010331	0.031480	2.534796	0.074796	0.200249	1.463570	0.024535	0.067279	0.000000
13.993332	0.031994	22.008583	16.298847	19.875622	10.450412	1.876183	16.473370	28.042767	3.619331	31.790249	36.036537	7.767204	15.883846	19.404425	8.619607	23.936310	59.177578	0.000000
39.856789	156.144852	85.239944	73.546333	83.758881	99.892769	141.431198	61.823990	48.635223	43.709702	37.914433	36.878635	52.059124	79.019836	76.034683	75.823738	72.367584	83.893242	26.049376
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	17.092197	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	194.330551	0.326204	0.278502	0.488681	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	50.693733	0.000000	0.000000	0.000000	0.238703	0.000000	0.000000
5.213329	161.061264	15.969304	5.722456	6.493536	3.755474	0.007948	20.087811	12.725268	18.319550	4.007274	3.371740	37.535362	39.723400	4.392431	36.471558	4.082645	17.012232	212.501221
12.507553	13.228214	14.015064	12.684085	14.193056	13.203249	3.641432	9.358260	15.013441	15.430125	16.614304	12.237804	23.222824	24.721153	16.306639	22.674429	12.842258	11.597868	21.398275
93.778618	126.126129	79.288208	101.116463	83.597450	99.078323	104.402580	127.387756	101.897278	38.624695	120.625328	110.279953	61.962479	108.086838	98.579712	105.033585	177.969666	100.925522	152.277222
26.938211	0.000000	4.130795	198.253418	25.086758	31.951290	2.580482	71.516586	0.356552	0.120241	0.152193	1.262475	1.838869	0.091826	173.400711	9.936323	19.579060	4.295035	0.024409
24.036041	6.653183	10.667453	20.876026	8.560246	27.735014	0.778913	13.293483	7.924566	7.675933	4.236602	11.613368	11.020554	17.233315	24.065548	3.106638	25.803619	11.854805	5.047503
0.000000	0.000000	55.756195	0.000000	0.269525	0.000000	0.219006	0.000000	0.050516	0.000000	40.945408	31.070436	9.138131	0.000000	0.000000	0.000000	0.000000	1.756029	0.000000
1.686847	0.000000	0.267976	7.343808	1.127841	1.003004	1.046677	1.453500	8.157320	0.000000	1.198479	1.872265	0.000000	0.000000	5.959984	2.035973	1.919787	0.790605	0.150695
0.000000	67.877556	3.306172	0.000000	0.724301	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.319777	36.726650	0.000000	1.060367	0.000000	0.626706	0.601535
84.871544	150.339386	135.730972	66.011940	241.859940	65.840958	21.913855	56.033352	71.232460	31.167540	75.268265	71.578888	119.608238	245.711044	99.747215	97.541206	64.030098	202.470779	345.547699
67.870430	14.029356	57.049118	83.890251	68.012001	69.050880	48.197170	83.718254	71.038734	15.949940	60.836338	62.720470	31.030748	51.058933	78.814888	49.578529	155.029358	63.802792	49.450180
37.239323	35.921276	16.844341	34.027187	13.561504	20.904078	10.707292	35.514271	63.572067	10.126768	17.031094	16.704914	9.846620	11.554224	32.328156	42.761734	27.173937	20.182199	0.957311
1.800457	0.000000	0.000000	0.996167	0.563050	2.038549	0.000000	0.000000	0.000000	0.000000	0.565583	0.275878	0.000000	0.000000	7.189311	0.417047	0.000000	1.926136	0.000000
5.313190	0.000000	3.223053	10.447447	2.416112	0.572792	0.240277	21.234056	86.334297	0.410341	4.735850	3.762587	1.269473	0.820275	9.428179	0.725453	1.423222	3.130594	0.188614
14.537864	12.570371	10.096502	15.710605	8.859414	16.609369	13.686222	24.492634	21.492002	5.810319	9.330225	8.900032	13.733589	10.894484	15.247879	15.497538	16.866007	9.249691	7.946151
58.720894	83.024750	3.594039	8.629823	3.232677	6.720772	5.278007	28.386742	10.084302	1.530180	7.593549	7.135071	12.103749	37.282291	17.144718	12.647767	20.778948	5.714748	280.005249
0.000000	4.825342	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
32.472061	6.347719	64.099213	52.204891	31.894472	72.705521	29.884521	54.184692	34.687328	16.907328	30.841955	27.730482	40.429535	19.325542	39.490742	40.232861	29.973339	26.988123	0.828453
0.000000	0.000000	0.382025	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.989206	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
10.928483	45.947590	42.883850	22.832329	25.864069	27.517126	29.644028	20.822958	17.580776	14.093584	21.174988	18.285906	21.118975	19.962406	20.769167	23.619238	26.984772	26.534346	4.668623
106.677505	565.626221	145.579605	176.616058	189.161194	99.174149	67.450439	138.290939	413.155304	158.702499	251.107208	213.152313	156.132996	263.413147	61.262329	206.987259	63.174091	37.548664	62.342705
6.025975	5.525564	3.015427	14.962284	9.418570	25.328112	4.637518	9.826781	60.725872	2.224761	14.409624	10.710661	11.222088	4.850192	15.658497	10.375849	10.419589	5.451982	1.216838
12.742255	15.165084	24.161165	14.279469	13.863713	23.082857	45.513031	6.815563	21.911749	9.262194	6.118849	15.226741	11.622709	36.116611	20.314970	24.258654	11.662712	14.008894	12.987873
0.000000	142.946335	0.543880	3.456724	1.762316	0.470998	0.000000	1.306501	55.356388	0.000000	0.000000	0.000000	112.204674	157.859070	0.741433	0.691121	0.000000	0.000000	13.885663
2.663029	0.000000	16.947388	1.575056	1.258332	2.174032	0.000000	2.757072	1.589189	37.802425	1.457482	0.904293	19.173159	7.004469	2.176007	50.373577	0.738978	0.831874	13.130570
24.871822	3.077986	7.012896	13.426544	9.549147	9.561427	2.369080	36.829536	86.670586	5.265005	6.355689	10.776001	12.891984	27.756926	13.450704	12.018734	14.206613	8.406531	1.160348
0.000000	0.000000	0.000000	5.500460	212.037140	0.000000	0.000000	0.000000	0.000000	0.000000	5.984381	4.803266	0.000000	0.000000	0.000000	0.000000	0.000000	179.331787	0.000000
91.299423	1.834786	9.483694	18.319777	22.966627	14.887219	236.617218	35.400593	40.516071	6.961741	25.826603	21.609715	9.750425	32.155056	14.255248	14.829028	57.247887	11.136413	0.000000
0.117320	0.312836	0.177576	0.086792	0.166725	0.118201	0.188159	0.143798	0.503447	0.025927	0.421144	0.486106	0.465823	0.194038	0.148426	0.108481	0.181858	0.249338	0.055264
3.572860	85.583893	0.728908	0.470503	2.807555	0.807112	0.000000	0.713593	0.452553	0.779054	1.865510	0.840943	103.839523	108.167503	1.374633	1.164225	0.000000	1.024202	118.951363
3.888687	67.106941	0.273341	0.000000	0.912385	0.000000	0.000000	0.000000	0.000000	0.237408	0.345427	0.000000	40.473488	38.440716	0.000000	0.000000	0.000000	0.000000	316.569977
0.000000	1.133138	8.515655	0.610968	7.972104	0.000000	0.000000	0.051322	0.036681	4.987782	20.846676	22.394968	1.574071	0.000000	0.211896	7.760128	0.000000	9.746439	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.381705	56.652023	22.279602	9.930027	12.157735	7.722679	5.021554	9.902955	8.692266	3.251848	16.013472	14.590603	12.378085	27.126320	7.237513	33.827087	15.463532	24.111166	8.074363
83.801407	8.812243	34.552830	46.201546	44.597691	60.723480	39.110596	63.893139	61.608063	18.065575	55.268299	43.334297	20.418537	46.301147	53.632736	44.995014	97.818474	34.605701	193.121109
17.221251	10.878212	10.546506	19.841637	10.465665	23.207594	12.339234	15.172404	6.808910	6.790894	14.752539	14.649548	15.083101	21.949039	21.944059	16.292614	17.705467	9.775463	28.950193
3.507767	0.000000	1.066759	10.844677	1.933735	14.117262	235.444962	1.261342	0.922922	0.000000	0.614273	0.843927	0.888932	1.382086	8.210463	1.694104	13.601502	0.875768	6.434339
99.725510	9.824129	8.399709	10.595857	30.018223	8.628366	2.524601	22.101412	19.093840	9.695103	18.275761	5.775710	15.543600	26.146776	14.864279	13.493982	10.465961	15.821452	43.204502
5.914058	0.000000	2.098004	11.893588	3.514134	10.169971	0.908713	12.764483	0.456097	0.722942	2.103199	1.067353	1.055005	3.523492	12.388916	2.162031	5.689117	3.289013	1.956249
123.631210	3.151815	23.279850	54.642979	30.563883	61.954975	4.636431	281.585297	51.662239	47.321056	45.779861	35.839142	20.983309	20.775488	97.935028	28.063917	95.668007	27.859049	3.332857
12.584481	1.274788	5.259558	7.295776	5.488494	8.798060	1.021617	13.664865	18.156006	4.457721	4.579696	3.188219	8.579228	17.778931	6.160932	3.735385	11.589152	4.744703	3.202256
1.506326	0.520047	2.684774	42.272442	50.096378	1.682732	0.538098	2.112558	1.330406	1.602287	5960.224609	1463.669922	2.605937	2.432696	2.858263	1.494850	1.387428	1160.093140	0.000000
0.000000	0.000000	178.616837	0.866920	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	139.027512	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
29.162550	51.666573	41.028595	58.529972	75.909378	62.830250	32.726696	81.337105	53.719196	34.838898	64.639908	52.563805	40.127094	46.962128	70.469238	60.887836	93.221786	79.625702	18.694101
6.310263	0.000000	1.277793	1.302954	4.314650	8.386249	0.000000	13.393946	0.000000	1.175171	1.175310	1.315583	1.260041	0.900323	2.104143	0.005950	0.878592	1.755655	0.000000
1.032984	0.000000	0.000000	18.950378	0.000000	0.688264	8.356086	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.853825	0.000000	2.436489	1.229416	0.000000
0.049026	0.000000	0.129860	0.000000	0.000000	0.072034	0.137600	0.000000	0.126955	0.000000	0.153991	0.085317	0.085164	0.000000	0.000000	0.000000	0.116368	0.000000	0.000000
56.352402	22.035566	39.710548	110.193756	55.002041	60.677898	1.449822	11.957831	8.048835	13.228381	13.620523	11.734807	19.623882	64.333153	84.962173	11.803502	18.558649	33.776764	272.349365
85.784439	0.270582	33.745178	245.552170	66.264938	225.461060	109.984238	87.024361	91.373688	14.274091	15.356798	43.387669	14.313531	18.873327	182.592834	51.692810	324.407104	53.263355	1.021266
76.948997	0.332350	14.875227	18.469776	6.364289	11.443320	0.336296	252.470596	2.087333	7.245744	8.505792	12.226630	5.108916	15.065725	26.045895	15.334826	10.046537	10.264636	0.089794
8.106007	28.511559	15.951713	19.777739	15.798731	34.109444	6.919519	9.533788	15.500936	9.089372	16.161367	12.047501	12.025825	9.638589	8.353905	11.137680	7.741724	16.340719	2.161498
168.476334	42.025990	200.635330	231.939911	212.854568	205.686859	70.365257	241.035217	333.729034	151.518677	229.220612	184.622650	108.560471	130.612335	239.408279	221.076050	324.189270	240.586685	71.739922
10.164852	29.784040	3.507941	3.187260	2.960217	4.302674	1.098401	14.031747	1.704350	1.894270	7.150172	5.059941	29.433018	38.180367	4.726098	2.658923	2.175972	3.693894	40.643917
0.103464	0.033349	43.135853	6.038561	24.909557	2.259484	0.000000	0.088575	0.129821	7.158309	53.309048	31.398375	1.679600	0.111847	4.840839	0.678518	0.148396	38.793655	0.754530
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6.785544	4.076032	7.679057	8.170078	4.116712	5.921617	0.911128	6.577953	8.779625	1.911847	4.569429	5.293803	6.575124	13.996488	9.284826	6.277472	7.134461	2.965834	0.969754
0.000000	0.000000	0.061196	0.254468	0.102266	0.117650	0.000000	0.097834	0.105423	0.122681	0.090581	0.138010	0.000000	0.000000	0.092713	0.106940	0.000000	0.117982	0.000000
32.523457	91.772369	46.164948	41.134182	58.386280	62.360649	101.649567	27.976650	34.136887	13.099086	27.140310	13.473106	19.094736	30.851942	60.206074	32.116497	61.963764	61.458618	9.084801
24.931063	21.316708	34.087662	30.389462	27.584255	23.297358	18.061199	31.310196	28.956881	43.892170	24.357922	26.689123	21.093466	44.135387	30.036167	47.962761	56.990448	16.160608	4.227292
1.969455	14.011451	2.992649	4.929891	1.113907	4.198410	85.082870	3.453588	2.340801	0.662892	0.878810	0.736954	2.009786	2.663782	2.979096	1.834807	3.084533	0.538439	5.209760
0.711509	0.000000	0.000000	0.000000	0.706623	0.516982	0.000000	0.000000	0.717344	0.000000	0.000000	0.857430	0.000000	0.000000	1.187602	0.000000	2.732933	0.000000	0.000000
27.953936	69.196518	9.922824	10.010041	6.127427	11.967128	5.049839	21.063650	19.342907	13.926015	5.347086	8.983493	9.528826	32.284576	12.038371	9.200552	9.391380	8.266477	19.575377
99.411850	0.000000	25.101868	19.326473	140.453857	1263.012329	10.415409	63.368309	85.525627	2.442350	174.213425	260.202271	4.821386	2.853681	17.990480	3.796208	839.251953	10.850885	0.248824
45.035389	5.512967	124.413582	26.338730	36.626492	26.538971	9.778543	37.085369	30.313032	11.440933	38.258244	59.297554	52.269993	70.406036	46.081379	23.835249	43.870277	21.507971	71.779945
17.512468	4.077511	10.111742	46.808117	17.610487	96.555084	2.138855	9.715745	10.866812	9.138250	21.163944	6.263241	1.578505	12.541137	63.266911	3.227602	37.510891	23.065830	55.199615
2.423834	1.530595	2.497152	1.586961	0.846790	1.507587	0.068072	1.391784	2.456065	1.343112	2.081130	2.823909	3.027658	10.955014	2.062598	3.014994	1.118881	1.431852	38.877621
18.898493	30.506832	29.976608	18.233234	21.726498	21.558071	16.849678	16.140566	18.460211	14.860649	11.581193	25.650112	20.849077	33.755997	17.708622	26.354149	20.392162	20.207502	7.806002
39.117130	43.694988	22.102884	52.197414	21.997406	50.407486	18.808865	60.621727	40.745312	22.732956	18.097284	18.016302	13.124189	34.163185	69.273056	40.576599	30.031420	24.639681	34.238079
13.170020	43.851425	13.311371	27.575945	22.945658	34.609581	10.353271	15.931197	11.504521	1.911915	19.330437	15.926249	12.515351	9.232190	22.713253	18.371544	21.305851	16.977160	0.912423
576.690674	1855.456665	682.299072	862.714050	867.338013	789.825256	638.682251	820.674683	2037.447876	1211.390381	1540.335449	1412.034912	1116.017334	977.372986	1011.214294	618.954285	919.581055	771.465637	318.580475
7.207878	10.436489	2.911282	1.295656	0.671586	2.721799	0.778680	7.073540	4.291981	0.000000	0.715010	1.146843	4.025862	13.036856	4.788170	0.508313	2.102910	2.239250	85.532852
0.016163	0.000000	0.000000	0.000000	0.018689	0.000000	0.000000	0.000000	0.000000	0.000000	0.025368	0.052932	0.000000	0.000000	0.049806	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	4.719956	18.304953	0.000000	0.000000	0.000000	0.000000	1.901987	2.624279	0.000000	18.892778	11.585663	57.613811	0.000000	17.231485	0.503091
18.212135	32.364006	8.302481	17.599525	18.831297	34.161797	17.278131	33.508755	13.948734	5.066032	13.493116	16.350712	5.349717	25.792582	21.007723	20.777742	16.708643	18.336075	10.287803
0.137854	0.074225	37.608257	8.137671	154.445724	0.182293	0.096728	0.098564	0.071396	3.198799	1.582097	2.108401	4.548718	16.074011	0.000000	0.000000	0.070116	193.529861	22.993111
0.000000	0.000000	22.041187	0.000000	2.705238	0.000000	0.000000	0.000000	0.000000	10.178117	0.540143	0.424353	11.219396	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
197.548172	97.449379	25.341469	61.209496	38.759193	31.030069	79.808525	119.608528	74.212135	12.401490	49.337692	89.018036	38.050499	62.688004	72.240181	27.594160	81.676895	31.258471	113.953018
22.843990	18.607510	15.862196	34.202827	37.396324	31.453266	1.624915	39.361240	43.103378	11.844090	38.203671	31.215790	5.365560	13.750871	37.864006	37.644436	41.360069	51.287315	5.787904
0.808243	0.000000	0.000000	0.361827	0.588464	0.000000	0.000000	0.071723	0.628581	0.000000	0.320311	1.012415	0.376452	0.074789	0.918291	0.312937	0.000000	0.512294	0.000000
7.569352	2.687222	13.361528	6.060299	17.815815	5.564345	3.001589	7.889072	8.551869	11.933932	6.174631	8.710779	5.532944	8.032492	10.760941	27.301247	8.152452	23.571722	44.862045
2.473192	0.000000	1.244258	0.437864	0.337473	0.323009	1.779860	3.113434	1.510790	0.327001	0.482878	0.858339	1.713589	5.174288	0.960201	0.855135	1.032155	0.566057	61.878311
0.789479	0.000000	0.702387	4.283092	0.749825	2.801576	0.282286	72.540771	0.000000	0.000000	0.869528	0.000000	0.180073	1.017100	1.957792	0.000000	0.000000	0.000000	0.000000
