104.360573	90.271698	171.352051	123.071831	173.674500	96.396988	86.509575	90.307922	200.779617	264.217773	93.677055
15.374932	38.667595	26.248940	27.296463	58.584824	48.351292	19.383060	10.838584	22.589174	26.273453	9.554087
37.878204	43.464981	87.889839	41.224766	145.796356	35.458035	33.978928	53.450596	75.460747	79.279160	71.527084
26.416193	21.808746	5.766647	25.244326	10.851820	21.674019	24.411240	18.466799	8.466926	7.422074	15.204993
1.218415	0.919728	91.518532	3.624765	9.860929	3.664201	3.554122	5.780231	5.999454	6.052207	1.426132
10.809957	9.854949	22.928745	9.121252	28.691622	62.520325	24.405951	21.895061	26.154934	18.041903	8.663008
3.313654	6.303336	27.672733	4.260792	6.078966	2.214294	4.682700	8.011222	6.812129	6.510453	0.995524
523.860352	1023.375122	43.131168	1322.264771	76.720421	11.663498	85.031242	21.333273	12.011977	13.727551	608.448059
156.368988	240.448105	9.678568	53.721691	5.657843	80.575157	18.746622	19.022972	13.676619	10.665974	24.642906
25.737116	25.229292	13.072045	19.012753	31.253031	6.307534	33.077377	15.607706	26.156317	23.148092	11.395753
4.018339	2.991976	0.670447	1.582448	21.302542	18.236492	31.188322	12.482133	22.171768	18.326939	0.364982
3.309103	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.579073	5.556591
73.860283	55.151825	26.595919	25.841780	18.965187	4.778306	114.519104	8.063293	9.820502	17.943155	73.965294
0.000000	0.000000	0.000000	0.000000	3.518796	0.000000	0.095764	0.000000	1.465725	0.907695	0.000000
1.155275	3.802432	0.000000	0.000000	7.083743	0.000000	2.034283	5.248039	0.000000	0.244748	0.000000
13.718966	13.493261	100.406242	8.524209	28.002724	39.047531	79.128288	224.780334	23.040426	25.100096	8.664630
40.301929	40.737034	47.733974	51.597511	25.614914	27.001678	18.276255	32.484253	26.518633	38.034691	39.833733
57.194073	74.265404	82.594635	56.126743	54.259293	85.236183	50.130985	76.176506	50.608658	46.781994	63.274525
1.668671	2.443943	0.609810	2.317175	0.000000	0.000000	0.000000	0.000000	0.147818	0.000000	0.000000
31.223516	36.745541	39.402210	29.220846	9.256863	35.288063	2.892156	16.417242	14.723420	23.263659	41.057358
0.000000	0.000000	0.020342	0.094442	0.403271	0.000000	0.000000	0.000000	82.262199	0.025815	0.000000
0.083766	0.102143	0.145447	0.084407	0.180212	0.101734	0.827623	0.365287	0.000000	0.000000	0.000000
297.704865	109.081001	44.437428	436.300537	860.483276	22.933321	430.420593	106.961746	542.125549	491.444031	434.620422
180.738281	2.868614	0.000000	26.881392	4.734196	2.341189	323.489532	0.000000	0.407480	17.222895	23.337128
985.501709	1180.143433	53.813786	479.319397	387.489502	18.200708	369.528412	238.036026	914.048523	686.323303	351.346832
0.000000	0.405770	0.250882	1.628286	0.000000	0.000000	0.000000	0.000000	1.504770	0.654008	0.543868
2.303793	0.660659	0.768867	0.919545	0.818509	1.001072	0.721434	1.269629	1.323983	0.000000	0.778887
21.151743	17.464979	25.710255	20.317610	20.379044	10.067547	22.523676	21.506990	25.982887	23.684210	19.410021
31.407663	7.683349	2.539016	5.971941	9.458506	34.507374	44.885105	7.298546	3.641607	6.209555	2.323194
28.359125	24.394037	0.838702	14.632218	14.824622	15.192818	9.302835	4.799531	21.442337	20.927347	17.414371
17.124588	14.211289	28.722389	12.969311	20.083855	14.616501	12.499878	20.367470	17.820326	13.522137	26.675106
25.462627	27.111902	0.417353	74.848450	5.626108	3.710742	50.375553	15.543902	3.712599	3.665554	59.142090
5.176575	4.036693	0.070597	6.622668	11.183040	0.044010	228.462677	0.501621	2.476330	2.052289	9.422577
78.426094	64.170944	22.232204	54.926250	28.870634	65.627647	36.137280	24.076183	40.486351	41.220558	79.840424
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6.944080	5.173965	4.729085	5.593825	6.183198	2.886972	4.754771	4.909760	10.949606	14.522916	5.956215
0.000000	0.000000	39.199425	0.000000	0.000000	0.113917	0.185346	24.235043	0.162927	0.103342	0.011528
22.214664	12.282602	0.551695	6.170467	11.465187	2.034688	2.311637	1.465727	56.502621	29.767977	7.696318
55.020859	48.491920	63.797226	80.669205	56.710331	41.602348	47.957108	57.296997	38.793526	50.474110	80.701996
0.000000	0.000000	0.000000	0.000000	0.000000	2.715202	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.983771	0.000000	0.000000	0.000000	0.000000	0.000000	0.610167
8.612612	1.764018	0.145315	5.833648	9.296835	2.003743	11.213918	10.390122	7.032234	5.137344	9.462582
