106.497337	88.200111	114.986969	109.223938	109.123741	99.811707	102.296623	60.259598	49.015820	80.454521	42.200584	91.270576	89.301003	121.450562	186.391891	112.271645	94.914848	182.706192
31.764944	30.521528	23.756641	15.372589	35.874641	35.924812	26.684208	70.362534	59.749237	35.745934	109.392052	18.163218	24.975666	44.381580	34.682957	31.828176	27.958845	29.121754
28.652393	38.897900	53.785236	48.333565	47.589199	51.880077	55.549561	32.558590	55.190720	63.687481	49.420345	57.055397	48.738426	85.071754	89.654030	26.468767	56.837627	6.901014
30.346590	27.106062	18.792566	53.772797	24.177872	19.257238	40.282536	24.922997	24.909378	25.666924	1.558803	23.010153	16.816948	22.545296	9.141541	29.208258	33.773254	9.161668
0.481232	3.060388	1.961137	0.052420	2.089532	1.435187	1.605164	1.948730	0.789989	28.280722	9.616446	0.810167	11.766353	3.691513	7.156297	1.814676	7.251424	0.589666
13.778561	17.761412	31.023129	30.135933	13.683279	11.976486	19.431269	13.658930	14.144967	18.640718	1.628494	24.161102	18.190420	18.500927	11.218999	8.119080	13.945094	1.200274
3.555991	4.941788	6.145214	14.374272	3.367964	3.737256	4.657435	10.514356	5.505594	9.286018	1.642568	6.834085	5.192677	11.238153	13.722928	4.661246	12.255517	0.956236
742.698547	746.800537	0.513984	60.811249	335.963135	267.288361	376.382782	201.229126	427.393188	16.887037	2535.688721	180.841522	16.330181	450.236816	34.193066	91.717300	87.463188	0.631048
85.966011	65.211182	0.791130	0.650151	60.517250	24.779387	41.349064	19.064814	74.582336	19.517403	77.110184	156.515762	38.446743	86.190147	53.021168	38.296829	25.124119	1.297810
29.716261	23.732904	16.163010	44.160618	20.509480	17.971060	12.618901	8.810216	15.451577	18.217482	6.331473	20.532045	6.191407	23.969494	15.070021	14.258910	16.259905	2.721219
5.453984	5.401181	13.411830	4.641023	2.323902	2.320638	2.098993	0.955849	1.498047	34.396187	1.480336	2.927505	14.919577	13.958727	13.589249	3.364501	18.912100	0.350977
5.685378	1.642966	0.000000	11.627946	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.871353	3.933010	0.000000	1.679657	0.886893	0.000000	0.000000	0.000000
23.727606	18.533752	0.204929	0.000000	11.454796	9.396879	34.460670	7.149175	12.534679	176.868118	2.443653	19.785440	3.118634	21.683624	15.272894	2.446209	20.375053	0.000000
0.000000	0.000000	0.000000	0.058380	0.052100	0.000000	0.000000	0.000000	0.000000	0.237818	0.000000	0.000000	0.562311	2.971595	0.642530	0.092801	0.019085	0.123133
0.478390	0.817522	91.314819	0.000000	0.000000	1.168617	0.868237	0.000000	0.000000	1.033620	0.642361	0.000000	0.000000	0.599230	0.252015	59.410328	2.374883	18.173582
22.852419	23.745232	9.830740	11.403127	8.472288	12.075953	19.281546	27.423183	11.380562	30.982403	9.372231	50.376591	15.824670	20.851152	27.738661	16.433071	49.309521	13.290719
45.751202	44.064510	39.326309	45.511040	37.653278	33.631088	39.615280	27.305574	30.692673	35.581367	23.287443	30.739569	28.194811	41.830364	42.169140	32.710354	36.714172	26.689898
78.271317	97.316200	111.601028	63.316296	76.534554	85.182083	87.444962	301.809052	181.179581	39.755917	140.533646	41.680744	25.298351	58.352139	36.851883	43.997044	49.630173	10.197653
1.071763	3.786091	0.000000	0.000000	1.476823	1.525752	0.000000	0.299884	0.000000	0.211435	0.000000	0.000000	0.000000	2.382591	0.212865	0.000000	0.324695	0.000000
39.573570	53.745926	5.923531	12.087390	28.297934	28.274805	27.118990	63.768803	47.129967	17.020567	90.108810	44.427570	34.391102	38.804840	37.747284	20.599865	31.880175	1.230418
0.000000	0.000000	0.000000	0.000000	0.100758	0.022292	0.000000	0.018517	0.036652	0.020906	0.017245	0.070111	0.000000	0.015449	2.202834	0.000000	0.009227	0.000000
0.057898	0.070216	0.260026	0.025227	0.000000	0.000000	0.285714	0.000000	0.032757	0.037369	0.000000	0.000000	0.038878	0.082844	0.033654	3.876439	0.098963	210.856445
143.345428	77.564583	3.961685	45.069794	277.702240	274.400116	207.050415	161.680069	42.332260	490.963593	38.749966	404.526855	40.477142	325.753143	305.388428	137.176361	333.118073	3.520597
129.282806	58.188560	273.179352	0.000000	55.643066	0.000000	68.727837	0.898429	0.000000	1.604304	0.000000	2.423622	0.000000	12.154137	36.448174	11.229072	3.733376	18.321486
910.896851	404.778717	451.818848	276.368042	490.625092	554.020142	453.079956	78.908562	122.831398	298.201599	216.977097	343.569061	264.240906	1069.633789	471.195343	564.281494	559.036621	58.620552
2.449841	5.146717	3.211322	0.342176	0.644786	0.406998	2.376601	1.185407	1.367240	9.304252	1.210260	3.593951	12167.219727	0.363358	2.739649	0.918182	0.176571	0.662159
2.053140	0.000000	1.937697	1.189967	2.613790	1.501360	1.720302	3.193939	2.320929	0.677635	3.031114	1.794770	0.000000	3.177868	3.197332	2.275049	0.314889	0.000000
30.414688	21.020184	21.276148	26.743551	47.859497	41.765808	37.508415	15.785606	13.235812	19.295059	26.477345	19.051191	11.076188	26.772026	28.344988	17.283413	20.065184	8.172473
16.626495	3.831423	0.440891	0.186652	7.849672	5.435795	15.630379	4.729630	2.060115	4.717590	0.256580	13.725460	1.546114	10.164736	5.944964	119.843109	15.291801	22.172567
15.809647	16.838694	0.000000	10.327293	11.939268	13.553676	22.640656	27.454363	17.914728	12.208597	0.764799	16.675619	5.011726	9.542970	12.242788	22.365105	13.426924	0.000000
21.622473	23.470221	36.342770	36.467541	21.454639	28.001730	32.808857	36.602554	28.709469	15.340971	22.498383	29.234798	7.366812	12.244282	22.959074	16.676306	17.281261	0.966327
3.509417	3.666510	0.088337	0.822948	34.899090	29.704363	39.341011	38.062069	5.335876	1.832432	1.877011	12.445705	3.665394	8.339555	3.202155	17.852631	32.378609	0.021832
2.216765	2.327551	0.087351	6.650100	0.903301	0.626355	5.416468	1.440771	0.266699	15.558392	0.102562	1.986514	1.927406	4.743438	2.883402	0.165216	60.073513	0.038665
