127.084755	107.607002	87.844223	95.945618	115.744247	86.009117	80.927231	155.129578	124.784019	170.764557	97.334953	105.672157	65.542328	66.419205	111.486130	83.575386	87.991920	64.446922	164.669174	253.482971	108.296700	137.999985	97.230011	106.517891	103.462158	133.797516	140.928085
33.699738	28.176575	44.771511	21.573677	22.536860	16.778992	28.423037	130.823425	28.760057	58.991798	25.689053	15.188473	103.158020	135.735870	36.185486	158.784836	12.294530	4.925938	32.553631	38.350971	29.886286	51.654205	34.573307	23.703266	11.154753	33.267906	31.351023
43.944950	64.036499	59.163624	59.513187	88.925117	31.855545	58.317219	59.288254	58.347942	93.852570	64.324821	52.613209	53.775494	60.487251	22.353477	126.985001	59.795895	40.935795	66.279060	84.833565	34.152664	81.609123	61.471073	49.936634	46.521896	79.954758	8.870087
24.908556	20.326635	31.979574	22.949789	21.695736	42.239925	9.000813	31.654921	13.814761	11.537386	11.459800	13.635702	9.198352	12.148277	25.784161	2.657538	20.158701	27.471060	12.640880	9.703747	17.173080	29.419584	20.686367	13.139581	17.539845	17.239199	6.817067
1.394238	0.405476	11.546062	3.353241	11.668143	0.183143	2.800001	1.780547	5.359895	20.197172	6.627991	6.046188	2.874573	5.017519	3.032124	12.361377	1.472664	4.291042	4.960526	9.666134	1.218390	13.151011	4.255867	0.579892	0.489163	9.593163	0.176752
8.475518	18.846102	21.329363	10.910791	32.096878	31.014721	6.487169	76.019577	12.173013	35.293324	8.811189	17.383274	10.227628	7.645482	35.955154	3.496577	19.539001	21.386988	23.485706	15.826518	8.458725	35.871758	15.524789	10.756917	24.103312	25.616697	3.182420
2.885673	5.494648	9.915352	7.461535	6.371122	12.208009	9.229076	7.439132	4.290006	7.970516	5.425566	2.563828	8.974912	8.713313	8.610605	0.827435	6.275103	5.879752	7.192792	8.460897	5.975053	10.004011	13.193471	1.993773	4.733972	5.151115	1.300647
679.214661	611.856384	733.161743	526.175598	1.090135	51.262039	867.190430	20.688320	254.767380	35.111401	257.835449	603.681091	342.755005	1755.178101	132.117050	1292.797974	234.189423	779.224792	139.888672	49.610043	28.561493	50.928268	339.257233	659.028992	984.418213	614.112305	1.008830
838.296631	682.623840	241.701904	1108.655273	1.049839	1.448714	929.180969	93.893547	581.887207	43.550766	425.638763	51.185333	239.576324	888.154541	518.430969	1652.570801	839.580200	525.016052	283.035126	325.718353	183.663651	112.482246	494.047974	363.278137	233.762161	172.625809	8.631762
18.232086	18.174212	31.566353	14.523726	16.109928	33.874531	14.012491	18.849949	14.123838	32.428154	15.516847	6.232481	7.529084	9.113473	29.581583	7.631297	22.062119	15.297778	11.151881	16.299149	13.042099	15.139253	10.494751	10.306217	10.430467	19.774012	5.563034
4.543076	8.592144	29.485703	10.275159	3.053232	1.802103	1.068768	49.388599	2.368375	24.951532	2.107630	0.517168	1.880678	1.772782	14.900317	1.668461	2.367477	0.602859	19.357203	20.419333	3.279205	53.810661	17.804581	1.891864	2.440064	17.853128	0.633530
1.413752	0.367925	0.119504	0.000000	0.000000	10.375843	37.990414	10.138645	0.000000	0.096730	0.000000	0.000000	0.000000	0.000000	0.000000	0.275375	1.189858	0.000000	1.348096	1.570801	0.000000	0.000000	0.000000	1.421437	80.995331	13.266697	0.000000
16.138552	37.144123	2.043961	115.426811	0.000000	0.212922	10.640231	4.549598	14.440635	7.057851	24.186108	57.845577	11.902499	12.618448	62.905441	1.608545	8.494990	2.655495	5.933444	15.231548	2.203640	6.279134	10.734031	47.514175	18.925978	16.700382	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.236505	185.875519	0.093923	131.585770	0.305867	0.000000	0.000000	0.000000	0.062535	0.116800	0.000000	0.000000	0.355149	0.554694	0.000000	0.052858	0.000000	0.000000	0.000000	108.846451	0.000000
1.944069	1.307850	1.145314	0.000000	64.078003	0.000000	0.000000	5.368401	0.000000	1.001564	0.000000	0.000000	0.000000	1.468721	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	82.612770	0.988763	0.000000	0.000000	0.000000	0.840849	18.156551
24.546822	10.995485	115.258469	27.111046	11.222304	17.024591	6.737085	30.260406	12.066997	33.039974	9.105526	7.988061	20.249397	20.091534	43.328442	20.860523	41.916981	29.924524	16.095366	15.183453	16.246321	25.269039	46.111397	10.138052	10.575109	26.761988	27.722374
40.720776	35.532566	51.163704	32.942085	39.861340	57.630333	49.482880	40.017021	52.118233	42.783508	50.050793	47.654228	35.261547	42.420570	27.564747	36.211849	31.708551	24.185392	44.144207	52.855186	46.370228	40.609989	31.271154	39.298546	31.921478	34.481346	20.618174
53.083347	46.385422	93.121803	42.577900	121.775146	42.851048	69.554977	126.774231	59.445587	64.066353	65.816696	46.665791	289.071686	288.421082	40.013596	180.763290	42.605495	35.010342	38.579353	40.361034	44.441162	76.363075	58.128273	47.857494	50.034981	49.693275	13.325143
3.635869	0.803117	0.000000	0.000000	0.000000	0.000000	0.657782	5.987773	0.410330	0.947442	0.976867	0.302715	0.908737	0.332163	0.000000	0.000000	0.000000	0.000000	0.268504	0.250100	0.000000	0.000000	0.000000	0.000000	1.243417	0.234383	0.000000
35.676018	15.034941	150.659195	37.235405	2.466779	8.875259	87.199120	56.330124	74.739853	21.232462	40.435905	25.780268	111.109741	113.940727	23.818794	78.418732	57.803959	61.253799	33.205582	56.114300	30.910843	39.621075	53.196472	39.216522	42.875504	22.890223	2.495913
