98.664040	86.834045	261.291962	155.934952	134.265533	123.708626	207.142365	72.346809	81.783073	76.641464	51.462177	58.296780	107.696159	72.698990	95.706688	158.649063	154.744598	147.083313	65.470650	108.618843	82.294861	75.176086	194.476257	221.150833	163.588272
18.028957	24.700829	25.450176	21.349918	14.947706	23.102057	18.199146	11.213381	19.525063	25.409790	61.457668	49.138931	35.449783	82.340050	8.124084	27.931984	15.093450	24.570498	15.666186	7.600124	22.744177	9.574519	16.651327	17.064919	17.704258
15.623603	36.774765	184.116806	130.643356	188.348770	212.782547	142.183563	42.820351	21.181311	33.273327	31.363276	21.083570	22.209063	28.154167	30.578459	36.801929	53.666443	45.071991	27.728249	127.848938	59.788185	28.141399	203.240234	266.956970	135.409485
24.727110	21.977921	6.643324	15.058041	14.769662	14.707095	12.916582	25.233620	23.818790	12.295009	15.923189	10.476497	25.578852	2.084392	22.986261	12.430529	8.064387	19.307102	12.659124	7.379996	20.761127	15.255875	9.352631	6.744877	12.829982
1.892305	3.009087	100.272163	27.017881	56.776287	37.794483	34.023487	15.184774	0.999337	1.793971	1.225803	0.984588	2.734228	92.734589	1.873889	9.872514	3.068062	3.355082	1.372473	1.141809	3.870064	0.293777	68.570801	70.710861	34.205578
7.488137	14.359320	29.106237	41.129204	47.357086	32.711376	16.310158	111.118309	7.678554	11.898162	9.685539	6.253404	34.554607	3.372045	25.339733	21.416595	31.222874	21.796604	10.289268	53.464573	17.645737	8.862489	23.528013	29.818268	18.748425
1.809695	2.557300	29.688532	38.069260	26.386457	42.114079	25.765205	58.278976	1.157023	2.115775	5.382287	1.655569	7.423463	1.375881	5.244199	5.656052	2.000529	3.301121	4.248014	2.638558	17.771046	0.711454	23.401937	20.720184	21.759001
1110.675293	880.085449	40.794312	30.769966	36.265137	38.281010	40.600391	46.967674	1034.986450	1217.545410	392.703125	510.528870	176.633209	1023.033203	98.160011	14.991748	38.939655	131.577682	1219.098877	78.990807	37.952023	400.928040	31.437136	19.345940	42.588348
222.615860	260.250397	6.147003	18.273336	10.917253	22.180475	16.204844	79.556488	557.832397	198.844955	361.680145	177.801178	22.566286	1436.097168	267.715088	21.592548	34.257694	55.720123	55.384384	10.607624	15.859056	51.991653	11.654408	4.951025	21.182051
16.234215	18.795242	21.273998	19.986485	19.417385	20.745504	25.572754	42.024689	16.338009	11.747710	6.235063	7.318018	32.248138	7.679207	24.010664	12.440544	24.232428	22.809708	7.726252	10.008336	6.494914	6.019527	17.089521	21.338053	22.240393
4.661860	6.462208	0.539815	0.617859	1.096732	0.939995	0.808270	0.616634	2.733180	1.502521	1.919152	2.481744	17.889683	0.818854	1.520339	28.484690	17.611876	13.634703	1.150480	11.057887	19.105274	0.435160	0.761764	0.719146	0.633944
1.637163	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.527226	1.373567	0.000000	0.690293	1.927920	0.000000	0.000000	0.089320	8.893550	0.000000	0.000000	0.000000
52.779743	16.607725	96.072624	20.693783	60.218693	42.894802	80.197708	8.055014	47.893528	45.085403	9.135570	40.181835	165.717697	14.463373	18.349277	7.059144	30.686842	33.209801	16.849506	11.141809	7.902812	55.586685	13.989163	77.749336	65.498566
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.060923	0.000000	0.000000	0.084180	1.105997	0.125481	0.000000	0.287521	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.872531	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.184893	0.000000	0.000000	1.766802	0.910411	0.705884	0.000000	0.000000	0.000000	0.000000	0.000000	1.027281	0.000000	0.000000	0.000000	0.000000	0.000000
25.474590	14.189382	176.564270	127.510605	379.384583	166.631439	168.724152	37.000687	25.338985	16.055609	40.627403	10.727030	105.879051	9.592807	75.446548	185.907837	28.827824	29.928360	21.261032	20.638264	106.536980	17.172937	104.909111	267.789124	175.328278
37.153095	21.570364	49.411671	49.512306	51.946739	51.035892	37.369324	38.893314	23.674038	17.628395	19.424505	15.326581	16.823051	33.965656	35.114140	32.230560	20.113764	29.402733	19.555994	28.482347	21.976843	25.423176	54.713764	49.911587	29.978409
52.687397	51.566071	101.168083	51.167450	96.983368	87.634415	90.786720	44.931267	43.814342	51.139469	271.406677	129.306458	44.749950	184.270279	37.215256	72.269264	38.696316	41.544937	50.704144	52.972919	35.466068	45.800457	92.369804	103.590248	62.683491
2.164015	0.917603	1.925060	0.544037	0.000000	0.000000	0.000000	0.000000	1.317071	0.537347	0.214179	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002810	0.000000	599.090759	0.201675	0.000000	0.000000	1.687947	0.000000
57.234646	22.640598	35.590775	16.972240	20.097273	19.348053	32.380070	17.972780	24.480192	38.502678	94.222771	32.554237	2.339812	101.535973	55.762321	0.000000	23.894472	22.515179	24.132717	12.561815	30.014261	35.568790	5.162531	40.894630	32.225216
0.000000	0.000000	0.074911	0.020539	0.143050	0.089448	0.112471	0.018696	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.020350	0.052169	0.000000	0.000000	2.138662	0.000000	0.000000	0.060206	0.086339	0.178438
0.092090	0.486569	0.133904	0.183569	0.127851	0.199860	0.033507	0.066838	0.360698	0.046251	0.745159	0.911217	1.586757	0.146488	0.067636	0.363759	0.000000	0.072297	0.235894	0.496972	0.498240	0.000000	0.071745	0.257219	0.191374
199.909637	159.765793	103.184120	397.336090	85.095436	188.957657	144.382294	458.642242	135.187592	536.570679	194.984238	315.395599	400.572296	33.417370	730.320007	167.158249	547.546570	504.080536	453.943207	33.060421	376.049438	454.953064	106.765022	29.559599	159.773361
59.342091	150.925400	0.000000	0.980257	0.795596	1.044622	0.969945	0.918348	118.377151	28.270094	0.000000	0.982325	3.121772	1.832509	28.807896	0.000000	2.495252	76.354149	0.000000	0.000000	0.387662	36.451157	1.819831	0.000000	2.296173
968.514648	771.670715	90.698692	89.374321	80.002335	172.592834	177.711700	286.714050	569.221802	438.229462	160.193085	153.822861	229.242111	172.505096	309.658508	236.469589	381.035156	524.822449	316.074921	203.101517	183.007462	581.783813	166.247238	43.786041	105.731445
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.148277	0.000000	0.000000	0.000000	0.566586	0.000000	0.000000	0.000000	0.000000	0.000000
2.877624	0.000000	0.634173	2.490708	0.709086	0.744463	0.000000	11.657904	1.181599	4.000458	0.545475	0.000000	0.000000	2.733266	2.251495	6.729129	3.611040	1.954814	0.880454	75.358124	2.117987	4.700905	0.737756	0.000000	1.703882
20.433487	24.301683	42.245853	23.227974	30.864159	28.377508	22.805819	15.454348	21.922379	34.172909	12.848463	7.598304	26.043587	24.263487	16.695908	23.189346	33.921829	35.812588	39.771305	106.109863	16.891649	28.156780	18.912415	38.911835	24.304960
26.015759	13.178759	2.383956	7.520280	3.931606	4.843197	9.002370	8.376058	14.450679	3.227128	3.144313	2.342829	40.538040	0.762076	8.949365	2.635492	6.782761	14.646133	3.599768	2.871947	5.055355	5.022360	6.734928	4.329597	11.150599
22.019785	15.823631	7.750247	5.087434	3.004313	1.847477	2.314043	0.824985	13.118780	14.576857	5.048038	9.822443	27.784740	6.812245	11.156335	7.391932	17.004330	19.851891	11.508584	4.255497	10.462058	21.635441	5.088905	0.000000	5.721555
11.002431	8.550347	32.518719	9.880854	25.721384	14.674723	11.493156	8.018606	11.827544	14.326094	28.565197	13.885659	28.522726	20.034401	19.568127	17.904547	15.292060	15.529949	14.004838	11.510236	12.760381	14.697042	11.071183	29.110035	19.744856
21.260981	96.813210	0.198636	0.427259	0.373381	0.733999	0.481524	0.163170	4.761602	19.807056	57.995220	15.406250	127.424896	1.750894	16.443661	7.607045	2.530942	5.261948	26.374443	11.875962	3.457640	19.692801	0.123010	0.098259	0.200172
11.741100	106.106110	0.439338	1.468406	0.731511	1.075113	3.581790	0.200565	23.355553	13.843655	22.234766	9.790987	283.890869	0.250713	0.762311	3.804164	9.348530	3.934193	15.748037	1.533021	32.834820	11.621038	1.171122	0.657089	5.018036
80.644157	75.051193	23.299503	43.616184	35.502590	43.269897	52.889549	80.406006	69.364235	47.815613	42.756516	21.660048	44.802471	19.808392	29.847094	20.383644	40.102139	46.623432	38.549583	18.173864	115.937790	45.084976	29.601212	24.114576	39.562370
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.313863	0.000000	0.000000	0.000000	0.000000	0.000000
4.146599	1.804128	5.560050	3.113709	3.163414	4.034974	3.474574	1.636618	2.204711	7.195675	3.043586	1.539639	3.482344	0.927683	8.251327	4.241772	10.599209	11.474204	5.225353	2.739771	9.072448	4.009945	1.264521	3.530348	3.416076
0.000000	0.000000	64.858063	8.663978	49.900703	25.613207	4.718091	0.056132	0.000000	0.038842	2.946449	0.224474	0.054170	0.061511	0.009467	20.508518	0.026105	0.182148	0.264142	1.102268	0.129514	0.009133	30.086132	56.243248	7.151984
10.140530	3.595340	1.408301	1.519188	0.198390	0.634040	2.195293	0.530098	4.952535	1.275885	4.539474	3.167266	1.628127	1.490137	5.457499	6.572742	81.805321	60.236538	0.683279	1.845518	1.521718	16.493090	0.865891	1.649746	1.671776
51.530003	38.319862	106.125618	87.779396	119.729172	82.153687	66.646988	57.978176	38.110275	57.209049	125.863785	50.853016	29.130003	227.927124	56.508911	57.372299	33.555859	44.010120	38.557076	127.200500	44.518608	54.886723	72.202957	102.830215	54.183258
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.772833	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.559068	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.208689	0.000000	0.330767	0.000000	0.000000	0.000000
3.442606	11.474636	5.119997	13.463270	11.406182	6.599845	15.732502	12.179267	6.216545	4.218769	0.791146	1.681782	7.600060	0.303567	12.909150	0.080027	12.408837	9.209140	1.711572	4.879455	22.448860	1.998993	12.505526	6.066083	10.957116
11.006182	7.303606	8.877248	6.201014	11.312238	8.951403	5.714702	3.219424	11.411631	15.432720	16.543543	10.137462	27.178358	3.413201	6.575594	39.138470	7.215634	13.477052	10.376817	6.760470	20.534803	17.111204	5.470208	10.145946	6.127120
109.784859	99.827133	214.020477	232.699707	327.087280	320.454620	276.261749	334.742401	93.322006	108.486443	157.315674	115.559631	96.623184	82.812813	112.949493	156.748596	87.768654	94.843765	96.325188	73.630531	101.466209	118.555367	187.945755	232.437607	260.292755
17.913452	10.845537	0.023010	0.050470	0.175757	0.082425	0.069093	0.068912	41.798122	183.049957	5.367279	5.912518	15.428830	12.938493	15.632072	0.025003	2.451728	3.105838	70.288490	1.931319	0.807240	174.460129	0.012329	0.044200	0.120580
18.648411	16.269501	20.578192	14.458955	14.607322	13.167004	20.001530	5.455087	0.000000	21.372675	13.443024	13.778916	17.851118	4.305733	17.296907	20.089754	1.531828	15.082562	11.565444	5.968303	22.893961	23.430843	12.937673	24.595127	18.591658
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.232826	1.627115	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.678287	49.095348	0.556719	0.000000	0.000000	0.000000	0.000000	0.000000	39.073883	38.361862	54.347065	27.527050	2.819865	0.000000	7.162629	1.173617	2.405432	13.389297	7.111921	1.223231	0.305132	21.155270	0.000000	0.534167	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.447585	0.000000	0.000000	0.000000	0.000000	0.183217
100.610085	58.530243	11.146146	17.124302	16.505989	9.576567	11.928314	31.231857	91.380440	28.615015	70.206589	23.458870	179.210297	20.794310	65.982292	17.210505	111.412903	131.414291	32.883354	29.018387	50.686691	50.605618	7.818733	8.304089	8.573793
102.038048	73.224037	27.646120	79.441437	34.364834	59.948822	42.035465	236.075729	70.683907	60.895573	46.401154	23.614336	70.429138	37.840900	86.445564	50.142799	66.381599	87.987358	48.577145	34.984890	39.658779	104.133224	36.233311	18.709883	42.009621
26.022810	47.901245	10.178991	19.413357	19.079733	12.670156	28.992138	5.380492	48.997837	22.379196	19.997063	23.218348	49.519432	7.092637	32.596100	19.763258	13.098907	27.099348	20.135561	11.458614	21.612606	24.863352	10.113235	12.534283	22.517056
3.918880	9.595046	5.735551	26.691959	21.239250	5.682515	32.210033	0.529431	12.534349	0.362542	0.728688	0.446173	0.000000	0.000000	0.546742	115.441284	0.333867	1.367055	2.526747	0.572278	0.000000	0.000000	14.520289	12.202795	17.574348
3.654050	10.020764	29.214350	204.852997	18.754662	81.641632	24.817554	519.452820	6.582653	3.840479	5.674261	3.266872	8.609073	0.763839	18.913721	4.026750	7.685144	3.491225	0.972432	88.137634	0.333533	2.599484	18.778244	5.548952	33.305538
10.451049	6.488751	45.404030	36.658154	30.514231	39.493469	31.869219	58.083511	6.626860	13.930018	10.086610	3.381096	7.187764	15.540258	23.948368	12.700608	4.131218	9.053405	9.739934	9.279588	16.506540	20.611452	33.425251	45.492138	34.485218
197.853912	223.872696	35.223324	33.579247	39.521408	25.513182	29.431030	21.256201	179.780289	44.903984	48.536446	95.372719	42.177010	22.576263	56.652817	20.260387	54.476105	80.933510	100.171822	10.896440	43.806641	68.216530	22.943754	37.579514	27.490751
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
37.365383	24.200731	43.793186	28.484474	35.781410	31.559011	28.289640	31.566778	29.875790	63.733143	34.472176	24.505262	41.352840	34.917454	45.618206	41.890118	27.856789	36.960327	32.403095	72.835968	45.403229	35.535767	40.646851	40.281353	24.623856
0.000000	0.000000	2.196417	0.000000	1.664325	0.319136	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.180448	0.000000	0.000000	0.000000	0.884304	0.273229
