98.431053	85.314285	121.857399	141.547104	224.980286	216.594482	77.924629	220.076126	98.795662	87.628395	111.476341	98.211479	189.666367	91.447746	42.862373	61.440506	84.305428	76.661385	85.018822	42.334869	86.248642	127.365555	152.722794	239.481308	82.312096	80.067566	71.684959	68.741951	75.203400	147.796616	231.544586	175.088715
21.791553	19.350075	22.848265	28.612146	22.923939	29.683352	15.898568	16.646391	16.689461	33.917507	17.993975	31.713686	38.050453	12.138020	50.739883	35.393951	15.264941	89.412125	7.962068	3.437669	12.434823	12.497291	42.174511	26.743652	18.681942	9.180079	5.835580	14.952574	22.067919	21.945560	21.210964	19.323198
24.812849	35.767799	136.650726	134.866898	71.604736	93.757225	49.201412	75.474228	58.709881	45.949024	70.941895	46.115749	96.938072	65.069565	36.480339	51.844105	22.772673	42.792099	62.139282	55.808800	62.740829	64.665680	61.099850	63.867386	56.480282	53.315674	52.439636	55.530212	34.707413	51.584591	95.290344	62.099220
26.825615	22.623276	6.286424	4.916809	6.056931	6.611633	11.066620	10.202500	28.417198	28.565151	23.909714	15.218179	10.763148	17.114517	20.135956	10.573655	28.583313	3.468744	29.020260	22.633762	17.373377	19.769171	11.697269	9.834005	24.189295	17.418859	21.594994	23.805017	5.486671	10.043294	7.426823	9.367350
0.817616	2.365346	30.638678	43.110672	116.557137	94.405975	26.425978	24.952091	21.901484	5.600656	6.029931	2.929893	22.777061	4.470951	1.466074	1.406428	3.380479	14.281335	2.412708	7.684056	1.832171	12.393703	3.111262	5.344321	5.637402	1.317912	2.351540	2.334039	2.224257	46.659203	66.484673	36.782570
9.271315	10.555004	17.543041	13.408195	23.623114	30.303322	17.312086	22.769094	65.077156	12.570060	12.340558	7.592177	20.026890	16.571993	18.538517	26.676018	12.668345	2.609495	20.653473	17.101671	6.462119	15.413100	30.897833	15.820353	7.873690	9.940935	10.528573	11.850082	1.809161	26.591078	30.977331	22.892424
2.546124	6.661303	83.408195	44.811813	19.651285	31.856993	22.171797	37.001995	62.318104	4.900661	7.498739	12.396610	10.046412	1.706660	6.389104	1.524521	7.704751	1.719753	8.591827	3.265575	3.113287	9.139794	7.349011	8.282312	14.010003	2.077848	5.489871	5.534350	4.250023	23.980038	24.674656	36.944603
438.084320	652.474731	10.330978	10.329751	36.536839	30.053608	23.428419	28.910112	75.546570	546.882019	142.138367	1448.639893	113.002708	282.831268	337.864990	45.431412	143.660553	3899.418945	137.018967	632.369629	442.842651	12.529078	38.033649	29.146828	50.666515	270.382629	360.287109	397.303558	45.840168	44.919853	20.186304	31.319349
270.230316	281.374634	1.727239	1.717544	6.208511	5.144960	6.854212	15.415601	24.030260	235.384476	63.104832	60.635414	7.588171	16.338480	213.244919	167.710342	58.456753	45.460651	55.641716	111.084785	39.860027	9.044303	30.838270	8.425201	24.336290	20.620823	21.833282	29.884914	2.510007	16.845280	5.471120	17.621382
30.217058	22.305271	15.084676	11.153403	16.913830	20.535061	17.150375	30.907181	46.613026	19.170134	16.932421	20.186943	49.828053	8.825554	9.575428	5.564766	74.471054	9.085723	26.924038	12.582455	9.291935	14.175961	24.595984	20.338238	10.286576	10.193222	18.300287	20.662001	2.482941	24.261816	20.715118	25.879425
4.494158	9.834271	0.503090	0.594445	0.841410	0.606746	0.874408	0.871791	0.265829	16.378168	12.425466	1.956644	23.254330	0.482675	1.363192	21.267282	12.215128	0.856165	1.866106	1.172333	0.640331	17.090530	17.628916	17.366596	16.747658	0.372639	3.024888	13.363358	0.841300	0.611318	0.590230	0.601145
1.512680	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.023587	0.269937	25.381840	0.000000	0.250454	0.000000	0.000000	0.000000	1.795091	4.219811	0.000000	0.000000	0.000000	0.272116	0.079191	0.000000	17.007193	31.158537	10.594709	0.000000	0.000000	0.000000	0.000000
104.501511	102.591377	5.652480	2.094008	70.263138	71.534904	16.005386	70.803009	10.680138	3.100833	235.756607	20.752157	15.342257	104.006783	31.821520	5.041998	84.436798	5.200395	29.587528	11.548964	110.487976	7.333693	16.299715	23.710768	65.473114	75.598793	30.140938	33.457649	0.583154	18.174526	32.671364	75.998520
0.051220	0.000000	0.000000	0.064100	0.000000	0.000000	0.045778	0.000000	0.000000	0.000000	0.000000	0.000000	4.873579	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.643940	0.815535	0.000000	0.000000	0.000000	0.861913	0.000000	0.000000	0.000000	0.000000
0.366219	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.514696	0.811718	0.749260	0.000000	0.000000	0.000000	0.000000	0.223607	3.352419	1.380319	0.489734	0.000000	0.415126	2.010741	0.000000	0.000000	14.291757	0.000000	0.000000	0.000000	36.523037	0.000000	0.000000	0.000000
9.694389	10.928905	38.974346	48.889942	124.217613	163.075989	35.387016	282.908966	40.342663	59.687199	37.337879	11.457325	10.087806	9.956595	20.762377	10.206450	32.748573	11.148596	31.998287	17.386299	16.244953	200.839844	22.841475	35.069248	59.450745	12.726511	10.306619	8.395395	35.140339	81.617630	155.708496	226.536743
39.899651	34.150890	26.503157	28.979347	43.979527	40.227085	42.354725	52.092373	41.650520	40.576588	33.805382	59.647308	31.846783	39.083607	23.733261	24.974676	17.248207	39.904598	39.007618	22.052088	41.057373	51.914932	27.264774	42.165298	34.891644	36.422451	29.225075	28.624928	16.827618	43.638306	71.063210	36.559391
49.922306	57.430168	57.161209	65.899147	92.889824	107.228844	76.513573	130.842361	69.580795	64.191078	46.977627	77.010246	44.643467	52.447914	203.618256	41.271011	41.668285	178.502274	44.374146	25.089018	55.106640	85.992500	54.296513	40.488911	37.078587	49.422024	32.587315	28.749771	10.087002	104.353912	165.796173	91.010704
1.265063	1.129109	0.000000	0.000000	0.627801	0.959229	0.669976	0.000000	0.000000	0.000000	0.216427	0.975457	0.436238	0.000000	0.199477	0.000000	0.000000	0.000000	0.000000	0.001699	0.000000	0.000000	0.491065	0.469450	0.326070	0.000000	0.572020	0.467129	0.000000	0.000000	2.433718	0.000000
35.361088	46.396343	26.236725	45.176456	44.528831	37.196865	0.000000	63.393162	18.932598	41.515804	29.266687	46.449379	13.428350	31.955639	79.738670	34.726871	14.807487	104.230034	39.796265	37.690170	26.799274	14.285408	9.386561	26.078657	31.534645	33.740334	55.680542	24.055037	10.754821	18.748428	40.591946	47.907940
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.020148	0.000000	0.022405	0.000000	0.444970	0.000000	0.000000	0.000000	0.000000	0.000000	0.017878	0.000000	0.000000	0.000000	0.022238	0.020753	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.026861
0.029511	0.000000	0.396491	0.369318	0.000000	0.037541	0.000000	0.000000	0.036014	0.000000	0.000000	0.000000	0.000000	0.142808	0.000000	0.000000	0.040335	0.000000	0.000000	0.000000	0.000000	0.085655	0.039751	0.000000	0.059846	0.038831	0.000000	0.000000	10.262822	0.000000	0.000000	0.240069
278.656738	136.083435	21.978279	22.939472	43.920437	57.966591	148.512619	111.494713	257.517120	275.637360	269.306274	434.255524	764.567444	385.924805	139.450195	23.995909	332.242767	31.203732	494.208923	48.417351	707.002136	63.418415	474.779144	506.293396	354.713928	405.914124	205.291275	291.347687	7.585183	57.749809	28.609934	90.795074
123.952507	5.003639	0.990292	0.000000	0.000000	0.000000	1.972750	1.923094	173.581863	0.778832	0.444300	0.000000	1.885778	51.936768	10.239966	0.000000	273.635956	0.000000	4.493061	13.288815	346.910309	0.000000	1.176115	0.411469	13.749329	194.424072	56.319473	0.427255	135.579987	0.000000	0.515760	0.000000
636.078552	780.494019	54.100658	42.872974	88.276085	44.590843	155.416794	155.694611	578.731140	278.502960	649.444031	354.868378	251.077225	378.151001	132.209579	165.701630	490.902466	391.633942	195.482529	1102.886597	536.814087	238.412582	832.917847	427.128723	482.187531	384.043671	980.598511	619.201843	9.479022	202.187820	177.614716	55.109108
0.000000	0.000000	0.000000	1.409994	0.000000	0.000000	0.000000	0.000000	0.000000	0.689333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.420364	0.000000	0.000000	0.976700	0.000000	0.000000	0.398885	0.000000	0.778620	0.000000	0.000000	0.000000	0.000000	0.000000
2.352238	0.714848	0.681143	0.000000	0.000000	0.683538	0.688005	2.068552	14.711370	1.145084	0.000000	2.724154	2.029505	5.192826	1.868105	7.462789	3.537506	3.233076	2.686673	9.557683	3.615144	2.350493	2.054785	0.000000	2.812521	0.720181	6.706589	1.270663	0.000000	2.174418	0.000000	2.770986
21.042299	19.619545	18.851494	14.972978	32.838188	41.967167	17.635027	21.456539	20.036661	14.820022	18.617521	18.971256	101.130684	25.183268	17.546785	12.019525	16.573240	23.924868	18.074554	16.420893	20.561468	17.891809	32.681866	35.581463	13.197205	20.802984	21.779573	19.791019	6.727739	26.895336	34.083851	24.095421
38.710194	19.364046	1.991561	1.505234	7.728332	7.690530	13.981930	8.367741	24.973824	8.414899	10.420520	5.172468	4.838141	5.410201	4.387304	34.981762	73.224579	0.504494	16.705061	4.124818	23.661324	4.414658	8.860148	7.290445	19.691124	13.651501	3.077741	12.907839	120.053604	7.493914	7.626195	5.595131
25.124519	28.398848	10.731688	14.369993	1.632307	8.161768	5.732592	1.754962	5.149089	15.945687	12.387037	15.579078	12.102552	19.511637	27.177868	10.880500	49.909653	3.182090	17.843102	19.802540	21.340294	3.813847	22.687637	29.858479	21.012611	21.471682	28.365778	26.245836	0.000000	3.265836	3.062683	1.187619
11.973846	14.014694	23.989164	26.717234	23.977655	39.840679	11.946189	17.102861	20.204651	22.994757	9.107573	18.858456	16.894199	2.166183	23.042305	4.194485	13.283062	17.182598	13.779042	1.910266	17.695356	26.703966	12.119845	16.984646	14.744754	18.415255	3.479856	5.557021	17.660177	12.673723	24.864382	16.326630
15.367568	60.743088	0.193661	0.071008	0.086226	0.169797	0.284330	0.325799	1.270093	92.553551	5.900652	10.210295	8.359396	64.913200	35.591198	7.109765	294.567017	4.327365	50.766945	1.971703	102.241463	6.919047	4.194307	2.952651	16.556416	47.349270	3.636931	11.480289	0.255560	0.201356	0.256115	0.536149
9.704886	11.643359	0.049352	0.030225	0.000000	0.068939	0.030133	0.107541	0.334022	1.336296	4.776082	1.058176	10.106859	34.346069	26.851217	0.162001	98.927635	0.106888	0.477824	11.132584	26.674366	0.270698	3.607740	3.004100	22.016235	12.064773	3.019954	7.457357	0.196931	0.045543	0.056774	0.088212
