111.289330	132.648148	124.157982	67.863312	61.283260	82.269783	80.883263	74.551964	98.921486	77.800453	296.537811	103.333397	89.986275	88.249634
20.371958	31.818701	18.971664	91.441589	83.996254	15.565585	42.233128	120.890617	7.850635	25.536680	29.786858	7.569583	38.437901	14.007257
43.265244	133.346069	83.108498	48.702663	31.500895	172.911804	63.395588	45.715061	70.330818	91.116592	99.286728	82.180252	92.232994	69.833282
31.413612	7.240360	7.049213	20.889795	15.945909	25.842613	29.887451	2.303226	26.725582	11.770053	7.792549	7.305911	34.385136	15.720473
1.471394	45.743896	65.073715	1.500453	2.737280	2.098714	10.868600	18.195444	1.781866	9.894854	12.868363	1.934127	6.390063	0.903218
11.199723	15.027073	27.418434	7.494126	4.340542	16.712177	16.470108	2.910731	22.164215	22.760836	15.325000	51.611626	13.041433	13.616370
4.463116	45.058296	42.315552	6.614485	5.205670	5.650940	12.642369	2.635182	8.816579	38.260830	9.055937	3.329705	18.373104	1.826969
387.629730	11.433097	22.441893	336.607605	1144.660767	132.314957	24.863422	4836.529297	132.329910	250.097549	19.385283	71.718826	122.023743	306.854889
68.962929	4.595120	16.012150	68.211945	109.033211	225.056824	6.973210	25.798000	127.045441	18.769287	5.086845	6.278336	23.690399	15.816164
28.382538	14.273824	19.436554	12.185318	15.366729	57.638802	19.001415	7.032135	29.047237	14.091610	25.175913	9.709324	16.401161	8.503695
6.178971	0.748397	0.702314	2.701766	3.775975	17.220695	22.828167	1.707829	2.298979	44.456669	17.500587	8.005282	23.217215	0.842928
3.088185	0.000000	0.000000	0.000000	0.000000	0.000000	0.105584	0.828217	2.013048	23.315609	0.616507	0.072351	0.000000	3.552326
61.177265	14.879280	12.566875	5.836883	10.203034	76.787766	31.424988	2.264480	21.703358	15.836519	13.109042	6.302825	46.753551	84.278282
0.000000	0.000000	0.178491	0.000000	0.000000	0.000000	0.363736	0.000000	0.000000	0.088018	0.530585	0.113371	0.087859	0.000000
0.744655	0.000000	0.000000	0.000000	1.694425	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.058275	0.197660
13.700543	55.099842	83.965385	16.290146	7.143188	18.082451	34.500866	7.880757	45.296749	12.979691	17.279751	8.898862	41.269402	13.188631
35.197826	30.046288	32.948235	36.526497	16.616348	24.752663	29.809502	35.373825	38.568886	28.838768	38.684929	30.309801	35.192398	40.635506
51.822609	64.747665	72.522346	344.504608	296.995819	39.482162	45.665703	205.868835	41.120655	30.915974	46.774349	54.769814	55.859856	67.292915
0.732633	0.000000	0.450606	0.714739	0.000000	0.000000	0.000000	0.000000	0.373438	0.135105	0.000000	333.127289	0.559697	0.000000
34.087711	61.653011	35.183609	106.307259	77.286659	15.243332	16.482603	173.374527	51.844467	28.206940	25.569407	17.623053	51.932743	35.385906
0.000000	0.000000	0.017260	0.000000	0.059220	0.022392	0.164744	0.078485	0.021803	0.000000	0.049651	1.936748	0.000000	0.000000
0.030348	0.156855	0.000000	0.135392	0.035285	0.400260	0.000000	0.000000	0.000000	0.000000	0.059168	0.228618	0.000000	0.081501
319.699432	30.179501	82.255669	137.377975	104.052635	193.219177	525.168884	30.848330	750.399719	331.516327	351.777008	20.184874	307.881805	560.558960
4.144428	0.000000	0.000000	0.000000	0.456881	270.368073	1.084834	0.880708	98.369690	1.144705	2.579338	0.000000	0.457375	95.766518
685.569031	52.141647	129.881287	247.263779	312.221466	364.650757	358.917328	274.060181	310.935120	653.442688	631.434204	138.475677	517.731079	418.737854
0.318525	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.200091	0.000000	0.602134	0.000000	0.000000	0.000000	1.529954	0.651203	2.939532	14.111426	1.595859	64.455162	25.354523	1.458622
25.921137	17.944098	29.368464	12.522860	10.034932	20.066521	22.332928	18.573713	18.523706	17.083801	33.508186	77.344864	17.470867	28.841965
61.982002	3.427241	3.866267	8.285286	3.971990	64.533951	5.576222	0.794718	12.435448	3.832019	6.259414	2.794016	8.594814	6.350510
27.651176	5.221001	2.893221	19.854216	16.951477	27.568445	9.813758	2.689152	10.064705	15.558850	9.974105	0.226084	17.099562	17.674747
16.651709	29.940735	15.963882	25.219885	13.642497	7.223051	13.216919	21.563524	13.319394	13.599880	22.698816	10.341677	14.363040	23.877581
25.585278	0.332669	0.170687	55.648518	16.910398	236.328812	3.546924	3.897254	19.129230	34.560871	2.790424	11.910611	38.693924	41.760803
2.961682	0.205179	0.034271	2.532416	0.957186	74.715714	9.577984	0.170133	0.634162	3.458547	1.065993	0.711350	20.743507	6.847555
73.694862	17.416248	25.930325	53.323593	26.704317	48.192898	35.626030	15.117398	35.692875	38.271469	49.498581	20.130630	134.532654	67.988884
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.309929	0.000000	0.000000
9.964356	8.064423	3.906430	6.673430	3.469461	5.124533	9.025555	2.030713	7.945524	11.024843	9.237929	2.313003	7.492947	7.009193
0.025486	28.640100	43.951401	5.988430	0.375352	0.683492	9.692105	0.225820	0.054551	1.373484	0.033127	0.821051	6.238648	0.045631
35.768204	5.679240	1.276621	9.866529	8.711808	10.903629	13.229810	1.330355	5.187496	14.190630	23.789551	2.387542	10.199258	13.517982
68.782509	78.378021	74.757050	114.217415	132.280502	38.822193	41.409466	304.461853	60.414646	49.231453	47.284340	91.607819	96.794853	68.002937
0.000000	0.620471	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.550459	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.633848
5.025398	2.258034	0.000000	5.758179	1.176715	2.087206	49.722233	1.533406	6.854698	5.799041	2.761984	4.361299	23.841425	9.252865
