117.001495	114.614037	82.012497	72.040161	124.161423	75.658646	32.996151
19.799280	14.547968	61.985332	65.119423	36.596901	24.573727	4.588696
68.463196	28.690498	28.345154	40.019241	72.860023	62.170765	11.136005
33.079319	32.695122	12.546286	11.230851	14.983378	19.526999	2.612950
2.433312	0.264591	1.521539	2.341706	3.502066	1.928026	0.393456
19.330029	22.522409	6.103640	6.154593	17.668261	18.817327	1.068314
2.535660	12.723115	2.512264	1.846676	6.690470	6.849988	0.747464
295.183258	269.142029	393.102020	863.986694	38.952503	268.975861	3.195799
452.319275	0.976914	121.482475	1040.912476	97.885315	65.472946	2.143560
32.923702	27.272619	8.134017	9.315287	20.548538	18.835154	0.972243
8.962927	5.546025	8.413187	6.820025	17.332075	19.012379	0.190312
0.701813	13.045908	0.000000	2.148340	1.299724	0.000000	0.027417
256.424652	0.000000	39.360050	11.163209	101.930794	39.608135	0.170522
0.053486	0.000000	0.035550	0.000000	0.292519	0.035757	0.050561
0.668781	0.000000	1.684770	0.150150	0.611728	0.000000	4.302046
11.262948	22.345688	9.648149	9.741391	20.225639	18.231991	10.020608
29.329985	27.288527	30.130211	28.954727	24.850266	27.586544	9.160979
47.021046	46.470650	97.853058	74.007133	31.616680	35.790760	5.835548
0.614536	0.000000	0.395087	0.042419	0.422462	0.000000	0.000000
13.589112	17.860962	41.822025	45.198456	18.823868	12.899758	3.784240
0.000000	0.000000	0.000000	0.013414	0.000000	0.000000	0.000000
0.138675	0.000000	0.368681	0.119888	0.025281	0.123611	23.115351
131.551865	32.637371	116.116692	75.475502	195.813553	202.763519	3.095000
113.065086	0.000000	6.148650	98.565727	45.032124	1.725005	30.072990
338.906372	460.825226	416.453735	270.942474	315.917755	226.293549	91.976662
0.000000	0.909161	0.588305	0.000000	0.000000	0.000000	0.000000
2.396041	1.311613	0.621814	0.854163	0.910596	12.353679	0.000000
25.956860	29.734270	10.094623	20.442204	32.525661	18.076523	2.651231
8.785407	0.000000	2.037690	0.731801	2.653381	11.205488	16.953159
37.220242	15.248639	20.672567	8.391769	14.450887	19.225027	0.000000
16.995895	38.199806	11.144807	15.523039	12.711971	16.839409	1.814492
11.981233	10.248775	27.124081	3.016352	3.634187	27.517387	0.470832
15.888174	2.840843	2.524783	0.562378	15.383316	19.661757	0.115359
88.152954	64.676537	29.134188	25.564016	43.999844	59.455479	8.609627
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
9.311822	11.871694	7.652388	6.262508	11.200197	7.060297	0.743662
0.058230	0.030554	0.528939	0.013424	0.063693	0.311429	0.024464
47.994221	96.559357	10.615460	12.860448	64.934059	25.340157	0.090406
58.447533	41.353100	65.638229	95.403336	49.543930	67.773254	9.148493
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.136475	10.403337	3.343856	0.935370	2.630852	0.335474	20.900780
9.304599	48.326538	9.048257	5.368551	7.706519	10.710567	2.294215
134.691055	89.977974	83.172455	86.807388	76.702515	98.003273	35.543827
1.914307	0.093775	4.249947	24.474289	2.224205	7.572398	0.075087
20.751703	1.701439	18.742147	18.356722	7.375744	22.469263	3.070219
0.000000	0.000000	0.000000	0.000000	1.043682	0.000000	0.065957
2.925125	63.546085	2.516232	1.120167	0.201599	4.060007	0.361078
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.491402
85.325684	246.709839	49.792568	30.946110	96.410858	58.274887	41.036121
101.071236	77.587646	37.113548	46.001602	59.354603	63.395111	12.705367
62.476620	228.343765	16.946772	21.298649	18.342026	23.387505	0.492860
0.175578	0.000000	0.000000	0.364755	0.000000	0.225825	0.000000
9.760016	108.926743	1.584829	1.893155	14.487748	2.350384	0.000000
12.029123	16.304579	8.480290	7.259013	7.798713	13.790298	0.842678
304.514740	24.635477	127.150902	37.032753	95.199829	74.452805	548.241211
0.000000	31.576139	0.000000	0.000000	0.000000	0.000000	0.000000
31.211985	35.416840	37.840965	20.489000	27.075127	42.090923	0.445163
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.588982	22.122902	10.398229	21.796274	17.346115	12.085088	1.275649
70.650856	251.618088	136.419601	135.854340	211.833740	121.336128	67.494659
4.484973	0.586204	2.776490	3.305390	8.697087	10.256498	0.477487
11.147504	17.596760	28.205263	15.509264	21.360966	25.207062	9.919814
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.197996
1.624019	0.000000	11.656809	0.521515	0.796512	13.613719	1.869772
32.948685	15.115325	19.036427	11.843143	11.789065	20.581760	0.318065
0.000000	0.000000	0.077630	0.000000	2.039448	0.000000	0.000000
83.538170	165.786560	28.747746	24.346533	62.055084	21.293493	0.348108
0.155859	0.311390	0.087655	0.174131	0.144252	0.160302	0.011333
1.274109	0.000000	1.318350	0.229812	0.736189	2.889907	47.044540
0.686102	0.000000	0.000000	0.613786	0.000000	0.000000	40.504581
0.475153	0.000000	0.000000	0.000000	15.412321	3.248148	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.712600	5.591951	7.050438	4.111891	17.861858	15.336906	8.767312
79.832542	95.244370	33.699650	53.022964	41.237682	70.858116	12.473701
16.644205	7.987188	16.655464	8.568220	18.088690	24.889212	11.083104
0.659579	0.000000	4.028568	186.577591	0.250811	2.788294	0.000000
32.090488	14.244927	32.860275	53.707539	33.241638	64.213303	33.214855
2.161792	0.000000	2.720889	0.540693	2.358512	7.539960	2.902259
37.943451	81.006966	62.853168	9.154924	39.842941	51.388275	1.119576
8.408730	3.559001	22.952934	3.631660	2.616456	17.863934	0.514773
137.490555	1.800250	0.714677	0.630312	2021.103394	0.479863	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
46.874729	35.109650	30.042429	47.435974	42.913609	40.518570	13.081043
1.023596	2.112478	14.386647	0.298009	0.367969	3.078708	0.000000
