72.105049	186.302429	40.062950	46.037434	45.256084	95.577446	45.155190	203.820526	121.275726	31.588280	88.989380	130.343933
13.605055	18.010193	7.784267	8.583381	5.177301	11.290482	69.839668	20.039822	18.658951	7.991580	13.004304	14.327345
21.358213	45.158676	16.485868	16.433487	19.096031	37.463207	44.259014	84.504814	34.912308	11.786285	17.934420	28.125837
23.665648	8.166817	9.293603	7.676278	16.467459	65.457848	2.163160	9.276062	15.842171	4.273833	4.558560	8.265688
0.273854	47.303028	13.673825	9.933770	10.660952	0.133656	27.755360	5.453987	0.430943	0.168951	37.735497	25.420076
8.786368	18.143023	10.715235	7.064845	34.122524	38.517666	3.225683	19.795143	7.565449	2.516740	10.826509	10.881036
1.865246	33.357960	97.021866	59.776535	65.940926	10.610012	1.022452	7.628474	1.480971	0.457105	13.774874	18.879965
491.778717	29.093494	32.965954	21.482183	30.911669	204.507797	861.221924	35.855175	693.853760	3.616157	17.160393	22.809782
185.901489	28.036835	39.302151	33.548027	91.008942	1.126712	2797.673340	55.410801	174.256348	7.254364	17.485765	37.094788
15.617355	19.428392	22.553499	16.056812	34.235195	32.604759	5.931917	25.410706	14.413692	1.382231	14.909179	16.947273
7.129958	0.709507	0.427932	0.380373	0.311516	3.284310	1.082862	14.881541	4.136427	0.408634	0.362757	0.436472
0.574890	0.000000	0.000000	0.000000	0.000000	4.199607	1.545714	0.000000	2.951524	0.000000	0.000000	0.000000
33.357910	6.148669	4.272688	0.111543	2.000652	0.125506	3.683614	26.394566	49.902039	0.000000	4.029641	6.118463
0.000000	0.000000	0.000000	0.000000	0.000000	0.041865	0.000000	0.466082	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.208415	2.308643	0.000000	0.000000
15.651993	22.968401	17.571974	11.200772	15.471273	14.028481	11.901482	28.522898	11.087873	16.193602	18.192711	39.821636
21.222942	35.553383	28.965296	25.058990	27.016689	35.857361	22.977625	24.178429	25.373865	4.750851	17.719301	15.878240
33.377453	49.725685	31.068533	20.594206	19.102161	68.799294	106.424561	36.349724	40.045395	2.246745	27.341047	36.849812
0.000000	0.802618	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.120531	0.000000	2.150389	0.000000
34.107056	30.024101	10.958956	8.704557	12.649648	10.590846	127.681534	41.772549	25.803177	1.462454	8.038487	28.009708
0.000000	0.000000	0.000000	0.161272	0.059113	0.000000	0.000000	0.000000	0.000000	0.000000	0.139013	0.000000
0.000000	0.051195	0.077570	0.000000	0.000000	0.000000	0.071685	0.103950	0.207391	19.432549	0.062122	0.045253
211.738190	76.923820	102.419746	104.341362	119.595192	17.191759	39.593590	482.900726	388.123962	8.513316	29.046537	75.258667
4.154485	0.000000	0.465617	0.000000	28.795013	0.000000	0.000000	0.000000	2.427258	65.766541	0.000000	2.596365
656.527283	185.583115	259.134491	119.820526	30.429108	380.615204	163.798264	461.857605	669.174255	0.000000	119.469696	91.144653
0.000000	0.000000	0.000000	0.000000	0.000000	0.341775	0.000000	0.000000	0.293242	0.000000	0.000000	0.000000
4.246044	2.760833	5.769310	15.309804	36.382954	2.097059	1.353446	0.000000	0.000000	0.000000	0.000000	8.215741
39.193943	24.695078	11.695305	10.027793	11.320046	27.033113	29.988211	38.208157	27.491404	5.868633	15.940377	16.936834
32.059834	4.048229	2.672356	4.105809	4.430159	2.911215	0.447512	6.657591	14.008249	20.729219	6.104433	6.570850
17.772295	0.000000	0.000000	0.977410	0.000000	6.740387	1.744555	11.637321	20.389332	0.000000	0.727423	1.021376
18.558918	20.581728	2.976909	5.615789	4.607989	26.732018	15.051351	13.767040	19.241314	0.237669	4.876932	9.515698
11.821529	0.547470	0.481655	1.153381	0.716983	1.230558	1.401287	4.238130	43.549133	3.546317	0.282703	1.225029
5.954809	0.109179	0.023692	0.000000	0.070718	7.559511	0.156349	1.951917	3.318943	1.735563	0.039456	0.168178
69.702286	26.018959	22.520113	15.429616	32.645096	71.230652	22.000448	54.025013	58.818523	8.085025	16.861509	28.667950
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6.372777	0.818217	0.378383	1.287268	1.667341	12.807893	0.578779	9.377094	6.860936	0.804672	1.514047	3.574318
0.066408	28.848976	1.704612	1.162059	0.157757	0.006752	0.090303	0.145497	0.011611	0.045522	11.068848	3.534384
14.942490	1.412268	0.775701	0.675951	0.510103	126.775047	1.631447	46.777390	22.283833	0.224297	1.242432	1.185942
43.744267	96.108284	32.911827	29.755808	36.702126	58.566334	177.255753	39.828007	50.842636	9.528514	37.687225	57.703438
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	3.675989	0.000000	0.000000	14.094298	0.341969	2.338661	2.188269	8.667233	0.000000	0.440218
9.371625	3.102514	1.881262	1.814588	1.610327	56.613834	2.595811	8.081573	12.162620	5.269122	1.380581	2.806134
94.183601	209.649231	216.521973	144.968765	241.249573	73.992104	107.167786	113.915482	113.655045	32.326897	162.591263	173.981979
100.307388	0.123161	0.013329	0.079258	0.338932	0.000000	13.007967	8.752619	84.703545	0.111774	0.042699	0.000000
17.176340	5.438492	3.878756	4.958818	2.521716	2.961532	0.291881	6.227860	32.408588	1.343809	5.152799	9.130740
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.175089	0.000000	0.000000	0.000000	0.000000
6.553099	2.760345	0.933987	0.000000	0.000000	25.021360	1.396579	13.295700	17.525480	0.864930	1.953045	1.321792
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
43.241413	7.725776	6.835780	5.770157	6.809128	217.594681	16.618973	146.798172	63.076977	55.381905	4.105927	3.475095
103.831062	50.066921	114.562401	77.382935	173.245468	90.893730	44.106716	105.875122	86.956650	30.574419	30.768858	43.661995
27.563610	7.272433	2.833400	2.821985	2.461807	248.919205	7.549296	9.529976	43.069363	0.612415	7.214087	8.030941
0.602624	0.757636	0.300703	1.258138	0.768983	0.000000	0.000000	0.557058	0.000000	0.000000	2.533973	9.210889
4.746850	7.272048	62.771721	15.581930	77.951813	304.178955	0.000000	0.000000	3.245767	0.000000	1.462477	18.093988
12.001745	46.833057	20.767857	19.549469	40.951820	17.237057	8.453090	6.734508	14.457354	1.867853	42.955845	33.261002
107.962616	12.660110	6.515396	6.488746	10.629588	58.073467	18.111584	24.789139	143.183777	1613.051270	6.086798	21.496809
0.000000	0.000000	0.000000	0.000000	0.000000	109.853111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
30.114830	24.439436	14.144733	11.536563	18.790022	30.085127	22.797230	32.467579	48.328735	0.547840	18.691111	18.016235
0.000000	1.351634	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
18.694462	12.438299	10.773732	5.051846	13.566606	32.326759	31.120537	17.488176	16.213942	1.893668	6.231285	13.804182
164.006195	73.271515	80.012299	42.554745	70.059319	164.228851	49.240253	238.187393	226.490372	14.563725	47.609962	163.866272
6.565780	318.494720	79.396790	93.827797	50.176292	2.920806	1.594192	10.108810	8.062666	1.650847	244.747940	239.882950
17.556803	74.264030	5.454125	17.211660	19.961206	24.020884	22.543476	19.739870	23.457232	8.525168	41.732758	49.005436
0.000000	11.076410	8.436923	13.600178	0.000000	0.000000	0.000000	0.000000	0.618050	2.307644	0.711945	3.381843
2.126441	0.000000	0.327013	0.332602	0.000000	0.000000	0.000000	0.742844	1.036221	3.162175	0.000000	0.901083
15.032112	3.800994	3.670788	1.784139	1.382977	9.677228	3.114538	3.707906	20.132830	0.449301	5.928294	5.491058
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.156257	0.000000	0.000000	0.000000	0.000000
78.723160	3.066704	3.832482	3.408818	12.083735	48.275742	139.346878	14.642977	128.757584	0.750393	2.513054	4.174686
0.164075	0.398345	0.040238	0.000000	0.073082	0.237731	0.037185	0.242649	0.236677	0.000000	0.064449	0.234742
2.094288	0.000000	0.854352	0.000000	2.107309	0.000000	0.000000	0.784075	6.196637	96.016159	0.000000	0.575262
0.000000	0.000000	0.000000	0.000000	0.733283	0.000000	0.000000	0.000000	0.951371	28.103409	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	85.547958	0.000000	0.000000	2.050315	0.000000
0.000000	25.065060	1.816866	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.905168	16.463554
9.670387	6.980117	4.921427	5.085822	5.654263	10.472644	4.599450	39.547676	12.713875	3.390849	3.891871	10.108546
72.487648	10.579745	6.371963	5.819107	8.221338	105.737419	32.365429	73.479660	115.261139	34.525307	13.712272	15.289951
11.709911	60.829388	22.305588	23.107218	14.596669	6.858186	7.966317	14.358601	18.647533	10.023511	29.296944	66.968605
0.752590	9.167725	1.488636	1.171667	0.000000	0.298214	1204.301880	1.070963	6.137440	0.355483	4.358232	8.577359
43.333809	1.831814	1.864772	0.000000	1.530836	13.531157	11.622557	17.966038	38.232632	134.756927	1.650442	2.038996
1.788188	47.162918	10.487234	6.758414	15.129951	0.141233	0.594679	2.272298	7.901486	2.774112	51.259941	41.729706
56.373699	9.933535	3.647960	7.004311	5.881029	59.176197	3.425736	17.386749	55.705265	1.919396	5.931587	8.077156
7.294003	10.141603	26.177307	18.253292	31.189705	3.777847	1.706710	2.475421	13.303028	1.721292	8.183258	9.549712
0.753641	1.115183	0.829353	0.803698	1.442826	1.003142	1.622427	6933.660645	3.054716	0.563577	1.536557	1.081641
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
35.506878	33.130371	22.077930	20.279253	25.199928	40.082020	30.896826	65.030960	50.361004	12.220916	20.761187	18.812582
0.205583	41.421661	8.181911	25.681843	25.679256	0.000000	0.635403	0.309148	1.770046	0.000000	32.351414	7.208057
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.197552	0.000000	0.000000	0.000000	0.000000	0.000000
0.029997	0.000000	0.000000	0.087484	0.013361	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
40.503551	7.084527	12.660501	14.989248	12.496973	12.370860	5.451701	19.243013	71.237854	205.495712	3.834810	11.036182
110.416466	3.587424	20.638653	11.413810	32.695286	18.493437	46.587559	17.899693	143.794495	1.386589	5.584238	11.123575
7.578036	1.725967	6.962919	6.462987	24.980906	0.620065	2.008936	19.461147	18.870770	0.411179	0.719934	1.258663
4.108651	6.840035	8.377568	4.536290	14.326756	7.738953	3.724653	30.284744	3.540618	0.468720	4.611086	8.901324
262.982239	53.377422	38.050278	33.209064	31.666925	330.257629	56.526188	192.225006	234.345139	37.315544	45.966099	55.122078
3.651577	0.564025	1.251562	0.826804	1.109038	7.404579	0.769878	4.254387	4.189704	24.573389	0.436168	1.508832
5.030909	0.448323	0.411466	3.728446	0.767149	29.018827	0.040241	52.564255	4.068705	0.109543	0.962271	23.604698
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.653860	1.216578	0.699343	0.456697	0.561666	54.853561	0.444554	2.489196	7.236959	0.271183	0.757545	0.910302
0.114031	0.000000	0.000000	0.000000	0.000000	0.082066	0.000000	0.138206	0.088908	0.931343	0.000000	0.000000
10.951045	27.341454	19.842043	22.548018	0.958845	41.799297	102.666565	31.750830	26.317940	3.021544	14.834351	14.691553
30.735518	17.206940	18.184183	10.150270	19.211227	45.628448	12.598384	22.246412	31.163952	1.588057	7.317911	12.425379
2.143259	20.037251	2.819036	7.285211	2.722688	0.563818	146.210663	1.709344	3.892111	0.265194	8.160346	15.545134
2.936319	0.000000	0.000000	0.000000	0.000000	110.967102	0.000000	0.000000	1.612333	0.000000	0.000000	0.000000
15.471764	0.000000	1.253023	2.040411	0.835719	11.386202	3.395159	2.080796	32.332684	24.029810	1.634018	0.000000
659.895142	1.410207	0.517502	0.246998	0.867606	13.154352	2.498911	190.976242	335.017914	0.616267	0.559145	0.231016
0.695250	12.466439	3.819121	8.006713	17.167526	127.750595	6.669196	63.736603	0.000000	57.883640	5.288670	9.926928
20.060349	0.000000	2.009741	4.289435	0.000000	74.607040	1.364165	4.575426	38.435360	46.319244	1.330384	0.000000
3.156427	0.137891	1.445480	3.547219	4.006505	0.000000	0.346071	2.474906	4.172629	43.090721	0.379890	1.637361
23.562853	0.890846	4.582381	0.000000	11.926027	23.941326	29.981073	13.073436	27.462652	9.007272	4.398799	3.679023
22.369947	19.543163	13.395740	19.649504	6.306816	315.993378	13.396927	21.422136	29.500244	16.208448	12.930034	17.500105
12.564996	17.994595	7.734917	6.982702	9.041960	29.103283	2.218262	13.701989	11.544946	0.725722	11.679486	16.145487
950.733826	367.043549	374.634888	366.748108	434.180176	1397.434692	542.262878	1553.072021	1087.379883	205.513168	254.141327	319.123688
7.667873	4.117342	1.909205	4.134486	0.727923	0.235672	0.348170	3.568580	6.830126	34.067326	2.134984	4.305563
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
9.934071	0.000000	9.921044	4.666993	0.000000	0.028021	39.035194	0.000000	0.000000	0.000000	12.506166	0.000000
8.847487	22.641533	13.993560	8.467367	8.572941	19.854706	12.140103	11.771085	7.173946	2.936193	24.444178	21.135059
0.253041	0.081912	0.042061	0.000000	0.075139	0.128644	0.000000	6.101364	0.066365	5.333787	0.033132	0.024135
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.202285	0.000000	0.000000	0.000000	0.000000
142.353226	13.861523	15.333184	11.868609	10.770815	58.830879	28.802616	251.660645	146.110794	300.448029	3.953465	13.911614
28.867697	9.036277	5.251066	5.882119	11.763734	50.004902	2.160755	33.733677	41.735638	0.789597	5.558914	7.076827
0.000000	31.816996	2.126007	0.676292	2.252443	0.000000	0.000000	0.000000	0.000000	0.000000	10.170275	1.292751
2.511788	0.000000	0.000000	0.000000	0.000000	70.355606	0.000000	0.957569	0.000000	15.044177	0.000000	0.000000
1.655514	1.172291	1.167252	1.508817	2.995659	4.134601	3.658172	2.431319	1.655361	8.299158	1.564752	2.161291
0.000000	443.042236	243.106293	165.814423	55.428585	0.287926	0.000000	0.000000	0.000000	0.000000	282.268585	513.302673
0.595961	0.186972	0.000000	0.260713	0.000000	0.621274	0.000000	53.965374	0.187564	0.000000	0.312125	0.204634
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	134.287537	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	58.058170	0.000000	0.000000	0.000000	0.000000
520.460266	227.847168	205.416626	175.621429	265.518066	971.761536	322.298981	496.516632	478.130676	40.188992	176.769440	217.990768
47.008522	66.424965	75.568893	53.480923	86.322098	128.143234	46.794323	21.047171	52.419014	11.771946	45.531708	43.713577
4.443582	1.461417	1.018806	2.521561	2.582859	1.487985	0.000000	6.762399	4.334775	5.274003	0.567347	0.997583
10.976231	9.128904	5.558850	2.634298	6.868164	18.610237	35.072216	18.226763	11.649295	0.847506	9.348850	4.158437
