101.970627	174.289688	92.566650	19.863325
18.507973	66.109390	100.249084	0.550613
34.106434	89.135460	22.068073	15.622411
48.306301	16.798758	17.379393	2.684398
0.115752	9.332619	2.268682	0.252189
38.167435	20.995201	6.099998	1.323001
13.401427	7.555847	3.755060	0.636352
71.642097	104.931396	1168.675537	0.971593
0.437419	38.811253	85.067940	1.099623
39.257141	26.640762	11.315051	0.746400
2.920247	27.309299	3.906771	0.053450
12.359015	0.000000	0.000000	0.000000
0.000000	16.960047	3.527998	0.000000
0.217540	0.571656	0.000000	0.000000
0.000000	0.000000	0.000000	9.229243
25.579666	9.428238	5.391509	8.127264
50.797169	46.893658	50.404259	5.325944
50.790188	52.589996	121.150764	3.583085
0.000000	0.000000	0.000000	0.000000
8.635324	19.688118	34.828957	0.622893
0.000000	0.201010	0.000000	0.000000
0.083558	0.628785	0.496274	46.531654
7.592059	471.047180	35.701176	6.996651
0.000000	1.368036	0.000000	3.913274
602.226257	678.246521	450.671600	42.018524
1.744093	0.331215	3.105205	1.047845
1.890061	0.000000	11.034451	0.000000
33.846783	24.809999	7.665339	4.420631
0.889410	5.005359	2.134266	3.619929
8.961882	12.741710	4.364215	0.000000
23.140459	16.940794	10.684299	3.347001
0.802326	12.212573	8.244593	0.124914
1.685531	2.649266	0.388489	0.042730
71.411392	39.213287	22.774233	7.375069
0.000000	0.000000	0.000000	0.000000
15.700158	9.144830	2.032848	0.000000
0.000000	0.000000	0.375100	0.000000
335.208801	26.824039	4.449355	0.000000
45.871643	56.764339	75.798180	7.822531
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
5.888770	5.876500	0.000000	7.890785
41.125172	8.124737	2.226688	1.259861
69.912994	69.452698	95.642014	121.776962
0.028717	3.982378	0.102334	0.012513
4.365479	13.895566	1.083171	0.338857
0.000000	0.000000	0.000000	0.000000
38.689682	1.716921	3.161510	0.000000
0.000000	0.000000	0.000000	0.000000
234.111755	94.087608	11.559187	40.089756
94.808655	56.035767	19.899601	8.144748
267.446716	22.894804	4.736830	0.131313
0.000000	1.024209	0.000000	0.000000
223.550385	15.394180	0.979069	0.000000
15.251621	12.144267	6.033649	1.040045
55.935066	16.839420	6.577059	686.524719
63.907047	0.000000	0.000000	0.000000
37.658142	41.152176	26.513882	0.284759
0.000000	0.000000	0.000000	0.000000
31.997740	14.808641	11.779459	1.277427
273.336914	280.955719	163.333771	38.917641
1.631288	9.622715	3.675431	0.000000
24.920696	36.960835	64.819336	3.640594
0.000000	0.426414	0.000000	3.619398
0.000000	1.296824	15.169633	0.872531
9.743130	9.429294	4.353346	0.519728
0.000000	35.684357	0.000000	0.000000
38.297573	19.418884	26.709044	0.254927
0.585148	0.396065	0.000000	0.018887
0.000000	1.190157	0.000000	36.853374
0.000000	0.000000	2.144180	33.640797
0.000000	2.197537	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
5.180181	19.725187	4.341618	4.477998
91.045334	59.191654	11.818003	12.670545
10.276928	18.495415	17.338680	9.454597
0.000000	1.154895	7.960101	0.460344
15.728356	32.661777	5.089808	15.416494
0.114159	3.401377	0.708714	0.923903
53.389851	57.861832	110.695534	1.509381
4.117484	10.692541	8.552472	0.349757
4.864148	652.340149	1.762938	3.518469
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
33.055702	51.898495	32.724747	6.147897
0.245768	10.025815	9.488748	0.000000
0.000000	0.000000	161.181488	0.000000
0.000000	0.034075	0.000000	0.000000
16.495914	58.831249	3.405417	18.271584
24.142035	23.068371	9.580162	0.784645
0.077490	11.962140	20.495817	0.475660
8.305640	33.337654	16.981785	0.999954
299.015656	171.478256	61.519882	13.381851
11.826050	1.832034	0.808270	7.065916
18.988373	68.165718	0.047757	0.122634
0.000000	0.000000	0.000000	0.000000
73.194931	8.262265	2.674191	0.193539
0.170914	0.052536	0.121813	0.000000
40.100666	25.023933	40.438599	4.851100
26.571636	11.753063	12.118928	1.292972
0.305329	1.186344	10.006161	0.613564
77.768082	1.516588	1.011947	0.000000
5.218080	20.459436	11.269878	5.016927
23.015753	117.685249	26.510239	0.314203
190.738998	42.661770	9.008468	24.889959
48.037838	19.207069	5.949808	21.834837
0.283856	1.823931	0.430444	6.079243
27.135141	16.418453	3.121794	4.144118
168.888748	33.459721	28.650190	9.510178
20.669554	12.278074	17.804274	0.619009
1635.764893	1721.889771	636.888794	184.906738
0.460140	2.924416	0.866314	22.314680
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
19.250938	7.915833	27.872192	2.720261
0.241117	16.005001	0.158808	17.923304
0.000000	1.266921	0.000000	0.000000
294.894836	59.096569	23.121771	104.390907
42.443542	29.858517	3.416871	0.372824
0.000000	0.877238	1.129098	0.000000
49.055912	0.000000	0.000000	11.751189
6.040789	0.000000	0.454561	6.753004
0.000000	1.044626	1.004759	0.000000
3.490691	35.090614	0.000000	0.099641
0.000000	68.784515	0.000000	0.000000
0.000000	7.138546	0.000000	0.000000
993.459045	819.584045	372.882813	49.187153
93.798264	46.605984	32.765549	8.543091
0.000000	12.341264	2.333294	1.133710
17.608204	8.661950	21.456167	3.300330
5.016325	5.813077	0.771734	17.348379
50.262070	53.827263	24.853724	5.092931
10.229699	18.871687	7.547441	0.087014
16.075689	7.110613	4.254676	0.000000
30.628370	21.798321	4.550871	10.952896
0.000000	0.000000	0.000000	0.000000
66.418968	40.528137	51.171738	4.333522
65.667221	18.380724	20.715073	0.000000
141.594742	63.930386	21.434210	0.000000
5.127172	2.265577	1.875297	0.000000
