87.207642	142.368027	170.625259
23.452436	33.732319	20.652958
51.530556	75.747849	4.287754
55.385754	8.515138	4.953365
3.931262	24.286150	0.154538
32.939957	33.308189	1.022590
9.944021	6.182110	1.433630
605.644348	41.198486	0.082692
209.863510	89.667152	6.696169
27.723318	58.439774	2.928380
17.858072	28.435328	0.662447
0.440092	0.000000	0.000000
2.901896	4.506836	0.000000
0.000000	13.427771	0.023115
0.000000	0.315501	13.847227
133.142532	19.709658	38.163372
32.074638	22.133131	15.413291
84.697632	49.708641	8.177761
0.000000	1.097736	0.000000
94.410713	15.224534	1.948251
0.000000	0.528774	0.000000
0.058450	0.026255	88.241867
507.730865	749.069397	22.732998
2.357423	0.301167	15.834421
161.973129	282.953705	37.244331
0.000000	0.000000	0.560643
3.709217	1.638604	0.000000
22.273426	132.490707	20.722359
12.347961	2.828876	9.199113
17.149773	9.352529	0.000000
30.544619	10.567492	2.652215
64.640434	1.787417	0.048841
2.148871	9.917130	0.000000
108.170219	30.068279	7.858983
0.000000	0.000000	0.000000
9.164598	2.612980	1.036439
0.171804	0.022049	0.000000
7.598469	10.219670	0.057702
62.899475	93.507233	18.195469
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
8.244605	5.637639	205.046387
26.560097	9.734948	23.296808
127.118599	72.795059	140.518539
0.371623	0.875254	0.028755
12.423232	2.705562	3.061643
0.000000	0.317043	0.000000
3.643657	2.257459	0.000000
0.000000	0.418391	0.320796
65.856636	306.799164	370.492554
66.262459	77.227821	88.076363
50.714699	13.147709	0.949542
0.211202	0.000000	0.000000
2.823337	1.234633	0.064644
13.346117	6.384140	15.241244
5.933900	2.060665	341.860931
0.000000	0.000000	0.000000
35.949203	18.516315	0.540301
0.993286	0.000000	0.000000
43.602215	24.290100	3.539806
135.587189	184.887085	50.335835
12.802654	5.494781	0.336524
22.601034	13.010658	11.657333
7.057933	0.000000	11.023863
234.783051	0.636336	26.306389
26.020746	4.903341	0.672997
0.000000	246.667038	0.000000
5.824862	12.180607	0.000000
0.181919	0.272387	0.043401
0.753012	0.871495	141.823883
0.626824	0.000000	453.599701
0.750182	12.419425	0.045034
0.000000	0.000000	0.000000
6.473195	9.428768	2.645708
123.228737	45.496002	306.637970
7.162934	4.367987	11.785637
1.718380	0.179131	1.024843
23.101927	19.230268	96.376785
0.637416	0.591894	0.761025
101.090508	12.002822	1.316743
24.357141	2.613710	2.601598
1.115097	198.661606	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
88.091995	58.773129	12.922292
0.085112	0.922899	0.000000
1.046490	0.000000	0.000000
0.000000	0.000000	0.010580
38.722332	32.396572	414.581879
49.018875	28.847219	0.166064
32.551231	7.100719	0.669932
28.614792	12.979234	2.836087
318.174255	151.369293	146.279953
4.455456	2.164121	42.846352
0.087464	24.687777	0.297184
0.000000	0.000000	0.000000
3.472464	1.655578	0.703451
0.000000	0.000000	0.000000
180.780807	16.048763	8.924069
31.094246	19.870703	5.843781
3.661756	1.126332	2.538522
0.000000	0.000000	0.000000
7.903535	7.341973	30.110624
10.681838	8.217087	0.000000
276.381927	34.212677	43.703964
13.837110	10.551558	61.774803
1.589249	0.539900	69.568153
33.177254	15.477648	10.136775
39.102894	12.579673	19.827448
21.073030	27.136089	0.784989
802.111694	822.824707	186.101944
4.290538	0.767583	141.431244
2.021259	0.000000	0.000000
0.000000	0.000000	0.923482
28.676376	12.485159	12.770733
0.046760	238.797867	0.637498
0.000000	0.765612	0.000000
24.152147	53.857536	156.306931
31.992014	26.727591	5.649925
0.000000	0.033544	0.000000
23.663973	15.809380	35.391159
1.357543	0.326370	72.294144
4.115172	0.223932	0.000000
0.058735	16.510262	0.000000
0.000000	374.310669	0.000000
0.000000	149.280319	0.000000
403.735596	496.709412	67.367432
99.706932	21.572437	18.382191
3.029488	16.746298	6.100452
25.346876	18.380789	3.612130
3.080755	8.987000	166.492996
150.357086	21.370537	18.547853
12.019416	10.969159	0.363554
11.675035	1.353064	0.458275
19.892590	24.516563	159.734772
0.000000	0.000000	0.000000
44.390091	31.204456	7.311019
1.860957	0.980560	0.000000
252.040283	96.371910	95.679390
0.314053	0.000000	0.208989
1.307001	923.351135	0.000000
0.250997	0.000000	0.000000
