192.761841	198.534195	144.401154	101.596489	179.239487	126.233521	94.994537	92.019508	150.141479
21.983555	20.181612	16.067879	19.228264	11.397520	15.264109	7.739814	20.261202	19.653389
87.867317	90.403458	40.913242	53.754147	52.901440	44.784065	101.172096	99.716545	37.036861
8.505150	9.998957	6.092357	12.473359	7.564163	10.205699	7.160187	34.376450	7.858898
65.385918	64.908913	63.295681	37.313988	18.619247	21.258251	1.552516	10.122458	36.423832
27.725859	34.521904	13.983640	36.609928	15.958423	14.203206	52.359680	13.033181	11.919851
47.556866	67.699837	31.093231	67.831505	27.220173	49.550228	4.681010	14.817699	32.987091
18.624979	17.983606	20.357447	38.500839	15.355097	26.443579	31.864756	46.477200	39.416122
9.608502	11.049774	6.979440	15.498924	14.891370	20.132593	3.620901	23.788347	15.516312
20.358772	25.850744	20.005680	29.943506	26.664751	23.621513	9.036935	12.430183	21.083395
0.501886	0.276899	0.423855	1.160419	0.531449	0.811482	7.600073	19.045296	0.849888
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
22.985727	64.141861	43.659996	5.365534	50.437408	16.701778	3.176205	67.721069	59.716572
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.058860	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.977544	0.000000	0.000000
117.415825	143.903854	70.980118	45.395851	172.522339	53.207973	4.551985	68.491302	84.980316
53.517143	48.416096	39.112469	41.858219	37.204559	31.919506	31.459795	35.894432	44.109158
102.177399	107.098289	87.636742	81.958923	97.261757	64.866280	52.360580	49.210964	77.399857
0.907686	1.923116	1.130323	0.000000	0.000000	0.000000	570.109802	0.191817	0.000000
40.878670	31.404577	9.915737	12.746086	31.991531	23.353214	12.807008	32.034992	28.483004
0.050564	0.000000	0.020075	0.000000	0.000000	0.021383	0.929632	0.000000	0.025069
0.090383	0.041830	0.035885	0.000000	0.072262	0.076445	0.406951	0.064239	0.000000
86.198097	125.176666	59.115719	121.470825	35.860668	152.907089	9.762111	444.382813	93.685753
0.599996	0.000000	0.000000	0.000000	0.000000	1.035072	0.000000	40.407021	1.185419
69.932045	69.731293	47.975079	212.512268	75.905624	64.637459	128.883820	413.816132	167.927109
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.980496	2.463180	0.000000	11.790276	0.000000	0.757657	64.869843	6.881558	2.180674
31.653286	36.805553	22.233500	25.790964	21.860731	19.523281	100.782669	15.110575	17.930380
3.197364	3.578493	6.222768	2.562561	3.124400	6.716558	0.627285	5.599533	6.154337
2.004657	1.962664	2.547180	1.283125	4.968643	2.722194	0.828715	16.261946	5.957010
30.624390	28.724184	14.041961	11.798196	14.823018	8.086365	16.983116	13.994528	9.931049
0.347448	0.151162	0.633937	0.782851	0.654747	0.416179	7.721560	9.251097	0.706563
0.106229	0.000000	0.037224	0.647142	0.111403	0.000000	0.378573	31.449287	0.000000
26.646969	26.046490	22.466898	29.483978	53.322964	30.936047	26.167320	126.638641	37.121761
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.079090	3.742414	2.317653	1.589435	3.364091	2.431770	1.199358	9.229342	3.571090
39.685589	52.553173	24.028749	16.119549	11.601286	6.494855	0.738660	0.674356	7.037288
1.184329	0.750049	0.272228	0.899830	0.647868	0.606288	1.075848	4.452404	0.710789
78.211586	99.670631	58.374733	106.871422	83.223824	59.210186	127.269386	81.027214	62.250610
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.997155	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.452583	0.187429	3.432435	0.200932	2.297292	2.128949	3.882016	41.180782	4.695199
6.479772	6.709528	3.964758	3.666404	4.616427	2.656176	5.577971	7.393355	2.877207
225.360626	276.029266	220.495590	318.026001	300.530029	271.597290	63.735580	133.051300	244.980499
0.093187	0.014376	0.000000	0.103710	0.024835	0.039408	0.501162	80.548859	0.077002
21.391434	14.043126	12.064719	5.575705	16.630735	12.335691	11.123951	11.086901	16.414778
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.276036	0.000000	0.000000
0.000000	0.000000	0.284937	0.764182	0.617276	0.000000	0.000000	12.536438	0.394210
