138.910065	89.779289	84.019600	46.089886
27.394255	12.633739	61.046799	7.628528
68.462173	32.184792	39.687626	7.605296
18.153509	39.891685	3.138965	3.776330
13.367770	0.139411	29.209414	0.378912
47.414665	26.931816	3.839688	1.125987
8.528438	15.778056	1.535785	1.581988
0.801697	45.872410	1089.491943	1.176755
0.534505	1.280594	767.057861	2.552776
20.208990	30.253691	7.402143	4.505152
16.702770	2.088489	2.721807	0.189380
0.000000	34.506073	1.662339	0.080765
0.111912	0.000000	3.672822	0.000000
0.000000	0.000000	0.000000	0.000000
99.001717	0.000000	1.081593	4.435166
17.040413	10.648719	8.547980	4.579857
45.737362	44.873299	53.287369	10.631432
93.073830	34.671444	109.866852	10.923893
0.000000	0.000000	0.135266	0.000000
4.685851	10.327791	146.743713	5.678058
0.020627	0.022520	0.000000	0.000000
0.036871	0.000000	0.075340	38.519051
4.678104	5.305802	22.254032	4.994591
303.445709	0.311013	1.086166	13.388276
813.463562	893.572937	482.962067	2.820372
0.849276	0.000000	0.000000	0.803905
4.314777	2.439847	2.197876	0.000000
24.667292	35.222923	17.394035	3.405583
0.903659	0.000000	1.376150	20.356890
0.000000	13.464654	6.411993	0.000000
26.826498	27.453516	19.830873	2.886811
0.037292	5.204012	3.370491	0.099230
0.101934	1.516021	0.126899	0.056754
1.222117	61.582771	25.681118	20.138819
0.000000	0.000000	0.000000	0.000000
11.942142	15.970808	4.242596	0.977378
0.000000	0.000000	0.031636	0.000000
0.076285	333.197632	2.026383	0.133157
133.501953	34.331917	297.463806	15.002957
0.000000	0.000000	0.000000	0.000000
1.682107	0.000000	0.000000	0.000000
69.399223	9.669605	1.644164	29.126940
38.669079	38.328629	5.330248	6.352713
109.946396	77.506241	122.018883	206.028183
0.025343	0.041504	4.557073	0.000000
0.678409	1.852344	12.444273	1.249999
0.000000	0.000000	0.000000	0.000000
0.272205	69.121735	5.291374	0.000000
50.967010	0.000000	0.000000	1.375307
219.754196	191.553635	22.595091	84.460434
13.742989	85.187973	47.542603	17.687637
53.356457	211.015900	7.298118	0.936817
0.000000	0.000000	0.000000	0.000000
0.258691	55.252346	0.629475	0.342591
18.291059	16.799694	7.441765	2.554596
49.540882	37.430061	1.408794	25.904118
0.170942	38.894859	0.000000	0.000000
8.767159	34.972305	30.392530	0.558908
0.000000	0.000000	0.000000	0.230101
36.036251	25.631495	16.480524	4.000400
351.859833	277.520020	109.996643	45.696747
8.777103	0.310428	2.023095	0.741937
12.231085	20.245192	22.325251	3.453195
309.384430	0.000000	0.000000	0.609223
0.743373	0.000000	0.245785	4.539633
6.800622	14.468893	3.938433	1.340740
0.113983	0.000000	0.000000	0.000000
0.000000	110.569572	282.749817	0.254160
0.325145	0.396749	0.078162	0.033385
105.219826	0.000000	0.794317	47.270863
99.597549	0.000000	0.433469	90.221939
1.453019	0.000000	0.000000	0.071492
0.000000	0.000000	0.000000	0.000000
33.224667	3.454732	3.653457	4.796215
15.416056	84.886543	17.328436	26.617788
13.952008	9.939659	9.841117	9.149574
0.256333	0.000000	714.597412	0.414345
15.087179	5.941034	3.650419	10.430471
0.000000	0.000000	1.104826	2.180840
13.090867	75.081413	10.007439	2.747756
2.376679	3.628257	4.939153	1.062369
1.697278	2.079013	1.091865	1.328292
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
72.538605	24.448935	26.247919	10.935991
0.000000	0.000000	0.146681	0.000000
0.000000	0.000000	5.255013	0.000000
0.013987	0.015271	0.000000	0.012207
38.191963	12.391554	4.343308	21.203947
0.524567	24.571852	18.827673	3.477394
1.413981	0.186608	4.534178	0.067806
15.326164	8.904229	6.179423	1.361498
41.916153	331.399414	69.488548	26.464260
55.108814	7.701911	1.526606	11.650029
0.047863	7.330324	0.287591	0.097335
0.000000	0.000000	0.000000	0.000000
7.424582	61.491474	1.562637	0.580240
0.000000	0.130567	0.000000	0.000000
88.914108	19.577265	93.485100	9.488642
23.206848	35.903679	12.880773	3.824194
31.786701	0.379314	213.553085	0.822167
0.000000	112.413780	0.517936	0.000000
70.749580	4.732044	15.202995	10.961357
0.353543	30.818518	32.617336	0.355823
30.143778	102.328690	7.629529	23.112865
3.991647	30.632895	3.076542	12.697121
0.784862	0.739150	0.587177	3.936336
31.994419	27.504000	18.231340	4.424967
38.683479	81.178848	18.997749	7.233905
34.110649	14.883479	3.330254	1.329453
2013.225952	1531.492798	804.080261	329.026825
53.598011	1.225915	6.716743	43.521759
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	33.832500	0.000000
36.523911	14.818612	18.751492	3.871133
0.040184	0.171754	0.060272	9.405042
0.000000	0.000000	0.000000	0.000000
67.793228	176.802246	28.260794	16.368055
21.236820	25.614017	5.782114	0.768338
0.000000	0.000000	0.403483	0.000000
5.600026	52.083096	0.000000	5.114632
0.168859	2.870703	1.207629	10.547793
0.000000	0.000000	0.000000	0.000000
0.055577	1.090837	0.056781	0.048505
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
1065.108521	1013.115112	334.065948	159.762466
69.914879	108.596588	42.677624	14.751577
46.545845	1.872088	1.792751	10.144717
21.594610	4.582668	46.841057	2.967103
50.001373	2.970948	1.318554	27.120304
24.470499	41.149670	24.889351	11.523433
0.833102	7.740028	2.324306	0.209741
13.176253	11.494716	1.969592	0.997298
56.403286	43.352108	2.064192	23.703156
0.000000	0.000000	0.000000	0.000000
69.910400	23.445843	143.200470	9.635149
0.133873	77.833832	0.422487	0.626194
282.775513	97.499519	83.849083	107.661560
0.000000	1.660680	0.973320	0.000000
1.488674	0.000000	0.908272	0.000000
0.000000	0.000000	0.000000	0.000000
37.997154	0.000000	10.867262	19.342203
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.557159	0.000000	7.133287
0.000000	3.242944	5.256324	0.000000
0.000000	0.000000	0.476749	0.000000
31.107496	20.075165	5.694117	9.678560
13.621449	12.388136	0.847574	0.537193
0.000000	9.174022	20.067547	0.000000
0.703399	21.372610	6.484677	0.946130
6.795961	4.807351	2.489665	0.775559
0.000000	0.000000	0.000000	1.037310
0.479457	0.000000	0.179684	0.153983
2.509776	3.085975	25.517883	45.034523
50.786339	1.632329	20.859861	0.274944
29.742611	20.733570	41.421314	109.187119
0.027730	0.020184	0.018887	0.000000
67.742691	47.615177	56.254372	15.186050
154.896851	654.333374	11.846016	16.714226
2.166063	2.750338	48.260551	0.000000
0.653601	0.071359	0.000000	0.000000
507.915161	72.834351	26.912710	23.056351
30.465237	9.979094	8.086099	3.401267
0.372290	0.000000	0.117033	1.174714
40.766102	21.119894	10.928655	7.694935
14.245728	17.324493	9.133562	7.776944
0.000000	0.000000	0.000000	6.529903
11.126128	1.874053	1.846205	0.656600
1432.057983	1305.114380	508.813934	133.662704
4.015985	6.381327	9.612480	12.363462
0.672617	57.407837	0.786270	0.187715
17.529863	24.127638	11.514320	0.977497
81.804352	4.768419	13.471237	9.417928
76.913879	40.721985	27.030674	9.141725
44.811405	51.397999	9.942660	4.039394
39.176067	13.081316	8.790066	8.083750
10.511711	14.023832	3.003402	2.717096
0.000000	0.000000	0.000000	0.000000
22.121675	96.415581	17.952557	9.628144
73.410431	21.436455	2.970595	5.269674
0.007781	0.000000	9.530979	0.000000
27.677465	14.549782	5.682288	3.215014
18.728136	6.447623	64.510689	11.085369
0.000000	0.000000	0.416393	0.000000
1081.761597	0.000000	56.344849	127.423973
228.575226	165.297806	48.042160	38.654682
9.751350	8.075498	7.190638	1.934738
76.012695	62.530315	115.898079	21.912603
140.874573	0.155030	1.371614	7.064034
102.267921	40.941849	204.010101	10.156307
19.512207	33.241512	9.282366	3.051483
19.422523	22.155830	9.701172	9.933158
45.325859	33.477318	19.358139	15.340496
457.845001	161.750778	204.923492	59.022091
0.000000	15.753458	1.866994	0.000000
51.243801	30.546207	3.903422	2.442204
0.000000	0.000000	2.326522	27.614395
0.642504	0.000000	2.555443	45.214577
6.681044	0.000000	0.486550	0.367307
0.000000	13.613842	1.942406	13.761612
32.298420	38.232105	9.787567	6.769310
111.197800	17.248541	27.512026	10.760873
108.408905	39.632168	61.446514	12.969442
0.000000	0.000000	0.000000	0.000000
1.393327	0.579082	0.614773	0.314376
91.123108	16.743784	26.450317	2.189132
96.389320	74.800629	19.560028	8.722339
93.809563	61.752853	36.761295	10.733191
0.000000	7.228412	3.653051	0.000000
25.614883	21.862820	0.879891	0.882190
58.283657	26.164227	40.380913	5.422580
70.554306	46.506626	38.939083	8.578362
31.469902	17.753351	11.589023	3.425850
21.878841	56.731316	10.280314	4.051485
1.634577	14.427279	2.273610	0.171879
49.902916	0.307518	0.000000	1.441262
334.505035	120.865265	36.677383	80.626678
0.331539	0.000000	403.650116	0.000000
1.000172	0.162633	0.000000	0.222872
19.330904	22.757162	8.612750	11.190932
17.938499	84.017220	1.584579	2.243691
0.521421	3.291899	71.708633	0.336361
0.103497	0.282491	0.052870	0.000000
74.335121	41.151028	46.038795	21.057932
0.000000	0.000000	0.013831	0.000000
93.936356	68.402229	35.668159	6.780631
30.856813	33.331993	15.155090	11.563021
31.365774	40.399139	13.971603	8.025138
32.342876	5.395890	25.739912	5.609013
0.000000	0.077367	0.000000	1.035934
32.053196	23.775278	10.969021	3.906278
10.024234	40.088928	5.841884	1.115109
0.000000	0.000000	0.128664	12.398023
0.000000	0.000000	0.000000	0.000000
0.038197	0.000000	0.039025	0.000000
0.000000	0.000000	0.000000	4.589739
33.787556	9.773543	22.849718	1.366986
28.142347	25.334124	64.048141	4.959494
60.066364	170.926224	9.859942	30.422792
6.382912	10.400934	3.992845	0.160307
0.000000	0.794672	85.574486	0.000000
0.073309	0.050023	0.205969	6.118245
0.000000	641.434082	9.478109	0.552439
48.516640	0.000000	0.000000	44.745495
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.490096	0.000000
24.898331	48.386787	6.788450	6.343785
0.454993	0.076423	1.323042	0.183278
26.583361	0.079163	0.037040	0.023731
42.927979	43.186626	56.319679	12.084686
0.000000	6.355925	4.518265	0.087226
27.161043	21.676928	4.812101	14.659171
58.182354	58.375065	86.276062	16.595125
7.143075	25.322247	19.738600	1.808275
0.472507	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
