73.187927	75.299301	79.907387	95.507103	82.202354	147.677017	76.013908	42.650749	94.247520	51.669533	147.351059	173.165161	73.164391	122.596405	96.759888	124.259995	156.262573
33.241058	44.203762	18.635738	14.983863	32.747108	57.246265	31.438976	120.467926	19.056768	2.477068	29.986130	21.199350	49.685047	37.552456	23.773325	33.573009	38.268707
40.885563	78.403267	65.009865	34.190506	46.890480	99.360992	57.295975	90.680511	83.899338	34.088249	71.599113	77.313217	33.422493	44.846703	65.393547	85.128418	16.050703
27.901957	29.617783	52.164585	44.770969	21.179260	13.701591	13.524230	3.509752	31.843529	29.141008	20.154669	14.527983	25.440914	35.052910	19.732533	16.972420	15.031343
1.907206	1.216608	3.634435	0.048343	3.820340	24.010033	4.709134	15.348194	0.805786	1.740956	14.746696	4.890803	1.657526	1.979489	2.190311	12.368658	0.492809
22.833546	52.177677	55.554764	25.708204	19.659218	37.442814	10.098560	5.187300	35.212631	35.693314	32.431690	33.285236	20.346544	6.586409	11.391021	30.593857	5.125564
5.566770	3.992214	8.521559	9.841985	8.106357	9.103011	6.805645	1.399524	6.361142	7.248653	5.227952	8.791085	9.089322	6.134251	1.236619	6.071445	3.747365
531.103638	672.943115	457.908264	68.054543	928.892029	73.612076	277.850555	2232.783691	167.262619	546.391785	21.266502	40.845978	41.907173	13.309587	561.909485	202.130966	0.744555
193.305267	128.805069	87.560860	1.531732	238.543762	50.544563	180.579376	385.236786	120.249504	305.052795	131.726120	55.134483	43.506874	64.958862	116.138832	15.825583	5.124452
28.223944	31.325838	27.535465	43.154514	20.433836	54.037304	19.205685	9.203045	26.694818	14.519356	8.295546	19.865728	16.198982	18.917358	11.398299	31.751656	10.986284
7.086196	3.868742	20.898819	1.890960	1.408635	21.364952	1.021631	1.028973	2.470966	0.745623	27.341702	13.997901	14.713429	2.959628	0.451750	19.682190	0.673577
0.626686	0.094466	1.023678	2.083927	0.000000	0.143090	0.000000	3.269779	5.313132	0.000000	0.000000	0.950967	0.351920	0.000000	4.375847	4.610981	0.000000
42.948208	23.603445	1.888971	0.103724	20.197876	7.979044	11.317109	6.821926	7.225966	2.577517	1.074723	20.246244	7.425198	0.506903	51.760544	7.523033	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	31.216362	0.000000	0.000000	0.000000	0.044744	0.399964	0.720912	0.216327	0.000000	0.000000	67.295815	0.000000
0.000000	0.064314	0.000000	0.000000	0.000000	1.336174	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	52.172855	104.812889	0.000000	0.636895	24.076180
17.194017	23.570532	76.105209	16.955343	8.703779	12.465162	5.874480	13.321633	47.842617	21.617727	14.581256	23.451868	13.713778	11.996827	5.889884	13.490234	27.847954
38.422623	35.147797	24.905638	29.008207	35.681786	34.928123	31.274683	28.326025	35.197899	19.421741	38.866417	36.128384	26.624401	34.725830	41.976231	35.759895	22.645674
65.782616	99.090828	108.079536	53.954529	64.054672	56.100365	63.083942	99.301300	47.220104	25.791430	40.066074	45.568493	35.124317	58.347954	60.121811	52.401558	25.408852
1.028677	0.616548	0.000000	0.000000	3.520116	1.835467	2.780633	0.740829	0.000000	0.000000	0.000000	0.519040	0.388969	0.000000	0.000000	0.225343	0.000000
35.162624	42.818703	55.906963	7.055955	41.403301	19.701118	29.864107	48.666317	21.024000	29.362249	21.175875	34.173550	22.190922	19.430944	53.547268	17.222530	1.152719
0.000000	0.000000	0.000000	0.000000	0.000000	1.199256	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.020918	0.000000	0.000000	0.353061	0.000000
0.000000	0.351296	0.044094	0.069794	0.043430	0.045610	0.153645	0.043308	0.000000	0.000000	0.230442	0.000000	0.037391	7.534432	0.047198	0.039444	100.780846
203.070602	78.966240	290.416809	16.039080	394.735352	788.378357	330.090240	46.395077	424.199524	78.562614	33.091763	384.113434	136.872482	68.498428	274.354004	606.059326	28.416386
1.081192	34.508629	14.940166	0.000000	0.509059	0.000000	0.000000	0.000000	1.043184	9.213114	0.000000	0.000000	2.326190	24.610312	1.552875	0.000000	12.370667
2.564972	715.648987	153.421539	326.165405	474.934753	326.247009	212.242111	335.630768	256.293945	591.895020	245.405579	378.371429	287.142212	1085.078735	416.506500	189.657120	216.375748
0.000000	0.000000	0.495562	0.000000	0.000000	0.000000	0.000000	0.000000	0.567623	0.000000	4532.222656	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.759273	0.996335	1.778444	0.000000	4.094832	9.196204	2.173465	3.272433	2.383383	3.057575	1.134374	2.429096	1.350293	3.549629	3.700704	1.472736	0.000000
25.997927	30.448465	19.061829	34.658215	37.770626	63.124634	39.983849	35.787785	19.883070	26.998566	14.357496	27.760815	17.490480	16.419813	32.795437	84.811295	26.565290
8.407578	7.054920	5.688923	0.355024	7.551305	5.061917	2.202548	1.181595	6.301901	2.020639	1.438600	5.051530	30.978584	89.219643	1.855179	4.979460	22.969746
18.297064	19.883688	8.175709	11.404627	10.638593	18.178072	8.765263	4.323565	7.206728	60.046566	5.134840	24.024418	4.614877	12.257047	20.295635	11.754398	1.742644
28.389212	36.324673	32.394897	35.642895	23.382116	22.498323	22.856657	26.824320	26.862928	8.496351	10.854877	25.517883	15.247596	26.219400	49.068886	24.048450	11.049711
5.018546	23.434713	38.860081	5.393218	27.093935	2.533767	23.621441	1.148668	25.536768	4.497794	4.570774	2.868296	4.206352	8.194923	20.147219	1.935425	0.144047
1.945499	34.014683	3.878682	3.952850	3.975398	10.659478	0.490243	0.143648	1.090781	26.370882	1.924356	1.604750	7.810108	0.134407	9.003088	31.406715	0.098236
52.755337	42.616913	128.046997	54.770657	62.032051	43.546665	53.469570	14.089091	50.469315	65.134499	42.323013	51.598305	83.552826	71.402786	61.062237	36.585812	21.255943
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.838916	3.137553	5.314863	13.050721	7.133263	6.653621	4.321817	3.163464	4.821747	5.859495	3.871138	13.513661	8.072781	7.057051	5.428300	4.615397	3.057229
0.181369	0.000000	0.000000	0.029307	0.024315	0.204287	0.139786	0.169731	0.023262	0.032475	1.741758	0.186039	2.868035	0.024243	0.013212	0.000000	0.000000
20.414089	28.554237	7.115900	88.240181	11.920798	15.224298	6.596159	5.465825	39.886421	11.494122	4.171803	42.767620	9.334970	18.216423	21.483194	42.218170	0.028864
55.406075	50.497017	80.719414	49.874649	86.100609	75.475105	98.989525	124.133583	49.985832	35.014057	37.409855	43.616608	51.968357	72.477692	69.446342	61.670185	51.844040
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	50.383560	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.389494	3.019628	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	82.360657	0.607837	0.000000	0.000000	0.000000
4.165562	3.457918	4.676924	6.644569	4.896346	18.795395	0.672456	0.593247	4.319667	8.898271	8.174917	11.734641	28.839409	50.964104	2.253531	13.828379	146.759827
10.917919	13.528209	17.111692	51.958790	10.410095	11.780255	11.040195	4.709423	9.485394	9.235335	12.200278	9.036839	17.280973	18.568008	17.114080	11.538578	17.812160
92.272926	87.652122	136.343552	88.654327	96.016373	70.954742	97.508423	76.533493	145.372055	78.646164	38.329910	100.319069	65.674561	119.255005	131.992798	77.505997	178.492355
1.085485	3.949650	0.121233	0.023987	57.807774	1.206977	16.039267	24.201464	33.170460	0.106318	0.306890	0.970690	0.475469	0.074408	49.148926	0.216892	0.000000
20.985065	16.085875	12.053761	12.501195	20.769526	7.911964	17.359316	1.408970	19.420685	3.322647	5.190011	11.866951	4.866328	24.166960	34.874519	2.482884	0.457775
0.213926	0.000000	0.000000	0.000000	0.000000	0.996522	0.000000	0.000000	0.000000	0.000000	0.000000	5.148944	7.489397	0.000000	0.000000	2.213069	0.000000
1.265146	18.303406	1.200885	1.674513	1.913508	1.475227	0.999443	0.617970	4.943602	41.427025	0.000000	2.721592	0.971164	0.000000	3.345420	0.864059	0.000000
0.000000	0.000000	0.224834	0.000000	0.000000	0.726823	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.306129	7.969612	0.000000	0.000000	1.816986
82.766243	77.687241	68.749138	177.196320	68.812233	323.188019	56.006889	25.099749	50.886139	35.426426	25.130142	122.660904	144.835190	224.074142	73.191307	165.726028	321.348694
101.099358	88.159775	67.627281	81.237946	82.576347	66.282242	79.060928	33.454891	89.148560	54.070755	20.190470	65.229118	36.694504	53.158588	112.391159	60.323322	94.223770
58.825649	66.086876	36.302780	216.048523	40.156796	28.160337	24.718801	15.347783	25.600712	109.530136	5.110520	26.115582	13.458926	13.084112	40.588596	31.572020	2.537761
7.865041	8.288913	0.000000	0.000000	4.610254	0.326092	5.382678	0.606648	0.000000	0.000000	0.000000	0.309592	1.779110	0.000000	0.000000	0.279029	0.300826
4.235904	18.401300	6.467144	159.612671	3.799272	11.546081	1.191571	0.562321	9.831141	150.274261	0.283341	1.957250	4.507872	1.930699	3.033597	1.911620	0.000000
13.257310	14.055123	9.868989	15.075285	21.257864	8.370636	18.716412	11.384671	18.442549	16.850407	4.491354	10.984453	15.489670	11.597350	25.812918	6.226803	13.687423
32.254742	123.877922	2.532174	61.593304	11.898671	6.293850	11.403821	6.681712	52.956745	56.402130	1.505767	9.275414	12.340148	51.906521	26.116701	8.933984	407.944000
0.726225	17.846216	0.000000	69.681847	0.000000	0.000000	0.000000	0.000000	0.000000	0.528453	0.000000	0.000000	0.727640	0.000000	2.352751	0.000000	0.000000
40.834335	37.769943	22.413921	35.916386	62.829937	31.590710	51.016533	37.005207	62.957607	29.331432	21.480467	33.473728	53.638660	23.306273	40.416504	24.803337	0.989728
0.000000	0.000000	0.912529	0.000000	0.000000	2.207102	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	42.396366	0.000000	0.000000	0.000000	0.000000
24.477230	23.549030	49.268009	27.257473	26.544659	27.243465	23.267538	22.390743	20.641571	12.670822	9.725608	17.607262	19.328114	16.475811	18.133137	22.224794	10.596960
122.960350	184.442963	78.511871	174.943192	161.598541	258.945557	124.709778	80.482513	157.394394	374.416656	242.670837	313.841797	143.467682	353.724396	129.725906	115.365768	132.677124
7.460494	4.914707	10.765326	0.408775	33.316475	14.798853	25.816092	3.438499	15.596983	51.232414	2.905405	14.753930	13.638490	13.145997	11.952650	11.150281	1.975148
13.443150	20.790096	11.849467	10.841672	20.246925	23.568779	10.885278	42.327682	12.392668	16.016447	27.584398	11.067670	13.561445	30.886169	21.541006	24.428570	15.853314
0.000000	0.000000	1.466850	0.000000	6.024792	3.584187	0.000000	0.000000	0.000000	30.471266	0.000000	0.000000	89.136917	137.785904	0.000000	0.000000	12.483680
0.871004	3.563218	81.928421	0.000000	3.430505	2.130942	0.615598	0.000000	1.285185	0.373340	26.877075	1.142780	16.105604	6.118446	0.502669	0.698852	15.530148
20.904873	17.170589	28.333321	8.946279	10.319761	14.517141	7.362556	5.191082	38.659485	82.371147	2.067359	8.026868	22.743412	27.056667	11.305087	8.912935	6.189822
0.000000	0.022364	0.000000	0.000000	0.000000	204.771164	0.000000	0.000000	0.053732	0.000000	0.000000	4.638818	0.092214	0.000000	0.000000	417.321625	0.000000
