103.230057	95.962791	105.018631	112.577126	133.499588	90.323135	134.732788	88.495491	162.669724	95.874771	108.067993	60.645016	103.962357	51.530952	101.080055	120.515862	187.634369	193.811050	96.531441	111.171524	124.982872	89.407425	109.653534	190.770401
21.121166	26.574066	18.332033	17.289679	19.939695	36.942539	87.403748	20.524134	36.611347	23.878538	19.399088	92.928177	35.724884	112.730942	14.603343	40.916409	29.115225	37.917480	89.953598	50.530930	8.191659	21.736813	20.339031	26.325817
24.953018	23.533709	41.184441	112.800606	40.983936	40.831314	48.998428	43.679466	67.696991	42.297066	30.585175	51.003471	30.444963	105.879700	36.821163	63.952972	79.263283	59.459118	29.746923	82.009979	146.409119	50.880669	34.076580	6.673086
28.201389	33.304646	45.730904	17.156788	37.860977	14.693877	29.428461	11.641102	13.858159	13.307240	24.321499	20.133396	34.961830	2.960179	21.065649	18.274153	16.325974	15.078327	25.893234	17.774527	10.957744	24.467762	15.706990	5.191267
4.088696	3.781518	5.525175	36.678581	0.248356	3.052950	4.393130	5.054503	27.300678	3.496554	5.629648	7.923212	5.822949	13.652794	1.549193	16.688160	7.943479	8.507716	3.093996	10.518188	2.709276	3.560122	1.864581	0.568956
20.455130	22.319572	12.877694	63.073330	20.389183	31.701185	87.127251	11.026711	70.743599	10.373469	36.323193	6.927781	85.473480	7.031743	17.277596	19.461412	32.969414	15.130630	40.207470	13.550715	34.364407	11.841081	8.498222	1.333591
4.257727	4.628583	6.565276	4.638610	10.438085	9.562255	8.243595	3.825668	8.221097	4.720538	4.122568	11.419569	9.209663	1.634059	3.751577	6.260077	12.766726	13.817785	8.498093	7.806561	3.486830	12.309958	1.541798	1.459293
812.450989	837.676514	379.062164	1.511725	216.876862	652.152771	88.949745	278.496796	31.034445	211.234497	426.520264	1405.750854	95.537926	1679.288818	252.426041	37.188889	20.889406	23.767143	98.904953	36.857216	55.388565	66.562782	518.798767	0.734527
143.186447	494.515717	204.347275	0.340730	9.999303	521.700195	123.909187	234.292465	49.874428	118.480736	78.094101	77.689331	159.333389	1560.149902	272.694122	77.364815	62.692059	63.721653	202.612885	48.974358	16.445837	91.188087	61.353680	2.315441
21.323116	22.359215	16.537487	25.864401	29.744734	14.556509	19.094065	16.524996	46.912647	16.712671	10.112936	9.474400	28.555683	8.687160	14.032372	8.675793	18.569321	14.433057	16.586002	10.829433	15.220482	13.706471	10.677773	6.004265
6.026931	4.544887	10.520000	1.136509	2.301516	8.520500	56.584999	1.840366	25.188192	2.979439	1.407879	1.684751	16.384829	1.484245	3.480261	29.001936	22.004921	19.624174	42.659714	64.499542	11.872159	15.708978	1.297010	0.399685
1.868647	0.000000	0.242101	0.000000	6.633359	12.224476	11.938977	0.000000	0.000000	0.000000	0.164510	0.000000	0.000000	1.085855	3.105366	0.000000	0.000000	1.164942	0.243721	0.000000	0.292824	0.000000	0.760914	0.000000
19.180382	27.647108	42.056759	0.000000	0.108832	8.003542	4.609900	10.899770	1.430569	8.423215	25.218840	9.378705	36.287941	3.879051	7.791362	4.203867	11.511228	16.771374	5.868354	4.395589	5.269396	20.966354	29.619629	0.000000
0.000000	0.000000	0.040587	0.000000	0.000000	32.593536	517.261719	0.000000	3.199462	0.000000	0.000000	0.000000	0.080269	0.000000	0.000000	0.659015	2.046324	2.276160	0.112363	0.000000	0.000000	0.000000	0.119803	0.067891
0.742889	1.185490	0.000000	73.758232	0.000000	0.158187	2.061105	0.000000	7.456038	0.000000	0.181744	1.379220	0.270100	0.000000	0.000000	0.508684	0.000000	0.991638	1.183059	0.214785	0.000000	1.096710	0.000000	22.382517
