90.957230	90.408241	95.371239	198.333054	167.167175	112.783157	95.727837	151.406616	100.968941	69.497650	110.456055	78.859848	79.920235	192.302933	48.835011	61.015793	64.358269	120.052208	116.470825	66.947647	76.643967	97.392014	93.481163	64.708168	126.343269	169.154449
15.834476	15.685649	19.937963	16.484077	19.449556	15.356865	10.814264	8.446671	11.632631	8.741844	18.112961	9.737118	8.568765	80.834717	16.327778	65.672440	5.819775	17.095633	22.971420	18.777674	14.413831	12.414513	21.658064	10.790505	12.185125	13.687068
29.913649	321.839905	354.667694	94.431931	94.152428	96.280754	143.025696	124.097504	112.250580	68.445473	28.331699	65.941284	64.877075	135.631989	37.665020	39.093224	74.159348	92.426491	78.246368	45.167667	37.421280	74.387360	83.477005	21.748363	84.303459	121.034538
24.225931	6.954186	6.785497	6.220068	7.048375	7.665801	16.714016	8.660743	9.803508	10.615431	51.151154	30.529556	37.653309	17.273712	11.265001	3.352824	29.179514	17.826685	9.280532	18.450838	12.125774	19.770872	31.754349	3.032601	10.557511	9.451396
0.781078	22.499710	37.128376	67.311600	68.200119	30.799292	36.879456	15.187380	14.038875	16.119484	0.155296	0.718884	0.993990	15.914246	2.335259	7.940639	4.248579	12.075881	4.356557	7.829862	0.838231	3.924192	1.483862	0.243255	44.030788	23.403038
13.283236	23.085381	18.421066	24.594954	21.717354	15.830871	37.814220	19.804686	13.050517	28.423666	27.895880	9.348881	12.015582	32.305077	7.310589	5.082358	29.399559	23.728151	22.572664	11.852397	11.949763	13.887954	22.255579	1.811792	22.880722	14.016411
1.648525	67.046471	47.093967	21.620741	19.738354	23.844809	46.621346	18.159445	24.996693	49.149052	14.630452	1.299118	1.478739	10.369618	2.904331	1.390268	4.755162	5.397585	5.906264	9.950864	1.158898	3.256905	3.454822	0.678049	25.398291	16.871891
129.179459	11.079148	9.802401	20.757784	30.342672	41.466267	38.560066	20.648630	63.580101	51.321632	101.929596	931.401123	1061.851318	91.356735	158.425247	1484.944092	470.247101	14.658588	19.940891	46.789074	229.228470	424.185272	594.596069	0.317396	22.661922	68.178711
483.769806	19.594772	14.846341	23.228947	36.842659	48.901718	47.171551	51.844658	49.225681	62.405319	0.342035	196.174255	185.698730	44.150707	297.005737	4405.795410	238.934631	73.012589	190.598465	181.484589	504.975586	148.899567	171.568344	1.335749	34.994804	52.050125
41.710957	18.760290	15.420631	16.095724	19.277752	18.545935	23.694771	29.386312	17.236252	30.785961	34.831047	18.585896	24.670586	44.067093	23.157085	7.468653	15.779610	14.000738	19.767878	16.331146	11.657244	8.738687	17.827496	1.119446	24.877890	17.902319
8.672297	0.211105	0.396793	0.397658	0.500640	1.572035	1.098181	0.309182	0.584370	0.162549	0.914508	2.946710	2.941737	26.647625	7.969683	3.135670	1.693965	22.809629	18.395901	16.206663	2.339788	7.811225	15.361495	0.410709	1.894759	0.631914
0.829390	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.656642	11.702082	8.472602	0.000000	0.000000	1.379443	0.219479	0.000000	0.171515	0.000000	6.896459	32.722137	10.776587	0.000000	0.000000	0.000000
191.255005	5.462739	8.244388	59.815716	42.976936	11.089520	31.063839	39.461731	38.862663	9.699648	0.000000	22.352758	16.086798	18.381773	97.287048	13.646253	1.331346	2.999055	41.023232	59.140785	48.182724	20.535151	17.874784	0.000000	13.593202	49.453205
0.000000	0.000000	0.000000	0.022398	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.117728	0.266874	0.293031	16.298887	0.000000	0.000000	0.134212	0.195653	0.283553	0.000000	0.000000	0.357576	9.713108	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.247280	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.145105	0.000000	2.129765	0.000000	0.877354	0.000000	10.783812	0.000000	0.000000
5.796431	27.184196	26.228617	123.067291	58.502586	63.101891	108.036507	143.672882	52.603039	17.543516	9.991334	17.819605	10.645089	14.484302	22.899145	10.025731	16.814865	226.487106	14.984113	20.447451	11.395932	15.977444	17.656055	40.571377	59.027348	92.041183
10.689312	11.648391	13.504084	17.604387	16.707273	32.658764	34.333740	25.371986	27.302952	13.148925	56.352242	28.256771	27.609489	43.413029	5.797622	20.791100	18.513248	47.342419	21.338837	7.357632	10.617014	30.040190	20.784054	10.553534	24.652006	33.086632
28.912701	44.958252	33.077591	63.838631	73.151108	60.675480	72.355705	73.081688	51.976334	29.578320	47.627571	40.057766	33.753891	79.295364	16.566708	69.443497	26.997168	85.314079	30.936743	25.301058	28.540333	33.862694	43.083637	3.616280	72.407387	62.311947
0.828378	0.000000	0.000000	0.465887	0.983879	0.440243	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.094272	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.279418	0.456621	0.180475	0.000000	0.579483	0.000000
14.602715	47.334347	33.918785	28.101126	6.829844	14.550906	16.789864	37.623421	28.240723	15.974103	12.520903	28.849934	28.002850	12.796356	0.000000	116.377411	42.019974	10.363250	22.567314	18.177956	23.597610	25.221004	14.725003	0.000000	23.193010	35.130516
0.009706	0.010066	0.000000	0.000000	0.021700	0.000000	0.027080	0.042774	0.020068	0.012293	0.000000	0.000000	0.000000	0.269874	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.014861	0.000000
0.000000	0.071974	0.159008	0.077430	0.019394	0.127784	0.096812	0.095574	0.107614	0.000000	0.000000	0.115321	0.084416	0.000000	2.129387	0.033719	0.038866	0.193246	0.000000	0.047200	0.016578	0.206020	0.218605	130.426437	0.000000	0.071609
192.205841	21.806391	28.381092	22.352472	24.395475	59.614777	86.642342	21.534460	118.583481	91.011139	14.450581	182.155487	184.627991	734.201843	135.269012	36.145329	28.107801	72.306473	347.703827	306.610809	207.350891	145.118500	212.479919	13.032508	55.017166	54.917793
26.229897	0.000000	2.167850	0.000000	3.058795	0.000000	0.000000	0.508944	0.617469	0.000000	0.000000	0.496719	0.000000	1.429850	0.000000	1.383308	0.000000	9.812366	2.278682	11.285090	14.377358	0.000000	27.442179	76.544594	0.000000	0.607789
9.352712	26.203794	34.261608	3.944523	6.235850	59.900757	75.605934	91.956863	19.922785	13.335182	836.302246	1157.918091	1055.404053	577.718994	123.698677	109.492653	1691.995605	284.009674	0.000000	0.000000	5.032972	826.353943	725.041809	184.332657	73.967201	74.057404
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.415412	0.537099	0.944424	0.000000	2.348484	0.000000	0.467728	0.369851	0.000000	0.000000	0.000000	0.490366	0.462393	0.000000	0.000000	0.000000
2.894460	2.758050	0.365945	0.336902	0.000000	0.000000	8.996111	5.014335	1.473727	12.836545	2.576490	8.302982	3.048120	2.919906	3.815245	0.649572	5.357343	0.000000	2.973531	16.893116	6.437101	22.199093	1.480823	0.000000	6.102733	0.895914
51.456913	25.408337	22.403791	35.634464	38.285854	18.915894	25.849686	20.028831	15.707752	14.515429	33.131130	23.954451	27.390705	35.464348	23.499334	49.299740	33.909248	20.286911	31.172449	19.767031	34.824078	28.651646	24.218620	5.563607	28.318796	18.308945
7.950424	1.347952	1.523655	5.773669	8.986314	7.859095	3.424799	4.312663	4.910040	8.841941	0.535680	2.783429	2.801187	5.175346	27.464172	0.530141	1.294037	3.411496	4.079550	7.341470	1.977864	2.111805	5.762065	28.217720	5.663052	4.889851
21.666117	7.981015	5.302233	4.035964	2.796859	0.000000	0.000000	0.429260	0.790825	3.077572	16.854994	19.894266	22.148466	6.419240	42.128159	2.623713	29.036226	3.670830	10.543597	7.617529	20.278236	28.495813	21.521463	0.000000	0.594621	1.586922
7.131813	11.496233	13.420187	37.184219	22.522310	15.939628	8.520484	3.112007	4.868919	10.844479	37.626617	17.585674	4.525212	25.717953	5.802259	20.517672	13.310804	31.251665	12.766820	15.445551	15.306195	22.344246	13.461962	0.000000	8.634219	5.427496
5.685688	0.263290	0.285488	0.133353	0.151452	0.703796	0.338687	0.241335	0.272673	1.101902	4.401566	4.755993	1.651679	6.000545	186.417328	0.711084	7.806565	2.131188	1.373564	8.090100	7.628426	0.503785	6.286930	0.772779	0.166546	0.370735
10.416760	0.369189	0.291450	0.138860	0.184134	0.633193	0.409569	0.559857	0.680594	0.071801	2.753130	28.407005	28.024014	6.994414	70.113060	0.578494	24.537123	0.871923	4.109878	35.288803	6.613085	6.494247	29.297106	0.536894	0.195324	0.783504
65.665146	17.707642	16.330566	22.175705	20.819891	21.865364	35.335304	63.549744	32.479584	31.669933	68.076553	88.200584	92.041779	40.171196	55.423630	22.379890	102.427757	31.590322	31.921928	80.468796	52.460232	52.778816	68.240982	11.571795	24.829094	46.550392
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.066820	6.573007	6.301982	6.683116	4.822993	1.686514	1.827393	3.831189	1.939794	1.574546	14.794674	7.785934	10.045243	10.814891	4.680193	2.639966	11.503394	4.287373	5.944281	6.519472	3.796189	9.676509	11.079380	1.848445	2.366619	2.475596
0.004857	38.644306	35.804615	63.856125	56.197090	20.807156	34.052879	9.396242	3.002494	6.754271	0.010461	0.000000	0.011816	0.027008	0.629212	0.056635	0.000000	33.472454	0.388736	0.535127	0.004641	0.019224	0.000000	0.000000	37.055969	8.653252
11.976746	2.953414	3.851831	1.735496	0.976393	0.793143	0.534136	1.357805	0.915341	0.515259	320.621735	16.945778	35.011578	13.207786	3.508186	1.767316	8.068052	0.999549	38.420326	4.573503	6.023125	3.954639	21.498636	0.211930	0.659539	1.102947
59.240391	85.078430	77.583817	109.254700	119.556961	76.831902	137.662582	85.856239	66.404846	47.647572	43.583260	42.563385	42.195980	99.049477	31.304794	123.791389	30.435551	48.098381	37.798294	71.817635	57.658962	47.336323	44.735703	11.336612	123.555367	85.713669
0.000000	0.244868	0.366505	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.845079	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
