83.129280	57.107498	66.818031	154.653580	51.676941	41.543316	37.751450	159.669296	72.519829	89.510307	83.859161
16.466593	23.326719	18.810520	23.404228	14.912647	14.854809	13.388600	23.818499	42.195236	16.113226	15.500010
25.779921	261.482635	143.864395	143.247849	36.857105	71.223572	130.524918	94.924515	169.040131	63.728851	84.611832
18.976868	19.746216	1.998295	5.101219	3.224201	5.800331	14.850670	75.643013	9.919005	5.869723	9.665036
0.632219	3.739611	24.778032	77.174095	40.718433	14.621799	10.525565	0.239302	4.764728	50.651134	26.144304
14.557832	12.305948	8.799401	30.357334	7.740495	11.355001	58.528713	26.220985	8.824455	18.181971	13.356566
2.436318	7.584729	27.584553	26.530821	14.966253	10.959053	54.255917	14.704890	13.593456	13.514017	22.820400
474.864716	542.327209	7.724017	36.292843	20.354599	45.184063	58.461384	91.364319	871.165466	20.738121	71.363625
720.834229	998.636108	6.905509	19.077686	16.790997	28.567299	93.422081	0.341487	478.973572	34.852875	58.492039
24.253513	24.117144	10.976858	19.906559	13.885339	12.619567	31.957308	48.131607	24.753269	17.869347	22.243885
7.024732	8.694007	0.755030	0.649250	0.592799	1.156094	1.243813	6.469108	3.628612	1.013714	0.499352
0.659822	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.647220	14.385430	0.000000	0.000000
77.891243	19.114044	2.786914	55.031754	1.436416	11.448852	2.836157	0.000000	3.536259	3.437794	2.292342
0.000000	0.000000	0.060019	0.034211	0.046910	0.040505	0.000000	0.000000	0.000000	0.078320	0.028034
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.537915	0.000000	0.000000
16.622263	5.484476	13.002593	155.471619	15.159125	35.028374	16.698023	16.516628	4.563451	27.792671	40.977501
28.609066	34.984505	18.954704	42.223801	23.596189	27.622763	24.835163	75.719566	91.322113	22.938965	31.290607
40.434731	42.984543	29.686333	92.091232	21.854229	38.013466	34.832096	117.680580	83.061852	34.906883	46.157200
0.823070	1.466375	0.000000	0.806365	1.251477	0.000000	0.000000	0.000000	0.000000	0.999313	0.000000
36.500385	24.796406	36.125690	52.165844	0.752767	6.100142	11.326814	10.833266	41.524055	10.592992	29.846449
0.000000	0.000000	0.038692	0.000000	0.000000	0.019584	0.000000	0.000000	0.000000	0.000000	0.000000
0.130395	0.158796	0.276644	0.029566	0.121623	0.105017	0.169161	0.031408	0.000000	0.203061	0.170217
137.478271	140.984024	10.652975	26.327137	29.013338	35.356209	132.800522	47.849812	345.423187	27.859245	75.875107
197.519272	40.606125	0.000000	3.178494	0.000000	1.819157	86.425179	0.000000	1.347454	0.000000	0.000000
885.652588	1058.103760	40.575108	53.368328	215.835800	109.431572	248.052551	555.854309	721.499451	141.830811	239.943878
0.000000	0.000000	0.000000	1.318874	0.173526	0.373588	0.880315	0.000000	0.568711	0.430807	0.000000
0.796064	1.529171	0.000000	0.000000	0.000000	4.465469	5.386710	0.554218	28.592718	0.000000	1.722908
33.231735	31.707424	13.544247	41.298069	9.405364	11.344014	13.171191	27.520788	37.982018	23.533733	14.989766
18.893490	9.274510	0.895496	4.005972	4.949299	7.882343	24.432337	0.479295	5.556840	6.181811	4.140311
17.930975	19.368891	1.509123	5.386837	0.932861	2.532466	2.082831	13.410847	13.243884	4.685084	2.337815
21.905981	17.677404	12.649830	31.987671	4.884614	9.331424	10.434118	49.316586	27.800810	6.347391	6.150896
3.553139	114.256866	0.139043	0.222808	0.077699	0.443238	0.318292	0.119476	5.457009	0.404912	0.316736
6.324467	11.705317	0.128514	0.142428	0.028782	0.171970	0.128752	5.244152	0.685553	0.220935	0.095809
85.616890	106.411087	15.753823	23.884527	9.781572	20.879862	51.458477	62.761395	60.461521	20.207781	34.437267
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.521256	6.423443	1.540304	6.917424	1.391753	1.092750	2.369607	13.917133	6.280267	2.278653	4.274195
0.012168	0.000000	12.884614	49.949974	3.064229	5.879656	0.213095	0.008792	0.515104	13.159474	1.143605
17.505934	18.891249	3.744238	1.019526	0.559188	0.796682	1.030520	84.736351	3.414244	1.493780	0.657390
47.055191	33.058090	60.044930	117.414886	28.150946	45.997791	41.845093	142.892349	84.045151	58.135586	50.973793
0.000000	0.000000	0.544054	0.000000	0.000000	0.000000	0.000000	0.000000	1.238405	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.987575	0.974806	0.216154	6.000368	3.261345	8.852354	51.616272	16.034977	5.003949	0.000000	1.737757
8.421197	6.279881	2.253255	6.808462	2.195839	1.998324	1.739310	40.276875	7.313695	3.430137	2.409395
125.565437	125.460846	94.634254	203.303375	68.370056	148.777435	201.977020	88.545898	130.311600	131.111206	164.555695
11.024155	7.312954	0.083191	0.071128	0.069665	0.072184	0.038758	0.032383	1.776702	0.034893	0.023400
18.451677	22.138708	8.479708	14.800653	5.841900	8.118956	6.025296	19.396454	19.587770	10.699040	4.235695
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
17.522251	51.963692	0.000000	0.567659	0.000000	0.788107	0.334711	5.757619	9.180002	0.578056	0.848743
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
70.805435	56.249020	5.269391	9.303821	2.988695	11.443305	31.473505	133.085464	34.808411	6.811544	11.816312
137.663834	75.937660	23.439384	23.037846	27.566599	31.147017	118.803757	120.219109	71.989471	35.787132	51.793552
55.595001	70.786140	9.780413	30.080097	4.853720	8.826983	10.011817	179.998871	20.097509	7.305703	7.026421
0.310821	0.587373	0.000000	2.835794	0.604890	15.065894	0.000000	0.000000	2.306568	0.254825	1.035191
22.227158	73.937843	2.937644	5.382579	2.999525	7.353825	181.236816	129.487076	7.275127	2.972103	34.278549
15.544484	11.038808	21.212433	53.377312	17.891443	13.783529	30.782366	14.350504	17.233326	35.549202	25.673672
127.479889	85.781036	15.098919	29.370625	6.539271	10.373661	23.922813	20.121101	18.883499	12.168717	8.223925
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
36.953468	32.435215	63.197178	36.771744	20.468233	17.189541	17.851923	59.200462	63.216465	29.824577	24.218447
