146.073700	111.106972	198.887634	197.500519	88.722801	69.818710	43.301491	115.608009	123.500488	65.208107	81.656349	107.500656	61.413891	72.575989	66.156548	192.479858	85.679520	62.341206	92.582993	83.924751	71.891708	70.346992	61.470737
22.632919	27.209436	25.565510	20.059383	15.919125	11.929126	11.168929	14.939739	25.684334	86.473473	42.592163	23.957392	82.074471	8.072993	4.883847	25.159266	25.250507	22.501619	6.083829	11.987866	6.496348	14.649776	16.278187
105.436790	85.986893	67.697487	54.322884	48.519341	19.763187	14.327030	41.603168	31.689240	38.849777	30.327345	35.167191	37.209305	35.502048	40.526489	67.408188	215.354782	60.190075	54.549690	37.821930	54.480968	24.659649	24.163658
3.383736	4.109649	6.451601	5.796706	12.347966	6.160140	4.881170	34.108883	16.026981	19.029785	13.170295	19.286547	2.111733	21.806225	28.735928	21.697697	18.436089	17.128868	16.063431	23.475222	6.318004	4.758559	8.247252
24.216709	48.152630	83.118019	69.653641	23.960638	14.057247	8.971247	0.499790	3.123375	1.885428	2.242853	5.920960	8.828950	2.612338	2.221170	5.113945	5.535196	5.631947	1.332244	2.024069	0.492015	35.641350	13.274287
18.392775	15.421855	25.304159	26.456406	23.989458	8.192906	5.030838	34.081055	8.918013	10.753762	45.349422	16.438545	2.541721	14.706113	15.026154	17.753521	34.472443	12.634036	13.935770	9.674565	2.985343	14.101686	10.591853
50.556377	37.866028	17.270756	18.073181	25.918257	7.939055	7.674628	9.083202	20.004915	5.416555	1.843964	8.698919	1.789002	6.089014	5.731304	6.163795	4.988270	10.154857	1.112588	2.406909	2.904251	7.844524	13.549764
12.563573	12.424132	59.562710	47.534920	59.335258	56.372356	51.404606	49.767822	1068.060913	277.848907	34.677628	191.076004	2159.696533	111.836380	420.120300	40.837540	196.127136	77.044083	601.931030	417.408417	6.133775	27.017942	63.655682
1.968801	3.742099	12.194188	10.305145	11.608438	25.024754	17.811251	2.449053	47.723259	246.851624	94.242172	30.036598	799.827820	31.326628	73.431358	17.529285	34.001606	32.753967	76.881607	26.259668	1.782903	10.852849	24.582476
14.574442	13.548535	16.745705	19.106049	18.177567	13.508967	11.138211	28.039021	19.631714	12.735584	7.917867	58.231453	9.064963	21.653971	19.962362	24.083485	24.975904	6.726888	9.562696	16.188959	3.476961	13.259970	17.096176
0.376632	0.670874	1.118475	0.866520	0.595383	0.628767	0.544687	1.917150	3.431548	2.692847	34.796505	19.123806	0.965410	2.453131	2.308548	16.742346	97.574997	26.272242	0.240987	8.014236	0.709754	0.644743	0.801546
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.546194	14.646914	0.000000	0.000000	0.000000	0.915458	6.040720	0.000000	2.454192	0.000000	0.000000	13.409490	13.387207	0.000000	0.000000	0.000000
1.557288	2.926507	14.739879	12.423202	11.841234	12.158848	8.423724	0.245831	15.069509	18.924280	11.810255	262.813904	8.959638	24.038635	1.964987	30.285572	16.100786	3.510517	87.207466	38.836899	0.000000	4.984065	4.914733
0.000000	0.000000	0.071964	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.381389	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.597452	0.000000	0.000000	2.602979	0.195630	0.211826	0.000000	0.000000	0.000000	0.000000	0.301379	0.000000	23.610857	0.000000	0.552311
23.460730	26.287554	94.771843	93.311226	68.367538	31.377842	18.478048	12.071331	6.789381	19.401485	11.063291	48.107025	5.881392	27.180782	13.829011	17.653269	15.763168	32.220615	7.992501	12.250985	22.622639	16.440926	27.745583
22.910635	21.931652	53.582420	34.011761	35.951637	32.274963	16.724916	33.208778	61.343334	31.919270	21.504524	20.907957	29.979870	30.575539	28.765442	29.814920	26.698147	22.179295	38.793678	31.160864	11.259124	27.761765	25.345654
54.948532	41.237698	85.449493	82.264442	51.934425	33.444378	22.168592	47.508785	59.857410	368.414429	49.983036	35.472969	177.072403	34.063976	34.636768	42.750740	36.829327	28.427765	68.975677	26.989119	10.027461	32.960182	37.015945
0.000000	0.000000	1.229657	1.652705	0.000000	0.000000	0.480354	0.000000	1.235068	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.250239	0.000000	0.000000	0.000000	0.260950	0.000000	0.723219	0.000000
27.802128	42.976509	47.139843	21.892900	14.794141	16.934338	16.561893	12.490704	42.875114	97.340942	36.619282	4.717041	118.563896	41.628578	43.989670	28.688766	15.290548	41.024609	48.647758	47.106705	2.184644	5.826745	21.466900
