166.065979	140.839737	214.950897	198.061539	97.133156	127.269974	171.108978	130.734756	118.274414	89.728775	88.303925	101.012947	87.792137	75.262230	64.208138	64.765076	76.970070	106.428963	113.168411	110.722336	197.857529	99.400696	92.177925	92.301468	51.048347	190.377869	175.021729	140.813797
29.050055	28.740168	23.569765	22.054892	18.101538	13.532877	16.747404	21.885094	19.381401	13.720739	26.772917	31.550291	14.657671	107.759438	54.265560	21.237345	83.865723	10.020268	11.925147	24.492908	45.491150	23.932865	7.030123	9.102864	7.774164	15.462148	18.036764	22.789988
167.185760	135.430115	95.183601	99.672920	64.468285	120.531631	62.954086	54.492924	82.057404	31.035511	49.955639	40.948826	67.866608	43.436310	43.178089	60.499207	45.877758	68.526939	57.995747	162.891312	76.633865	55.076473	108.303482	91.764000	47.345619	76.638451	87.125656	62.230690
5.926188	6.135218	8.679173	5.012340	14.786371	15.753332	8.154904	13.738796	15.251033	38.984222	18.174740	16.211832	15.957549	14.556127	7.203583	17.511377	2.902417	27.618761	14.320971	11.397961	12.384727	16.498226	7.055863	13.472787	3.650846	8.838060	7.454021	12.165432
34.580048	32.378815	86.816170	79.550644	34.971809	55.124187	25.479597	32.158997	1.900446	0.049089	4.464643	2.743852	12.597385	4.025402	2.936560	5.684873	13.552322	2.322412	10.119428	11.183998	6.371147	4.643149	1.925273	0.364973	0	107.580872	54.652878	38.373077
24.897057	23.790117	38.489452	39.005180	42.932224	54.784031	22.307976	21.507103	45.466694	16.568899	12.934368	7.393151	7.349891	10.556816	56.560223	18.828758	4.714740	28.467556	20.433962	46.031750	20.536663	9.231471	44.352577	15.243852	2.390146	36.744583	46.123333	24.064007
75.521431	54.242798	24.711451	37.762592	64.154037	50.895973	32.517998	46.082973	7.731890	13.427059	4.279921	5.333583	2.194857	7.138456	1.197225	7.073806	2.478162	7.524516	8.936772	73.572701	7.578210	7.977321	4.502275	1.142076	3.055354	33.123081	36.120510	37.597710
5.687727	4.285594	51.503716	23.126387	13.260308	20.728477	34.591721	54.555176	0.462470	197.459335	1006.332397	680.779724	836.511780	321.828857	11.964761	124.738403	2247.657471	106.924248	7.550684	185.314209	29.022276	1125.475708	47.709274	382.208496	2.095868	28.961897	9.487557	45.170559
2.135404	2.795928	8.156344	3.923534	21.946383	16.029366	12.572053	13.752611	0.385421	1.280885	34.285908	20.812475	20.843058	43.797756	65.603790	82.142014	13.709059	80.893028	8.217028	10.108591	5.872244	18.767174	2.442722	17.914595	1.451693	9.433486	5.700668	16.377598
16.987436	16.599886	19.814110	21.645082	30.241896	23.793371	27.277718	21.327911	15.450341	29.632500	15.229020	15.974679	6.013886	15.900263	5.720984	46.097321	9.491633	27.845737	13.152811	12.243183	18.272047	11.495707	8.999911	8.924541	2.451956	28.020733	28.124563	22.339712
0.266289	0.372940	0.520822	0.430093	0.660526	0.946246	0.543567	0.804382	12.661023	3.371413	6.535737	4.941977	1.124023	2.520168	18.407780	26.811710	1.274314	1.962216	17.531046	72.881088	21.276688	9.797930	9.710732	0.241522	0.290446	0.771536	0.674004	0.972377
0.000000	0.000000	0.000000	0.031676	0.000000	0.000000	0.000000	0.000000	0.000000	6.530190	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.999382	8.134712	0.000000	19.557152	1.365733	0.000000	0.000000	23.649122	0.000000	0.000000	0.000000	0.000000
10.161592	8.666810	102.852386	88.467087	28.324348	48.134659	72.882195	16.636047	0.000000	0.168707	90.938751	68.914864	101.295837	10.766354	11.897736	114.777023	8.314425	52.223469	6.006473	16.455189	35.834511	10.738239	6.109487	75.842117	0	76.044662	83.807350	67.440880
0.000000	0.030781	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.025569	0.000000	0.056555	0.000000	0.000000	0.000000	0.043259	0.937420	0.062958	0.045914	0.079070	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.104455	0.000000	0.000000	0.000000	0.000000	0.000000	61.351471	0.000000	0.000000	0.000000	0.207092	0.955313	0.000000	1.859383	0.000000	0.599503	1.435084	0.000000	0.149204	0.000000	0.000000	0.000000	20.363400	0.000000	0.000000	0.000000
50.166759	35.234295	111.363304	190.544403	48.782349	283.602356	189.130585	71.961029	5.492110	11.497341	8.786193	10.728611	9.694036	7.093051	4.696329	15.486106	3.210008	29.278780	101.101288	19.679296	20.229239	2.922295	19.759148	4.420401	15.005922	100.226105	156.428680	89.984848
30.577320	23.328863	46.354450	36.784626	38.038807	46.796303	36.838032	31.917095	41.494453	28.385288	27.683369	33.668076	30.252285	41.775036	17.553856	19.351084	31.770752	39.586155	40.568371	43.118500	36.988705	26.701141	29.214071	34.040913	0	42.600601	43.103233	32.013145
87.327209	66.016731	104.103539	103.572586	86.889015	110.685165	91.148636	69.665619	109.481628	44.965965	35.705402	43.985428	36.026676	556.755493	23.468578	25.086468	214.974075	37.553158	79.565887	37.242722	45.678478	46.392136	42.716869	56.108074	0	125.711517	130.417831	80.219795
0.000000	0.000000	1.157897	1.095318	0.000000	0.026344	0.081893	0.000000	0.000000	0.000000	2.054131	2.264963	0.000000	0.180794	0.000000	0.000000	0.000000	0.000000	0.310248	0.219205	0.000000	0.320522	350.113190	0.000000	0.000000	1.251325	1.965866	0.000000
