88.526184	95.277214	80.904289	142.532501	85.273506	133.716019	103.780128	145.589478	78.078552	94.530418	55.413589	58.088623	100.596046	46.184170	200.243439	93.187851	99.550072	77.829948	209.709229	151.115570	91.238480	70.715767	118.777451	94.691261	118.726303	100.929626	145.151123	157.217804
31.184223	62.688534	21.722578	14.677188	37.118034	113.367012	35.142735	57.110699	34.585918	19.203917	82.700783	124.665573	32.844471	148.952896	31.756136	9.694540	22.861034	27.577787	50.889912	36.949173	104.097275	27.529787	60.142601	40.485954	28.809092	10.587523	44.519413	15.919286
49.695496	76.163383	54.645267	44.393215	66.710182	63.206680	65.606682	121.696899	63.644218	44.041653	35.287849	39.042095	38.524952	99.580109	85.934517	68.518600	63.742195	50.949184	150.699081	86.774506	32.996578	40.209358	82.673508	74.491379	77.512047	60.895222	89.185585	6.408676
40.697498	31.733709	46.895470	52.384521	21.403683	45.624809	33.700592	19.685633	18.252552	26.743570	20.349800	18.316545	36.171410	3.624340	42.024586	46.616051	27.368786	19.607456	8.572273	17.207825	29.166267	23.819534	32.533695	28.217123	20.633074	34.261482	30.358639	3.422825
1.799042	1.256517	10.627250	0.100883	4.598684	3.068644	5.856352	14.238288	10.326458	5.939608	1.161649	4.133753	4.350698	19.250671	1.857770	3.302516	2.271265	12.823260	5.074258	2.775084	1.269787	1.205528	5.988369	6.153053	2.007070	1.650236	9.311886	0.157789
14.071650	20.916403	54.608070	39.562069	9.646580	70.223183	25.613539	75.247276	13.559797	22.893780	17.338774	8.500709	54.219158	4.637017	43.090778	96.525291	20.704050	24.740196	55.119835	26.924334	68.912865	12.445439	60.066181	20.052134	19.194712	34.571091	54.075069	1.890596
2.455037	3.437676	8.258911	12.586047	10.423868	8.864668	7.158250	9.495497	5.133645	3.541607	8.313468	6.209991	7.906237	0.747538	3.449917	5.380714	3.501047	4.881773	7.949057	8.515158	8.449085	4.670727	7.097655	8.844407	1.862996	4.595147	5.322132	1.925119
872.320190	1090.892578	394.981079	90.541656	663.886658	29.084280	338.922668	35.811455	563.877747	460.505096	311.455688	518.447144	300.244843	1343.800659	294.687073	774.885376	759.925232	29.460241	27.336899	60.668705	39.957413	6.880693	67.007271	364.981384	357.187286	1220.162109	175.044708	0.262675
251.006485	74.298309	130.669739	0.840575	127.107147	24.398726	58.651527	7.899136	133.056229	36.538109	48.079086	40.568451	75.081421	385.636108	142.591263	117.014969	95.507683	71.426765	12.606096	71.326797	54.595612	67.137100	24.559309	21.409822	29.987858	27.981691	22.308596	1.885281
26.863684	19.472593	29.801203	30.017639	16.391970	25.159369	19.629114	47.276688	18.670477	8.913758	11.663687	7.730503	49.710926	7.741539	25.154263	18.697681	12.628173	7.217891	17.557730	17.249542	21.343691	16.661921	26.428715	14.505080	10.178196	17.331438	24.286690	4.594135
3.730020	1.601602	13.633693	2.077194	2.173272	47.598831	2.493316	19.849113	1.511288	0.921834	1.401081	1.505618	15.292469	1.354073	1.865936	1.426664	1.364517	14.316961	20.035725	17.794397	28.177048	2.153724	64.712769	18.821489	0.718838	1.628551	29.468693	0.890407
0.713805	0.000000	0.657739	7.224511	25.146294	7.797084	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.487485	2.145501	1.656556	0.000000	0.000000	0.234178	1.853147	0.367576	0.000000	0.000000	0.000000	7.373238	125.362312	10.713494	0.000000
20.230665	27.676476	4.549809	0.000000	11.067914	1.672359	10.249860	8.083052	18.827881	44.961349	8.627372	8.212140	46.784485	5.233769	18.026407	7.644499	30.997839	4.350233	6.130092	13.978379	6.691905	1.435733	7.323419	33.996048	57.269295	15.479095	20.919682	0.000000
0.000000	1.049538	0.000000	0.000000	0.199024	675.966187	0.000000	118.257660	0.093640	0.000000	0.044104	0.000000	0.000000	0.000000	0.041939	0.000000	0.080729	0.428697	0.330040	0.379644	0.099433	0.000000	0.743552	0.000000	0.000000	0.184907	310.782288	0.000000
0.602745	0.279100	1.905111	0.000000	0.000000	1.523246	0.969153	1.411197	0.000000	0.000000	0.000000	3.914635	1.135712	0.000000	0.822805	0.000000	0.000000	0.000000	0.000000	0.000000	29.319389	138.499969	7.517234	0.932207	0.000000	0.557540	2.167688	16.285929
24.887375	32.143181	172.402100	12.995044	15.249199	25.885172	10.360461	26.744324	9.799351	7.366177	21.198473	14.238231	40.640644	16.199049	38.574360	42.056362	17.453119	23.147490	24.741526	14.710692	30.417873	12.055641	24.298460	40.950336	8.122248	25.950338	36.170208	46.291298
50.283772	39.403450	36.260010	36.789330	60.333511	36.884933	47.901260	33.529922	44.558556	42.026020	31.280546	27.369837	36.261974	27.232594	68.645042	28.052650	33.450882	21.838768	45.720490	33.111008	29.056112	17.494360	28.331579	33.921806	49.129677	38.017738	39.219730	14.098481
80.484344	108.607887	82.403549	50.417942	82.695786	103.937042	74.576111	70.180573	62.664463	56.867985	274.933533	308.117767	52.216473	92.288315	125.497124	48.780380	74.585464	28.163694	66.456154	39.865891	63.875126	36.054790	72.225632	67.656464	78.022202	61.963593	84.577316	7.091607
1.796481	0.848603	0.000000	0.000000	0.141882	6.421913	0.244702	1.250546	0.821136	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.161760	0.348764	3.286527	0.000000	0.000000	0.441023	0.000000	0.651595	0.000000	0.000000
27.161060	35.603481	66.765388	11.523850	45.968437	42.251968	36.220123	6.896118	32.008129	21.343752	78.155144	116.571564	16.238611	96.818352	35.500126	38.932243	40.248615	27.248404	16.606785	24.603693	35.587761	15.457426	19.320761	33.694298	50.987152	26.466446	17.172037	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.183070	0.018110	0.000000	0.000000	0.000000	0.000000	0.000000	0.020277	0.022045	0.019516	0.018843	0.352735	0.000000	0.016025	0.000000	0.000000	0.000000	0.000000	0.000000	0.152162	0.000000
