110.164589	82.021408	60.088268	283.591370	86.377495
22.109512	57.375340	9.522535	42.642490	17.128874
34.120277	80.230438	45.042622	79.616623	40.829948
32.759548	3.876024	19.300684	12.239967	21.613981
1.616561	57.183960	1.235099	7.271874	0.750005
8.131070	3.988611	10.060565	14.406227	9.505147
3.460490	1.992443	4.964738	5.882727	3.211572
346.616577	914.366089	171.527435	5.798504	938.838257
182.213837	158.791977	206.765747	13.493037	224.578583
20.921217	12.519704	17.345915	21.674171	22.147905
5.583573	1.686081	3.906175	20.196186	3.696744
2.811097	1.938342	4.478161	0.671068	3.856361
13.899865	12.727305	14.981220	5.317406	60.553986
0.079340	0.000000	0.153650	0.663548	0.000000
0.818455	0.000000	0.000000	0.000000	0.973473
22.269690	19.038916	22.697317	24.290415	14.676275
32.058250	34.012234	33.564251	37.196163	20.617451
55.124527	103.607834	38.932560	57.585812	43.504021
1.294972	0.392877	0.000000	0.000000	0.672577
35.486927	82.254044	39.230446	19.386106	46.456425
0.000000	0.000000	0.000000	0.024678	0.000000
0.102853	0.130754	0.075880	0.044112	0.154689
107.840195	44.879463	427.190277	380.482880	377.148254
2.747333	0.000000	0.872589	0.000000	1.088547
382.820221	226.093445	590.487549	1133.255493	278.378571
0.816272	0.000000	1.052253	0.000000	0.000000
0.000000	1.239390	0.000000	0.000000	0.736665
20.051666	66.000320	18.837633	17.888550	25.155279
89.054161	1.617421	13.272761	4.344951	24.040966
20.377779	4.976332	13.886719	13.033677	16.472591
17.836351	29.941601	16.885199	17.660465	20.509258
10.258948	5.316185	44.484604	2.093278	23.244392
22.021088	0.881759	7.582942	3.890062	16.408634
56.914886	34.933567	55.523972	42.906200	52.955879
0.000000	0.000000	0.000000	0.000000	0.000000
6.532732	3.251043	8.038301	6.786891	9.567738
0.000000	0.018302	0.021242	0.049395	0.054129
18.750034	1.578067	8.346771	33.129990	20.056177
59.565083	160.656265	57.654697	56.590561	52.475758
0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000
21.516151	0.848442	7.736571	6.752627	9.628984
17.481857	7.162520	6.403146	11.224313	16.738680
115.184700	180.912979	114.376358	77.875931	131.135406
7.352414	13.346279	112.539612	0.272887	2.791040
20.682785	1.237273	21.337152	2.193049	9.937563
0.000000	0.000000	0.085902	1.085199	0.000000
1.922514	1.704853	4.521911	0.344874	6.253597
0.000000	0.000000	0.000000	0.000000	0.000000
116.894257	30.352329	47.104469	115.333076	123.835190
84.052010	60.893917	75.870834	60.498760	78.843658
49.852791	10.411600	19.549433	9.719841	52.581188
3.539109	0.491267	0.286051	0.000000	0.000000
4.698299	1.596055	24.374109	0.887220	11.413322
14.180010	11.896902	17.005262	7.626814	20.418928
80.780510	6.770998	26.007395	7.998796	83.911812
0.000000	0.000000	0.000000	0.000000	0.000000
28.575788	29.046846	47.679008	29.578810	36.253647
0.000000	0.000000	0.000000	0.000000	0.000000
21.051298	29.873396	15.488651	23.483856	17.277292
208.008179	76.639969	193.562302	399.809601	79.821472
2.420794	4.056482	13.331614	3.863981	15.491472
9.570199	33.280491	19.869408	18.438786	12.654624
1.090725	0.000000	8.545044	0.000000	0.000000
8.417768	0.391658	2.390738	0.891427	2.197195
10.598289	3.395673	32.799126	4.766406	9.810648
0.000000	0.000000	0.000000	2.878274	0.000000
62.573212	43.376869	31.525679	7.349887	78.815918
0.106707	0.152609	0.373932	0.228826	0.260786
6.842515	0.000000	0.590404	1.151800	1.772565
3.245567	0.000000	0.000000	0.000000	1.228723
0.088863	0.235323	0.000000	24.388655	0.085916
0.000000	0.000000	0.000000	0.000000	0.000000
8.567724	8.041039	8.556400	24.428869	5.742481
141.067886	49.469059	74.879967	69.421814	96.415794
16.169413	10.563215	15.412060	9.753830	18.409498
1.705230	459.745422	2.756635	0.000000	3.521675
63.525005	3.544534	16.425220	26.890276	34.359806
1.688770	1.359204	14.504579	1.897814	7.374378
57.123871	6.064568	136.795044	29.126110	61.040955
16.947338	4.046308	16.459970	2.755536	21.758987
1.573133	1.631616	6.476827	12405.983398	6.623241
0.000000	0.000000	0.251622	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000
53.802711	50.682648	32.566307	113.837418	34.648434
5.118164	0.604620	20.860149	0.830699	7.013837
0.000000	6.301736	0.000000	0.000000	0.000000
0.338148	0.012400	0.000000	0.000000	0.000000
49.952774	5.421754	12.453143	49.727631	39.271801
76.651970	69.637054	61.728565	8.028408	180.231094
57.269249	3.127078	127.553322	7.417402	37.820141
12.571428	8.055531	8.561111	15.913234	7.291096
308.384216	95.235825	268.003998	160.521530	361.520538
10.400190	1.736904	7.367572	2.753214	6.871152
9.631639	0.221503	1.382769	60.924740	14.448173
0.000000	0.000000	0.000000	0.000000	0.000000
14.046887	1.792096	8.264608	2.606902	14.147693
0.462840	0.000000	0.574272	0.216552	0.490433
13.641153	136.688248	10.037332	38.558548	16.237928
31.692572	17.023607	30.705744	13.680850	46.424778
1.246019	268.755249	2.744442	0.432893	3.082709
8.523855	1.504628	2.307809	0.000000	17.381388
24.892296	25.248262	19.599220	13.747061	17.133696
505.899475	46.709244	581.096008	50.097694	226.208496
41.943512	20.068319	29.231735	63.453800	89.417397
16.655546	5.233767	12.647676	13.172330	25.770597
10.052068	0.106054	2.411340	0.918993	1.533713
36.966644	56.072948	19.610098	24.112823	38.081371
65.294342	24.438080	40.242931	24.727486	59.533539
17.381546	7.592161	11.864120	18.804893	19.780518
763.968384	759.728394	770.219543	2305.283447	661.903992
8.715557	1.269583	6.314786	0.353390	4.210394
0.000000	0.000000	0.000000	0.000000	0.126831
29.798002	50.983532	28.879112	0.000000	38.939293
21.289978	22.013952	14.903357	35.561451	11.372944
0.164565	0.104603	0.202346	0.974665	0.020625
0.000000	0.000000	0.000000	0.652665	0.000000
101.493309	95.478271	125.338356	70.464493	132.189987
25.511663	6.068665	30.023088	52.110321	27.963043
0.000000	0.099062	0.817998	0.402347	0.496515
15.801478	3.509924	12.738167	0.000000	25.816305
1.682289	1.411503	1.365215	0.894675	2.783130
0.520593	0.825158	23.158117	0.536225	0.248880
1.291946	0.049272	0.400315	60.396839	0.145045
0.000000	0.000000	0.000000	140.898132	0.000000
0.000000	0.000000	0.000000	35.415230	0.000000
457.948181	353.670807	447.570404	744.091187	421.340057
79.552849	56.077885	49.962048	26.321856	73.257118
21.136435	1.704464	8.731397	6.755167	5.918638
16.074421	47.910263	3.557925	15.578998	11.846942
11.749931	0.626910	3.786938	4.058399	4.470083
59.497143	43.468010	62.079239	29.712900	57.053967
16.670053	2.499873	30.358305	20.193237	11.628251
4.847476	2.499209	11.106028	3.704243	7.033158
25.691544	3.285932	14.793307	26.704548	24.803684
0.000000	0.000000	0.000000	0.000000	0.000000
43.720345	103.089653	36.284832	30.072327	31.530607
70.976242	2.046016	13.786070	8.071220	42.177250
125.838806	109.506844	83.131859	137.220718	112.987854
0.589955	0.000000	8.324210	0.000000	5.885997
0.516805	0.000000	2.664717	30.476141	0.708005
0.000000	0.000000	0.760306	0.000000	0.000000
6.022672	3.192095	24.001474	2.960290	4.519649
0.000000	0.000000	0.000000	0.000000	0.000000
6.149437	0.000000	3.013936	0.000000	0.000000
0.000000	0.000000	0.000000	38.734547	0.000000
31.233904	8.695029	15.318888	0.255316	7.667265
0.000000	0.000000	0.000000	0.000000	0.000000
42.258854	12.878005	21.143623	25.539671	23.024353
8.460512	1.755690	11.317707	3.906088	13.248330
2.721368	13.470691	19.291162	2.867188	4.811078
53.996719	6.434896	34.916817	12.751915	39.285484
1.628913	4.028186	0.432779	1.940920	0.511250
0.000000	0.000000	0.000000	0.000000	0.000000
0.083886	0.000000	0.051061	0.000000	0.000000
36.934048	16.350033	21.081545	15.467109	21.052227
2.690844	22.737841	46.837189	3.613922	5.445529
24.516449	54.215855	22.595009	32.831177	22.984198
0.025785	0.000000	0.047557	0.110588	0.000000
95.293968	77.514107	48.007885	71.199760	38.446438
227.268234	24.729921	136.362274	92.912201	218.280853
3.161674	21.279282	1.766896	0.023270	4.893781
0.141808	0.000000	1.432274	0.000000	0.159957
126.291382	41.629192	70.148598	304.655518	96.007477
12.022646	11.745152	9.514847	13.440524	8.602956
1.997151	0.000000	0.353614	0.137048	0.532910
26.955713	29.008324	29.445395	23.078032	33.891605
14.012550	11.258871	16.525759	15.953008	18.574398
6.873184	0.000000	0.371025	0.000000	3.120035
1.839351	2.160935	3.116978	1.180726	1.953704
1105.698975	219.985580	863.511108	192.238770	492.974640
21.255190	25.064632	29.380081	16.388363	33.358006
16.952463	1.083669	14.657725	4.153924	10.712835
33.590603	12.934435	35.153004	23.729548	34.988407
26.155203	2.792405	16.282946	25.839584	7.744595
52.403343	52.023792	39.241394	78.086006	44.549553
23.363909	9.533933	25.495331	23.803322	30.468870
16.170279	13.672191	17.760687	16.649666	17.625391
12.798569	3.880515	13.297011	16.342749	12.175322
0.000000	0.000000	0.000000	0.000000	0.000000
87.474907	92.884102	8.845695	28.695721	16.395166
13.037885	3.570584	22.064711	20.736008	20.987268
0.694531	2.145256	0.472358	0.214098	2.325769
8.745090	8.306801	13.575743	35.401264	10.056249
23.069273	47.856483	69.101494	13.511723	48.626789
0.757217	0.372445	0.418380	0.000000	1.281181
167.758926	140.656418	316.340179	714.644775	42.884785
213.752457	80.358284	200.744644	136.017059	406.794495
7.231030	12.618821	8.561737	4.007864	17.137611
65.629265	127.376137	78.386406	44.721581	97.984840
3.661007	0.560783	0.544607	1.498087	1.570580
51.194767	183.114334	40.006199	34.621326	43.158966
20.675123	14.089197	19.844828	19.215189	15.474143
11.858542	12.713806	14.597556	14.123980	16.204166
36.581596	19.826323	41.476627	27.697586	43.048557
261.998444	233.076370	213.669144	153.121857	197.575821
14.413379	2.486556	19.237703	0.341351	13.776436
16.562891	11.860328	13.276446	12.757289	22.500271
64.440788	3.195554	8.171527	26.147224	14.823475
3.221251	0.579129	0.841439	0.000000	1.619597
0.925380	0.899529	2.032539	0.453455	41.391281
22.089802	0.305656	8.193247	16.669189	5.187547
37.957642	30.369560	22.198193	24.916391	46.002300
25.112307	96.454819	9.675939	23.469727	21.965302
42.356403	76.477615	39.406376	54.758522	50.469372
0.000000	0.000000	0.000000	0.000000	0.128612
0.366093	1.307595	1.501378	2.593226	0.819419
36.234386	43.220119	15.810527	22.122477	12.349724
56.770149	66.435776	21.952597	50.155609	49.632755
84.642174	61.036659	138.201889	70.350449	72.047745
18.598402	3.302884	50.722027	61.766533	18.661402
11.602330	0.823562	5.756381	8.667102	4.921368
32.469570	17.820217	73.868217	22.835312	38.969536
71.913124	55.823284	92.889015	68.531242	75.852417
20.177351	9.448734	12.514662	33.165073	12.478548
37.244625	16.019949	30.221313	49.078621	74.912827
84.748665	3.404650	32.626034	13.712827	38.419693
1.852061	0.000000	0.000000	6.667519	0.274325
696.410461	51.920307	136.902771	42.744545	155.627060
0.000000	1043.041260	0.000000	2.165139	0.362591
0.910221	0.188663	0.503635	66.325729	0.178558
37.485367	11.668759	18.971504	29.657082	19.676529
3.575788	0.772281	3.307614	15.505561	2.986066
9.159300	59.090576	23.199371	3.688722	15.515096
1.347318	0.091757	0.053249	0.000000	0.054277
48.019859	63.214756	42.286125	62.190548	59.341782
30.777311	3.876615	0.222880	0.016196	7.326608
39.669792	73.602478	43.789009	85.326744	33.540108
16.487223	14.253317	20.068050	13.485333	17.387493
28.376194	25.493052	21.411242	30.973024	23.622128
18.881439	46.104164	7.669220	22.649178	26.146566
0.032946	0.015706	0.036459	0.699441	0.037162
19.063929	9.593673	17.664154	23.210825	16.483789
22.896894	9.000353	24.213245	13.569812	28.647429
4.367849	0.096789	0.699764	0.120535	0.990653
0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.040063
0.376149	0.000000	7.232423	10.526497	2.333588
22.482874	18.327694	44.537445	9.803574	33.867233
36.064754	81.062103	28.359558	19.411472	32.273117
160.703445	29.545458	139.811462	38.973858	336.658752
6.501404	7.493534	5.733157	21.907784	4.656202
4.636419	121.933624	0.941955	1.681924	1.155077
0.315270	0.300594	1.178663	0.000000	0.442120
217.518738	16.657776	112.094551	87.056221	626.494995
11.476694	1.580480	1.797983	1.302204	1.029880
0.000000	0.000000	0.000000	10.803055	0.000000
1.949506	0.300229	0.300390	0.208696	0.617484
24.986921	12.266816	25.037256	20.857481	26.047079
0.911238	1.799700	71.055847	62.391380	3.120284
0.564657	0.032142	0.102589	0.618087	0.313708
39.699215	69.097313	43.211113	36.927582	43.582710
11.014691	1.827481	22.791817	6.113055	9.106609
18.971914	5.246124	7.312802	14.265443	16.088539
66.129089	151.847961	46.750175	75.499809	48.170990
28.537376	29.923145	9.641395	14.055553	6.953509
0.000000	0.050021	19.655666	0.844306	0.275683
0.000000	0.000000	0.470039	0.000000	0.000000
0.000000	0.166009	0.710232	0.000000	0.313281
0.942401	0.853712	2.998804	0.000000	6.016673
52.255711	1.986763	21.148613	21.267941	34.911621
18.357000	22.800045	11.738933	16.584421	13.321590
4.890230	0.000000	12.701820	32.026802	3.906297
0.000000	0.000000	0.000000	0.000000	0.000000
10.650851	4.255351	8.214049	8.550403	8.546339
13.787781	21.791100	15.716001	30.030838	12.132140
0.504014	0.000000	0.000000	2.733271	0.525545
13.091553	17.017874	24.124920	4.891866	89.045708
