78.444061	82.357918	102.126152	144.848663	90.815361	97.721519	58.905098	83.142662
20.771990	25.917673	16.196001	15.138941	32.039516	36.619911	100.966721	59.077286
31.290348	55.657127	38.116482	24.682709	49.534729	51.994102	38.297150	43.903053
32.279743	24.649164	28.385557	36.149925	19.444895	14.478088	11.859279	22.270071
1.117658	1.750168	4.063911	0.216001	6.591562	6.803967	3.505987	1.550476
15.051455	17.250204	10.149070	39.024403	12.533578	8.498614	11.227694	12.762320
3.417951	2.940792	6.901699	10.295382	4.530815	7.093143	8.281051	7.743098
302.876465	632.910095	398.609070	168.794907	831.879883	691.163513	1411.337646	72.392082
252.487106	75.451462	159.064148	0.782266	118.777733	83.917664	211.323105	23.944044
31.957500	34.517109	22.728500	31.895477	18.283503	20.229189	15.987306	16.659754
6.808699	4.649361	12.742394	1.021311	1.170299	0.882617	2.224291	17.696690
2.876664	1.904344	0.422549	8.247082	0.038155	0.000000	0.000000	0.238886
62.360497	104.202881	56.432217	0.114349	50.137669	52.320919	10.741425	14.173484
0.000000	0.000000	0.473103	0.000000	0.000000	0.064217	0.106490	0.000000
0.000000	3.259305	0.000000	0.000000	0.417517	0.677098	1.376138	56.003513
15.463738	16.648525	20.328674	11.583327	10.510588	9.736609	18.259098	18.370159
30.848066	29.426439	36.387127	35.970665	51.255875	54.001385	37.040688	28.925009
40.817486	58.816006	32.068550	43.468964	83.067490	89.650185	392.649353	54.900970
0.264586	2.311062	0.247996	0.000000	2.012014	4.711473	0.000000	1.475448
32.522442	16.737066	40.286156	15.238958	77.464325	66.033226	104.324554	38.594009
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.143027	0.192411	0.062370	0.060809	0.055498	0.214742	0.104930
174.073730	109.979828	251.631927	7.169350	361.740021	365.408905	47.873554	152.507645
137.004059	186.099640	0.543954	0.000000	23.664837	2.373236	18.604567	1.702735
618.928101	577.303284	517.052124	442.047729	549.632507	212.204346	88.917847	388.569580
0.000000	0.656838	0.000000	0.000000	0.000000	0.352326	0.634860	0.000000
1.504348	0.866128	0.918358	2.222184	1.742365	1.949625	0.000000	0.000000
29.991539	25.450367	20.246910	31.872416	19.946453	20.522358	16.344437	14.194261
36.964092	31.729033	10.703906	2.970701	12.163165	5.030149	4.124337	28.960638
27.279385	23.050852	27.844099	7.083162	14.133403	9.721916	37.287731	1.705085
13.861247	18.301310	14.854287	22.838530	21.091303	25.263885	29.733810	16.408623
17.723705	26.457148	17.863506	3.455343	36.032085	42.399891	10.364699	4.519163
10.341654	9.824227	7.955349	3.041164	1.752979	0.511762	0.485207	7.766831
81.355934	71.606071	74.635338	72.158211	55.922276	52.268154	29.405361	102.642593
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
10.134824	3.156043	9.105127	9.522058	12.732051	9.403466	3.980563	7.879775
0.011887	0.000000	0.067329	0.017460	0.051068	0.015536	0.790074	4.190660
19.913990	34.490807	18.245831	124.934151	5.892157	5.951731	5.966222	9.190394
46.463261	54.483833	45.618160	49.047901	88.912514	106.304123	175.758041	59.566368
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	34.397106
0.000000	0.000000	0.000000	0.000000	0.640196	0.746592	0.000000	121.577599
3.066266	7.625915	7.299374	7.461353	13.028088	6.492444	5.591623	7.956511
11.711035	14.530183	11.387157	51.460274	16.223534	10.385353	8.799352	11.624620
117.234207	129.284363	113.656929	74.988159	97.749352	94.705002	155.190964	61.583447
