62.900852	83.092171	107.582741	89.390045	195.583817	101.756195	99.304565	54.814381	67.409302	61.029312	37.520279	91.237770	93.679749	115.822701	49.549110	54.969524
19.555889	23.335115	17.935894	75.025528	45.410282	39.102810	13.992806	115.384293	45.784119	24.667059	91.866859	16.180136	15.922993	24.095625	22.681511	16.800043
46.153675	178.376587	32.957592	76.907585	132.410904	89.108765	66.115944	42.810581	110.186470	64.342827	74.744019	45.145943	98.076485	51.584442	91.070122	72.645500
28.282070	23.442368	40.715828	20.285757	9.763589	12.852519	19.133389	11.228889	30.428440	20.539436	3.230855	21.635557	18.335451	11.830364	22.527645	14.852304
0.438663	9.770159	0.089699	1.384336	28.299845	2.072946	3.294269	1.885974	7.949472	2.565742	9.288167	1.296684	2.473017	8.372831	2.994246	0.766848
14.078983	13.923440	15.160004	26.164940	26.569902	7.825305	13.996269	3.705145	19.237085	15.247550	4.761388	14.998262	13.162923	10.202467	10.685699	11.210320
2.630715	5.144261	9.064419	7.895764	8.864662	3.635889	1.585386	4.879597	1.938080	6.015022	1.671354	6.224144	2.462024	4.418970	13.959758	0.634109
217.322968	206.824783	1131.166382	168.205215	21.371185	417.025696	396.321411	1035.026611	28.362930	103.636398	2617.724609	84.897011	1095.673950	20.719759	41.262264	230.802170
847.087891	442.297302	11.201680	176.131363	60.206387	262.737396	59.922070	283.887146	26.285894	156.908020	2980.721436	239.047363	207.140549	108.285667	48.279991	111.812935
28.140076	22.169849	38.465134	23.228577	45.027821	16.553703	10.035372	9.893111	9.839235	42.528091	9.785523	25.078911	13.405299	6.005885	17.596214	15.618546
6.881982	11.710705	1.601066	28.567221	25.297127	1.850625	1.255537	3.474400	32.014145	12.356293	1.232934	2.729959	0.811810	22.893442	18.308071	0.869805
0.399552	0.439171	14.003205	13.348616	0.000000	0.000000	0.328264	0.000000	0.000000	0.000000	3.443562	3.295327	0.000000	0.000000	0.000000	11.097364
73.245613	70.551117	0.605168	9.991327	7.355535	29.146736	59.525974	16.489748	3.021987	39.517609	4.009001	17.877508	62.021530	6.349801	28.249681	43.242744
0.000000	0.369544	0.399590	715.005371	79.816711	0.151058	0.055032	0.000000	0.094874	0.000000	0.000000	0.000000	0.037557	0.386458	0.000000	0.000000
0.000000	1.123772	0.000000	1.256104	0.000000	0.572579	0.213246	0.000000	0.000000	2.144971	0.352190	0.000000	0.000000	0.000000	0.000000	0.000000
8.581795	22.258070	13.654126	14.830626	18.740927	5.974942	9.671822	8.968373	26.131699	13.560246	9.098794	23.928217	13.666109	8.800167	13.824628	8.380984
6.688660	23.311436	38.356342	32.089516	33.131115	49.301178	38.984718	35.827393	25.086079	16.105330	8.187493	29.394480	55.406681	24.988663	16.908888	15.309574
36.813061	69.964890	38.598030	83.817726	62.020145	61.177078	52.680290	259.792816	91.922989	33.033169	97.967865	34.630405	74.871819	27.713608	30.898952	52.670166
0.868977	0.314152	0.000000	2.240534	0.000000	1.721516	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.299739	0.000000	0.000000	0.000000
23.244549	31.727160	17.306610	40.042168	16.620310	62.266373	26.983955	83.722778	15.353580	14.520255	126.770126	31.483198	38.946796	35.734009	27.861801	33.945271
0.000000	0.029778	0.000000	0.000000	0.644395	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.053229	0.086335	0.000000	0.000000	0.000000	0.000000	0.453812	0.122990	1.211018	0.051775	0.070645	0.000000	0.000000	0.051226	0.079081
142.861374	159.660873	85.227844	499.831726	694.732239	300.747437	276.388550	68.369034	43.265949	93.943939	19.707371	312.379974	288.715393	29.450130	203.124741	232.878555
133.503586	3.416267	0.000000	14.004230	28.347660	1.440593	31.840158	2.882254	0.000000	18.934896	11.545064	82.010780	1.759548	0.000000	3.022088	13.348348
6.952465	1108.548706	385.744415	351.791412	576.223083	612.222046	239.785721	252.998413	315.060577	0.000000	175.864929	5.726215	418.274902	319.462891	0.000000	23.728767
0.000000	0.000000	0.728779	0.000000	0.731465	1.349180	0.617342	2.798250	1.929824	0.000000	0.000000	0.780452	1.780625	9746.219727	0.000000	0.000000
1.338913	0.991105	1.928445	0.771867	2.869477	0.000000	0.900883	0.000000	0.890479	7.700868	1.071981	0.000000	1.829449	2.023148	34.384022	0.000000
31.147076	25.239212	30.310043	18.634247	39.471008	37.007538	31.486376	9.388350	10.694368	16.283657	50.971893	21.847868	22.302273	9.801404	17.965837	41.225025
25.244928	10.953468	0.459123	12.420437	5.741704	2.100869	7.565172	1.343075	15.629394	67.528587	0.335192	12.495558	6.521282	1.496946	7.153907	3.291243
19.603334	15.675706	10.348968	12.119567	14.257302	16.579130	22.730719	18.531439	26.820890	25.823532	1.341506	11.153645	17.522215	1.238939	11.207133	8.222842
12.201131	25.613970	38.162674	9.684259	22.313183	23.735331	32.202370	18.240667	23.413126	15.685847	10.340700	13.915174	41.917721	6.299748	8.391267	29.313375
5.621793	4.993110	18.529697	4.707487	1.385231	26.474689	56.496857	16.734358	47.045105	389.694763	1.140922	21.807255	87.740356	5.834634	27.382381	15.617742
12.138615	4.595603	2.568979	18.175272	1.958026	0.879672	22.049883	0.678489	0.146940	92.061676	0.131653	0.789795	7.971004	1.239927	59.460110	4.532187
62.406055	56.845619	81.295998	37.695274	23.288523	46.572929	53.503002	34.850895	52.920979	50.749744	17.455978	33.310440	67.982315	25.396694	73.664871	44.282280
0.000000	0.000000	0.000000	19.779711	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.457389	7.317019	9.183616	5.159009	5.924862	5.667598	9.047391	2.745196	2.534784	3.119454	0.579886	7.428985	7.247646	4.274634	7.887554	4.571391
0.000000	0.000000	0.012084	4.525680	0.014657	0.029237	0.026628	1.372024	0.229531	0.219359	0.173926	0.059328	0.000000	1.208266	0.215102	0.000000
20.309906	23.202902	105.656235	14.028731	17.765306	5.618139	9.873008	4.319042	3.279745	8.400974	0.964091	16.832956	12.647564	4.677648	6.889046	20.724739
42.371799	50.477329	49.089897	74.331818	67.356384	80.227684	62.357754	115.849373	45.181149	53.077152	240.793106	56.232498	68.708221	24.720600	60.876278	74.636345
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.142571	0.000000
0.000000	0.000000	0.000000	162.793747	1.286173	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	1.607147	17.953060	16.427145	6.212329	1.687384	5.014632	0.153168	1.650504	0.157926	0.000000	0.000000	4.919005	2.716080	0.000000	0.580554
9.257713	13.470358	33.902790	11.514518	11.324401	11.137843	26.827999	5.258190	13.318995	12.010528	2.284965	7.885704	19.201717	6.340670	7.168583	13.481144
99.210625	147.108948	81.736687	73.026802	70.372475	91.482147	136.958084	121.109009	60.831272	66.820900	106.951164	113.719627	131.510300	31.231716	95.154213	122.894073
11.666383	0.457337	0.029671	5.617166	0.539815	78.678291	15.626343	0.374314	0.028179	0.318268	4.039211	77.364677	24.106251	0.176592	5.563243	27.314171
7.335332	15.051629	0.871639	6.474917	6.498886	31.029749	28.186272	14.137703	5.710722	13.297909	1.780677	20.911287	18.957327	6.567341	1.112401	13.366725
0.000000	0.000000	0.000000	69.073494	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.133292	0.000000	0.000000	0.000000	0.000000
36.211861	3.301507	2.472265	2.013112	0.000000	0.851742	7.111898	2.323630	2.821668	3.616802	0.847797	4.754458	0.886759	0.907371	2.918054	4.340750
0.000000	0.000000	0.000000	13.195187	0.000000	0.000000	0.000000	0.000000	0.218706	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
52.605015	37.146805	295.896942	121.119926	349.665283	46.890476	79.966591	43.122009	24.869104	42.987072	13.647537	44.626785	79.981224	16.874565	28.115517	30.074955
112.086632	73.342278	63.446026	47.716190	56.758713	63.629284	79.073097	25.644014	20.267805	76.426208	39.027451	86.039452	90.420731	12.603376	52.444016	127.820946
36.532555	26.180552	166.343307	18.752979	14.508448	12.574044	58.461414	10.061621	14.418822	23.217266	6.509358	30.790636	91.958473	3.655648	22.123491	15.207927
1.539449	7.983906	0.000000	2.382494	0.378643	1.685837	0.000000	0.000000	0.000000	0.000000	0.743160	0.541257	0.233221	0.000000	0.000000	0.000000
4.973893	1.503903	264.821350	9.139043	4.557297	3.343073	1.042285	1.078783	5.945606	2.810109	0.529635	14.318130	12.709555	0.315183	2.559289	0.000000
15.162173	14.203720	15.579223	10.675529	7.057875	15.861646	12.569246	6.395173	7.306348	13.355120	9.380858	16.836445	15.367724	5.131565	13.184023	21.476801
160.433304	44.842068	43.228615	22.010979	10.676261	31.542404	64.389763	21.168894	10.189383	105.752243	23.661728	102.018463	50.054161	2.403896	53.806725	39.152405
37.667782	0.000000	70.666756	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.602479	0.131146	0.000000	5.995474
22.990887	32.922897	35.965256	71.931465	30.698437	64.721825	50.140160	27.702793	18.553217	29.059626	21.785412	45.733471	45.578247	16.133118	27.288254	30.419098
0.000000	0.000000	0.000000	0.366442	0.000000	0.000000	0.000000	0.000000	812.483215	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
23.064653	34.408619	23.975447	34.035549	29.401821	17.290728	15.311262	15.823585	35.550430	10.552983	28.918259	15.107846	16.918484	7.893651	9.239982	23.825487
16.818403	207.587387	224.020889	135.274872	147.119293	221.833679	127.736168	38.027786	86.197762	6.151285	7.220223	129.472946	134.323883	179.151413	85.816223	42.643459
3.956531	8.421039	2.325990	6.928887	6.719923	28.320333	4.716896	2.764220	0.739092	2.943044	1.172524	9.645830	3.295121	2.724199	7.520590	5.928520
11.666179	16.042316	22.736750	31.508919	27.392874	35.992046	15.007309	40.529762	23.308994	12.990341	10.757425	22.868349	24.604124	28.393171	21.964912	11.526500
0.000000	1.758362	0.000000	2.003057	0.000000	0.000000	0.000000	0.000000	0.000000	4.759704	0.000000	3.754105	0.000000	0.000000	0.465939	0.000000
1.261232	2.267602	0.000000	9.860232	0.511147	0.413560	1.014042	12.754351	1.228951	3.752494	0.000000	1.663862	1.327636	32.138180	36.622887	0.018807
15.567978	13.421144	11.699596	8.068505	11.605476	8.287653	11.116834	8.103343	7.195216	9.965224	2.679463	40.354519	12.391347	3.137592	6.378731	7.357106
0.000000	0.000000	0.000000	0.427597	114.347504	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
61.280006	49.258823	14.572556	5.765317	10.180107	12.280711	198.889496	28.144072	5.175691	62.990459	66.428810	24.088318	41.952717	6.358799	9.360015	33.226448
0.295671	0.331339	0.179139	0.115195	0.244434	0.243793	0.148028	0.000000	0.042533	0.036953	0.026857	0.256520	0.151535	0.053308	0.000000	0.164088
0.000000	2.399720	0.000000	8.099856	1.641123	0.891023	1.157171	0.000000	2.946398	26.892727	0.000000	1.058457	1.198550	0.000000	0.220125	0.000000
0.000000	2.499036	0.000000	1.907690	0.000000	0.000000	0.000000	2.606060	0.081053	0.000000	0.000000	1.015702	0.000000	0.000000	0.000000	0.000000
