110.800079	141.461227	113.444191	202.238174	133.252045	147.041855	141.533646	103.230888	45.045830	117.632195	94.974785	88.887001	206.229248	94.234077	95.137802	55.693062	75.118385	82.747566	92.921654	60.786633	122.247849	46.075161	72.356972	104.169197	213.401657	207.365662	74.505966	54.896980	62.940651	91.077278	79.806511	134.382248	105.035118	111.449814
18.287476	26.083956	18.424065	25.874273	19.292702	7.242839	13.698431	15.471992	7.958375	40.403149	21.114546	21.908751	36.307022	26.489864	7.199277	59.229839	85.414398	32.030083	33.272964	76.425873	13.066448	2.848882	8.746048	9.109303	26.383640	37.912338	36.180614	15.597448	5.462093	10.843585	12.194855	14.428178	17.259657	12.202303
15.309230	123.701027	47.195183	56.859589	42.926907	100.183586	37.953934	59.314823	21.031826	61.517082	36.516762	38.524635	105.172165	37.964863	45.042721	35.243156	39.187222	34.557083	30.170113	28.772038	28.681423	40.340981	36.709232	45.449554	76.628502	54.967197	59.069408	46.870556	25.870922	48.370544	19.743504	41.443916	34.640953	33.381187
35.325592	6.616761	9.113912	16.006416	9.086884	16.524294	8.063187	14.371327	5.027542	51.732281	19.685844	22.788040	10.280932	17.538620	18.315975	22.335213	15.906948	19.160885	26.765234	5.353386	33.853165	28.187988	19.434340	9.926661	12.286551	22.329916	20.351339	24.073353	16.717106	43.635941	7.468965	10.461138	5.595448	8.904627
2.122406	52.486069	69.782539	46.940105	42.208309	42.254131	22.652052	20.171848	25.122337	8.550653	4.643229	6.198373	32.452984	8.750931	7.622727	1.438962	2.416153	7.723395	2.875123	23.051306	3.848075	7.805018	1.832834	7.976421	5.648420	7.756509	3.003298	6.708465	1.498870	0.937723	1.047271	40.977497	42.558308	26.612680
7.817351	18.586479	21.643625	41.136475	25.470987	28.465019	13.984511	30.248854	10.007760	54.954262	8.250099	11.902106	31.709320	11.147561	21.765566	15.929660	7.006851	49.406940	17.197056	3.178619	17.782410	30.288982	8.496918	15.520049	21.311895	12.150742	35.479759	9.650939	7.249227	10.387445	5.840228	22.642813	21.052868	11.276943
2.678412	49.106850	14.718315	26.313839	30.989321	16.338718	26.318779	54.870132	22.348927	5.732886	13.920568	4.640122	5.145632	5.695237	2.819952	5.588494	4.366693	0.967938	3.615877	2.676978	5.750997	4.542555	3.473687	7.124887	5.875937	10.314720	6.674306	10.623836	5.263168	1.541390	5.205369	25.065302	16.055454	21.944733
448.667969	13.809649	67.754303	60.775494	22.050383	25.289608	33.588810	26.987921	34.475037	606.831970	1477.577271	693.119080	71.327492	594.649963	523.194824	216.374069	795.867615	20.931646	117.981247	3937.450195	87.933632	515.821350	602.794922	17.844385	23.960255	40.866833	402.834656	57.924923	191.481339	1690.513428	2.528909	37.134460	26.464909	0
101.566391	2.475925	7.704066	15.402371	6.349085	7.084945	14.655871	17.234127	5.380981	154.364395	94.856674	147.249420	12.960412	258.197876	46.844543	356.912628	402.355621	51.012157	36.981453	420.398590	39.358898	127.019096	22.715687	24.273649	27.682566	13.819425	110.444473	108.792824	68.783241	35.974861	2.732217	12.237527	6.702596	14.349102
20.743763	14.812201	15.265605	32.585396	22.148235	20.941902	23.157404	36.040604	17.484404	28.668171	17.613001	13.646605	36.835114	18.057976	8.710483	8.169221	8.491342	5.901337	35.999023	7.022372	22.828058	15.554764	6.977872	7.696276	25.085201	15.283272	17.663475	11.362542	12.542023	17.638565	7.559986	21.674520	16.587547	20.050535
3.404959	0.687625	0.868832	0.216090	1.010759	0.963488	0.756556	1.144284	0.976169	19.626963	2.166620	1.366755	18.647999	1.775820	0.435383	1.802495	2.684092	21.188980	21.836430	1.458162	2.072419	0.985927	0.716692	18.789822	20.654003	15.966092	72.924561	16.354940	2.323806	1.318110	0.367642	0.742803	0.858807	1.006102
2.764712	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.078152	20.494530	0.000000	0.000000	0.000000	0.123862	0.000000	0.000000	0.000000	0.000000	1.975080	4.508191	0.000000	0.000000	0.000000	0.912741	1.079981	0.000000	0.000000	23.587135	17.814526	0.000000	0.000000	0.000000	0.000000
