96.585358	85.250099	96.727234	165.385178	61.328915	100.238411
28.260620	29.706875	19.036720	52.195633	41.706917	15.661929
18.889980	16.575081	35.264275	57.517464	30.710337	36.160553
37.711208	27.150900	33.042145	12.218521	29.981047	23.490641
3.048746	2.017845	4.034227	27.091860	1.417210	1.547648
8.617669	8.678532	12.085643	64.032806	40.777294	23.941221
2.582679	4.120925	8.006635	7.218202	2.396252	3.615973
629.474243	803.491699	178.149643	46.166962	15.037044	172.622406
820.939331	621.076965	410.723969	82.068764	90.966972	472.154266
20.830450	22.339949	18.900681	48.028439	6.288168	19.604710
3.692523	3.548894	9.999781	27.621878	12.137192	3.171446
4.656532	2.775143	0.000000	0.000000	0.000000	2.012082
24.925261	18.210808	46.925045	5.850374	4.045035	14.368044
0.088833	0.000000	0.000000	42.264183	0.121411	0.035417
0.000000	10.844805	0.356264	0.961598	0.381496	0.678086
24.722269	20.903965	29.731934	37.280495	35.880901	65.909851
33.561611	32.294502	25.956360	25.294554	18.838768	34.929775
59.710888	65.338600	38.439899	49.304600	76.980232	47.837601
0.548880	1.041066	0.000000	0.000000	0.000000	0.000000
45.120449	39.262302	25.441402	11.351623	28.679159	34.146763
0.000000	0.000000	0.000000	0.517050	0.000000	0.000000
0.000000	0.000000	0.094443	0.115528	0.131160	0.153042
163.094208	57.164749	224.103561	1115.912842	31.290747	433.119415
173.182098	79.541473	76.099167	4.144231	0.721850	2.427983
784.484131	618.298767	472.804962	319.378815	211.620956	443.369598
0.361755	0.000000	0.000000	1.308440	0.287438	0.511424
1.983154	0.872452	0.824072	6.280996	1.125562	1.200205
38.149860	29.707685	26.485710	117.490921	11.306738	22.400864
39.479328	22.607265	11.354960	5.288931	17.314627	9.695623
18.644043	17.820099	17.868702	7.411223	23.673557	10.883122
18.226162	10.097222	14.029149	22.014914	19.928968	23.547527
3.050941	13.307730	6.616005	4.359385	13.711370	13.340440
3.628589	5.688914	6.670269	37.647263	0.052787	1.147264
82.337029	67.095062	51.485973	33.839787	65.890236	42.737770
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.244714	4.437356	8.215213	3.091618	4.345999	6.536283
0.028655	0.000000	0.105752	0.032341	0.073433	0.042842
20.931555	7.377339	48.914806	11.260701	16.281937	17.963991
53.706230	47.300766	37.348431	73.923676	44.390747	59.813263
0.000000	0.000000	0.000000	0.000000	7.656035	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.194532	13.160976	3.344937	7.614374	5.315671	2.479439
21.082331	21.179996	21.370167	12.375026	11.618467	10.616777
94.796928	108.232384	105.398529	70.236443	38.703918	138.422150
81.432419	2.362247	1.087331	4.830687	0.072122	141.937866
14.615604	25.844709	23.625750	3.988661	7.842166	24.177267
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
14.939494	14.431811	23.748367	0.000000	0.421356	5.463573
0.000000	0.928914	2.627676	0.390519	0.000000	0.000000
150.538498	102.141022	63.462341	439.465454	51.293522	45.954185
128.328400	110.472130	75.713036	62.915398	22.072447	95.912636
33.651009	59.246777	34.422901	11.537472	29.519432	28.201605
3.120324	9.196210	1.823235	0.271573	0.000000	0.000000
7.952686	13.618483	19.108124	2.011776	0.362769	9.717259
15.974134	15.901446	21.536814	6.833768	7.631444	17.912180
23.799557	42.465050	18.443039	2.344773	4.476586	37.384163
5.866321	2.949137	0.914869	0.000000	0.000000	0.000000
38.270290	35.316521	47.322075	26.239130	16.726240	51.244457
0.000000	0.000000	0.000000	0.000000	220.487244	0.000000
19.747650	21.115789	17.814257	24.829075	41.395096	17.959515
180.390350	209.290466	239.987411	208.195053	51.660172	138.229568
3.679058	1.291037	12.087207	6.646852	0.839879	10.795723
26.592199	14.591610	9.247350	15.328387	24.037102	24.730993
1.085074	4.359960	0.073329	0.000000	0.000000	1.214510
8.758233	5.097080	5.562735	1.512122	1.021438	2.018795
14.298905	26.565905	17.358820	6.380883	4.027792	31.956272
0.000000	0.000000	0.000000	233.304306	0.000000	0.148014
102.393326	125.513916	34.109077	12.755856	5.410290	35.348091
0.172572	0.070838	0.195962	0.159809	0.054430	0.206409
1.702376	9.108304	3.642546	1.732854	0.852450	1.348197
1.588866	8.471651	3.895646	0.000000	1.069140	0.000000
0.161086	0.000000	6.262380	18.102020	8.980985	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.705414	6.080966	14.346545	14.159966	7.112158	13.716845
64.993629	83.392319	82.552635	31.499344	58.749504	55.505966
12.433702	14.106192	9.512393	9.191770	5.641596	12.532454
0.743610	0.955547	1.016429	0.058700	0.000000	1.711245
16.280544	25.837629	17.625320	24.828939	26.467400	16.024475
1.199746	0.640598	4.239906	1.312791	0.384633	7.586475
83.366043	85.716164	43.909626	12.882273	5.422191	228.344910
11.543571	7.805865	7.151206	3.820628	2.494440	10.357240
3.742159	1.222624	674.057556	120.329391	0.652025	1.968865
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	20.857735	0.000000
45.878075	47.358253	29.868906	85.245827	127.001373	67.141586
4.140604	6.575051	1.764121	0.000000	0.467629	18.991398
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.067955	0.000000	0.071653	170.422073	0.179118	0.000000
24.363653	29.475435	27.202652	45.425751	54.568302	12.003363
134.017593	136.754059	72.087227	35.744015	13.165397	71.118706
6.265828	21.853464	46.433975	4.117619	12.834568	111.840523
9.102929	21.860743	13.564698	16.693260	38.469162	12.268622
323.363312	270.980255	329.371124	193.955215	136.890488	252.493973
9.330438	13.029916	4.702322	2.908865	2.022225	10.778064
4.523894	0.602249	12.585702	28.830681	0.082556	0.580782
0.000000	0.000000	0.000000	0.000000	664.205750	0.000000
15.406080	6.580464	8.307896	1.998836	7.308204	6.718616
0.070595	0.000000	0.231814	0.000000	0.000000	0.108663
41.318317	32.016663	25.445457	39.474113	14.735842	17.188490
35.752457	39.943691	45.967937	17.666826	19.274000	34.221859
1.651138	1.583654	2.505091	1.769803	2.858265	3.115250
1.983633	1.617140	5.162055	0.000000	0.000000	1.173593
11.438599	9.151871	12.159053	3.705554	0.000000	13.039050
314.806488	39.957142	23.603195	18.541283	2.904065	169.616852
71.808167	14.083031	13.848944	51.274467	44.107483	21.497065
13.766177	11.612570	32.013561	17.585878	6.969598	9.648403
5.459822	6.339866	7.418193	1.505983	2.228097	3.983752
34.441833	25.112080	29.109163	20.358950	23.308397	16.159487
33.981846	44.926476	36.791851	15.812922	34.184124	51.496338
29.758307	39.601528	18.881498	18.942764	0.301033	13.711232
640.789429	480.517151	951.680847	882.466797	347.299011	633.370667
8.024650	8.206804	2.821435	1.176990	2.000352	5.949017
0.000000	0.000000	0.086362	0.000000	0.000000	0.000000
22.514565	0.000000	0.000000	0.000000	0.000000	18.289673
22.365919	17.296234	7.011191	14.234842	21.359072	22.520782
0.127813	0.000000	0.503694	357.593994	0.167885	0.000000
0.000000	0.000000	1.354065	0.705425	61.177288	0.000000
74.967247	101.622185	46.724045	43.022644	20.999243	106.973671
31.112850	17.038788	35.592068	39.919533	14.797110	37.487957
0.000000	0.067513	0.214951	0.994793	0.000000	0.415789
