108.460976	105.259109	156.191666	205.476761	243.237442	157.789261	108.991386	167.503174	201.816147	47.664948	98.241890	97.255341	99.481094	96.894424	112.821259	97.571297	89.284813	78.897743	96.679665	61.285519	95.044395	160.461441	315.437622	83.758858	77.442131	96.090134	41.420582	75.099518	212.830353
15.420233	18.482338	35.755138	24.344368	27.463430	18.847744	14.907861	12.695172	16.835396	8.573427	22.840080	13.150422	18.024271	17.959934	42.053394	11.145097	96.531876	49.427013	26.983074	76.987251	11.559031	21.008305	30.723177	7.764061	20.555824	6.293791	7.954728	9.484626	17.233200
26.353907	115.076859	136.209518	76.021545	95.953880	66.532089	77.064835	52.051556	48.906418	41.544670	60.723225	95.097626	85.897202	38.788593	53.105198	40.267456	38.248722	41.597969	55.892776	35.584881	34.825829	75.657539	78.498909	99.692978	52.999763	45.383579	17.474558	33.479271	53.623146
28.478151	7.530428	6.880668	5.938145	6.973709	14.548988	16.164511	11.322104	11.675832	16.076887	18.266050	41.194294	16.379835	56.322258	18.322170	21.924597	18.801483	12.848321	28.322449	2.337455	27.983101	22.792818	9.402194	7.564778	32.107002	16.691128	3.426284	12.965818	12.112891
1.758168	26.074850	53.404182	99.465523	89.029694	46.331085	27.894945	25.179884	28.845713	13.395007	45.140999	19.151184	7.104141	0.115348	4.206049	8.827845	4.140953	2.181105	3.877004	35.405537	1.546839	14.469271	11.390019	1.433499	8.107483	0.980607	0.612542	34.695999	27.117249
15.794829	24.746315	19.258919	24.884720	39.135792	38.561169	32.340549	25.530266	22.195620	44.382217	23.806719	12.847282	33.203182	19.561920	7.901759	7.004290	6.045319	42.179012	13.932027	2.484395	20.588261	22.399500	11.706210	54.038006	9.529722	12.338387	1.402694	21.553249	23.506166
3.414039	72.016014	46.406685	28.762787	34.419426	58.507294	61.511772	31.987143	25.925083	56.037323	49.468506	6.740077	5.821423	13.868160	5.879898	2.524593	5.186858	0.878182	5.044664	3.109567	7.735170	6.668427	7.998409	2.369778	10.432261	1.331971	1.705776	28.198996	27.641069
604.457275	2.754122	7.027449	20.012194	17.537231	7.374067	19.519306	19.117023	19.713322	21.495565	41.015526	151.742050	0.852552	74.778946	486.807220	324.243835	1123.933716	16.316540	197.775131	2096.089355	144.977676	16.337969	11.728587	37.016159	91.004875	400.283203	3.683452	31.374180	26.482561
44.460808	3.131292	3.188931	6.249666	3.801128	22.634581	17.612932	26.512125	22.441513	22.003778	19.079403	85.913445	0.449528	7.236327	4.791551	3.609871	158.383926	78.600662	16.502354	16.672796	37.648727	17.256960	3.058354	3.978652	6.713025	7.753377	0.415344	35.051872	19.916500
26.108122	21.709223	14.018631	15.156472	28.140518	42.091125	32.837734	36.189587	34.381641	37.085350	33.874542	19.755833	23.262526	29.536613	20.086882	6.921344	10.982977	7.184545	67.104515	8.025393	22.840649	15.143842	16.732027	10.667427	11.307726	6.842799	1.137032	34.147255	30.657228
7.633749	0.369927	0.445396	0.397213	0.444971	0.988912	1.328743	0.292495	0.558385	0.767287	1.193973	14.734292	2.162633	1.675672	3.078945	0.894578	3.957696	13.432746	28.300777	1.734805	2.240572	19.055431	23.067869	14.148997	22.077717	0.349490	0.404550	0.484596	0.433128
3.040597	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.444846	0.000000	10.525802	0.000000	0.000000	0.000000	0.000000	0.000000	3.861005	8.948228	0.000000	0.490712	0.314050	0.000000	31.151518	0.000000	0.000000	0.000000
99.108276	6.064503	8.719032	67.693626	76.286339	50.044216	20.363649	65.040565	65.460983	2.390350	20.255358	51.034401	0.161860	0.095984	53.226231	61.799011	19.230270	12.949893	190.710190	7.230039	23.791744	6.936306	12.510026	4.518155	52.114655	56.219090	0.178036	23.987465	59.674641
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.101107	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.053063	0.000000	0.000000	0.000000	0.000000	1.275046	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.560555	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.039873	99.340691	0.000000	0.000000	0.000000	1.659711	0.849097	0.203632	0.000000	0.000000	3.127092	0.000000	0.000000	1.622249	0.000000	13.467689	0.000000	0.000000
19.395824	26.189093	36.493420	98.703804	127.952805	58.435051	114.903252	123.874939	115.669174	16.507536	55.012569	20.192913	8.414594	6.635143	8.006539	13.778541	11.199044	4.269069	27.564030	7.402326	37.355495	181.339005	31.287100	6.001961	56.872414	10.172943	15.438857	57.304878	155.948898
35.791252	14.262555	29.506176	39.808994	35.296139	20.574938	28.702820	31.967422	23.055790	17.041407	41.669640	24.869852	31.709700	64.899933	44.494991	26.805635	38.718712	27.314911	27.374714	26.525791	30.206060	50.959602	47.318092	27.445688	25.725662	32.494492	8.285974	22.745764	45.366802
42.236336	64.858452	69.348076	87.160576	134.302643	109.429596	95.749504	107.108330	115.296654	32.944016	77.276451	39.041817	122.763908	55.054024	68.139961	42.637489	318.751770	46.480507	35.802876	151.482330	32.095577	92.716881	32.348225	55.531105	37.753635	39.996460	3.865648	75.374428	113.962807
0.484544	0.000000	0.000000	0.844587	0.717891	1.001393	0.000000	0.000000	0.000000	0.000000	0.000000	0.722232	0.000000	0.000000	3.698355	0.000000	0.000000	0.199355	0.000000	0.000000	0.000000	0.000000	0.522290	639.913452	0.116559	0.000000	0.000000	0.000000	0.000000
27.346909	26.481176	45.308048	42.608360	34.848400	24.435263	20.104864	44.833641	51.112034	11.406293	23.039371	27.683046	2.973343	10.945625	40.638721	20.110928	103.635506	19.701351	0.000000	141.790009	37.742298	12.898096	24.591824	11.893948	28.039978	37.811745	2.938778	19.045824	45.206966
