102.370758	91.308098	74.577606	102.953957	116.932335	77.013680	77.341103	172.615829	82.248253	87.548660	45.585300	101.585732	111.789139	81.602844	84.335884	64.192596	186.857254	155.053345	121.257874	70.228752	90.959633	82.708168	149.351410	131.218781
22.429350	25.229290	15.642953	13.551271	25.393160	19.985733	29.377096	36.678196	24.816507	11.229896	45.751808	23.010736	42.330818	124.420235	11.247021	6.253016	26.318697	24.096395	30.836834	14.655655	12.353432	5.317000	34.112720	25.645384
28.687757	34.863415	52.156166	53.442108	65.301590	47.362045	49.972027	113.784882	54.188183	53.401360	26.002192	31.104383	69.028427	71.793602	65.823486	56.386925	73.050591	86.790604	39.552330	65.495689	76.469772	26.595074	79.535332	9.504637
24.275303	27.069340	23.038065	69.392769	13.086511	12.336188	13.531089	9.621695	9.949689	19.567015	13.674575	32.415886	28.199221	2.903256	31.061674	27.810667	9.957762	10.560478	28.218235	22.450281	13.548337	15.157441	17.036854	7.255944
1.650324	2.324452	4.310247	0.214489	3.944994	3.109416	6.861526	23.456501	5.573514	5.487296	0.983082	8.442046	31.321501	14.838836	2.119146	1.841087	5.697855	6.900061	1.544194	4.631542	0.454046	0.423131	8.398630	0.816645
9.236241	12.054179	10.130415	25.977375	7.519085	8.656352	8.474792	64.370079	6.932371	10.074746	10.422387	29.115395	11.838760	1.357049	35.198742	28.488350	17.350874	16.231934	10.836902	9.204209	17.500916	5.251793	24.862972	1.471034
3.614675	5.383086	8.131484	10.742524	9.025615	8.175502	4.884684	6.439875	6.031034	4.803493	5.292866	10.736421	10.309504	1.811030	14.924114	5.150393	8.533321	9.831911	5.306133	12.437832	1.471020	5.882554	7.049431	2.586339
350.211945	624.232910	215.457886	67.102501	566.745789	399.837036	283.607117	24.566507	230.520767	424.354187	238.434433	65.504768	10.174277	3156.094482	91.067360	161.273605	12.480856	26.896570	6.235205	45.230141	734.240173	220.796829	201.953445	0.218489
311.323212	246.865875	284.397858	2.212029	193.527588	369.884277	148.929916	12.917671	114.871750	47.309814	31.261948	73.116585	80.793671	524.828430	120.705132	120.592804	27.261103	60.909428	64.016296	49.249130	188.825317	34.294376	13.358975	3.471810
28.192417	23.768896	22.987030	31.400229	16.370739	17.247555	18.493254	64.321617	20.232965	10.218895	8.796513	36.876110	21.499958	10.845548	35.021393	22.977001	22.429930	21.374329	19.851421	15.050964	15.937538	18.722889	23.648460	7.387364
6.301129	6.296074	7.421829	1.119834	1.255809	1.047436	1.726535	19.395885	1.397568	0.556057	1.295593	19.337355	34.216999	1.971967	2.722366	1.435336	22.821075	16.254856	2.854545	18.174694	0.789417	1.091609	20.116110	0.620741
3.976940	0.521590	0.497549	2.033542	31.168303	34.268723	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.008193	2.977712	0.000000	0.474549	1.122993	0.000000	0.000000	13.984235	33.656994	6.687619	0.000000
