131.517029	91.659927	40.632248	43.088699	59.158333	125.435074	179.040176	35.777405
17.290201	17.315100	11.895942	15.108792	61.795135	9.215767	30.961773	23.287806
23.266150	111.934502	129.575989	200.591309	34.875912	80.725021	83.050514	714.598999
46.762955	28.127762	3.188442	8.104824	2.754099	5.023329	9.610501	10.955135
1.389220	3.191049	13.694020	7.304194	19.108948	1.855773	5.655823	14.359672
19.263260	13.889698	8.102399	11.553725	3.605515	20.944447	26.762510	10.034780
3.070483	3.397555	29.459736	7.801797	0.975684	4.576997	10.248414	11.571929
230.194443	272.382538	5.310051	57.134399	654.395020	9.432004	20.536081	38.020222
35.980633	1117.271729	2.909933	23.157787	2619.355713	39.622860	19.175589	24.680012
22.687273	27.371456	10.811138	16.486732	5.242908	26.197746	28.761848	19.061600
3.074985	5.585729	0.751167	0.982596	1.091738	17.079830	18.137297	16.800819
2.835965	0.081523	0.000000	0.000000	0.766340	0.233298	0.000000	0.064367
23.251940	31.005564	5.377417	17.937895	2.580644	14.092468	14.648702	19.186117
0.000000	0.000000	0.000000	0.000000	0.000000	1.452021	1.476303	0.000000
0.000000	0.735266	0.000000	0.000000	0.000000	0.000000	0.000000	1.067718
36.771873	10.889184	13.138330	39.450119	5.765638	23.601561	34.548206	22.279530
25.302885	29.499660	7.961798	29.145313	27.748558	21.576490	24.712681	36.439247
44.143066	66.607773	12.551594	45.111122	145.236786	40.204468	49.291733	42.285583
0.000000	0.612895	0.922025	0.287866	0.000000	0.000000	0.000000	0.455180
14.460333	15.391335	6.413827	15.754008	104.722176	22.455467	20.068983	17.844442
0.000000	0.000000	0.030057	0.000000	0.000000	0.000000	0.000000	0.000000
0.230161	0.372631	0.107455	0.032454	0.072316	0.030985	0.364535	0.102584
279.862000	218.764969	11.213531	46.219078	28.995672	424.289398	466.433441	230.892929
138.016922	0.838325	0.000000	0.000000	1.987854	0.759858	38.771481	0.803254
487.032410	608.381836	54.722931	125.827103	538.055359	447.297516	644.618225	502.408630
0.000000	0.000000	0.000000	0.000000	0.805174	0.000000	0.000000	0.000000
2.524314	2.407531	1.194359	2.913830	0.000000	0.556959	2.130273	0.000000
38.164345	30.968176	14.587606	10.671117	15.367229	32.758999	32.088505	18.714674
55.764496	16.899376	1.385898	4.307216	0.401291	2.837000	6.169710	1.897511
22.851595	20.314194	3.788731	1.680993	1.594278	12.807842	18.566452	9.701853
23.488638	18.130621	9.883918	9.323242	13.093733	9.204604	12.963304	13.358229
23.104776	127.524338	0.135029	0.130743	3.488937	1.056851	3.053061	7.179204
4.102151	18.345596	0.777219	1.953560	0.127304	2.588540	3.046170	43.137680
71.262894	82.627724	8.202305	34.442226	15.713465	47.348248	37.365051	131.553955
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
11.536594	5.248972	3.321267	1.811541	1.418377	9.358189	9.213639	3.974750
0.131613	0.009483	16.694763	0.472428	0.020244	0.008674	0.193890	0.899805
79.824394	52.180016	3.075430	0.313351	1.969987	68.572823	48.785408	11.296053
51.276558	53.837170	37.814949	30.918131	208.023102	38.434376	39.305370	43.098553
0.000000	0.000000	0.183780	0.000000	0.000000	0.000000	0.000000	1.139529
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
22.109940	1.632753	0.000000	2.746535	0.491576	0.433293	9.051442	4.889510
