121.617813	98.529053	124.729271	104.927193	168.690750	203.097549	120.980698	103.757866	142.169159	138.127792	105.166168	95.272888	96.077202	97.679077	78.647240	99.263840	120.951775	50.333996	59.870018	64.167610	57.500149	84.615349	69.485603	102.805069	111.441719	180.025040	203.837341	60.329933	103.283257	81.221901	111.357948	73.262474	58.579922	120.668396
27.149567	21.415455	20.830040	24.513872	24.786171	22.889477	20.101770	11.974626	13.291733	24.317480	16.467630	39.186466	21.276243	47.080692	20.870527	25.156717	12.354545	54.656380	63.924587	43.469143	41.011158	32.667343	89.612282	13.508862	13.644272	18.711603	29.465899	26.571362	8.643925	25.582655	22.511347	16.830336	12.330180	19.368765
40.296574	42.047276	151.488373	115.068230	71.405792	71.580376	57.632980	99.114914	56.643448	50.195522	79.728508	57.339268	39.881973	63.445652	43.672421	43.508354	43.231728	40.408527	21.556522	41.048203	31.105564	43.862572	42.382854	37.004681	57.439026	89.010094	95.521568	49.171753	101.561562	64.982460	38.531181	21.838284	24.184778	45.528629
36.133621	33.051769	4.362672	5.413215	7.102071	6.819923	10.742737	15.064610	8.432975	13.131835	17.407612	34.858540	13.597065	30.352989	21.627216	16.912241	22.091047	20.654722	9.531823	16.863981	16.412329	25.851919	2.057690	28.917673	21.153992	8.538079	15.420577	15.567990	17.882343	27.387869	21.477673	7.394363	5.826804	11.256216
2.905185	1.440983	23.560238	29.287983	84.423683	110.081177	50.163914	40.718224	25.073967	28.605196	58.990772	7.672064	4.231082	2.338169	6.629003	4.754986	11.420399	2.510237	2.375794	4.237679	3.541528	5.143455	22.684559	2.656824	6.902378	2.976101	8.256577	4.300066	2.150748	4.616177	2.348464	0.863948	29.247444	31.266300
9.807747	15.223693	23.030500	19.194736	32.214821	31.367535	31.059372	49.652657	19.618324	18.908405	29.410471	60.612564	9.353770	14.443358	17.000744	9.823161	12.188227	16.949608	3.330866	8.576173	50.224720	37.701233	3.709350	13.854796	15.940677	28.212339	25.253473	22.527706	62.152805	12.467216	10.958585	5.421922	15.726992	19.099632
3.012630	6.379356	78.919426	54.523521	27.559982	21.717871	52.885910	35.584515	29.833580	41.189842	54.094837	4.566003	7.932477	8.262038	5.670414	4.267228	2.406364	6.396945	3.191885	4.273036	1.253687	8.593698	3.189576	5.619449	6.623520	3.244871	9.465489	3.467936	4.256558	11.595582	1.967491	5.873031	33.506657	23.562998
757.559387	626.965515	8.150306	10.676797	27.754042	40.906380	20.672304	26.995670	29.030140	78.280411	53.721733	798.812622	723.489624	384.921875	1155.118286	745.779236	700.369995	378.185883	2232.978271	7.310267	27.649416	71.900803	4828.608887	321.908173	20.147863	31.177216	15.873400	25.206396	245.893478	126.660332	833.817139	0.659390	30.169048	47.858372
64.742241	95.210213	2.062099	4.404999	11.486719	10.499930	27.145096	20.155542	19.559652	24.603672	21.922556	171.717163	52.891422	35.017036	68.465424	40.155319	43.454433	204.082596	31.868126	33.808662	54.095638	49.250858	419.765778	70.271927	39.442974	14.806491	23.199694	41.883892	34.841423	23.588909	20.266735	1.985753	12.608501	34.216927
17.786077	23.468384	18.028305	13.749294	15.067219	18.666523	24.443701	21.424385	25.871347	22.493162	25.227402	21.103584	16.239265	24.507484	17.235062	15.269086	7.451810	10.622934	6.234625	10.617840	6.533692	67.672485	8.206350	21.910297	10.432436	21.350655	24.345911	14.529521	14.657921	11.957281	10.729304	5.119690	17.057470	19.170187
2.060415	5.736709	0.385927	0.500267	0.384718	0.514103	1.214041	1.334782	0.901260	0.707496	0.985948	29.384594	2.501447	17.365284	1.143611	3.483633	0.601711	1.671864	2.436513	5.429728	21.740162	26.302633	1.249077	3.087662	16.339357	17.525875	16.471685	63.389355	10.617005	19.171532	1.437320	0.654310	1.246782	1.004678
0.822972	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.974122	10.365000	21.583328	0.000000	0.000000	0.352073	0.000000	0.000000	0.420289	0.132753	0.049833	0.288280	3.559100	0.000000	0.761078	0.574161	0.000000	0.000000	0.000000	2.308525	0.000000	0.000000	0.000000
71.366837	46.590237	4.235083	4.596663	23.559839	51.952320	41.857502	49.838898	56.966789	22.416462	23.661800	2.924340	5.797705	11.857746	22.730484	24.784342	71.985023	39.323589	8.125010	26.911602	3.798831	85.046013	10.342594	50.849628	6.795596	10.865710	15.885653	14.109052	15.441525	44.225677	43.578949	0.125778	13.706407	48.883400
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.038403	0.000000	0.000000	0.000000	0.122469	5.237631	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.043652	0.000000	0.000000	0.000000	0.000000	1.905829	1.035047	0.071779	0.168419	0.000000	0.000000	0.067129	0.000000	0.000000
0.000000	3.035275	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.183265	1.634645	0.651845	0.000000	0.214511	0.161480	0.891046	1.838320	0.329970	0.824467	1.311160	2.545551	3.251490	0.000000	0.000000	0.000000	0.977765	1.112517	0.000000	21.702726	0.000000	0.000000
24.767225	16.531273	39.703560	38.330944	126.027267	118.208115	100.258743	375.070801	294.375092	102.018562	121.599594	83.475754	11.649330	3.867505	14.415915	15.489128	18.253321	26.264456	10.778447	19.140804	6.389934	82.282173	6.211257	34.522190	205.871979	17.336411	24.485945	21.136095	15.447598	74.429359	17.534954	43.241829	33.585838	85.999619
48.776546	37.813408	27.563311	26.730675	47.103634	53.729954	36.192776	40.872234	35.278725	36.514145	47.542347	36.959583	44.048767	35.091587	32.604340	43.349716	46.231503	30.038660	22.478117	23.982918	18.763695	17.170883	35.906750	39.501816	39.915638	32.297882	37.058887	15.097528	32.903759	30.831829	39.026932	14.400026	24.832018	30.030270
71.312698	88.411797	67.262459	54.826836	96.608665	91.750969	73.766449	88.581734	81.781990	61.701866	110.661591	79.459366	59.223186	93.542397	66.520187	54.801006	65.210442	297.630981	130.920197	65.099075	47.282852	49.818058	171.552246	48.041878	70.466904	47.517700	53.459282	45.605469	57.207336	46.397385	61.299568	10.222013	37.115971	62.821163
1.105303	1.479727	0.000000	0.000000	1.381687	2.536994	3.099304	0.000000	0.000000	0.000000	0.152863	0.272943	1.014765	1.301623	0.838038	2.847855	0.000000	1.035798	0.000000	0.000000	0.000000	0.000000	0.000000	0.406543	0.130451	0.000000	0.718266	0.603124	201.191010	0.209763	0.920880	0.000000	0.000000	0.053712
39.890926	41.096954	61.337208	69.047249	41.584148	27.153999	14.698648	17.370279	39.330616	27.621305	26.060913	70.166718	30.274153	28.217030	38.297222	29.748240	31.567026	63.612347	37.482578	59.852596	24.717041	0.000000	115.206703	33.157211	17.089302	17.634558	20.020288	9.852714	24.285568	43.853458	38.954025	5.570347	2.179012	32.253296
0.029331	0.000000	0.000000	0.021103	0.000000	0.014454	0.000000	0.077078	0.000000	0.022536	0.024250	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.022575	0.000000	0.000000	0.000000	0.023665	0.000000	0.000000	0.000000	0.068241	0.000000	0.610714	0.000000	0.000000	0.000000	0.015075	0.000000
0.052430	0.211568	0.175458	0.188605	0.262365	0.103344	0.039394	0.103333	0.066379	0.080567	0.000000	0.029856	0.030241	0.092065	0.000000	0.047641	0.042826	0.043479	0.000000	0.121754	0.246838	0.317684	0.084602	0.033067	0.130678	0.000000	0.040660	0.000000	0.242589	0.207190	0.000000	88.705139	0.080841	0.068547
