90.396004	127.321205	115.489914	161.012299	191.804886	152.553467	111.979752	73.692116	77.083916	85.897278	80.287781	97.696823	80.533150	314.017670	95.288734	69.360748	67.533043	54.969196	81.098946	97.120003	61.584808	84.488876	232.528885	100.632065	120.571838	86.123192	73.551117	134.890350	255.932846	93.294426
22.913836	25.428614	26.782005	23.523178	23.126099	25.108284	14.740717	21.576759	21.269953	15.664835	15.935374	10.892434	12.853502	45.996689	10.164495	80.133545	42.700161	11.736508	88.310455	8.155699	4.273632	10.903376	24.326628	12.196732	13.038501	6.167588	12.978183	13.037544	24.434784	18.650885
35.793289	155.074371	124.597336	99.147507	93.580734	59.198715	78.915451	63.274418	37.087471	80.832932	75.175362	91.412086	37.475067	184.352036	91.811317	53.042019	114.089020	430.266418	56.141758	68.222656	56.177597	64.544037	77.885742	76.013718	49.460163	66.249420	111.256325	61.252872	111.624283	44.779472
31.356773	6.554384	7.337664	5.557741	6.665606	8.045486	14.257285	13.360342	10.546550	16.309566	17.187344	17.895006	63.020870	10.371555	25.374027	21.940947	16.171295	16.608671	2.544245	28.457163	24.847145	19.749701	15.502625	19.213068	18.459364	26.407112	7.958478	9.141641	7.123131	10.273647
0.717568	34.504253	48.058731	76.195175	73.022682	41.754055	56.625668	19.800213	21.791025	17.960989	23.937311	9.926585	0.229073	19.020214	4.659134	0.713070	1.451028	2.085548	9.303537	2.391047	3.122602	6.337263	2.614662	0.476092	0.488058	0.256907	0.363185	55.954014	73.289200	20.555206
12.366635	22.717295	11.380842	26.156025	37.929920	23.284128	40.656044	29.964663	14.126201	59.234768	32.427406	9.237378	38.876335	46.768898	13.135655	18.942099	31.482880	13.214147	3.276244	13.737387	13.360348	20.853176	13.486229	12.128323	6.912990	9.171001	5.397245	27.169662	38.125156	13.281203
2.113840	67.256508	31.247726	35.254631	41.285526	30.090237	41.394691	63.730484	28.262651	62.100327	46.734428	6.049826	9.863729	6.187043	2.526554	4.853719	1.270159	4.980705	2.573090	5.732796	5.034436	7.855326	5.814467	1.219242	4.478032	1.104275	1.601719	34.037430	30.270222	31.366816
472.232910	7.204606	10.395229	33.017685	18.811045	12.639851	38.181927	34.224674	62.652855	41.685127	98.202644	75.588570	24.604055	26.255537	395.606873	235.707153	13.044018	191.138611	4304.899414	119.459984	144.584946	15.024207	41.436508	447.729858	315.731537	696.963501	21.391420	31.508625	15.398003	53.316067
158.805389	2.796387	5.491037	7.161060	8.622387	8.725142	21.258249	31.919456	15.893148	42.831333	42.038330	31.592478	3.704758	9.634693	198.804092	234.594849	8.445032	82.829071	465.336029	74.777634	89.967979	27.016983	9.685565	54.806103	20.643703	9.816955	6.842322	14.634695	5.545282	21.184687
33.842930	19.340721	11.085465	19.373198	28.443113	24.425129	26.530405	30.324490	20.494774	36.315437	30.641651	24.875996	36.706581	56.072720	14.811590	13.776794	8.920877	28.469433	8.600580	24.143398	18.629164	19.289568	22.301983	16.114710	19.374146	20.956373	4.624174	25.963354	27.837936	21.369738
4.904203	0.396442	0.662759	0.662620	0.427088	0.557571	0.727816	0.865050	0.409655	0.994489	0.953699	11.483021	1.364123	32.727367	0.890715	2.167750	31.189230	12.502660	1.219693	1.673797	1.725629	15.101102	18.923084	0.281876	4.549364	2.514163	1.409513	0.675833	0.503163	0.747505
3.483836	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.076897	11.282585	0.000000	0.000000	0.000000	0.000000	0.000000	3.570731	3.850236	0.000000	0.000000	1.484490	22.964977	35.054466	15.318689	0.000000	0.000000	0.000000	0.000000
152.840210	9.418602	9.482095	50.160721	83.301620	54.932915	31.718367	21.534777	7.543846	25.688002	44.993450	103.206223	0.417174	8.986387	220.565826	27.250704	1.413720	127.542328	5.166244	35.732418	3.178058	21.039257	31.747044	81.655045	50.724155	19.964325	0.227360	18.445379	95.307526	9.818933
0.000000	0.000000	0.079271	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.088295	0.000000	9.074458	0.000000	0.000000	0.000000	0.000000	0.059472	0.000000	0.000000	0.000000	1.394019	0.000000	0.000000	0.160941	0.000000	0.000000	0.032957	0.000000
0.879764	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.429757	0.000000	0.000000	0.000000	0.000000	0.000000	0.444431	0.831944	0.000000	0.958103	1.381521	0.917837	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.343987	0.000000	0.000000	0.000000
18.460043	56.473461	37.494045	131.382904	142.165268	113.332031	148.109711	51.190418	35.693317	40.312786	25.355724	19.648952	8.569538	17.341757	15.435568	21.006517	24.925611	24.030796	7.697731	40.778591	7.911287	143.973221	26.255396	7.290431	3.523904	2.680998	50.327934	67.013077	224.002625	46.407852
38.055420	28.951061	27.218655	46.130520	41.036030	34.181347	38.699562	36.108509	28.985449	28.254086	28.447014	24.657396	64.670357	48.892609	33.933559	33.883808	32.432487	16.461626	29.329683	33.309753	33.673275	45.680347	44.451508	39.041710	27.769827	19.894020	8.067100	36.112705	44.973465	24.062054
