89.393913	118.240898
52.968204	15.651906
56.795837	52.071835
4.038057	22.892422
71.973991	2.352625
7.241690	17.322090
3.587868	5.407913
1509.492676	374.776672
173.483810	64.369164
12.413527	23.200335
2.208105	3.566957
3.385192	4.569365
6.753344	21.751245
0.000000	0.046802
2.514030	1.496087
17.463503	26.718498
43.123497	45.603962
125.210945	51.130226
0.215979	0.781986
72.879059	31.179161
0.000000	0.000000
0.000000	0.037541
20.997761	429.744385
0.000000	5.365430
182.936768	370.675171
0.000000	3.090206
0.957982	0.000000
27.159645	20.773369
8.388766	39.900288
5.621157	17.560898
24.876348	21.286894
7.032535	38.958374
0.138094	2.336772
22.929695	52.300575
0.000000	0.000000
3.768706	9.636730
0.025202	0.021018
5.960496	27.521433
199.160477	59.812122
0.000000	0.000000
0.245731	0.000000
5.552608	18.213884
5.901958	21.458502
118.810501	129.930664
1.933783	5.831666
3.054655	29.703279
0.000000	0.000000
1.098972	0.707942
0.000000	0.000000
47.520992	77.787453
51.508915	75.624710
21.331795	51.970341
0.997744	0.000000
1.221602	24.636044
12.676601	21.901247
3.789254	19.677052
0.000000	0.000000
30.557972	45.958900
0.000000	0.000000
28.796276	19.655315
71.357658	167.459976
1.630175	10.938667
16.734163	15.741825
0.000000	3.830704
1.857719	5.034204
3.827030	18.038097
0.000000	0.000000
72.362251	32.332069
0.070051	0.175263
0.512808	3.953814
0.000000	0.184074
0.000000	0.000000
0.000000	0.000000
5.306727	9.752094
61.091534	90.672379
11.152941	17.113770
303.718750	2.636398
14.025437	58.183098
0.000000	12.417031
3.533485	87.550217
3.916035	24.521078
1.164340	2.772056
0.000000	0.000000
0.000000	0.000000
41.011967	60.126080
2.476951	18.628223
17.174726	0.000000
0.000000	0.014241
5.468889	29.002745
67.191772	46.634182
19.229742	376.461121
10.291073	9.362802
118.872581	292.533081
1.907133	11.413730
0.282575	8.225036
0.000000	0.000000
2.444371	12.442656
0.000000	0.291796
87.686554	29.546808
12.882032	35.726105
150.338242	1.822140
1.799218	2.411291
13.967831	36.314659
68.147278	358.437775
11.991986	45.792679
2.893449	25.402153
1.118113	6.760743
35.140633	33.858368
25.055910	61.165367
6.313675	14.113093
574.795959	924.775513
2.506029	9.024006
0.000000	0.000000
0.000000	34.389866
15.632096	22.593996
0.192060	0.100109
0.000000	0.000000
32.117565	80.701225
6.878870	36.007748
0.000000	0.059369
6.994851	16.935703
1.560873	2.775407
0.000000	19.932566
0.000000	0.528141
0.000000	0.000000
0.000000	0.000000
321.006378	498.227203
47.938686	71.836998
1.012433	2.191130
47.504971	8.733775
1.612265	9.709498
26.189396	62.242519
5.828750	26.540148
1.186121	18.854191
4.933263	28.636328
0.000000	0.597591
115.005486	54.409119
7.097230	27.181246
102.105034	114.836212
0.000000	7.791985
0.000000	1.238834
0.000000	0.000000
1.543444	10.521502
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
3.618414	7.630331
0.000000	0.000000
12.100790	30.139229
1.666250	16.566479
0.000000	0.000000
4.889818	21.159504
1.354982	2.167295
0.000000	0.000000
0.198787	0.000000
26.281073	19.933634
34.674614	55.264198
42.383259	21.906115
0.022570	0.018823
58.141991	63.442478
9.982552	72.530945
32.526047	5.176847
0.106394	1.286592
52.001896	147.949295
10.488737	12.519752
0.209775	0.710989
19.123430	32.092785
13.042020	17.577448
0.880413	4.221928
3.609638	4.589167
830.733582	1064.067627
10.115081	32.286011
2.089242	14.137363
16.206350	31.562824
8.580765	37.578876
36.257942	47.082737
9.692174	26.794653
10.352386	16.717461
5.010119	17.815788
0.000000	0.000000
34.687092	36.919125
6.526392	21.285101
4.540467	1.671520
9.335813	15.072131
41.800224	58.368626
0.205536	0.543394
159.310928	76.714981
67.650665	239.174301
4.220631	9.265021
