110.168335	54.995758	108.753632
12.514519	4.811652	19.534655
27.935614	87.845413	70.341293
37.349464	25.986107	7.332471
0.494293	4.757285	6.437312
14.933379	17.575064	4.004638
10.839157	5.184462	5.000644
383.847046	541.796326	107.841118
20.091413	60.595539	0.967278
34.854801	22.922075	6.053244
2.676587	1.450523	1.519200
7.873822	0.326798	0.000000
0.000000	1.551354	0.866067
0.000000	0.000000	0.070749
0.000000	0.000000	51.140148
20.291960	12.044430	27.592436
31.534695	44.340897	25.177315
45.176746	34.164528	13.569976
0.000000	0.000000	0.000000
20.838903	58.599846	14.191132
0.000000	0.000000	0.045608
0.083957	0.000000	16.712660
76.945610	38.925465	10.833601
0.000000	0.000000	162.513474
722.335083	2362.114502	591.087524
0.000000	0.000000	0.000000
0.989572	26.972248	0.000000
29.319349	22.802927	9.462840
0.000000	3.527080	127.468758
8.044908	27.814016	0.000000
38.132217	10.916754	10.745102
9.601701	8.237949	0.341120
3.454141	7.792512	0.047839
56.841213	119.286743	17.398285
0.000000	0.000000	0.000000
12.313606	9.166043	8.612261
0.000000	0.067426	0.000000
52.342911	25.357534	0.028112
61.381668	45.212017	33.205688
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
14.304207	12.858494	124.825760
50.793819	7.514336	10.217036
100.049019	104.875648	50.128147
0.115416	0.951953	0.196127
4.806561	18.397871	21.458916
0.000000	0.000000	0.000000
236.316376	73.191856	0.000000
0.000000	0.000000	0.767682
222.620636	26.091888	163.501068
87.263924	74.748238	44.329708
216.340317	39.665325	2.784611
0.000000	0.000000	0.000000
421.975708	119.795074	0.000000
18.900608	14.182360	6.242127
23.601177	6.490160	892.841003
90.618637	0.000000	0.000000
38.134975	43.006645	3.161508
0.000000	0.000000	0.000000
19.665487	14.442552	4.965458
177.181992	797.708252	341.302185
1.091482	60.329269	10.403225
11.905134	48.544994	33.130661
0.000000	112.943336	28.208895
0.000000	0.349558	10.412577
11.303053	28.877811	4.673187
0.000000	0.000000	0.000000
64.957275	75.052986	4.498264
0.326634	0.354005	0.148014
0.000000	0.604721	295.071442
0.000000	0.000000	172.779984
0.000000	0.000000	0.059946
0.000000	0.000000	0.000000
4.633999	6.786241	24.552032
109.721741	26.525692	60.471668
9.972134	15.441096	19.801260
0.402838	0.000000	23.287334
19.769793	6.237896	87.242889
0.441403	1.071594	10.268131
55.107529	32.190495	4.248044
3.756860	23.470930	5.994966
0.533401	0.417120	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
22.583895	35.754185	32.125809
1.758853	0.000000	0.772522
0.000000	0.000000	4.952328
0.063698	0.015228	0.046389
9.725421	3.305689	104.053902
29.996572	23.384237	0.531810
0.070763	0.507524	0.858913
6.044911	13.468431	3.540041
655.002075	289.999573	41.309875
4.088851	0.936725	37.936493
18.594845	0.048549	0.040808
0.000000	0.000000	0.000000
37.898830	6.598264	1.542228
0.206077	0.279281	0.000000
45.859482	14.854563	13.998183
37.381638	18.561714	5.548939
0.700859	3.276989	12.120751
140.466476	0.000000	0.000000
12.558506	22.224104	55.971378
1036.055054	101.538986	1.586726
218.665390	21.976757	80.327629
31.732864	12.452375	52.655090
1.826445	5.939126	26.454268
24.672827	17.249792	20.667757
219.033020	53.623486	40.357140
9.028114	6.442426	2.811464
1314.062988	3317.186768	1332.201050
1.454340	6.129869	126.986336
0.000000	0.000000	0.000000
0.000000	28.597759	0.998428
15.557405	14.952890	18.203005
0.246274	0.128460	1.000042
0.000000	0.000000	0.000000
56.652950	62.211372	226.599945
42.223843	38.225567	5.214298
0.000000	0.718304	0.000000
79.573967	6.754905	24.936544
2.352060	1.891005	10.000815
0.498775	1.052466	0.000000
14.075569	0.383228	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
789.913757	1780.055054	259.501556
108.717934	102.959038	30.739294
1.916608	6.797882	16.372608
9.507954	1.864653	21.431608
3.509783	2.042361	140.828949
79.324814	55.904480	34.482639
9.567158	8.529757	0.956457
8.995894	19.776613	2.017210
40.296551	8.843884	20.741117
0.000000	0.000000	0.000000
57.069431	17.546671	24.889288
273.042267	9.375450	0.000000
117.485229	16.809895	0.000000
0.000000	5.728859	0.185710
0.866571	1.851968	0.777499
0.000000	0.465142	0.000000
0.271168	19.438955	101.461845
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	20.282906
53.827076	0.158949	0.137181
0.000000	0.000000	0.000000
22.342979	12.509870	21.235367
13.863078	21.473663	1.035501
0.000000	5.029880	0.000000
70.598495	53.963371	5.242210
1.508463	6.491763	2.960720
0.000000	0.000000	0.676069
0.118210	0.426735	0.113547
12.517943	8.843225	35.227722
30.730890	0.986040	50.163364
19.464478	37.254204	44.848530
0.031572	0.090575	0.010219
91.345436	61.554295	65.181358
53.793625	15.212832	396.770264
5.288387	2.916279	2.982862
0.000000	4.127376	0.000000
189.126312	120.914955	116.961830
10.927956	14.766644	13.261762
0.000000	0.093539	134.852127
21.345152	27.808788	52.560810
15.641870	9.006957	13.285336
0.000000	0.000000	30.495119
2.525838	2.324651	1.265541
1945.074951	1213.379883	338.634735
24.081573	17.178547	29.387537
56.752712	1.639203	0.153035
27.401279	55.892269	4.968487
38.109077	10.546204	0.000000
47.003731	26.205248	18.947706
25.213444	39.299625	44.828114
11.587070	21.289896	108.268196
17.227875	24.598375	6.154720
0.000000	0.000000	0.000000
40.717655	84.567123	145.633408
27.331253	32.791950	28.756908
0.088583	0.592979	0.129026
15.165206	18.902987	8.182495
18.777096	93.886925	22.425526
0.000000	0.000000	0.000000
803.151550	1589.302979	501.966797
120.120316	102.776268	174.028015
3.995101	11.251165	7.681310
89.257690	290.679901	36.830975
0.749551	0.548133	91.479446
33.695946	27.656479	52.382847
35.857056	63.473362	16.466167
31.987160	41.322250	34.981182
52.204868	68.071449	29.665398
311.485016	362.500031	135.020691
73.519547	12.196360	0.000000
29.787189	8.858757	4.907549
0.000000	0.000000	2.120022
0.000000	0.548795	279.593231
0.000000	0.217047	0.845235
23.004641	6.158848	24.349403
72.396278	29.694038	8.802640
49.479839	9.320234	8.265402
58.629005	59.384506	54.405796
0.000000	0.000000	0.000000
1.107410	2.353962	0.000000
16.084929	11.819893	5.304196
65.225815	47.877045	20.813253
55.121807	80.754829	44.847958
9.414714	43.171703	0.000000
11.256485	0.000000	4.954649
10.870661	35.658768	13.358756
43.523613	81.548698	24.605280
19.513023	5.652476	17.461950
33.260582	20.934433	22.035751
38.027336	6.925688	1.828873
1.183146	0.000000	1.734920
167.490494	72.064674	166.370483
0.304405	0.322747	13.169276
0.000000	0.417044	0.588158
16.527531	64.205185	14.431941
7.335263	1.642375	16.841358
6.981847	16.216562	17.920219
0.000000	0.000000	0.057211
55.601433	47.797874	57.253845
0.354495	0.044217	0.059865
54.132996	143.092209	24.647707
22.706789	10.079263	31.695744
26.681467	36.198643	10.387276
12.620016	0.000000	14.296627
0.121019	0.000000	2.781159
34.956753	22.039194	3.146056
89.192955	35.697365	4.257851
0.000000	0.000000	10.678714
0.000000	2.201067	0.000000
0.000000	0.000000	0.000000
0.402994	5.890807	3.186469
15.829052	56.138653	14.285819
25.288996	41.948601	7.742247
906.927551	309.577820	128.351959
6.273275	2.637443	0.401489
0.761269	0.000000	2.313226
0.020866	0.049885	0.688897
1948.249512	30.607605	0.167627
0.000000	0.000000	70.258224
0.000000	0.000000	0.000000
0.074475	0.573457	0.024106
52.450691	28.823217	9.560576
0.000000	0.495380	0.503016
0.000000	0.009868	0.100202
41.041599	58.196125	32.056118
0.924516	0.870505	0.511019
15.419258	10.131384	74.596092
53.547829	32.277584	40.404278
16.887867	10.133360	8.380390
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
5.842106	52.740589	8.124218
12.194861	6.939784	5.238120
17.762398	2.789623	19.106218
0.000000	0.000000	0.000000
5.983372	7.016359	20.918228
21.613203	41.028381	32.661915
0.179315	0.000000	126.718742
4.448835	5.570172	0.289482
545.243225	1.555445	0.000000
11.291217	5.224709	8.198093
0.000000	0.000000	0.000000
0.000000	0.087322	0.159602
0.088635	0.237331	0.086068
0.893319	0.096610	0.127018
45.679375	37.175907	3.359977
65.233376	85.910667	66.737564
4.415645	17.427378	6.019445
36.678303	3.808732	0.065490
15.904313	2.155395	0.000000
1.615934	5.282416	0.240172
142.867310	317.853210	31.060369
31.313869	32.883446	3.983016
173.631165	0.130020	0.052810
5.130238	27.199638	11.479075
28.458712	72.891968	5.452208
28.554428	12.210646	3.269516
10.127293	9.853674	17.160194
29.870852	39.069248	41.654430
0.989896	4.445752	140.428635
0.000000	0.000000	11.770199
28.328247	14.020416	22.331985
41.605621	58.247688	94.223915
0.058803	0.056232	0.114199
14.685369	31.768711	5.104514
0.528975	0.854720	880.365540
0.124055	0.572817	0.335643
28.858004	94.483231	108.574463
0.000000	0.762260	0.000000
0.000000	0.000000	9.061566
2.073226	0.746855	37.122028
27.179302	73.087090	45.184280
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	1.443387
0.000000	0.000000	7.025287
0.101938	0.438670	2.821073
0.764261	0.601237	0.000000
9.257209	21.819944	48.599178
44.109100	10.417417	229.797897
0.000000	0.000000	11.460198
0.000000	0.000000	127.115089
1176.082520	1444.588867	696.548645
0.000000	0.450691	1228.988892
0.000000	0.000000	0.000000
0.000000	0.000000	0.014771
72.822083	123.775368	115.688255
70.800072	91.866562	60.707634
0.000000	0.125495	1.683502
0.020960	0.040088	0.040706
8.613199	8.633124	19.742609
2.294080	12.323848	19.478916
0.000000	1.887262	0.508169
119.558693	150.660507	120.750664
33.309502	28.823748	30.467316
612.334351	1241.288330	715.421204
0.020051	0.590030	0.032385
7.232855	8.615705	60.586582
23.073687	39.693428	0.000000
2.747034	11.110170	2.757794
50.353817	43.897015	81.678665
61.055489	0.000000	0.000000
0.000000	0.000000	0.000000
85.573448	40.903103	32.614098
0.000000	0.000000	0.000000
0.000000	1.848898	0.000000
66.127510	184.921677	147.876129
29.230797	38.741634	39.253891
6.428868	72.742691	150.819290
1.781378	12.209004	2.092160
225.710510	5.241200	0.000000
0.000000	0.000000	0.000000
3.736812	7.878801	0.000000
17.119894	8.616640	295.519012
5.763706	10.885017	0.000000
2.272690	4.251395	0.026830
22.401340	20.698944	43.791599
17.508169	23.053860	7.128455
22.435909	19.867331	0.426766
8.155007	2.551950	0.000000
0.392673	0.227424	0.000000
0.000000	0.000000	0.000000
0.519322	0.496624	0.000000
30.905874	27.564167	6.215944
0.413773	0.000000	0.000000
11.831842	2.969300	4.502588
0.000000	0.000000	0.000000
536.342224	14.922171	0.847459
271.336456	3.562639	2.392456
31.464457	12.010781	10.233060
77.818565	120.202820	71.718956
21.436285	0.317117	0.000000
555.142517	619.615784	1.964744
4.887246	14.162511	34.351971
5.415795	1.803454	1.869044
145.337433	93.145180	1.873103
16.270901	40.742340	16.898315
1.580369	0.000000	0.000000
44.330971	12.700915	11.626287
1.163607	2.155831	1.036178
14.377378	0.000000	0.778606
