88.846794	98.118195	86.462288	95.352150	145.279800	97.144142	128.770294	37.866657	27.236189	96.675858	105.874062	113.992966	82.066208	182.224823	154.309937	113.576248	117.706512	95.443886	123.393044	86.508156
24.993731	33.676464	18.326109	46.014919	36.077965	24.182764	25.835094	71.328362	96.083206	16.638920	18.674917	27.779480	29.463293	37.816059	32.959038	56.213020	7.432608	25.433771	18.587971	30.523804
50.373779	95.742378	41.889847	54.568764	102.942627	61.601604	65.367607	40.791771	91.388153	67.444824	65.020088	62.269882	78.181480	81.167900	38.709126	82.326813	107.853638	43.640289	10.073192	61.556797
24.198299	69.618301	59.986477	23.259592	15.029393	22.759781	27.333223	15.984495	2.594834	21.497005	23.470484	18.847115	15.725816	6.650476	25.928064	24.355301	10.249691	13.921413	7.080508	25.621183
0.966208	9.038339	0.000000	2.864315	13.743909	1.939039	5.035670	1.377562	6.313560	1.646324	1.538143	12.043962	3.238680	9.198477	1.158688	7.094897	2.420245	0.969478	0.378453	3.373689
8.458304	36.139153	20.123913	33.410057	51.284443	12.352566	21.364937	8.029769	3.979106	19.540194	10.554115	21.858622	19.594305	21.297537	8.856386	18.367990	58.615383	11.010594	1.388959	13.458351
2.536352	9.398397	10.598655	12.338984	7.571772	5.097407	2.462492	5.031594	0.820137	5.743883	3.950551	4.738958	5.083215	9.834949	5.222984	7.800663	4.076971	0.840532	1.387662	8.766873
434.669861	307.860718	80.254463	490.579010	26.413475	224.016006	375.487396	498.219330	1197.452271	101.868164	385.707642	13.990527	269.496368	15.662181	7.290943	15.013763	43.587620	233.307098	1.560048	223.756699
1084.520386	300.215332	2.545213	296.689026	39.270103	259.789520	38.999157	952.812683	3277.547363	298.963287	62.951332	99.027290	326.389221	210.514603	236.432022	99.032120	15.704271	82.122200	8.165320	474.952057
23.016895	24.836550	35.499088	18.381533	35.804192	16.388666	9.185530	9.203743	8.834255	19.449276	10.583733	7.249715	15.646095	11.931402	18.438997	13.829350	13.180071	7.223367	2.914090	13.167608
2.413630	22.368916	2.327260	12.933499	21.743507	2.551721	1.125247	1.398177	0.966825	2.141455	1.672312	18.949682	21.700747	16.482819	2.989963	62.067001	8.745262	0.844212	0.175690	23.845091
1.843226	0.859843	8.278978	26.413797	0.048676	0.000000	0.000000	0.053103	3.115595	2.258871	0.000000	0.000000	8.381226	0.000000	0.000000	0.000000	0.443712	0.000000	0.000000	19.199337
17.635782	3.957124	0.000000	5.123772	6.356876	4.290273	49.146645	6.018284	2.625904	11.003515	47.524780	2.655722	73.319748	15.528278	0.583015	4.225202	4.996265	59.660416	0.000000	14.055705
0.000000	0.100045	0.000000	535.573242	7.293304	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.271183	0.393062	0.839348	0.105122	0.448392	0.120332	0.000000	0.000000	0.086563
0.000000	0.000000	0.000000	3.304208	1.997620	2.220289	0.000000	2.401916	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	41.387478	6.084444	0.000000	0.000000	9.926338	0.000000
12.680264	106.913788	8.867906	12.834263	17.617338	10.617114	8.545471	10.824253	9.091146	28.379080	15.953781	14.921337	21.055056	18.338322	22.937218	23.880480	28.183706	10.554117	20.884964	24.429604
40.110729	39.965939	69.073257	39.380630	39.798393	32.302917	48.257103	18.906315	13.832924	24.295757	47.728672	28.233677	26.436167	33.961147	49.208225	36.377342	33.200558	27.494999	13.629578	33.211025
59.908714	117.109436	53.347607	78.060455	61.349590	71.377975	77.357445	259.467163	86.774384	41.469204	67.280701	34.946537	49.779808	29.374884	47.076508	57.674854	64.321007	66.839500	6.827994	41.413635
1.766403	0.151114	0.000000	2.944993	0.714543	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.049154	0.345120	0.000000	0.000000	308.435638	0.000000	0.000000	0.160716
20.807777	89.542572	11.209719	53.250648	12.478400	29.056017	23.786446	53.598022	49.502190	35.622284	24.696201	57.322262	19.237419	30.543938	28.260651	46.676514	18.302252	27.057842	0.000000	30.086262
0.000000	0.000000	0.082658	0.000000	0.260399	0.000000	0.021867	0.000000	0.034927	0.000000	0.000000	0.017482	0.000000	0.000000	0.000000	0.000000	1.559196	0.000000	0.000000	0.018462
0.089998	0.087471	0.000000	0.000000	0.116366	0.116645	0.195437	0.000000	0.062433	0.091418	0.000000	0.000000	0.039964	0.111599	2.434779	0.085104	0.415980	0.000000	111.888931	0.000000
173.793594	454.505737	10.576592	424.668701	413.496338	209.724670	352.407654	52.720852	29.836430	426.810669	344.388062	25.775541	241.013596	303.868103	81.967865	34.402657	56.077965	293.367493	40.484783	478.977051
20.320736	2.210062	0.763427	44.534939	0.890059	32.936504	30.439583	0.000000	0.000000	16.515810	0.000000	0.000000	0.000000	6.328900	2.280604	74.067993	0.000000	22.468466	10.058305	23.972294
416.467773	411.714447	98.430824	396.956665	356.715149	647.398987	478.520477	53.073895	77.263977	153.828766	449.560913	441.407654	699.570679	198.132660	779.746399	450.965118	250.999115	306.988708	8.489956	466.039459
0.000000	0.000000	0.000000	1.309653	1.275363	1.466680	1.097733	0.000000	0.000000	0.000000	1.815443	7468.040039	2.025217	0.000000	0.529963	0.807700	0.873768	0.000000	0.000000	1.433619
0.000000	2.250031	1.540481	0.784066	2.264549	1.508666	1.413100	1.524657	1.125726	7.960479	1.702712	1.638932	2.965961	3.828147	3.530051	0.734983	94.236877	0.881115	0.000000	7.417758
23.531284	21.722128	35.830788	29.726921	97.369080	46.201500	67.017677	12.869998	35.684532	18.708231	27.035070	11.485310	28.939775	18.906960	14.608528	14.677765	94.985817	52.031303	12.932513	24.811424
8.885315	6.822383	1.901685	9.451867	4.322792	7.767365	5.422524	1.056679	0.288707	8.898767	13.950284	1.083772	3.381965	4.180130	141.497025	8.180558	1.442704	1.733712	16.837248	21.413706
14.140267	13.644899	10.742061	13.870415	10.142964	17.056107	20.567833	22.180336	3.306647	9.951468	21.503668	4.170658	17.837555	23.408943	16.836096	8.739555	3.158949	22.875553	1.471293	22.836174
15.011974	44.682632	39.949944	25.745827	26.705528	32.294449	39.516327	27.214600	13.442998	19.705521	32.208473	6.875191	16.280350	8.783710	23.096106	20.487106	18.341171	35.709126	2.868585	19.055403
