198.676483	100.607498	182.885147	130.329987	77.604996	135.062546	117.478027	94.796082	144.045120	159.879227	92.271744	94.272995	211.173813	77.964539	77.623367	79.383659	82.026283	97.456268	114.605736	88.854294	254.885681	259.286316	52.866459	105.850029	58.939095	184.635361
26.696167	30.763876	27.081015	30.275354	13.725286	23.617281	15.126678	12.960395	14.829843	19.529135	14.442477	29.739939	40.446095	37.765358	17.483358	36.931927	126.516808	10.984831	15.121938	26.416992	27.946938	36.797009	23.719646	25.017740	9.605260	18.750378
41.459633	33.748058	138.450775	124.871437	62.145126	60.697853	58.630199	90.653633	50.364342	49.492561	46.453163	39.129013	91.407349	35.170689	44.938660	63.438755	34.488415	50.120285	38.581566	40.719418	135.162903	121.186592	47.056469	50.163387	24.408480	62.929684
37.830616	25.931406	5.450746	4.171595	12.331274	6.133325	17.058905	14.682329	10.683460	10.046892	13.756327	14.743011	14.347264	14.471437	20.140034	25.737053	5.159050	25.505140	21.814770	15.556002	7.009272	16.553730	19.864277	23.928570	4.059463	10.274091
2.373397	2.287096	34.799072	43.641014	31.282219	84.633942	22.460222	31.341290	33.953854	36.249050	56.217598	2.199009	28.265957	4.757063	4.172049	9.330029	11.173833	2.408723	10.798492	1.975240	6.412737	11.117953	2.957640	1.285807	0	39.988152
13.519325	12.403887	18.859400	12.119202	33.046417	25.264641	52.413052	35.314888	23.170486	18.055984	22.747087	7.995529	10.572699	4.199449	22.484396	13.035566	3.077257	22.539701	20.576654	8.069721	21.268248	20.163160	9.701362	10.809016	4.121462	20.621407
2.461931	7.957697	65.178108	51.171791	68.482841	28.616896	50.357269	33.954468	35.438366	40.823605	38.867634	13.052873	7.655450	4.959977	7.607615	11.919196	2.398120	7.775485	7.891600	7.453960	5.110716	10.224088	9.224277	1.729069	4.578315	28.543308
617.822083	614.186951	8.160209	7.438621	28.614092	48.701572	31.987091	33.386597	37.309010	58.388916	50.013966	1489.930298	116.954681	575.957214	189.977142	18.177059	3676.335449	188.036682	33.428520	725.094910	22.501238	46.336136	93.844276	787.933411	0.708974	42.596603
65.796104	83.181877	1.662392	1.576006	25.561129	8.799892	21.595325	9.743550	16.265444	13.708441	12.122285	35.813622	10.348156	19.206095	35.813267	5.111421	67.902626	35.557598	22.645391	7.586600	5.787716	7.135433	54.744106	19.709661	1.019571	15.786055
29.459177	27.524162	15.967846	10.296166	20.875317	18.018066	26.464535	20.907923	26.813749	21.114525	25.021847	21.144300	47.326046	14.142813	60.385353	10.946166	6.891912	21.776358	16.360672	12.106874	21.262283	22.642244	12.442957	16.271769	3.159070	20.320665
6.186902	8.398787	0.287986	0.354466	0.427465	0.442659	0.599948	0.574803	0.361578	0.466030	0.886171	0.873501	23.111349	2.553999	17.737883	23.707314	1.982217	2.245842	13.336591	15.056009	16.811152	14.513605	18.943487	1.816979	0.448279	0.824208
1.718637	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	25.570591	0.000000	0.000000	0.000000	0.000000	3.094797	6.071679	0.000000	20.084242	0.000000	1.633945	0.000000	12.841130	0.000000	0.000000
104.763992	24.621004	6.501549	6.062461	5.855331	33.020042	40.212887	35.807945	40.652100	70.458580	17.789488	21.146111	29.281172	14.564568	215.562363	54.752522	11.215619	29.452673	11.949829	14.447053	13.949037	30.713903	66.370491	80.654686	0	74.128334
0.000000	0.000000	0.000000	0.104505	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.054066	0.000000	34.450943	0.000000	0.000000	0.000000	0.000000	0.000000	0.092038	0.000000	0.870476	0.441448	0.000000	0.000000	0.000000	0.000000
0.000000	1.086170	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.532683	1.728623	0.966473	1.084809	0.000000	2.540118	1.115501	0.000000	0.000000	0.000000	0.352905	12.257007	0.000000
