99.418129	94.361427	103.544418	109.451195	80.849648	103.109314	99.476128	159.872467	56.742226	57.361843	103.778633	83.170982	118.176750	100.870392	92.215179	105.254051	122.676170	116.092827	101.575577	97.218712	87.411835	162.866211
34.270370	32.020447	33.014782	15.683794	26.488882	65.746994	19.677572	61.003273	83.339287	97.106827	25.987741	42.313393	14.903315	25.791368	32.987331	27.915728	103.364594	30.390377	8.151253	51.050800	22.366142	24.371653
56.125439	47.311600	31.314772	45.982666	84.104210	46.156944	44.520252	124.897018	30.369967	33.673775	73.436935	61.554333	81.340256	46.840679	46.557957	65.120415	41.881733	37.230484	126.092049	94.490471	61.399448	11.213556
24.705496	24.834150	20.949799	13.427523	71.592575	26.930374	18.107508	18.901686	15.949929	18.397604	22.282419	21.954372	28.172003	17.914177	19.357191	28.022503	45.808949	21.461929	11.046596	30.102631	13.610332	8.688413
1.576665	1.124152	1.017513	62.664639	0.306662	2.062202	2.697203	8.236463	1.138190	3.099800	3.639531	9.919646	0.854878	0.817615	9.832387	1.870932	1.190232	1.672713	1.716428	5.435898	0.438651	0.319343
6.857153	13.553349	6.919565	29.564344	17.786676	32.769714	11.548759	38.055210	9.363310	8.967402	44.876347	18.020266	22.282476	10.150814	18.393225	12.332529	49.647297	7.142058	64.005692	15.155213	11.505977	1.011153
4.499704	5.032593	3.567591	4.146403	5.865722	19.473728	4.557531	8.516127	6.798953	7.486706	7.669785	13.219159	8.400023	2.442153	5.780292	20.564688	8.381299	5.367017	3.526881	9.593538	1.521233	1.157465
486.809174	780.514099	603.435364	0.800301	44.370495	607.288513	304.381287	15.365651	298.474304	938.424133	74.654778	9.163784	167.549957	1056.294556	20.517206	463.275513	24.534615	5.542234	31.858635	78.181488	976.375610	0.303781
784.452698	485.303741	740.014587	0.486318	1.384155	93.831398	514.565796	26.372330	243.722992	722.910889	233.327606	40.418404	221.477005	435.515259	168.186539	47.756371	161.082687	94.923920	23.522724	66.990570	241.671371	5.177803
18.251478	19.058107	22.770037	21.401043	32.284794	17.921890	14.697802	42.522915	10.407329	11.503779	20.106684	14.909149	25.553120	11.576070	7.109948	12.311164	29.737331	12.545611	11.257188	14.604701	11.444675	2.817536
4.500828	4.450196	3.830745	1.616421	6.901433	22.492817	1.440929	20.005016	1.646426	1.233933	18.069340	21.336229	1.607041	2.029551	12.976794	17.596079	28.732128	2.558114	9.425613	21.910610	0.704772	0.533338
3.187370	0.000000	0.990505	0.000000	9.350755	27.568815	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.012243	0.000000	0.000000	35.097744	0.504694	0.000000	0.000000	0.000000	11.218062	0.000000
15.410330	29.600620	18.464966	0.000000	0.144190	5.531239	11.726693	7.350755	10.528385	9.262810	45.973450	70.320885	8.518713	79.049973	3.419901	51.161236	8.971362	1.254163	5.620819	27.367550	40.356800	0.066638
0.065847	0.048153	0.474946	0.000000	0.000000	304.178986	0.000000	137.594269	0.000000	0.000000	0.095748	0.201474	0.052893	0.000000	0.445660	0.186596	4.822788	0.000000	0.109437	0.150347	0.000000	0.000000
1.733492	0.983406	0.000000	89.358711	0.000000	0.659231	0.000000	0.945703	0.902878	1.823238	1.051482	1.049854	0.000000	0.000000	0.000000	6.950403	11.098830	78.025932	0.139726	0.437620	0.000000	14.234105
18.126743	17.540102	27.718029	14.911435	7.448879	9.250956	10.453159	29.526627	23.420481	12.569517	37.802460	20.503101	45.960030	17.017426	11.613086	22.333937	23.557850	9.856850	6.721385	44.546970	11.616882	23.968271
50.945843	33.309891	49.692089	45.208054	56.577282	43.901024	41.871258	47.338467	28.547928	27.653816	31.301571	30.941999	49.017078	44.560287	19.850435	44.307770	31.773455	37.551922	22.625454	33.943226	38.981884	24.770254
50.956726	49.843456	59.267082	73.545525	70.648979	86.186371	49.776527	81.184158	346.564056	301.174164	40.358093	38.924667	54.243023	60.189884	36.775887	53.200245	120.798256	50.812531	52.508953	73.895569	60.434662	10.726001
1.925766	2.867581	1.738694	0.000000	0.000000	1.092433	0.000000	0.000000	0.460201	0.000000	0.000000	0.227212	0.138485	1.314662	0.000000	0.250886	2.323988	0.000000	377.325653	0.000000	0.000000	0.000000
47.503178	42.646286	56.086102	2.720048	5.236660	32.601318	59.059910	8.050006	89.817139	80.129539	22.029510	20.263115	43.812149	43.193188	35.090530	31.423922	31.246691	17.114342	21.218533	34.387527	49.280449	2.229816
0.000000	0.000000	0.000000	0.000000	0.000000	0.025237	0.000000	0.235072	0.000000	0.000000	0.000000	0.024353	0.153440	0.000000	0.000000	0.022554	0.000000	0.000000	1.629671	0.000000	0.025307	0.028659
0.265570	1.955917	0.216035	0.042618	0.000000	0.451107	0.000000	0.882400	0.156501	0.042622	1.613609	0.043530	0.000000	0.330521	0.000000	0.080632	0.073123	14.530806	0.340485	0.155922	0.723774	292.255341
