124.741852	101.413696	123.702301	141.071091	153.820236	72.615448	83.320908	148.580872	41.198872	65.743225	107.550606	101.783867	91.893326	93.875999	64.879295	54.518265	63.503994	82.300064	124.699409	165.467987	211.358566	82.524849	93.396591	54.565861	53.997807	120.671310	127.025764
14.684302	16.529745	20.436672	28.559311	24.329729	14.493030	9.725742	13.991894	12.959705	13.868969	38.939568	34.872471	97.307289	54.323040	15.412807	32.200176	81.809914	9.713363	14.238983	30.506195	26.028070	6.427245	10.278272	7.419745	11.914239	20.911034	17.689899
39.450031	29.811543	116.075378	113.940659	73.188225	37.894794	51.103165	51.145748	14.519769	43.818974	31.772911	32.130005	42.319111	41.211876	23.590414	46.215984	36.774319	37.447823	45.727978	72.701302	75.286339	122.593559	55.139755	19.582705	16.831240	50.721394	37.948822
32.331139	28.858370	4.622929	7.010662	7.937733	16.374475	8.476600	7.634668	7.044643	17.064924	12.322449	16.734159	15.861756	21.235939	19.186335	16.203543	3.129735	21.088137	18.742414	9.607667	15.637497	6.058134	14.432135	4.261133	5.379227	7.494794	7.968966
1.977679	3.303664	21.247261	46.418549	85.501137	11.004004	30.314228	26.604404	14.832980	14.209098	6.267350	3.748493	4.806442	9.066253	1.520769	9.873426	13.017672	2.551231	7.112146	5.285142	6.736085	1.225677	0.935826	0	18.492094	64.505066	35.218594
13.784610	22.403799	24.790913	19.719801	34.399178	32.241840	23.042297	19.215960	6.315671	79.895142	7.742595	5.101912	4.587977	11.326613	12.135663	9.062075	2.297153	18.529779	18.200541	16.530426	16.452303	44.068779	11.165597	3.201461	9.806024	29.014933	15.137672
2.309488	5.513542	85.231049	48.109501	34.184498	63.951645	27.503784	24.669041	11.805001	77.901428	4.473528	4.395792	5.986338	11.777147	4.059115	11.953232	1.501843	6.293300	6.698329	8.425633	6.271431	2.311185	0.510267	2.408731	30.475370	23.344599	23.794983
414.016205	900.665833	7.978987	10.418939	31.004025	18.854824	23.777468	30.885042	55.649857	28.450924	838.255798	563.038269	2025.346191	112.038864	198.062027	6.350285	4775.754883	141.746841	15.372612	38.610367	60.391644	51.728207	682.012451	1.266617	33.491955	22.414892	50.920673
147.768387	478.190125	1.286833	3.129375	11.934844	26.752857	12.248104	15.066773	14.751042	32.051647	81.215431	57.784931	63.046497	31.732948	101.841995	5.460420	616.941467	106.664627	17.606771	28.462845	30.150234	6.231218	35.400444	1.477373	12.120669	10.405594	21.683243
24.179190	26.762175	13.952262	13.289915	20.664082	22.759022	18.171183	24.187382	11.822734	33.301785	13.989127	13.494012	10.713498	13.115117	25.568197	8.810086	7.335892	21.967609	13.882993	23.527182	19.619528	9.038720	10.259905	2.122548	15.213606	17.332003	16.216705
4.343141	5.292805	0.247568	0.683713	0.407260	0.519145	0.517701	0.617177	0.887668	1.066046	1.971833	4.552374	2.958628	12.002587	9.940878	24.738596	1.040737	2.322365	22.326345	19.839687	14.468959	10.251204	0.530231	0.463884	0.522768	0.583568	0.718401
5.224997	0.000000	0.000000	0.040333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.986954	0.000000	0.000000	1.513654	6.254215	0.000000	0.972505	1.509152	0.213655	19.701471	0.000000	0.000000	0.000000	0.000000
62.900719	106.332687	3.573546	3.372698	64.709961	13.975588	29.097067	67.224380	6.723489	9.063031	40.777153	18.708105	9.265990	31.475981	69.168365	17.937843	7.107121	28.040512	10.813740	31.967615	32.254490	3.528754	62.592648	0	13.744916	22.892832	26.361513
0.000000	0.000000	0.000000	0.055783	0.000000	0.000000	0.000000	0.042340	0.000000	0.000000	0.059437	0.039035	0.061848	0.000000	0.074721	0.364889	0.000000	0.000000	0.000000	1.034660	0.299546	0.180318	0.000000	0.000000	0.000000	0.000000	0.000000
