145.453674	72.460419	71.059647	96.422531	86.123657	142.035706	82.839211	85.865417	34.334332	53.195702	63.044083	100.119576	76.674484	99.878937	90.994698	180.670227	81.025635	82.573433	83.679085	80.871422	92.236778
38.488350	28.992924	32.793865	86.919205	26.635763	29.554178	37.040195	14.614938	69.610458	125.251793	50.013302	44.864155	104.594994	15.791997	39.215794	35.474316	79.334946	26.099604	43.251408	21.851213	18.796333
53.376472	83.743553	152.218842	126.671700	78.759293	143.617950	76.535583	92.862106	54.664310	61.534801	129.946716	102.184433	66.149887	121.728958	101.599030	162.313324	127.053833	62.763668	106.680305	123.556206	117.772652
30.298349	23.903708	41.501968	33.281418	17.176243	8.425432	19.397068	19.236145	13.158437	15.242372	24.166840	41.661263	4.541306	23.491615	23.337158	19.272974	27.408846	27.384577	19.223593	29.180063	13.531708
2.169937	1.668225	9.796521	2.165807	8.311772	23.898943	5.538347	11.945609	2.723549	8.593560	4.763820	5.214891	18.985451	2.985682	16.245337	3.646402	1.832088	0.620262	15.391980	7.192661	3.029801
10.773278	9.719977	54.821976	40.944721	14.460217	47.734291	8.772556	9.392937	7.905550	5.748552	30.952013	67.056091	4.251018	14.088931	31.138206	21.003122	31.868494	8.097871	11.882437	13.729761	9.735296
1.991594	5.417622	8.762734	12.723931	6.885480	7.979739	8.712092	4.992867	7.230000	9.215631	1.240812	6.470357	1.319684	7.473857	8.443465	12.480744	9.970705	4.935841	5.727763	23.118402	0.948627
447.193237	604.477234	342.475983	39.455120	434.767059	26.955568	384.626160	278.075195	139.451782	604.252380	11.149603	63.386215	498.051971	208.371719	37.772575	47.164192	15.031737	9.689017	114.007721	74.403458	321.824280
401.307129	536.466980	268.728516	80.113457	69.876869	17.846376	27.060287	106.859596	380.813019	847.241882	13.694103	68.193687	952.318298	103.800468	90.697868	71.791710	84.852730	93.932266	112.915863	117.710556	40.841446
20.719995	23.005878	37.379066	35.203049	18.933496	53.581013	20.312231	12.987981	14.139347	14.232479	9.478218	55.374310	9.250759	23.354046	14.123497	23.992275	27.946510	13.800612	13.936950	19.159159	10.754280
3.514158	5.926919	13.818182	35.354897	2.198236	35.148350	1.622401	0.506017	1.934006	1.947583	21.577702	10.959944	3.532091	2.109125	23.238081	16.715187	30.168514	2.040199	36.066418	14.023377	0.348178
2.337716	0.518948	0.000000	10.088469	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.617825	3.250186	0.000000	2.057738	0.000000	0.000000	0.000000	0.000000	1.791828
81.647240	34.111927	2.696054	10.179835	26.721069	5.974134	25.667936	69.375816	13.594346	22.178736	4.418211	81.678062	16.733778	35.897083	20.377741	18.226202	9.242802	1.430557	15.699342	20.613327	64.598557
0.000000	0.000000	0.000000	585.874268	0.000000	18.531309	0.066195	0.000000	0.000000	0.000000	0.076560	0.000000	0.000000	0.000000	1.340435	1.997212	0.315061	0.190875	0.000000	0.000000	0.000000
0.000000	2.296824	0.000000	0.720466	0.000000	1.052987	0.136321	0.000000	0.923943	2.268204	2.213331	0.000000	0.000000	0.404253	1.172988	0.000000	1.977953	44.334839	0.000000	0.823206	0.000000
32.267582	10.228850	121.910698	19.646339	4.328546	23.394581	5.794055	5.530797	9.747414	12.689173	30.974623	29.822151	36.406837	34.865017	17.690027	24.228422	18.479599	16.696135	9.563112	35.991642	5.523108
54.333862	44.546486	35.179386	27.584793	50.707352	20.950289	43.535927	42.884418	23.645174	40.196293	22.623869	47.014919	49.185036	40.706367	30.382151	40.146202	25.443743	29.876661	34.311852	24.529615	57.064327
74.147392	68.367149	96.568008	98.839279	59.463524	57.310589	72.874748	66.741478	259.743713	279.290710	70.928215	71.710686	91.167648	41.700924	40.961239	42.158165	94.007050	53.450428	45.100334	50.642807	66.291176
1.068967	5.608409	0.000000	3.445282	1.692314	0.243116	1.398525	0.000000	0.976359	0.765728	0.000000	0.000000	0.000000	0.000000	0.000000	0.241800	0.223277	0.000000	0.256104	0.000000	0.000000
64.230568	49.623249	63.454964	41.078720	39.400715	10.186306	27.371264	39.217705	76.758171	109.367104	23.132046	2.908684	92.634735	45.857956	17.853786	28.865292	48.579281	13.363521	28.597404	48.152763	47.020172
0.000000	0.000000	0.000000	0.000000	0.000000	0.492832	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.019941	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.191807	0.330829	0.000000	0.039700	0.078270	0.070475	0.057208	0.186785	0.369687	0.362247	0.860152	5.524192	0.035007	0.095086	0.142579	0.129455	0.194491	62.308159	0.505267	0.351544	0.176059
329.555878	36.945553	269.284485	623.740540	540.031982	874.606689	315.076202	474.544922	173.269745	54.996933	32.601685	295.221771	23.988495	427.277832	116.273308	326.983093	315.473724	47.259144	138.129791	423.094238	358.759125
76.647232	122.255112	20.445127	5.571318	4.420066	3.080436	2.584943	138.952942	0.854320	46.409031	0.810633	316.998077	0.000000	1.071236	11.588189	75.078026	84.251549	43.754318	0.000000	10.567544	66.414391
863.442627	503.538483	154.863571	178.149338	283.531525	143.965286	213.261826	505.168640	54.940647	146.553375	132.639267	446.055603	187.302673	354.850159	281.807831	555.967102	370.957184	357.830963	385.164185	209.653702	557.152893
0.000000	0.000000	0.000000	0.000000	0.000000	2.158912	0.000000	0.000000	0.000000	0.000000	2.743540	0.000000	0.000000	0.000000	5399.031738	0.000000	1.526947	0.438840	0.000000	1.204694	0.000000
2.269752	1.743020	5.262208	1.490494	1.467650	2.792734	1.713319	4.217761	0.626844	0.000000	0.000000	0.819154	5.119889	0.000000	0.000000	0.000000	2.187453	0.000000	0.735894	3.332888	1.619906
30.337856	26.016731	28.225822	18.404154	27.696672	103.611305	21.870989	36.908142	12.744205	11.866345	10.574787	23.257921	55.576912	17.486063	13.029287	24.384428	16.798294	19.876524	13.864293	19.062092	28.923685
12.447124	25.318884	26.110050	17.124210	5.721716	5.500361	22.070000	15.784945	4.895485	2.638329	27.521818	71.918083	0.000000	9.614264	6.982131	14.866092	21.468227	167.342682	5.296056	29.739094	2.428870
22.819656	21.399221	10.085649	3.269736	13.561305	10.141614	11.517048	14.447098	17.225868	17.618303	19.240973	17.340029	0.896180	14.316785	7.458887	21.944548	6.837370	9.741931	11.404598	20.695660	23.053150
24.946310	17.808899	33.587795	24.720078	18.041660	13.834373	27.871677	25.083582	21.348345	29.501768	11.854535	25.168867	28.613155	15.351858	15.959068	28.470039	18.753597	17.718231	6.573386	18.789156	33.072502
22.420128	9.419116	57.373478	4.083618	35.396461	1.776594	33.211819	40.388477	59.086941	10.898299	22.170820	34.536613	1.561551	42.725128	5.709965	6.642164	3.210914	7.206088	6.693748	20.561087	30.893400
7.567185	3.615026	2.077187	14.378459	4.121243	65.045868	3.979663	12.059174	3.253994	0.305083	0.167135	89.534538	0.130098	3.739448	4.466940	4.362190	9.566965	0.166642	33.864384	32.741405	6.119744
80.983223	81.140106	134.794937	58.669090	52.060329	40.320576	56.162239	84.027649	36.814579	44.445538	58.541550	65.587349	20.121593	49.463425	36.049740	60.329388	144.019196	54.599476	35.286236	113.587029	72.468414
0.000000	0.000000	0.000000	186.957291	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.613410	5.223011	5.737358	5.421289	8.695053	4.403095	8.014163	7.627415	4.653469	4.489421	1.997123	8.068217	1.550868	8.161597	5.442255	9.816847	7.176581	6.781990	45.620789	10.552281	5.448234
0.000000	0.000000	0.000000	7.412723	0.043821	0.009864	0.048044	0.008715	5.146241	2.230944	0.037044	0.062863	0.088197	0.000000	2.324943	0.000000	15.723825	0.065970	1.225842	3.316434	0.000000
16.179258	19.507523	9.094584	13.525376	8.937825	13.803364	9.574432	13.439925	5.191840	1.780006	1.460206	22.672884	1.062272	28.285435	5.555655	27.497969	11.749938	9.393843	11.295913	15.492188	16.654791
72.324715	56.001358	81.765198	90.279762	76.383759	68.927742	97.976250	78.053635	136.790924	175.723007	43.721985	57.903957	145.661301	54.101147	34.789375	53.012703	72.137733	56.937759	38.440483	65.730843	72.132729
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.810317	0.000000	0.000000	0.000000	0.000000	0.000000	26.640585	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	248.055283	0.350975	1.071723	0.903434	0.182081	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	178.763596	0.000000	0.000000	0.000000	0.263159
4.684388	9.388205	12.725722	32.630730	4.961872	9.559563	8.850120	13.506765	7.520652	3.825977	4.370416	24.545416	0.158928	7.228090	11.488278	10.949388	36.489708	102.428307	22.450619	23.797379	5.778500
13.534361	7.584441	23.982584	14.921777	13.661020	7.055740	11.520954	19.591681	4.942824	4.395657	8.780008	16.764061	12.942761	7.681850	11.324350	15.432267	10.350817	22.665104	8.429397	13.514745	6.995249
143.068542	114.639114	151.703033	86.359009	109.242340	107.936157	80.797012	207.978455	119.238121	138.122055	61.896622	81.560417	103.490128	128.450150	56.968746	108.217201	87.484573	121.483070	72.618057	149.408722	152.129761
15.161444	2.577152	0.939295	5.362057	206.601181	1.925530	28.361069	15.288723	2.286941	2.801145	0.011370	0.262398	1.479806	134.734756	0.575760	0.934299	1.457151	0.032396	82.019676	5.219298	17.960554
30.749449	16.927393	13.586969	9.021500	22.135387	0.000000	22.329304	28.240564	7.149640	24.014879	4.982291	28.713757	16.482075	15.952508	8.499923	17.197445	4.977973	26.449911	12.719829	11.662681	34.969391
0.000000	0.000000	0.000000	38.345371	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.049936	0.000000	0.000000	0.000000	0.000000	9.721775	7.413194	0.000000	0.000000	0.000000	0.000000
