89.789803	102.188255	82.776421	89.025772	101.881409	109.497009	103.103546	27.287874	45.998463	50.788677
20.358192	33.959232	81.172707	25.948080	79.509430	9.406326	18.658939	5.796216	9.761839	10.392262
31.650970	46.511688	23.330561	38.413994	45.133389	41.603096	45.362431	26.862591	19.666273	18.323734
6.815456	17.223206	16.355032	20.265858	4.745570	21.010445	11.514893	3.897809	5.300689	6.188059
47.704296	4.362430	1.377111	5.336843	16.549021	1.974069	8.913476	0.414021	22.201277	11.212182
13.781397	9.508716	10.207999	15.040679	4.473119	12.709706	11.126973	1.766610	9.458472	7.357692
11.908700	7.068695	4.180477	8.921506	0.881636	4.404313	7.869036	1.316883	8.476380	10.894014
37.133335	486.259583	290.124939	189.803574	1013.799866	150.295181	7.627724	0.521266	12.832826	35.239460
24.892635	388.432526	400.374786	266.712769	728.493591	299.336670	49.576359	3.072486	19.246967	27.522608
15.253473	20.631517	12.743420	54.679607	9.899072	21.319950	14.009851	1.300969	10.665071	11.529625
0.513036	3.652255	4.194023	16.905149	2.563673	2.391748	29.948977	0.562192	0.763375	0.909880
0.000000	8.551257	0.000000	0.000000	2.993501	1.347233	0.000000	0.000000	0.000000	0.000000
3.934319	4.116397	8.474977	49.125908	10.128273	8.190607	7.600652	0.000000	4.800810	0.790500
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.652646	2.143233	0.000000	0.647693	2.709605	14.911039	0.000000	0.000000
32.290005	3.814654	6.642879	23.466162	14.391173	41.060932	68.709259	5.572239	25.508821	18.522722
30.542091	67.357254	25.502554	28.681204	36.063683	40.611164	49.361427	7.919613	25.704979	20.682253
41.082554	52.607197	121.064209	35.349049	137.996826	53.330589	43.785343	6.521943	23.653389	19.864752
0.074542	0.000000	0.579508	0.000000	0.000000	0.000000	0.210409	0.000000	0.506433	0.000000
13.342254	36.739395	54.492207	4.854400	42.631645	44.903328	11.397288	1.557349	9.327468	10.016335
0.029942	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.214084	0.000000	0.259331	7.705067	0.192683	0.037014	0.266130	38.923584	0.084680	0.106966
47.545422	315.614441	354.275116	342.331055	34.845264	439.157593	85.292839	6.230915	27.929665	59.910225
0.000000	0.354370	4.967572	4.569361	6.194316	2.523813	1.050862	1.758896	0.783584	1.431606
106.159531	1034.182739	424.177490	625.518311	788.495239	1011.870361	302.703186	0.000000	112.361946	143.055298
0.000000	0.943880	0.000000	0.000000	0.000000	0.425790	0.623181	0.000000	0.000000	0.000000
0.331857	6.593884	10.975381	0.000000	3.436294	0.000000	17.827332	0.000000	1.120445	0.693357
17.071945	33.680290	18.650923	19.627157	46.181671	17.735149	22.246256	2.625345	10.590765	8.203462
10.988812	8.278434	6.209286	54.704357	1.002395	9.088707	5.256674	16.753012	11.932789	9.925826
3.977297	13.574528	15.828382	48.547523	2.933273	8.657444	1.706701	0.000000	1.392695	2.672930
11.748937	13.786408	15.924665	9.859244	23.638956	9.076921	22.804089	2.484736	4.643035	5.490335
0.082306	8.918359	55.514374	151.322647	0.897279	18.533865	21.719584	0.073871	0.100547	0.397624
0.062812	2.342772	3.644065	126.704552	0.340838	1.646248	0.245401	0.123795	0.056404	0.138017
19.785206	62.897900	39.958031	61.528561	22.680151	53.762730	28.358938	15.431164	15.297152	20.268398
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3.792505	4.269232	2.886371	5.099989	0.879751	4.064102	4.039969	0.772213	2.473606	1.356068
9.783598	0.539990	1.492262	0.438912	0.040454	0.010362	20.987680	0.000000	2.212489	0.379290
0.775131	8.907355	5.405213	7.723603	2.225817	6.381690	2.779290	0.000000	1.051205	0.540980
48.637753	80.119690	107.669746	52.703354	169.722672	50.703114	48.663986	10.721419	25.495132	20.993910
0.000000	0.000000	0.404070	0.000000	0.000000	0.000000	0.614496	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.086377	1.268783	2.149220	5.371010	0.749243	10.926010	2.582408	13.387805	3.329079	7.507164
2.871419	4.170844	6.635940	8.608950	4.996820	4.805135	26.877962	2.690928	1.452492	1.795571
178.713486	124.292641	162.182831	143.658890	141.068802	141.345978	126.670006	83.630989	132.643219	105.223625
0.000000	10.405231	2.337073	10.807706	2.814363	48.415112	0.065330	0.048336	0.009701	0.012254
15.108643	8.710190	14.122274	28.007921	19.731514	18.070604	6.923332	3.862355	4.405940	4.831508
0.000000	0.000000	0.000000	0.000000	0.000000	0.111740	0.000000	0.000000	0.000000	0.000000
1.891589	60.035412	41.581741	9.400614	0.705733	15.413775	0.883019	0.000000	1.281958	1.460550
0.000000	0.000000	0.000000	0.713866	0.000000	0.000000	0.000000	0.401826	0.000000	0.000000
4.498116	26.798983	41.172295	86.909622	18.177589	29.100445	13.785162	62.505478	7.008539	7.267223
40.577274	77.254356	45.398129	100.722206	42.744587	87.802544	46.372509	9.716179	29.726479	34.457050
7.522589	16.359539	12.268256	30.752932	16.665939	23.195711	25.240501	1.397704	8.415033	7.002088
0.394944	5.424634	0.445555	0.327971	0.338864	0.836609	131.079529	0.000000	1.337302	2.386133
6.498913	11.825836	2.794716	6.828868	2.958957	25.062056	18.580631	0.000000	4.343359	15.982649
38.123161	17.827457	10.288030	12.218944	8.870375	12.653896	15.164915	1.575139	28.891607	18.395412
7.130159	24.698189	57.793907	33.678772	18.558350	56.827335	8.238408	270.947754	3.768904	7.572793
0.000000	0.000000	0.000000	0.000000	1.065157	0.000000	0.000000	0.000000	0.000000	0.000000
33.548264	44.204082	43.106316	41.980644	26.424089	41.700649	43.874527	0.816725	20.271681	12.960594
0.000000	0.000000	0.000000	0.172480	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.528480	9.419748	11.450932	9.649628	38.580837	10.774766	10.215416	1.888674	7.100589	8.153902
90.929245	252.379486	328.337158	124.486092	180.867462	289.590302	294.369598	51.485165	41.324326	34.188072
318.364502	23.951756	5.509620	7.190070	2.482722	16.650146	28.836359	1.757303	178.139969	85.728882
60.292351	24.972971	48.371315	23.768570	23.447929	17.268568	29.851236	11.366399	33.746479	18.514109
1.815557	0.000000	0.000000	2.137708	0.000000	2.033223	0.000000	8.925128	0.000000	0.366655
0.498759	1.477360	15.272649	5.997368	0.388667	1.288981	5.476794	2.512111	0.688925	1.186685
8.333739	8.031124	19.464312	16.276525	3.688641	50.016048	6.730889	0.684160	9.850482	4.411701
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.219424	16.527500	26.580790	92.589935	45.419891	32.973614	3.379720	0.000000	2.305722	3.744692
0.166578	0.435050	0.149470	0.209138	0.199901	0.249603	0.177493	0.072957	0.146421	0.018496
0.000000	1.826712	1.180614	21.510990	0.000000	1.675718	0.000000	54.517895	0.000000	0.549730
0.000000	0.000000	0.082126	4.033042	0.000000	0.000000	0.000000	23.256994	0.000000	0.000000
0.000000	0.155271	0.000000	1.304243	0.000000	0.000000	1.218214	0.000000	0.000000	0.000000
6.838875	0.000000	0.000000	0.000000	0.000000	0.000000	12.735435	0.000000	2.565204	4.733155
7.149901	5.850272	6.468267	6.483936	4.363674	11.870879	9.136873	13.871653	3.756356	3.424105
13.154969	38.988888	34.732384	54.387730	18.895424	55.130642	26.954039	9.795759	5.917450	9.573680
29.957699	25.804008	23.547842	28.244682	12.736008	14.214215	35.106445	9.609993	12.714712	19.336641
17.512508	9.803877	2.796555	1.222434	412.824707	1.102627	0.243094	0.000000	3.101897	3.391479
0.000000	9.946359	12.153613	11.555251	5.370973	17.566196	7.125914	14.001272	1.452052	1.797693
115.492645	9.720383	2.821620	6.766203	0.000000	9.008257	18.198895	1.533156	71.196457	13.000887
12.448168	70.659172	98.885025	109.183456	4.692948	156.276474	18.488039	2.648392	5.818263	8.314384
12.256385	10.547788	32.985065	21.009407	1.776136	10.091404	17.403786	0.752557	8.416005	10.616965
0.135987	0.702432	0.000000	0.232879	1.640319	3.096066	1.647988	0.446178	0.680881	0.525178
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.888407	46.176853	30.847496	26.766821	44.800831	62.582443	46.410400	9.857285	15.662948	18.841946
28.633791	23.599342	27.568085	6.916619	1.024734	21.386782	46.744064	0.000000	11.384166	8.296574
0.000000	0.000000	499.468109	0.000000	17.732595	0.000000	0.000000	0.000000	0.000000	0.000000
