70.735779	99.283394	87.896362	107.282120	123.347153	96.688263	87.299507	165.101852	97.809258	99.368111	70.457954	107.683739	154.333649	106.265182	82.939156	75.013298	158.214661
28.981390	27.586662	31.569838	26.966564	18.035688	29.734692	106.737312	66.043274	24.608315	36.050262	167.962906	12.587541	30.431309	107.730957	48.950581	15.110172	19.546558
48.411167	77.567207	103.804459	64.502213	76.534264	71.392189	53.069511	116.307495	64.607605	51.198074	98.968277	111.681656	107.265564	55.938927	100.991623	72.794350	26.566463
28.515852	26.150457	43.531456	22.068144	20.196917	13.871297	27.308737	7.361839	18.584005	19.928673	7.832563	27.452971	8.161763	29.151936	19.372799	12.439204	10.030817
3.688933	1.810989	15.597684	6.771881	27.304562	3.747681	8.112234	27.905750	5.757952	7.458250	9.054984	2.098890	4.773410	4.697114	8.695534	1.321122	0.107837
17.372702	34.184692	40.005844	13.622305	34.297867	9.426017	16.824780	40.344410	11.298441	39.480686	3.771168	21.819700	35.232498	77.906975	17.508057	11.547105	2.095262
4.204351	5.793184	9.916292	9.219655	5.116228	9.768562	9.230909	9.812512	5.426746	7.036461	1.826135	10.417396	6.879092	10.625875	10.916256	3.200532	1.202662
687.476563	616.405579	358.636475	336.131104	1.043147	445.338318	9.461815	12.026635	632.878235	75.673882	716.657043	324.321899	24.438181	43.408573	39.262318	387.518921	0.577024
668.814758	322.666321	263.939178	425.004425	0.398619	1131.170288	145.148865	19.112278	248.819794	136.678680	3126.222412	608.857239	63.132339	180.205475	61.784195	256.384338	6.047796
26.816063	27.272329	30.481606	17.033789	27.982111	17.808886	23.502964	62.173275	19.385002	40.006962	11.115531	25.970984	16.451370	28.059669	11.115677	11.576419	3.806931
6.296255	6.000056	16.993937	15.049565	7.336419	0.958191	47.740379	34.014790	2.384690	35.390083	1.605953	2.007400	25.117031	37.038242	84.421234	1.052719	0.306504
1.866687	0.000000	1.281283	0.320262	0.000000	29.370699	8.617324	0.000000	0.000000	0.000000	3.906834	3.509033	0.628499	0.171035	0.000000	0.597998	0.000000
28.419395	49.258518	0.529957	145.498062	0.000000	26.108831	2.294734	4.566905	23.257046	81.580429	2.362404	16.140852	3.232721	7.660055	3.547520	45.972626	0.000000
0.000000	0.000000	0.000000	0.000000	0.095411	0.000000	788.808899	12.200053	0.000000	0.098299	0.000000	0.000000	0.551131	0.054317	0.000000	0.000000	0.000000
0.000000	1.774039	0.000000	1.027544	81.963989	0.000000	1.738248	0.000000	0.000000	0.000000	2.555057	0.000000	0.000000	1.687958	0.185252	0.000000	6.807449
13.905405	11.029676	104.951012	26.507858	7.595223	11.159018	9.624912	10.908952	15.388505	14.848233	25.571384	44.766647	12.176057	24.123840	17.303976	10.351157	22.401236
28.345785	30.087652	39.180866	40.020054	37.846630	59.683025	28.050735	27.729404	49.518795	25.512407	26.074688	33.809715	24.104317	25.215830	27.226957	26.985041	17.309654
50.996529	70.312347	93.737228	51.337154	126.419388	87.603661	66.712944	46.313736	58.444736	46.787086	200.514465	55.189419	35.877075	93.418709	77.795929	43.175400	13.530708
0.417733	1.247736	0.000000	1.193023	0.000000	2.047474	2.124341	0.657720	1.269900	0.000000	0.108212	0.242460	0.778100	2.070296	0.543864	0.000000	0.000000
29.062773	18.340254	85.585442	28.830385	2.533574	60.682602	50.448002	20.014967	36.289772	7.184575	80.151077	47.204159	14.325080	56.544930	26.611732	41.478851	0.546764
0.018978	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.707023	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.101769	0.210856	0.043760	0.075790	0.164916	0.132778	0.023638	0.036109	0.000000	3.296214	0.057050	0.000000	0.041418	0.063378	0.087182	0.035602	165.536987
78.330376	119.322342	283.054749	230.097290	33.733131	282.980133	510.183380	856.735291	315.631744	326.699402	42.935143	499.400696	293.149933	241.856461	52.631508	332.252045	9.682384
116.568604	18.968239	74.063850	2.092119	160.874939	0.899630	2.614988	0.000000	0.000000	3.899997	0.916662	1.778278	1.316740	136.201279	0.000000	0.000000	17.219053
402.636627	772.097290	471.725342	325.041901	909.900269	373.608093	375.646484	497.541595	305.508545	471.279541	243.203186	494.250031	771.161011	181.872253	123.427704	397.970490	53.806770
0.000000	0.000000	0.000000	0.646200	0.315485	0.000000	0.225408	0.488401	0.000000	0.391339	0.164969	0.000000	0.000000	0.000000	0.313597	0.000000	0.000000
2.432471	0.000000	0.785975	3.284139	0.737238	0.635440	0.860668	2.613503	3.317779	0.000000	1.740018	0.754506	0.000000	0.546904	0.000000	3.974334	0.000000
