90.583282	101.863884	224.110565	139.686951	176.188370	106.408852	196.056488	80.897011	102.963982	107.197258	94.170364	66.279312	77.653671	69.185394	72.266571	55.245724	86.251724	93.515503	117.044960	108.003891	149.635727	81.739357	113.964134	55.139847
22.593019	20.475868	31.105679	31.022160	20.881273	13.329412	24.334372	10.685117	24.100685	10.911999	35.843468	73.377846	125.021873	44.315678	17.004374	109.122139	9.167038	15.806806	14.674271	30.702496	35.634510	5.563536	13.088313	11.004258
35.817642	46.732204	169.002304	132.780914	85.485008	59.956959	119.437576	44.297806	31.120766	37.696167	31.630632	27.192953	41.010765	31.035547	41.750340	33.478741	60.678318	52.427299	76.267036	67.931931	77.385971	105.048340	82.834389	94.014488
21.302355	25.235069	4.372433	4.933444	4.353266	10.616272	17.314363	19.768534	29.197626	52.898987	20.999657	16.274933	12.298943	6.529722	20.162092	2.523458	24.222105	27.197302	18.328094	16.989294	6.157901	4.347939	15.639501	4.857039
2.123037	2.322533	32.671391	44.705402	104.805702	75.254280	141.407684	19.025705	1.977977	0.159729	4.195009	1.833015	4.074854	2.833702	3.277124	30.381462	1.960915	1.321909	10.825138	3.890896	5.330197	1.120289	0.874777	1.721180
9.633634	13.373136	26.175945	15.088047	22.005339	22.582296	57.974407	73.260521	7.231301	20.255722	8.025632	7.348448	5.952090	22.361977	7.810875	3.121714	20.209776	12.647965	20.071289	11.146094	18.850538	38.962601	16.592152	5.539818
2.926594	5.069302	106.324165	58.808449	28.386015	19.599527	87.985550	62.438633	4.423002	14.938406	4.734657	5.008999	8.331923	1.214306	6.446996	3.167544	8.288614	3.035857	11.318645	12.382574	8.393819	2.510820	1.188616	6.108288
896.870789	1034.996826	7.629825	9.693386	32.601978	41.785740	13.888291	17.440699	1125.183960	132.405991	516.384521	348.700531	1452.699585	13.386477	262.837402	2807.221191	178.214661	922.441162	16.670582	622.454224	11.955895	32.938065	717.049988	6.385496
150.987427	242.739136	1.329918	1.481704	3.961659	8.447871	6.520891	38.451168	270.764038	3.818974	14.116908	23.912951	30.556946	8.443734	95.143700	21.843569	95.721115	94.343491	7.986743	7.344025	8.943228	4.140813	23.292154	1.910337
22.985212	23.977373	19.568087	10.787986	16.157211	18.799644	33.604973	50.346016	27.998314	29.786747	14.926018	9.718732	12.211560	6.474357	27.286835	8.595299	22.570595	16.555185	16.188005	14.313774	24.537266	8.413483	9.003097	7.672286
3.832493	4.322054	0.212568	0.408024	0.500813	1.326921	0.392182	0.732763	4.947597	1.984346	2.503520	3.068618	1.420029	10.651455	18.239487	0.726798	2.005198	3.902837	15.183091	20.147301	19.577385	9.051451	0.292364	1.400038
5.096539	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.077466	5.874734	0.000000	0.085888	0.000000	0.000000	0.000000	2.055887	7.647951	0.000000	0.000000	38.026028	1.044537	0.057761	20.000568	0.000000
90.771339	95.256973	5.030742	11.193804	30.061264	62.169170	49.961338	9.455957	57.739353	0.000000	9.849953	11.453176	3.922434	2.794973	131.589066	5.979476	35.276661	54.081738	3.622233	23.931820	19.038357	0.675549	81.383789	0.000000
0.088666	0.000000	0.000000	0.000000	0.000000	0.045271	0.103236	0.000000	0.000000	0.000000	0.124586	0.000000	0.072418	0.045960	0.000000	0.000000	0.000000	0.102712	0.000000	0.022444	2.996381	0.052803	0.000000	0.000000
