164.289398	195.105896	53.943821	82.567787	108.453804	65.766487	78.918015	113.543091	109.308891	66.155441	54.603046	72.853416	63.460670	78.885010	110.954109	136.053513	77.742577
29.369377	18.412313	8.219556	10.988055	14.340459	11.996628	11.219261	21.309092	16.510260	14.306166	41.057529	19.551807	23.496008	7.998929	12.986939	15.502380	12.641264
176.004776	91.885979	23.850328	68.284309	43.491241	45.450172	58.345535	26.256163	55.342773	23.657225	33.759758	58.874554	56.061050	53.251938	43.915913	49.587215	35.365284
4.516916	6.763404	4.710985	8.597160	8.791917	11.141045	19.381481	31.895193	65.605675	9.239122	21.784214	20.271896	16.275482	7.054567	9.500937	7.324744	9.031938
37.606697	71.472900	12.375214	29.059208	20.068678	11.644436	15.509745	3.003642	0.156776	1.389742	0.767139	4.935716	5.273516	1.274746	33.328358	52.335632	18.856781
19.310179	31.995604	10.157115	25.763334	17.980864	20.970203	83.721123	12.980919	19.590586	6.637707	20.326532	14.532611	6.627749	4.097203	21.482920	25.535191	11.367515
64.295151	30.521162	24.230919	15.024184	15.449687	84.980728	44.446369	3.749277	11.362218	5.968983	4.532829	7.635943	10.091572	2.453615	19.309645	24.765463	17.180771
9.683436	42.399323	16.491638	35.921234	54.543171	43.838078	69.864891	393.029816	95.241959	829.243347	228.304901	226.528870	150.876663	2.728411	32.974361	31.449127	77.922035
1.417278	8.889482	4.882855	6.960520	22.507761	18.443716	24.098616	145.778030	5.239594	11.349092	33.544613	41.459129	18.206732	1.210474	14.814711	18.780611	22.030369
18.085022	25.374062	17.196041	17.982744	21.365404	34.276157	47.121365	29.042677	23.505154	13.975093	13.899841	37.391747	14.663061	3.972228	19.969698	21.434874	17.550060
0.140140	0.522192	0.393754	0.600381	0.657868	0.920477	0.965380	7.557233	4.843634	3.392792	1.353199	25.212959	26.210604	0.498615	0.671044	0.787271	1.089741
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.286601	9.572776	1.574058	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.104183	83.537163	2.970219	12.698607	34.100838	5.994265	18.673210	195.915787	0.000000	8.467327	12.891501	100.051773	42.500660	0.000000	30.669058	6.247965	8.185563
0.062983	0.034140	0.000000	0.050709	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.037342	0.000000	0.053238	0.000000	0.000000	0.000000
0.000000	0.000000	0.279620	0.265228	0.000000	0.450464	0.078160	0.000000	0.000000	0.492507	0.000000	0.771609	1.501585	16.045593	0.000000	0.000000	0.000000
34.523582	119.348503	13.558854	131.476700	100.347061	33.027615	25.022980	26.308289	19.009459	1.399070	16.921932	23.556704	15.871787	23.072519	61.382954	45.266441	60.815941
32.743061	47.076763	22.904348	35.378292	26.850449	37.464928	34.398705	31.149658	42.844593	39.773808	31.701643	24.784210	28.252914	14.829277	31.987282	37.788303	26.685307
79.424980	113.356606	24.691393	55.456161	63.968910	50.021076	50.491146	50.435284	68.396271	28.755671	139.366776	32.828667	25.451067	11.032053	93.379486	77.900269	41.584156
0.000000	0.824361	0.000000	0.000000	0.000000	0.036365	0.000000	1.696874	0.000000	0.000000	0.561172	0.000000	0.000000	0.000000	0.372611	1.616117	0.000000
26.676853	31.046774	3.075240	2.539564	28.039469	16.591747	9.846765	21.403011	11.414640	7.314045	49.471382	5.309325	23.996265	4.902837	16.551872	14.265364	21.334288
