71.481453	103.915428	93.430878	49.532703	82.555702	136.447693	57.291534	45.465305	86.427650	89.163612	92.076370	82.612900	90.509377
12.575990	22.252361	15.789031	15.525447	18.656105	12.923358	11.044980	14.879740	13.675688	19.709173	8.561380	12.551307	15.625364
179.924911	164.904160	78.987167	55.295265	89.348145	59.220921	85.748322	50.517899	58.993454	62.459343	70.478439	56.721550	62.725651
1.902205	3.558589	12.437901	11.357240	16.790302	8.739145	23.813648	10.064698	17.369963	54.183086	18.196142	8.710011	13.214400
16.261854	34.235916	19.572603	11.099971	11.452555	25.915022	14.675102	14.924071	3.968187	0.382538	2.195320	28.505642	24.595665
13.210565	11.622691	25.239710	17.577181	19.322302	12.292790	83.329292	10.761846	8.592697	28.235186	13.292664	16.915079	12.661428
61.801735	47.149120	117.800980	92.096573	53.607029	19.364584	76.718246	38.903042	4.700625	12.369073	5.925918	57.748505	23.840218
5.052691	8.084462	25.036133	21.187771	46.625408	34.387825	47.620918	70.110901	194.070236	128.125366	243.966278	25.606756	46.289623
7.317761	14.690823	90.879425	93.022491	97.466103	60.199142	130.458618	90.734123	705.448364	1.525982	540.251465	70.755676	99.321709
12.737892	11.927242	26.305904	24.743065	21.952742	22.556202	42.426918	19.245874	14.221555	43.105251	20.012768	21.893381	21.119726
0.410090	0.662202	0.970065	1.548045	1.147342	1.127884	1.052889	2.471068	18.993137	4.784246	3.903467	1.000961	1.656987
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.197074	6.069894	0.000000	0.000000
2.179477	2.443558	17.043894	8.551289	18.217022	15.502574	4.334483	8.531926	112.430031	0.159650	13.089284	8.470017	11.102119
0.124274	0.000000	0.000000	0.464841	0.043795	0.078221	0.051432	0.102860	0.000000	0.085034	0.066942	0.000000	0.047917
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
10.668875	24.795094	52.169933	26.628700	97.277763	129.097702	25.338875	24.037437	9.360000	16.033928	21.481895	37.531799	81.872536
13.036722	21.229485	41.022114	35.234829	39.673195	38.641197	33.325783	34.897736	21.289791	46.067848	44.976421	49.625530	26.632858
34.933735	40.827023	57.522129	35.361507	62.876743	68.209900	36.718651	41.221279	28.166681	59.904022	28.903805	51.299850	53.724209
0.000000	0.000000	0.000000	0.000000	0.156907	0.000000	0.000000	0.000000	0.145954	0.000000	0.000000	1.082297	0.000000
2.861860	16.399540	22.680044	17.723658	16.555628	51.341354	17.662540	18.374645	20.289389	13.362133	47.113983	17.156040	31.253725
0.048068	0.023959	0.024434	0.040863	0.105873	0.025212	0.024867	0.000000	0.000000	0.000000	0.045236	0.025385	0.023167
0.085922	0.085653	0.043675	0.036521	0.075699	0.045067	0.000000	0.177791	0.074985	0.036819	0.000000	0.136125	0.000000
5.142616	16.395945	176.979034	143.883286	170.299362	28.671007	228.044739	67.366661	164.823090	66.794609	381.241394	83.181610	94.098885
0.000000	0.000000	0.000000	0.000000	3.071969	0.000000	92.343697	0.000000	2.643343	0.000000	2.516321	0.583086	64.211716
110.224693	125.866211	334.950836	404.103027	393.434814	328.206696	459.361481	302.021484	1057.763428	712.101563	693.673096	390.853119	299.153290
0.000000	0.993314	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	1.428464	2.681474	1.519855	9.275355	0.801260	1.433738	0.860007	0.805126	2.761986	0.791918
25.485140	18.803265	22.843838	14.975175	22.264044	18.206823	20.103100	14.066430	27.394896	26.684050	18.084286	19.303919	21.660879
0.874117	2.000231	13.882431	12.415078	26.419327	9.732460	22.916927	11.325183	7.769585	0.612946	5.795722	14.048517	18.261103
5.720829	3.034176	5.077373	3.373312	1.794537	4.789974	0.323016	4.297077	14.770359	4.416307	9.349079	0.000000	3.823043
9.390299	19.032213	12.166373	7.177550	5.721987	7.775326	3.352848	6.367461	13.566939	41.857533	18.035379	6.374622	2.111782
0.318843	0.151607	0.157541	0.181541	0.389661	0.429923	0.608224	0.456031	4.793083	0.443697	13.453754	0.185782	1.040133
0.025401	0.092146	0.093971	0.151922	0.599670	0.155023	0.202492	0.457314	7.480509	3.965981	1.094292	0.078250	0.193136
19.887512	24.269928	36.822525	30.974871	46.809608	72.112717	73.750206	32.514122	82.987244	68.185829	57.853127	34.501717	41.608265
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
