94.670486	126.434189	117.656998	305.066559	111.849022	63.502457	231.114105	145.896652	69.592148
21.550655	12.517371	17.836773	55.410297	74.939400	8.784799	21.050468	29.787247	6.961304
27.235296	30.520012	34.191189	86.663040	59.638454	39.446239	69.354691	53.100754	14.180243
30.253693	50.116894	13.980402	8.477006	3.891795	12.585928	6.672410	12.656215	5.611406
0.549861	0.093111	1.106647	17.449759	10.193407	1.103635	3.178204	2.987247	14.190742
12.780396	19.463373	10.896605	38.515717	3.557191	10.849168	25.993336	20.241808	7.641085
1.617286	11.327803	18.977852	4.212413	1.278998	2.633858	5.391344	6.753099	22.438402
321.269745	57.562004	1220.530762	16.647964	1842.526489	122.519630	12.332903	27.648758	18.162304
581.172791	1.935243	126.712837	9.410943	404.126740	196.405807	26.338959	64.962860	16.307096
19.967796	26.048767	18.866438	34.544472	11.097203	15.749877	16.921602	23.584436	17.561043
6.541832	2.775859	1.577973	34.333126	1.647868	2.773777	22.182522	15.400564	0.070665
2.912760	3.331329	13.463368	0.000000	2.441121	3.302094	0.319090	1.462754	0.000000
51.179012	0.000000	15.739697	5.097699	21.038618	24.640463	9.014526	26.746830	2.707111
0.000000	0.000000	0.048620	0.994420	0.000000	0.000000	0.000000	0.494539	0.111037
1.242003	0.000000	0.694135	0.000000	0.000000	0.000000	0.000000	0.291075	0.000000
10.990591	14.655582	8.304948	8.022862	16.563433	15.580080	25.418856	32.212391	17.473642
21.133680	36.027809	44.079266	31.960775	30.668297	24.100285	37.587006	24.961756	21.544472
38.752224	43.713062	78.188789	39.683323	171.515350	23.638756	37.914444	46.209503	40.472672
0.317839	0.000000	0.516850	0.612938	0.000000	0.000000	0.228707	0.000000	0.000000
12.301695	14.964473	26.539637	13.798699	81.384415	36.201275	42.892750	28.906919	11.044044
0.000000	0.000000	0.000000	0.604423	0.000000	0.000000	0.000000	0.043473	0.026843
0.391525	0.000000	0.252113	0.049109	0.041955	0.000000	0.000000	0.000000	0.095962
353.546326	11.498745	458.288574	924.681946	68.837921	271.208252	383.407745	630.989624	23.151863
193.335770	0.000000	31.860437	2.869745	28.221197	4.721662	1.092346	0.422859	0.000000
629.462158	605.475525	637.331543	400.634064	479.164307	376.592743	739.482910	652.737549	425.091858
0.000000	0.000000	0.000000	2.271806	0.000000	0.000000	0.000000	0.000000	1.720790
1.659717	0.667203	1.618761	53.538208	4.532281	3.058338	2.574215	1.441039	3.474163
25.579535	30.781672	28.650080	18.454872	32.813690	18.344681	24.664339	27.807043	11.593141
21.554426	0.575016	2.914598	0.931090	1.028271	15.508730	3.497215	7.204908	2.462839
16.440290	5.372427	11.299663	7.053607	4.275733	13.532127	25.120962	27.120508	0.000000
17.103582	32.516754	12.235229	11.942577	22.653711	11.119405	6.818124	17.843466	6.115613
7.033971	0.365501	2.883904	1.790406	3.697613	15.250122	1.889078	1.586505	0.031044
49.178623	3.454813	8.757837	10.607591	1.683151	1.538228	2.536414	7.982399	0.051556
