51.635361	111.155304	142.000641	162.965759	116.910828	116.029785	36.646645	84.038948	93.891075	164.733047	142.810974	67.152603	120.398857	64.398254
19.551359	33.862206	91.148308	52.304092	24.653244	50.171143	90.501740	13.610319	28.802004	31.406940	42.984772	37.482201	7.823602	14.334547
43.694427	83.079872	56.100643	104.876305	44.569351	92.389519	88.094002	76.176170	41.364262	87.057846	43.530479	69.952919	136.540878	45.738762
35.579464	59.162117	32.378635	14.056996	16.111620	63.119720	4.221276	30.770899	14.483350	21.576788	22.843725	16.279758	9.161313	7.520895
8.863291	5.172828	3.054335	19.495386	11.329829	20.516296	58.312183	2.514956	9.871538	6.993744	1.636762	6.352398	2.686046	0.683918
31.088470	34.484955	32.083862	24.402491	26.431101	26.650877	6.302850	32.841503	10.616971	23.468063	9.344331	21.617519	33.835037	3.709696
4.402433	9.967631	9.246487	9.130179	5.078113	11.889414	2.303386	8.771478	5.602068	10.081167	4.139323	5.794071	4.098148	3.219363
1039.369263	497.960632	191.454514	54.708843	718.260742	73.928947	809.285889	189.261993	39.807156	46.723614	8.260762	21.850574	59.980244	0.447281
78.506599	63.032639	69.055992	25.342690	215.001541	40.258255	271.464417	184.492767	51.715458	65.980095	13.797692	24.942934	8.905186	0.843226
24.257479	78.641098	25.183701	39.209141	15.286106	14.872462	9.778872	23.861952	6.456818	17.062780	13.040675	8.971899	13.437236	6.767850
5.249988	21.941532	34.154068	20.356770	1.162495	9.598048	0.926530	2.172607	24.255327	17.961838	3.136703	49.317387	13.925627	0.121322
2.527311	0.459897	12.179646	0.000000	0.000000	1.468581	0.750390	2.400981	0.000000	1.714875	0.000000	0.000000	0.277279	0.000000
32.949871	3.903135	8.452671	14.977710	14.137722	31.833786	5.263648	18.771807	4.184411	27.925446	3.511913	5.417540	5.694673	0.000000
0.000000	0.060579	1129.485962	27.254295	0.000000	0.070716	0.000000	0.000000	0.305511	1.625135	0.000000	0.000000	0.000000	0.000000
0.000000	1.046481	2.184082	1.545846	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	67.853165	0.000000	0.256500	22.254448
13.278131	138.996826	34.545231	21.845537	10.622593	49.649921	10.717942	39.712269	11.913207	12.534356	12.842348	24.363651	13.061830	8.525952
21.217522	55.540798	42.401348	38.729500	52.540375	50.894058	16.694151	31.450449	29.326694	30.122585	52.733932	21.974154	30.430450	10.856807
45.417660	187.335953	112.333679	56.561974	64.339073	76.474197	96.749649	44.475479	26.216782	32.710342	62.836933	54.166023	57.966545	10.847647
0.130792	0.000000	2.361726	0.000000	1.312917	0.000000	0.000000	0.000000	0.000000	0.221030	0.000000	0.252710	386.467407	0.000000
38.103374	57.018406	48.196186	15.886390	39.617851	24.265078	58.634918	26.697441	18.897640	20.952536	14.803450	14.973335	27.646641	2.741719
0.000000	0.000000	0.000000	0.442001	0.000000	0.022793	0.000000	0.000000	0.000000	109.025963	0.000000	0.000000	1.118071	0.000000
0.000000	0.052354	0.043232	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.075919	11.377770	0.000000	0.489441	23.697760
