86.051857	86.266785	72.922287	121.828461	133.276138	171.755722	57.325909	170.005264	55.322113	92.903915	63.157948	124.983749	181.188660	105.829353	47.053043	153.266998
21.664383	32.904320	12.957501	15.469411	32.332413	21.112505	16.431065	52.875149	70.957870	23.994976	63.207550	26.212914	33.948139	9.027336	10.851897	16.054745
20.327013	48.762741	24.111368	34.792042	66.491982	31.388966	27.691156	90.963570	28.027676	19.203695	47.637676	56.573605	47.702797	19.041018	20.006342	48.691563
26.948486	25.721975	7.226487	11.122360	16.671616	13.520843	11.947179	15.850645	13.510877	22.160084	3.687697	7.374870	5.933957	6.685881	5.993554	28.052334
0.820466	1.493240	26.335564	31.295662	39.624359	29.197536	14.492781	12.390553	1.599393	6.109968	12.872178	2.524214	3.102325	0.432340	14.633786	13.658295
9.405167	10.761597	8.737965	15.543497	23.457361	10.409110	9.222269	33.171825	5.577605	16.447464	4.441072	16.247448	20.428587	1.517952	8.698010	22.110125
2.685747	5.999169	31.203953	43.628361	46.184944	35.442364	38.448959	7.558699	4.224297	8.478790	1.031323	5.786355	6.348801	0.463523	34.528263	62.907143
208.496857	416.846039	34.876625	29.600777	39.631302	44.842915	63.104782	48.940670	218.232819	92.271477	278.484833	17.483795	4.965628	0.292219	23.919397	69.193802
673.173096	863.081909	29.509199	33.871037	36.322029	38.450630	52.608608	70.598045	152.874084	212.673035	1058.568970	193.121078	318.300415	0.582078	30.529072	86.666061
26.038109	21.539501	16.880901	23.026653	24.280327	25.077574	26.897936	58.134602	8.426276	28.936386	8.240649	19.740139	27.477581	0.960336	18.845140	40.794975
7.218330	9.652980	0.835708	0.750545	1.358037	0.316551	1.398381	27.632452	4.199586	14.679607	3.642262	22.871950	21.812393	0.451063	0.499142	0.252330
2.092098	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.050837	0.000000	6.648600	0.281027	0.830884	0.000000	0.000000	0.000000
58.137566	35.764961	13.103635	7.279712	5.876851	1.897041	2.989106	9.074124	17.285765	104.975975	18.203423	7.808797	12.723269	0.000000	6.560158	1.405947
0.203056	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.128150	0.000000	0.105289	0.042650	0.505141	0.112665	0.000000	0.000000	0.000000
0.333886	0.267996	0.000000	0.000000	0.000000	0.000000	0.000000	0.812201	3.125951	1.084195	0.000000	0.000000	0.000000	8.713005	0.000000	0.000000
20.073376	11.897932	30.039083	40.032703	33.443943	34.543381	15.458353	22.411163	23.681726	58.672840	19.174963	16.641520	23.453817	30.357428	14.240574	44.319450
30.651073	36.887756	32.845951	46.785618	63.466091	48.198528	47.491409	41.337429	28.536974	35.473877	54.658607	25.301113	30.472000	13.778975	24.790985	69.619804
44.962048	55.190548	42.648338	59.736851	113.777420	72.815399	47.134392	67.872009	177.389206	41.740486	90.611038	39.517551	55.869766	3.487874	32.616047	102.049843
